"Timestamp","PM92-87 DB 00-01 Power 15 Min Meter Extended Trend Log","PM92-88 DB 00-01 Light 15 Min Meter Extended Trend Log","PM92-95 DB 00-02 Power 15 Min Meter Extended Trend Log","PM92-96 DB 00-02 Light 15 Min Meter Extended Trend Log","PM92-103 DB 00-03 Power 15 Min Meter Extended Trend Log","PM92-104 DB 00-03 Light 15 Min Meter Extended Trend Log","PM92-111 DB 00-04 Power 15 Min Meter Extended Trend Log","PM92-112 DB 00-04 light 15 Min Meter Extended Trend Log"
"23/03/2020 10:30:00 AM","2.31","0.87","1.05","1.35","0.81","1.30","1.77","1.10"
"23/03/2020 10:15:00 AM","2.31","0.81","1.05","1.53","0.80","1.13","1.78","1.07"
"23/03/2020 10:00:00 AM","2.30","0.81","1.03","1.24","0.77","1.20","1.75","0.89"
"23/03/2020 9:45:00 AM","2.31","0.86","1.03","1.29","0.84","1.05","1.75","0.59"
"23/03/2020 9:30:00 AM","2.23","0.86","1.03","1.42","0.82","0.80","1.69","0.61"
"23/03/2020 9:15:00 AM","1.42","0.60","1.04","1.39","0.81","1.20","1.75","0.68"
"23/03/2020 9:00:00 AM","1.42","0.61","1.04","1.20","0.82","1.23","1.73","0.67"
"23/03/2020 8:45:00 AM","1.41","0.61","1.03","1.17","0.80","1.48","1.69","0.70"
"23/03/2020 8:30:00 AM","1.41","0.61","1.02","1.13","0.76","1.15","1.70","0.78"
"23/03/2020 8:15:00 AM","1.41","0.62","1.02","0.92","0.85","0.72","1.70","0.57"
"23/03/2020 8:00:01 AM","1.42","0.91","1.04","0.86","0.75","0.95","1.69","0.67"
"23/03/2020 8:00:00 AM","1.42","0.91","1.04","0.82","0.75","0.95","1.69","0.67"
"23/03/2020 7:45:00 AM","1.39","0.61","1.03","0.82","0.80","0.99","1.69","0.66"
"23/03/2020 7:30:00 AM","1.41","0.61","1.02","0.82","0.80","1.25","1.70","0.70"
"23/03/2020 7:15:00 AM","1.39","0.62","1.04","0.73","0.75","1.49","1.67","0.68"
"23/03/2020 7:00:00 AM","1.39","0.62","1.05","0.72","0.80","1.18","1.72","0.73"
"23/03/2020 6:45:00 AM","1.39","0.66","1.03","0.66","0.75","1.14","1.73","0.91"
"23/03/2020 6:30:00 AM","1.41","0.90","1.02","0.64","0.77","1.16","1.67","1.09"
"23/03/2020 6:15:00 AM","1.41","0.96","1.02","0.62","0.81","1.16","1.70","0.94"
"23/03/2020 6:00:00 AM","1.42","0.97","1.00","0.63","0.74","1.07","1.70","0.93"
"23/03/2020 5:45:00 AM","1.41","0.59","1.01","0.88","0.80","1.27","1.67","1.21"
"23/03/2020 5:30:00 AM","1.39","0.59","1.02","0.77","0.78","0.99","1.72","1.20"
"23/03/2020 5:15:00 AM","1.36","0.55","0.94","0.68","0.74","0.52","1.69","1.26"
"23/03/2020 5:00:00 AM","1.38","0.59","0.94","0.68","0.81","0.62","1.67","0.88"
"23/03/2020 4:45:00 AM","1.36","0.40","0.94","0.66","0.75","0.92","1.73","0.59"
"23/03/2020 4:30:00 AM","1.38","0.61","0.98","0.65","0.75","0.51","1.72","0.59"
"23/03/2020 4:15:00 AM","1.36","0.57","1.02","0.73","0.81","0.40","1.63","0.33"
"23/03/2020 4:00:00 AM","1.39","0.22","0.96","0.63","0.75","0.48","1.72","0.44"
"23/03/2020 3:45:00 AM","1.44","0.47","0.99","0.57","0.77","0.41","1.66","0.38"
"23/03/2020 3:30:00 AM","1.45","0.48","1.02","0.66","0.81","0.38","1.72","0.23"
"23/03/2020 3:15:00 AM","1.41","0.37","1.00","0.55","0.74","0.30","1.70","0.23"
"23/03/2020 3:00:00 AM","1.44","0.06","0.99","0.22","0.80","0.11","1.69","0.23"
"23/03/2020 2:45:00 AM","1.41","0.07","1.01","0.22","0.77","0.11","1.73","0.23"
"23/03/2020 2:30:00 AM","1.44","0.44","1.00","0.27","0.75","0.48","1.67","0.53"
"23/03/2020 2:15:00 AM","1.42","0.52","1.00","0.23","0.84","0.57","1.72","0.61"
"23/03/2020 2:00:00 AM","1.44","0.52","0.99","0.23","0.74","0.58","1.72","0.61"
"23/03/2020 1:45:00 AM","1.42","0.52","0.99","0.27","0.76","0.57","1.67","0.61"
"23/03/2020 1:30:00 AM","1.47","0.52","1.05","0.21","0.84","0.57","1.73","0.61"
"23/03/2020 1:15:00 AM","1.44","0.52","1.02","0.22","0.77","0.57","1.73","0.62"
"23/03/2020 1:00:00 AM","1.45","0.52","1.02","0.22","0.79","0.57","1.66","0.61"
"23/03/2020 12:45:00 AM","1.44","0.52","1.00","0.21","0.79","0.57","1.72","0.62"
"23/03/2020 12:30:00 AM","1.44","0.15","1.02","0.22","0.80","0.20","1.75","0.31"
"23/03/2020 12:15:00 AM","1.42","0.07","0.98","0.21","0.74","0.11","1.67","0.23"
"23/03/2020 12:00:00 AM","1.42","0.07","1.00","0.21","0.81","0.11","1.70","0.23"
"22/03/2020 11:45:00 PM","1.41","0.07","0.98","0.22","0.77","0.10","1.73","0.23"
"22/03/2020 11:30:00 PM","1.42","0.24","0.99","0.40","0.76","0.30","1.67","0.34"
"22/03/2020 11:15:00 PM","1.36","0.68","1.00","0.83","0.84","0.79","1.67","0.62"
"22/03/2020 11:00:00 PM","1.38","0.68","1.00","0.82","0.75","0.79","1.72","0.62"
"22/03/2020 10:45:00 PM","1.36","0.67","0.99","0.82","0.79","0.79","1.69","0.62"
"22/03/2020 10:30:00 PM","1.36","0.67","1.00","0.82","0.77","0.79","1.66","0.62"
"22/03/2020 10:15:00 PM","1.36","0.66","0.99","0.82","0.77","0.79","1.70","0.61"
"22/03/2020 10:00:00 PM","1.36","0.68","0.99","0.83","0.82","0.79","1.72","0.61"
"22/03/2020 9:45:00 PM","1.34","0.67","0.99","0.83","0.76","0.79","1.72","0.62"
"22/03/2020 9:30:00 PM","1.38","0.78","1.00","0.83","0.77","0.78","1.69","0.62"
"22/03/2020 9:15:00 PM","1.42","0.67","1.00","0.83","0.82","0.79","1.70","0.62"
"22/03/2020 9:00:00 PM","1.42","0.67","1.00","0.82","0.77","0.79","1.72","0.62"
"22/03/2020 8:45:00 PM","1.44","0.68","0.99","0.82","0.80","0.84","1.66","0.62"
"22/03/2020 8:30:00 PM","1.44","0.67","1.01","0.83","0.80","0.82","1.70","0.62"
"22/03/2020 8:15:00 PM","1.42","0.67","0.99","0.81","0.75","0.80","1.72","0.62"
"22/03/2020 8:00:00 PM","1.42","0.68","1.00","0.82","0.81","0.81","1.69","0.61"
"22/03/2020 7:45:00 PM","1.42","0.67","1.01","0.83","0.76","0.80","1.69","0.62"
"22/03/2020 7:30:00 PM","1.42","0.66","1.00","0.82","0.79","0.79","1.70","0.62"
"22/03/2020 7:15:00 PM","1.44","0.68","1.00","0.82","0.77","0.80","1.72","0.62"
"22/03/2020 7:00:00 PM","1.42","0.66","1.01","0.81","0.76","0.80","1.72","0.61"
"22/03/2020 6:45:00 PM","1.41","0.48","1.00","0.59","0.84","0.68","1.67","0.56"
"22/03/2020 6:30:00 PM","1.41","0.48","0.99","0.57","0.76","0.70","1.70","0.57"
"22/03/2020 6:15:00 PM","1.44","0.57","1.02","0.58","0.77","0.70","1.70","0.55"
"22/03/2020 6:00:00 PM","1.42","0.52","1.02","0.58","0.84","0.67","1.72","0.57"
"22/03/2020 5:45:00 PM","1.42","0.56","1.01","0.58","0.76","0.69","1.67","0.56"
"22/03/2020 5:30:00 PM","1.42","0.59","1.02","0.59","0.82","0.70","1.69","0.57"
"22/03/2020 5:15:00 PM","1.42","0.59","1.01","0.59","0.81","0.73","1.72","0.62"
"22/03/2020 5:00:00 PM","1.41","0.59","1.01","0.62","0.76","0.72","1.72","0.66"
"22/03/2020 4:45:00 PM","1.42","0.55","1.02","0.73","0.78","0.71","1.72","0.58"
"22/03/2020 4:30:00 PM","1.41","0.55","1.02","0.78","0.77","1.07","1.69","0.59"
"22/03/2020 4:15:00 PM","1.42","0.50","1.02","0.63","0.82","0.87","1.72","0.72"
"22/03/2020 4:00:00 PM","1.44","0.49","1.03","0.59","0.77","0.73","1.77","0.73"
"22/03/2020 3:45:00 PM","1.44","0.55","1.02","0.59","0.84","0.72","1.72","0.70"
"22/03/2020 3:30:00 PM","1.44","0.55","1.02","0.63","0.79","0.73","1.75","0.68"
"22/03/2020 3:15:00 PM","1.42","0.57","1.03","0.58","0.77","0.73","1.73","0.61"
"22/03/2020 3:00:00 PM","1.44","0.55","1.02","0.76","0.86","0.73","1.77","0.68"
"22/03/2020 2:45:00 PM","1.44","0.49","1.04","0.89","0.75","0.77","1.73","0.58"
"22/03/2020 2:30:00 PM","1.41","0.51","1.02","0.80","0.80","1.17","1.69","0.63"
"22/03/2020 2:15:00 PM","1.42","0.49","1.02","0.63","0.80","0.75","1.77","0.63"
"22/03/2020 2:00:00 PM","1.42","0.50","1.03","0.67","0.77","0.77","1.72","0.67"
"22/03/2020 1:45:00 PM","1.42","0.53","1.02","0.70","0.81","0.88","1.78","0.66"
"22/03/2020 1:30:00 PM","1.42","0.56","1.02","0.64","0.77","1.09","1.70","0.63"
"22/03/2020 1:15:00 PM","1.44","0.62","1.02","0.66","0.78","0.76","1.69","0.62"
"22/03/2020 1:00:00 PM","1.44","0.55","1.02","0.62","0.84","0.80","1.72","0.75"
"22/03/2020 12:45:00 PM","1.44","0.58","1.02","0.66","0.78","0.77","1.75","0.72"
"22/03/2020 12:30:00 PM","1.42","0.62","1.02","0.85","0.80","0.74","1.70","0.67"
"22/03/2020 12:15:00 PM","1.42","0.62","1.03","0.66","0.80","0.78","1.69","0.63"
"22/03/2020 12:00:00 PM","1.42","0.61","1.02","0.67","0.77","0.78","1.69","0.70"
"22/03/2020 11:45:00 AM","1.45","0.51","1.02","0.65","0.84","0.94","1.72","0.72"
"22/03/2020 11:30:00 AM","1.42","0.53","1.02","0.59","0.75","1.16","1.73","0.68"
"22/03/2020 11:15:00 AM","1.42","0.60","1.02","0.83","0.82","0.76","1.72","0.66"
"22/03/2020 11:00:00 AM","1.42","0.49","1.02","0.59","0.80","0.80","1.69","0.59"
"22/03/2020 10:45:00 AM","1.41","0.51","1.02","0.59","0.77","0.79","1.75","0.58"
"22/03/2020 10:30:00 AM","1.41","0.59","1.02","0.59","0.84","0.73","1.73","0.56"
"22/03/2020 10:15:00 AM","1.41","0.55","1.02","0.59","0.76","0.77","1.72","0.57"
"22/03/2020 10:00:00 AM","1.41","0.55","1.01","0.70","0.77","0.76","1.64","0.59"
"22/03/2020 9:45:00 AM","1.42","0.49","1.03","0.63","0.83","0.70","1.70","0.58"
"22/03/2020 9:30:00 AM","1.41","0.55","1.03","0.59","0.77","0.71","1.72","0.59"
"22/03/2020 9:15:00 AM","1.42","0.54","1.01","0.57","0.81","0.72","1.70","0.59"
"22/03/2020 9:00:00 AM","1.44","0.49","1.02","0.59","0.76","0.67","1.64","0.58"
"22/03/2020 8:45:00 AM","1.42","0.59","1.02","0.58","0.84","0.68","1.72","0.59"
"22/03/2020 8:30:00 AM","1.41","0.49","1.01","0.58","0.76","0.68","1.72","0.58"
"22/03/2020 8:15:00 AM","1.44","0.49","1.02","0.59","0.80","0.73","1.70","0.56"
"22/03/2020 8:00:00 AM","1.42","0.49","1.02","0.59","0.80","0.70","1.67","0.56"
"22/03/2020 7:45:00 AM","1.42","0.49","1.01","0.58","0.75","0.68","1.72","0.57"
"22/03/2020 7:30:00 AM","1.44","0.50","1.02","0.59","0.81","0.68","1.70","0.56"
"22/03/2020 7:15:00 AM","1.41","0.49","1.02","0.58","0.77","0.68","1.67","0.57"
"22/03/2020 7:00:01 AM","1.42","0.49","1.01","0.57","0.76","0.68","1.70","0.56"
"22/03/2020 7:00:00 AM","1.42","0.49","1.01","0.57","0.76","0.68","1.70","0.56"
"22/03/2020 6:45:00 AM","1.42","0.48","1.02","0.58","0.83","0.68","1.72","0.56"
"22/03/2020 6:30:00 AM","1.42","0.38","1.01","0.48","0.74","0.52","1.67","0.48"
"22/03/2020 6:15:00 AM","1.44","0.07","0.99","0.22","0.79","0.11","1.67","0.23"
"22/03/2020 6:00:00 AM","1.42","0.07","1.00","0.22","0.80","0.10","1.73","0.24"
"22/03/2020 5:45:00 AM","1.41","0.07","0.99","0.21","0.75","0.11","1.70","0.23"
"22/03/2020 5:30:00 AM","1.44","0.07","1.00","0.22","0.82","0.11","1.67","0.23"
"22/03/2020 5:15:00 AM","1.38","0.07","0.94","0.22","0.77","0.11","1.67","0.23"
"22/03/2020 5:00:00 AM","1.38","0.07","0.93","0.22","0.74","0.10","1.69","0.23"
"22/03/2020 4:45:00 AM","1.36","0.07","0.93","0.22","0.80","0.11","1.66","0.23"
"22/03/2020 4:30:00 AM","1.38","0.06","0.94","0.22","0.73","0.11","1.66","0.23"
"22/03/2020 4:15:00 AM","1.38","0.07","0.93","0.23","0.80","0.10","1.69","0.23"
"22/03/2020 4:00:00 AM","1.38","0.07","0.95","0.24","0.76","0.11","1.69","0.23"
"22/03/2020 3:45:00 AM","1.44","0.07","0.99","0.22","0.76","0.11","1.67","0.27"
"22/03/2020 3:30:00 AM","1.44","0.07","1.02","0.21","0.84","0.10","1.72","0.34"
"22/03/2020 3:15:00 AM","1.42","0.07","0.99","0.22","0.74","0.11","1.73","0.23"
"22/03/2020 3:00:00 AM","1.42","0.07","1.00","0.22","0.77","0.10","1.70","0.23"
"22/03/2020 2:45:00 AM","1.42","0.07","1.00","0.22","0.80","0.11","1.67","0.23"
"22/03/2020 2:30:00 AM","1.42","0.44","0.99","0.21","0.76","0.48","1.70","0.54"
"22/03/2020 2:15:00 AM","1.42","0.53","1.00","0.22","0.84","0.57","1.70","0.60"
"22/03/2020 2:00:00 AM","1.44","0.52","1.01","0.22","0.80","0.57","1.69","0.61"
"22/03/2020 1:45:00 AM","1.42","0.52","1.00","0.21","0.77","0.57","1.70","0.62"
"22/03/2020 1:30:00 AM","1.45","0.52","1.05","0.22","0.85","0.56","1.73","0.60"
"22/03/2020 1:15:00 AM","1.45","0.63","1.03","0.26","0.78","0.60","1.73","0.76"
"22/03/2020 1:00:00 AM","1.44","0.56","1.02","0.23","0.80","0.58","1.69","0.67"
"22/03/2020 12:45:00 AM","1.44","0.53","1.01","0.21","0.79","0.58","1.73","0.61"
"22/03/2020 12:30:00 AM","1.44","0.16","1.02","0.22","0.79","0.20","1.75","0.31"
"22/03/2020 12:15:00 AM","1.44","0.06","0.99","0.22","0.74","0.11","1.70","0.23"
"22/03/2020 12:00:00 AM","1.42","0.07","1.00","0.21","0.82","0.11","1.67","0.23"
"21/03/2020 11:45:00 PM","1.42","0.07","1.00","0.22","0.77","0.11","1.72","0.23"
"21/03/2020 11:30:00 PM","1.42","0.25","1.00","0.41","0.77","0.30","1.70","0.34"
"21/03/2020 11:15:00 PM","1.34","0.67","0.99","0.82","0.82","0.79","1.72","0.62"
"21/03/2020 11:00:00 PM","1.36","0.68","1.00","0.82","0.75","0.79","1.67","0.62"
"21/03/2020 10:45:00 PM","1.36","0.67","1.00","0.82","0.81","0.79","1.69","0.61"
"21/03/2020 10:30:00 PM","1.36","0.67","0.99","0.84","0.77","0.79","1.75","0.61"
"21/03/2020 10:15:00 PM","1.36","0.67","0.99","0.87","0.77","0.80","1.72","0.61"
"21/03/2020 10:00:00 PM","1.38","0.68","1.00","0.83","0.83","0.79","1.69","0.62"
"21/03/2020 9:45:00 PM","1.36","0.66","0.99","0.83","0.75","0.79","1.67","0.62"
"21/03/2020 9:30:00 PM","1.36","0.66","0.99","0.82","0.78","0.79","1.70","0.61"
"21/03/2020 9:15:00 PM","1.42","0.67","0.99","0.82","0.81","0.80","1.72","0.62"
"21/03/2020 9:00:00 PM","1.39","0.68","1.00","0.82","0.77","0.83","1.72","0.62"
"21/03/2020 8:45:00 PM","1.42","0.68","0.99","0.82","0.80","0.80","1.66","0.62"
"21/03/2020 8:30:00 PM","1.41","0.70","0.99","0.83","0.78","0.81","1.73","0.62"
"21/03/2020 8:15:00 PM","1.42","0.77","0.99","0.83","0.75","0.81","1.72","0.63"
"21/03/2020 8:00:00 PM","1.41","0.67","0.99","0.83","0.84","0.80","1.73","0.61"
"21/03/2020 7:45:00 PM","1.41","0.68","1.00","0.82","0.76","0.81","1.67","0.63"
"21/03/2020 7:30:00 PM","1.41","0.70","1.01","0.83","0.83","0.83","1.70","0.62"
"21/03/2020 7:15:00 PM","1.41","0.76","0.99","0.83","0.78","0.96","1.70","0.62"
"21/03/2020 7:00:00 PM","1.41","0.64","1.00","0.77","0.75","1.09","1.73","0.61"
"21/03/2020 6:45:00 PM","1.42","0.49","0.99","0.58","0.84","0.68","1.70","0.56"
"21/03/2020 6:30:00 PM","1.41","0.48","1.00","0.58","0.74","0.67","1.66","0.56"
"21/03/2020 6:15:00 PM","1.42","0.49","1.02","0.57","0.80","0.69","1.72","0.57"
"21/03/2020 6:00:00 PM","1.42","0.48","1.02","0.57","0.80","0.70","1.70","0.56"
"21/03/2020 5:45:00 PM","1.41","0.49","1.02","0.58","0.76","0.68","1.73","0.56"
"21/03/2020 5:30:00 PM","1.41","0.49","1.02","0.59","0.85","0.70","1.69","0.56"
"21/03/2020 5:15:00 PM","1.42","0.48","1.02","0.59","0.79","0.72","1.67","0.63"
"21/03/2020 5:00:00 PM","1.42","0.59","1.01","0.60","0.75","0.72","1.73","0.60"
"21/03/2020 4:45:00 PM","1.41","0.58","1.02","0.81","0.77","0.72","1.73","0.66"
"21/03/2020 4:30:00 PM","1.42","0.59","1.02","0.77","0.88","0.72","1.67","0.70"
"21/03/2020 4:15:00 PM","1.41","0.57","1.03","0.67","0.77","0.73","1.69","0.64"
"21/03/2020 4:00:00 PM","1.42","0.48","1.03","0.67","0.80","0.72","1.72","0.68"
"21/03/2020 3:45:00 PM","1.41","0.48","1.03","0.62","0.80","0.73","1.78","0.80"
"21/03/2020 3:30:00 PM","1.42","0.50","1.02","0.58","0.77","0.72","1.73","0.69"
"21/03/2020 3:15:00 PM","1.41","0.52","1.03","0.60","0.84","0.73","1.73","0.63"
"21/03/2020 3:00:00 PM","1.42","0.60","1.02","0.68","0.75","0.82","1.80","0.70"
"21/03/2020 2:45:00 PM","1.42","0.49","1.02","0.66","0.77","1.12","1.75","0.63"
"21/03/2020 2:30:00 PM","1.41","0.50","1.01","0.84","0.82","0.73","1.72","0.70"
"21/03/2020 2:15:00 PM","1.42","0.59","1.02","0.63","0.76","0.73","1.72","0.73"
"21/03/2020 2:00:00 PM","1.44","0.49","1.01","0.63","0.80","0.73","1.69","0.71"
"21/03/2020 1:45:00 PM","1.42","0.48","1.01","0.91","0.77","0.72","1.73","0.80"
"21/03/2020 1:30:00 PM","1.42","0.48","1.02","0.99","0.73","1.05","1.73","0.73"
"21/03/2020 1:15:00 PM","1.42","0.48","1.02","1.02","0.84","0.90","1.73","0.77"
"21/03/2020 1:00:00 PM","1.41","0.54","1.02","0.95","0.76","0.75","1.72","0.63"
"21/03/2020 12:45:00 PM","1.39","0.56","1.02","0.91","0.81","1.20","1.70","0.68"
"21/03/2020 12:30:00 PM","1.39","0.50","1.02","0.91","0.80","0.91","1.73","0.81"
"21/03/2020 12:15:00 PM","1.41","0.54","1.02","0.94","0.76","0.72","1.84","0.70"
"21/03/2020 12:00:00 PM","1.41","0.61","1.06","0.95","0.82","0.73","1.72","0.71"
"21/03/2020 11:45:00 AM","1.39","0.60","1.02","1.00","0.76","0.73","1.66","0.97"
"21/03/2020 11:30:00 AM","1.39","0.60","1.02","0.91","0.79","1.13","1.72","0.96"
"21/03/2020 11:15:00 AM","1.41","0.59","1.02","0.62","0.80","0.81","1.75","0.98"
"21/03/2020 11:00:00 AM","1.41","0.60","1.01","0.64","0.74","0.72","1.70","1.12"
"21/03/2020 10:45:00 AM","1.42","0.59","1.01","1.05","0.83","0.85","1.69","1.16"
"21/03/2020 10:30:00 AM","1.41","0.58","1.02","0.92","0.79","1.09","1.67","1.13"
"21/03/2020 10:15:00 AM","1.41","0.48","1.01","0.90","0.74","1.07","1.70","0.98"
"21/03/2020 10:00:00 AM","1.41","0.59","1.02","0.95","0.82","1.20","1.70","0.94"
"21/03/2020 9:45:00 AM","1.41","0.60","1.01","0.95","0.75","1.20","1.70","0.73"
"21/03/2020 9:30:00 AM","1.41","0.58","1.02","0.99","0.82","0.84","1.69","0.75"
"21/03/2020 9:15:00 AM","1.41","0.55","1.02","1.26","0.81","0.72","1.70","0.69"
"21/03/2020 9:00:00 AM","1.41","0.54","1.02","0.70","0.77","0.73","1.72","0.66"
"21/03/2020 8:45:01 AM","1.41","0.55","1.02","0.59","0.75","0.72","1.75","0.59"
"21/03/2020 8:45:00 AM","1.41","0.55","1.02","0.59","0.75","0.72","1.67","0.56"
"21/03/2020 8:30:00 AM","1.41","0.58","1.01","0.59","0.82","0.70","1.67","0.56"
"21/03/2020 8:15:00 AM","1.39","0.59","1.02","0.58","0.75","0.70","1.70","0.56"
"21/03/2020 8:00:00 AM","1.39","0.58","1.01","0.58","0.79","0.67","1.70","0.56"
"21/03/2020 7:45:00 AM","1.42","0.58","1.02","0.58","0.79","0.67","1.66","0.56"
"21/03/2020 7:30:00 AM","1.39","0.48","1.02","0.59","0.74","0.67","1.69","0.57"
"21/03/2020 7:15:00 AM","1.42","0.48","1.02","0.58","0.84","0.67","1.70","0.56"
"21/03/2020 7:00:00 AM","1.41","0.48","1.01","0.57","0.77","0.67","1.72","0.57"
"21/03/2020 6:45:00 AM","1.41","0.48","1.01","0.58","0.75","0.68","1.67","0.56"
"21/03/2020 6:30:00 AM","1.41","0.37","1.01","0.48","0.80","0.52","1.70","0.48"
"21/03/2020 6:15:00 AM","1.41","0.07","0.99","0.22","0.74","0.10","1.73","0.23"
"21/03/2020 6:00:00 AM","1.41","0.07","0.98","0.22","0.83","0.10","1.69","0.23"
"21/03/2020 5:45:00 AM","1.41","0.07","1.00","0.22","0.78","0.11","1.67","0.23"
"21/03/2020 5:30:00 AM","1.41","0.07","0.99","0.22","0.77","0.10","1.72","0.36"
"21/03/2020 5:15:00 AM","1.34","0.08","0.95","0.21","0.82","0.11","1.67","0.25"
"21/03/2020 5:00:00 AM","1.36","0.07","0.95","0.22","0.73","0.10","1.66","0.23"
"21/03/2020 4:45:00 AM","1.34","0.08","0.94","0.23","0.77","0.11","1.64","0.23"
"21/03/2020 4:30:00 AM","1.36","0.07","0.95","0.45","0.79","0.11","1.69","0.23"
"21/03/2020 4:15:00 AM","1.34","0.07","0.95","0.22","0.74","0.10","1.69","0.23"
"21/03/2020 4:00:00 AM","1.36","0.07","0.95","0.22","0.81","0.11","1.67","0.23"
"21/03/2020 3:45:00 AM","1.42","0.08","1.00","0.22","0.75","0.11","1.70","0.23"
"21/03/2020 3:30:00 AM","1.42","0.07","1.02","0.22","0.78","0.10","1.72","0.23"
"21/03/2020 3:15:00 AM","1.41","0.07","0.99","0.22","0.83","0.11","1.72","0.23"
"21/03/2020 3:00:00 AM","1.42","0.07","1.00","0.21","0.76","0.11","1.67","0.23"
"21/03/2020 2:45:00 AM","1.41","0.07","1.00","0.22","0.82","0.10","1.70","0.23"
"21/03/2020 2:30:00 AM","1.42","0.45","1.01","0.22","0.79","0.49","1.72","0.53"
"21/03/2020 2:15:00 AM","1.41","0.52","0.99","0.22","0.77","0.57","1.72","0.62"
"21/03/2020 2:00:00 AM","1.42","0.52","0.99","0.22","0.83","0.56","1.70","0.61"
"21/03/2020 1:45:01 AM","1.41","0.52","1.01","0.22","0.78","0.57","1.70","0.61"
"21/03/2020 1:45:00 AM","1.41","0.52","1.01","0.22","0.78","0.57","1.70","0.61"
"21/03/2020 1:30:00 AM","1.45","0.52","1.04","0.21","0.82","0.56","1.75","0.61"
"21/03/2020 1:15:00 AM","1.44","0.52","1.02","0.22","0.82","0.57","1.73","0.61"
"21/03/2020 1:00:00 AM","1.44","0.52","1.02","0.22","0.76","0.56","1.72","0.61"
"21/03/2020 12:45:00 AM","1.41","0.53","1.02","0.22","0.77","0.57","1.67","0.61"
"21/03/2020 12:30:00 AM","1.42","0.63","1.02","0.22","0.82","0.19","1.70","0.30"
"21/03/2020 12:15:00 AM","1.41","0.91","1.00","0.22","0.82","0.15","1.72","0.34"
"21/03/2020 12:00:00 AM","1.41","1.05","0.99","0.48","0.76","0.41","1.72","0.58"
"20/03/2020 11:45:00 PM","1.41","0.29","1.00","0.70","0.83","0.40","1.72","0.45"
"20/03/2020 11:30:00 PM","1.42","0.36","1.01","0.68","0.77","0.51","1.72","0.50"
"20/03/2020 11:15:00 PM","1.36","0.98","1.00","0.82","0.82","0.85","1.72","0.67"
"20/03/2020 11:00:00 PM","1.36","1.29","0.99","0.81","0.77","0.91","1.70","0.66"
"20/03/2020 10:45:00 PM","1.38","1.30","0.98","0.87","0.76","0.81","1.70","0.62"
"20/03/2020 10:30:00 PM","1.38","1.31","0.98","0.84","0.83","0.84","1.70","0.62"
"20/03/2020 10:15:00 PM","1.75","1.19","0.99","0.87","0.77","0.90","1.67","0.95"
"20/03/2020 10:00:00 PM","1.39","1.30","0.98","0.82","0.80","0.87","1.72","1.10"
"20/03/2020 9:45:00 PM","1.38","1.38","0.99","0.82","0.80","0.91","1.72","1.16"
"20/03/2020 9:30:00 PM","1.38","1.32","1.00","0.81","0.76","1.20","1.72","1.17"
"20/03/2020 9:15:00 PM","1.42","1.38","1.02","0.83","0.86","1.30","1.70","1.10"
"20/03/2020 9:00:00 PM","1.42","1.44","1.02","0.98","0.78","1.31","1.72","1.11"
"20/03/2020 8:45:00 PM","1.42","1.57","1.03","0.89","0.83","1.30","1.72","1.10"
"20/03/2020 8:30:00 PM","1.44","1.41","1.02","0.99","0.80","1.30","1.70","1.11"
"20/03/2020 8:15:00 PM","1.45","1.37","1.02","0.95","0.77","1.30","1.69","1.15"
"20/03/2020 8:00:00 PM","1.45","1.41","1.01","1.01","0.84","1.30","1.67","1.28"
"20/03/2020 7:45:00 PM","1.45","1.31","1.04","1.00","0.79","1.29","1.72","1.27"
"20/03/2020 7:30:00 PM","1.44","1.24","1.02","0.98","0.78","1.18","1.77","1.19"
"20/03/2020 7:15:00 PM","1.42","1.25","1.16","0.98","0.84","1.25","1.72","1.20"
"20/03/2020 7:00:00 PM","1.41","1.16","1.33","0.95","0.78","1.14","1.75","1.30"
"20/03/2020 6:45:00 PM","1.42","1.09","1.34","0.86","0.83","1.36","1.70","1.21"
"20/03/2020 6:30:00 PM","1.41","1.23","1.30","0.97","0.78","1.16","1.80","1.34"
"20/03/2020 6:15:00 PM","1.41","0.85","1.33","1.06","0.80","0.82","1.75","1.43"
"20/03/2020 6:00:00 PM","1.42","0.84","1.33","1.05","0.86","1.24","1.86","1.35"
"20/03/2020 5:45:00 PM","1.44","1.16","1.32","0.95","0.81","1.13","1.80","1.44"
"20/03/2020 5:30:00 PM","1.59","0.99","1.35","1.04","0.87","1.04","1.77","1.43"
"20/03/2020 5:15:00 PM","1.44","0.66","1.37","0.97","0.87","1.25","1.72","1.34"
"20/03/2020 5:00:00 PM","1.44","0.63","1.48","1.08","0.82","1.59","1.86","1.00"
"20/03/2020 4:45:00 PM","1.44","0.61","1.57","1.13","0.80","1.14","1.75","1.08"
"20/03/2020 4:30:00 PM","1.42","0.59","1.63","1.11","0.90","1.28","1.77","1.08"
"20/03/2020 4:15:00 PM","1.42","0.60","1.63","1.30","0.84","1.60","1.83","1.10"
"20/03/2020 4:00:00 PM","1.42","0.62","1.62","1.28","0.80","1.49","1.80","1.41"
"20/03/2020 3:45:00 PM","1.42","1.05","1.58","1.30","0.88","1.48","1.81","1.38"
"20/03/2020 3:30:00 PM","1.44","0.78","1.60","1.33","0.80","1.70","1.72","1.32"
"20/03/2020 3:15:00 PM","1.44","0.70","1.63","1.41","0.91","1.77","1.73","1.37"
