"Timestamp","FCU PIR Log","FCU Enable Log","FCU Status Log"
"16/10/2019 7:39:38 AM","1.00","1.00","0.00"
"16/10/2019 7:39:34 AM","1.00","0.00","0.00"
"16/10/2019 7:35:35 AM","0.00","0.00","0.00"
"16/10/2019 7:35:28 AM","0.00","0.00","1.00"
"16/10/2019 7:04:23 AM","0.00","1.00","1.00"
"16/10/2019 6:51:40 AM","1.00","1.00","1.00"
"16/10/2019 6:51:38 AM","1.00","1.00","0.00"
"16/10/2019 6:51:33 AM","1.00","0.00","0.00"
"16/10/2019 12:30:15 AM","0.00","0.00","0.00"
"16/10/2019 12:30:08 AM","0.00","0.00","1.00"
"15/10/2019 11:59:03 PM","0.00","1.00","1.00"
"15/10/2019 9:05:32 PM","1.00","1.00","1.00"
"15/10/2019 8:36:03 PM","0.00","1.00","1.00"
"15/10/2019 7:15:50 PM","1.00","1.00","1.00"
"15/10/2019 7:15:48 PM","1.00","1.00","0.00"
"15/10/2019 7:09:44 PM","1.00","0.00","0.00"
"15/10/2019 6:30:04 PM","0.00","0.00","0.00"
"15/10/2019 6:29:58 PM","0.00","0.00","1.00"
"15/10/2019 5:58:55 PM","0.00","1.00","1.00"
"15/10/2019 5:51:10 PM","1.00","1.00","1.00"
"15/10/2019 5:51:08 PM","1.00","1.00","0.00"
"15/10/2019 5:45:13 PM","1.00","0.00","0.00"
"15/10/2019 5:45:08 PM","1.00","0.00","1.00"
"15/10/2019 7:26:25 AM","1.00","1.00","1.00"
"15/10/2019 7:13:45 AM","0.00","1.00","1.00"
"15/10/2019 7:01:50 AM","1.00","1.00","1.00"
"15/10/2019 7:01:48 AM","1.00","1.00","0.00"
"15/10/2019 7:01:44 AM","1.00","0.00","0.00"
"14/10/2019 10:52:44 PM","0.00","0.00","0.00"
"14/10/2019 10:52:38 PM","0.00","0.00","1.00"
"14/10/2019 10:21:33 PM","0.00","1.00","1.00"
"14/10/2019 6:39:15 PM","1.00","1.00","1.00"
"14/10/2019 6:36:06 PM","0.00","1.00","1.00"
"14/10/2019 5:51:10 PM","1.00","1.00","1.00"
"14/10/2019 5:51:08 PM","1.00","1.00","0.00"
"14/10/2019 5:45:13 PM","1.00","0.00","0.00"
"14/10/2019 5:45:08 PM","1.00","0.00","1.00"
"14/10/2019 9:23:10 AM","1.00","1.00","1.00"
"14/10/2019 9:23:08 AM","1.00","1.00","0.00"
"14/10/2019 9:23:04 AM","1.00","0.00","0.00"
"14/10/2019 7:51:54 AM","0.00","0.00","0.00"
"14/10/2019 7:51:48 AM","0.00","0.00","1.00"
"14/10/2019 7:20:37 AM","0.00","1.00","1.00"
"14/10/2019 7:07:20 AM","1.00","1.00","1.00"
"14/10/2019 7:07:18 AM","1.00","1.00","0.00"
"14/10/2019 7:07:11 AM","1.00","0.00","0.00"
"12/10/2019 3:50:13 PM","0.00","0.00","0.00"
"12/10/2019 3:50:08 PM","0.00","0.00","1.00"
"12/10/2019 3:19:04 PM","0.00","1.00","1.00"
"12/10/2019 3:09:46 PM","1.00","1.00","1.00"
"12/10/2019 3:06:36 PM","0.00","1.00","1.00"
"12/10/2019 2:57:29 PM","1.00","1.00","1.00"
"12/10/2019 2:52:32 PM","0.00","1.00","1.00"
"12/10/2019 1:57:25 PM","1.00","1.00","1.00"
"12/10/2019 1:51:15 PM","0.00","1.00","1.00"
"12/10/2019 1:16:45 PM","1.00","1.00","1.00"
"12/10/2019 1:08:46 PM","0.00","1.00","1.00"
"12/10/2019 1:02:19 PM","1.00","1.00","1.00"
"12/10/2019 12:58:39 PM","0.00","1.00","1.00"
"12/10/2019 12:49:11 PM","1.00","1.00","1.00"
"12/10/2019 12:47:45 PM","0.00","1.00","1.00"
"12/10/2019 12:42:38 PM","1.00","1.00","1.00"
"12/10/2019 12:40:29 PM","0.00","1.00","1.00"
"12/10/2019 12:34:12 PM","1.00","1.00","1.00"
"12/10/2019 12:32:00 PM","0.00","1.00","1.00"
"12/10/2019 12:31:58 PM","0.00","1.00","0.00"
"12/10/2019 12:31:55 PM","0.00","0.00","0.00"
"12/10/2019 12:25:49 PM","1.00","0.00","0.00"
"11/10/2019 11:39:44 PM","0.00","0.00","0.00"
"11/10/2019 11:39:38 PM","0.00","0.00","1.00"
"11/10/2019 11:08:30 PM","0.00","1.00","1.00"
"11/10/2019 11:03:04 PM","1.00","1.00","1.00"
"11/10/2019 10:58:20 PM","0.00","1.00","1.00"
"11/10/2019 8:20:58 PM","1.00","1.00","1.00"
"11/10/2019 8:03:16 PM","0.00","1.00","1.00"
"11/10/2019 7:03:45 PM","1.00","1.00","1.00"
"11/10/2019 7:00:12 PM","0.00","1.00","1.00"
"11/10/2019 6:29:36 PM","1.00","1.00","1.00"
"11/10/2019 6:26:28 PM","0.00","1.00","1.00"
"11/10/2019 5:51:10 PM","1.00","1.00","1.00"
"11/10/2019 5:51:08 PM","1.00","1.00","0.00"
"11/10/2019 5:45:14 PM","1.00","0.00","0.00"
"11/10/2019 5:45:08 PM","1.00","0.00","1.00"
"11/10/2019 5:37:38 PM","1.00","1.00","1.00"
"11/10/2019 5:31:58 PM","0.00","1.00","1.00"
"11/10/2019 7:43:40 AM","1.00","1.00","1.00"
"11/10/2019 7:20:25 AM","0.00","1.00","1.00"
"11/10/2019 7:09:34 AM","1.00","1.00","1.00"
"11/10/2019 6:00:10 AM","0.00","1.00","1.00"
"11/10/2019 6:00:08 AM","0.00","1.00","0.00"
"10/10/2019 11:21:55 PM","0.00","0.00","0.00"
"10/10/2019 11:21:48 PM","0.00","0.00","1.00"
"10/10/2019 10:50:43 PM","0.00","1.00","1.00"
"10/10/2019 5:51:10 PM","1.00","1.00","1.00"
"10/10/2019 5:51:08 PM","1.00","1.00","0.00"
"10/10/2019 5:45:13 PM","1.00","0.00","0.00"
"10/10/2019 5:45:08 PM","1.00","0.00","1.00"
"10/10/2019 7:48:10 AM","1.00","1.00","1.00"
"10/10/2019 7:48:08 AM","1.00","1.00","0.00"
"10/10/2019 7:48:03 AM","1.00","0.00","0.00"
"10/10/2019 7:44:24 AM","0.00","0.00","0.00"
"10/10/2019 7:44:18 AM","0.00","0.00","1.00"
"10/10/2019 7:13:11 AM","0.00","1.00","1.00"
"10/10/2019 7:01:56 AM","1.00","1.00","1.00"
"10/10/2019 6:00:10 AM","0.00","1.00","1.00"
"10/10/2019 6:00:08 AM","0.00","1.00","0.00"
"10/10/2019 1:45:07 AM","0.00","0.00","0.00"
"10/10/2019 12:04:55 AM","0.00","0.00","0.00"
"10/10/2019 12:04:48 AM","0.00","0.00","1.00"
"9/10/2019 11:33:41 PM","0.00","1.00","1.00"
"9/10/2019 5:51:10 PM","1.00","1.00","1.00"
"9/10/2019 5:51:08 PM","1.00","1.00","0.00"
"9/10/2019 5:45:13 PM","1.00","0.00","0.00"
"9/10/2019 5:45:08 PM","1.00","0.00","1.00"
"9/10/2019 3:11:52 PM","1.00","1.00","1.00"
