"Timestamp","FCU-00-16  CO2 Extended Trend Log","FCU-00-16 SaTmp Extended Trend Log","FCU-00-15  ClgTmpSp Extended Trend Log","FCU-00-16  HtgTmpSp Extended Trend Log","FCU-00-16 ZnTmp Extended Trend Log"
"14/03/2020 10:05:35 PM","538.00","21.40","25.00","21.00","25.19"
"14/03/2020 10:00:35 PM","546.40","21.40","25.00","21.00","25.19"
"14/03/2020 9:55:35 PM","538.80","21.40","25.00","21.00","25.20"
"14/03/2020 9:50:35 PM","539.40","21.40","25.00","21.00","25.19"
"14/03/2020 9:45:35 PM","540.20","21.40","25.00","21.00","25.19"
"14/03/2020 9:40:35 PM","547.60","21.41","25.00","21.00","25.19"
"14/03/2020 9:35:35 PM","536.60","21.41","25.00","21.00","25.18"
"14/03/2020 9:30:35 PM","542.00","21.41","25.00","21.00","25.18"
"14/03/2020 9:25:35 PM","539.60","21.41","25.00","21.00","25.18"
"14/03/2020 9:20:35 PM","541.80","21.40","25.00","21.00","25.18"
"14/03/2020 9:15:35 PM","536.80","21.41","25.00","21.00","25.18"
"14/03/2020 9:10:35 PM","539.40","21.41","25.00","21.00","25.18"
"14/03/2020 9:05:35 PM","542.00","21.41","25.00","21.00","25.18"
"14/03/2020 9:00:35 PM","539.40","21.42","25.00","21.00","25.18"
"14/03/2020 8:55:35 PM","535.60","21.42","25.00","21.00","25.17"
"14/03/2020 8:50:35 PM","542.80","21.42","25.00","21.00","25.17"
"14/03/2020 8:45:35 PM","543.40","21.41","25.00","21.00","25.17"
"14/03/2020 8:40:35 PM","539.00","21.41","25.00","21.00","25.17"
"14/03/2020 8:35:35 PM","538.60","21.41","25.00","21.00","25.17"
"14/03/2020 8:30:35 PM","542.00","21.41","25.00","21.00","25.17"
"14/03/2020 8:25:35 PM","545.60","21.42","25.00","21.00","25.17"
"14/03/2020 8:20:35 PM","548.00","21.41","25.00","21.00","25.17"
"14/03/2020 8:15:35 PM","536.80","21.41","25.00","21.00","25.16"
"14/03/2020 8:10:35 PM","539.80","21.41","25.00","21.00","25.16"
"14/03/2020 8:05:35 PM","546.20","21.41","25.00","21.00","25.15"
"14/03/2020 8:00:35 PM","548.60","21.41","25.00","21.00","25.15"
"14/03/2020 7:55:35 PM","544.00","21.41","25.00","21.00","25.15"
"14/03/2020 7:50:35 PM","534.20","21.41","25.00","21.00","25.15"
"14/03/2020 7:45:35 PM","540.40","21.41","25.00","21.00","25.14"
"14/03/2020 7:40:35 PM","537.40","21.42","25.00","21.00","25.15"
"14/03/2020 7:35:35 PM","532.80","21.42","25.00","21.00","25.15"
"14/03/2020 7:30:35 PM","533.20","21.44","25.00","21.00","25.15"
"14/03/2020 7:25:35 PM","539.60","21.44","25.00","21.00","25.15"
"14/03/2020 7:20:35 PM","538.20","21.44","25.00","21.00","25.14"
"14/03/2020 7:15:35 PM","543.00","21.45","25.00","21.00","25.14"
"14/03/2020 7:10:35 PM","538.80","21.45","25.00","21.00","25.14"
"14/03/2020 7:05:35 PM","541.40","21.45","25.00","21.00","25.14"
"14/03/2020 7:00:35 PM","550.80","21.44","25.00","21.00","25.14"
"14/03/2020 6:55:35 PM","542.60","21.44","25.00","21.00","25.14"
"14/03/2020 6:50:35 PM","536.80","21.43","25.00","21.00","25.14"
"14/03/2020 6:45:35 PM","531.80","21.44","25.00","21.00","25.13"
"14/03/2020 6:40:35 PM","536.60","21.44","25.00","21.00","25.14"
"14/03/2020 6:35:35 PM","537.80","21.43","25.00","21.00","25.14"
"14/03/2020 6:30:35 PM","533.60","21.43","25.00","21.00","25.14"
"14/03/2020 6:25:35 PM","544.80","21.44","25.00","21.00","25.13"
"14/03/2020 6:20:35 PM","538.80","21.45","25.00","21.00","25.13"
"14/03/2020 6:15:35 PM","541.00","21.45","25.00","21.00","25.13"
"14/03/2020 6:10:35 PM","541.80","21.45","25.00","21.00","25.12"
"14/03/2020 6:05:35 PM","539.00","21.45","25.00","21.00","25.12"
"14/03/2020 6:00:35 PM","543.20","21.45","25.00","21.00","25.12"
"14/03/2020 5:55:35 PM","545.20","21.46","25.00","21.00","25.12"
"14/03/2020 5:50:35 PM","537.20","21.45","25.00","21.00","25.13"
"14/03/2020 5:45:35 PM","549.40","21.45","25.00","21.00","25.12"
"14/03/2020 5:40:35 PM","542.20","21.45","25.00","21.00","25.12"
"14/03/2020 5:35:35 PM","541.80","21.45","25.00","21.00","25.12"
"14/03/2020 5:30:35 PM","545.20","21.44","25.00","21.00","25.12"
"14/03/2020 5:25:35 PM","550.60","21.44","25.00","21.00","25.12"
"14/03/2020 5:20:35 PM","544.00","21.43","25.00","21.00","25.12"
"14/03/2020 5:15:35 PM","540.40","21.43","25.00","21.00","25.11"
"14/03/2020 5:10:35 PM","543.00","21.43","25.00","21.00","25.11"
"14/03/2020 5:05:35 PM","546.00","21.44","25.00","21.00","25.12"
"14/03/2020 5:00:35 PM","542.80","21.43","25.00","21.00","25.12"
"14/03/2020 4:55:35 PM","550.00","21.42","25.00","21.00","25.12"
"14/03/2020 4:50:35 PM","547.60","21.41","25.00","21.00","25.12"
"14/03/2020 4:45:35 PM","539.80","21.41","25.00","21.00","25.11"
"14/03/2020 4:40:35 PM","541.80","21.42","25.00","21.00","25.11"
"14/03/2020 4:35:35 PM","541.20","21.42","25.00","21.00","25.11"
"14/03/2020 4:30:35 PM","540.40","21.43","25.00","21.00","25.11"
"14/03/2020 4:25:35 PM","544.60","21.42","25.00","21.00","25.11"
"14/03/2020 4:20:35 PM","546.80","21.42","25.00","21.00","25.11"
"14/03/2020 4:15:35 PM","541.60","21.42","25.00","21.00","25.11"
"14/03/2020 4:10:35 PM","541.80","21.42","25.00","21.00","25.10"
"14/03/2020 4:05:35 PM","531.80","21.41","25.00","21.00","25.10"
"14/03/2020 4:00:35 PM","538.60","21.41","25.00","21.00","25.10"
"14/03/2020 3:55:35 PM","535.00","21.40","25.00","21.00","25.10"
"14/03/2020 3:50:35 PM","540.40","21.38","25.00","21.00","25.09"
"14/03/2020 3:45:35 PM","542.20","21.37","25.00","21.00","25.09"
"14/03/2020 3:40:35 PM","535.60","21.37","25.00","21.00","25.09"
"14/03/2020 3:35:35 PM","541.20","21.35","25.00","21.00","25.10"
"14/03/2020 3:30:35 PM","537.00","21.34","25.00","21.00","25.10"
"14/03/2020 3:25:35 PM","546.00","21.34","25.00","21.00","25.09"
"14/03/2020 3:20:35 PM","547.40","21.33","25.00","21.00","25.09"
"14/03/2020 3:15:35 PM","548.80","21.32","25.00","21.00","25.08"
"14/03/2020 3:10:35 PM","540.40","21.30","25.00","21.00","25.08"
"14/03/2020 3:05:35 PM","540.20","21.31","25.00","21.00","25.08"
"14/03/2020 3:00:35 PM","542.00","21.30","25.00","21.00","25.07"
"14/03/2020 2:55:35 PM","536.00","21.28","25.00","21.00","25.08"
"14/03/2020 2:50:35 PM","544.80","21.27","25.00","21.00","25.08"
"14/03/2020 2:45:35 PM","536.60","21.26","25.00","21.00","25.07"
"14/03/2020 2:40:35 PM","543.40","21.24","25.00","21.00","25.07"
"14/03/2020 2:35:35 PM","535.80","21.23","25.00","21.00","25.06"
"14/03/2020 2:30:35 PM","538.60","21.21","25.00","21.00","25.07"
"14/03/2020 2:25:35 PM","551.80","21.19","25.00","21.00","25.06"
"14/03/2020 2:20:35 PM","545.00","21.19","25.00","21.00","25.06"
"14/03/2020 2:15:35 PM","547.20","21.18","25.00","21.00","25.06"
"14/03/2020 2:10:35 PM","547.40","21.16","25.00","21.00","25.06"
"14/03/2020 2:05:35 PM","538.20","21.16","25.00","21.00","25.06"
"14/03/2020 2:00:35 PM","537.20","21.15","25.00","21.00","25.05"
"14/03/2020 1:55:35 PM","532.00","21.13","25.00","21.00","25.05"
"14/03/2020 1:50:35 PM","539.00","21.11","25.00","21.00","25.04"
"14/03/2020 1:45:35 PM","539.60","21.12","25.00","21.00","25.04"
"14/03/2020 1:40:35 PM","538.40","21.10","25.00","21.00","25.04"
"14/03/2020 1:35:35 PM","550.40","21.10","25.00","21.00","25.04"
"14/03/2020 1:30:35 PM","537.80","21.09","25.00","21.00","25.04"
"14/03/2020 1:25:35 PM","539.20","21.08","25.00","21.00","25.04"
"14/03/2020 1:20:35 PM","541.80","21.06","25.00","21.00","25.03"
"14/03/2020 1:15:35 PM","541.40","21.06","25.00","21.00","25.03"
"14/03/2020 1:10:35 PM","538.60","21.04","25.00","21.00","25.02"
"14/03/2020 1:05:35 PM","537.60","21.03","25.00","21.00","25.02"
"14/03/2020 1:00:35 PM","548.40","21.01","25.00","21.00","25.01"
"14/03/2020 12:55:35 PM","540.60","20.99","25.00","21.00","25.02"
"14/03/2020 12:50:35 PM","532.80","20.98","25.00","21.00","25.01"
"14/03/2020 12:45:35 PM","535.80","20.96","25.00","21.00","25.01"
"14/03/2020 12:40:35 PM","540.00","20.96","25.00","21.00","25.01"
"14/03/2020 12:35:35 PM","541.80","20.94","25.00","21.00","25.01"
"14/03/2020 12:30:35 PM","542.40","20.92","25.00","21.00","25.00"
"14/03/2020 12:25:35 PM","539.00","20.91","25.00","21.00","25.00"
"14/03/2020 12:20:35 PM","537.40","20.89","25.00","21.00","24.99"
"14/03/2020 12:15:35 PM","546.80","20.88","25.00","21.00","24.98"
"14/03/2020 12:10:35 PM","544.80","20.87","25.00","21.00","24.98"
"14/03/2020 12:05:35 PM","540.40","20.85","25.00","21.00","24.98"
"14/03/2020 12:00:35 PM","538.20","20.82","25.00","21.00","24.98"
"14/03/2020 11:55:35 AM","535.80","20.79","25.00","21.00","24.97"
"14/03/2020 11:50:35 AM","543.00","20.78","25.00","21.00","24.97"
"14/03/2020 11:45:35 AM","541.60","20.77","25.00","21.00","24.96"
"14/03/2020 11:40:35 AM","540.40","20.75","25.00","21.00","24.97"
"14/03/2020 11:35:35 AM","539.40","20.72","25.00","21.00","24.96"
"14/03/2020 11:30:35 AM","546.40","20.70","25.00","21.00","24.96"
"14/03/2020 11:25:35 AM","539.60","20.67","25.00","21.00","24.95"
"14/03/2020 11:20:35 AM","539.40","20.65","25.00","21.00","24.95"
"14/03/2020 11:15:35 AM","537.20","20.64","25.00","21.00","24.95"
"14/03/2020 11:10:35 AM","537.00","20.62","25.00","21.00","24.94"
"14/03/2020 11:05:35 AM","543.00","20.60","25.00","21.00","24.93"
"14/03/2020 11:00:35 AM","540.20","20.58","25.00","21.00","24.93"
"14/03/2020 10:55:35 AM","544.40","20.56","25.00","21.00","24.93"
"14/03/2020 10:50:35 AM","550.80","20.55","25.00","21.00","24.92"
"14/03/2020 10:45:35 AM","543.60","20.53","25.00","21.00","24.92"
"14/03/2020 10:40:35 AM","540.00","20.51","25.00","21.00","24.92"
"14/03/2020 10:35:35 AM","542.60","20.49","25.00","21.00","24.91"
"14/03/2020 10:30:35 AM","541.60","20.47","25.00","21.00","24.91"
"14/03/2020 10:25:35 AM","545.00","20.45","25.00","21.00","24.90"
"14/03/2020 10:20:35 AM","549.20","20.43","25.00","21.00","24.90"
"14/03/2020 10:15:35 AM","534.80","20.43","25.00","21.00","24.90"
"14/03/2020 10:10:35 AM","540.40","20.43","25.00","21.00","24.89"
"14/03/2020 10:05:35 AM","543.40","20.43","25.00","21.00","24.89"
"14/03/2020 10:00:35 AM","538.40","20.48","25.00","21.00","24.89"
"14/03/2020 9:55:35 AM","545.60","20.56","25.00","21.00","24.89"
"14/03/2020 9:50:35 AM","543.80","20.76","25.00","21.00","24.89"
"14/03/2020 9:45:35 AM","543.40","21.17","25.00","21.00","24.88"
"14/03/2020 9:40:35 AM","550.80","21.57","25.00","21.00","24.88"
"14/03/2020 9:35:35 AM","543.60","21.55","25.00","21.00","24.88"
"14/03/2020 9:30:35 AM","549.40","21.55","25.00","21.00","24.88"
"14/03/2020 9:25:35 AM","540.80","21.57","25.00","21.00","24.88"
"14/03/2020 9:20:35 AM","550.40","21.58","25.00","21.00","24.88"
"14/03/2020 9:15:35 AM","547.80","21.60","25.00","21.00","24.88"
"14/03/2020 9:10:35 AM","546.80","21.61","25.00","21.00","24.89"
"14/03/2020 9:05:35 AM","546.40","21.61","25.00","21.00","24.89"
"14/03/2020 9:00:35 AM","543.00","21.61","25.00","21.00","24.89"
"14/03/2020 8:55:35 AM","545.40","21.60","23.00","22.00","24.89"
"14/03/2020 8:50:35 AM","544.20","21.59","23.00","22.00","24.89"
"14/03/2020 8:45:35 AM","542.60","21.57","23.00","22.00","24.89"
"14/03/2020 8:40:35 AM","544.80","21.54","23.00","22.00","24.89"
"14/03/2020 8:35:35 AM","542.00","21.51","23.00","22.00","24.88"
"14/03/2020 8:30:35 AM","542.60","21.46","23.00","22.00","24.88"
"14/03/2020 8:25:35 AM","544.60","21.40","25.00","21.00","24.87"
"14/03/2020 8:20:35 AM","538.80","21.32","25.00","21.00","24.86"
"14/03/2020 8:15:35 AM","540.00","21.23","25.00","21.00","24.86"
"14/03/2020 8:10:35 AM","548.40","21.12","25.00","21.00","24.85"
"14/03/2020 8:05:35 AM","543.40","20.99","25.00","21.00","24.84"
"14/03/2020 8:00:35 AM","539.60","20.81","25.00","21.00","24.83"
"14/03/2020 7:55:35 AM","541.20","20.56","25.00","21.00","24.83"
"14/03/2020 7:50:35 AM","544.60","20.22","25.00","21.00","24.82"
"14/03/2020 7:45:35 AM","546.80","20.19","25.00","21.00","24.81"
"14/03/2020 7:40:35 AM","537.20","20.18","25.00","21.00","24.80"
"14/03/2020 7:35:35 AM","553.00","20.15","25.00","21.00","24.79"
"14/03/2020 7:30:35 AM","536.20","20.12","25.00","21.00","24.78"
"14/03/2020 7:25:35 AM","533.20","20.08","25.00","21.00","24.76"
"14/03/2020 7:20:35 AM","545.00","20.05","25.00","21.00","24.75"
"14/03/2020 7:15:35 AM","540.80","19.99","25.00","21.00","24.74"
"14/03/2020 7:10:35 AM","536.20","19.96","25.00","21.00","24.73"
"14/03/2020 7:05:35 AM","531.60","19.93","25.00","21.00","24.72"
"14/03/2020 7:00:35 AM","523.20","19.89","25.00","21.00","24.69"
"14/03/2020 6:55:35 AM","530.60","19.88","25.00","21.00","24.68"
"14/03/2020 6:50:35 AM","532.40","19.84","25.00","21.00","24.66"
"14/03/2020 6:45:35 AM","526.00","19.78","25.00","21.00","24.64"
"14/03/2020 6:40:35 AM","530.20","19.69","25.00","21.00","24.62"
"14/03/2020 6:35:35 AM","525.80","19.52","25.00","21.00","24.59"
"14/03/2020 6:30:35 AM","533.60","19.21","25.00","21.00","24.56"
"14/03/2020 6:25:35 AM","539.60","18.72","25.00","21.00","24.52"
"14/03/2020 6:20:35 AM","537.40","18.34","25.00","21.00","24.50"
"14/03/2020 6:15:35 AM","543.80","18.82","23.00","22.00","24.51"
"14/03/2020 6:10:35 AM","551.20","18.96","23.00","22.00","24.60"
"14/03/2020 6:05:35 AM","539.00","19.22","23.00","22.00","24.66"
"14/03/2020 6:00:35 AM","544.60","19.50","23.00","22.00","24.75"
"14/03/2020 5:55:35 AM","545.60","19.64","23.00","22.00","24.89"
"14/03/2020 5:50:35 AM","545.00","19.72","23.00","22.00","24.99"
"14/03/2020 5:45:35 AM","545.60","19.98","23.00","22.00","25.09"
"14/03/2020 5:40:35 AM","536.00","20.76","23.00","22.00","25.19"
"14/03/2020 5:35:35 AM","541.20","20.14","25.00","21.00","25.22"
"14/03/2020 5:30:35 AM","534.20","20.14","25.00","21.00","25.23"
"14/03/2020 5:25:35 AM","539.20","20.12","25.00","21.00","25.23"
"14/03/2020 5:20:35 AM","538.40","20.11","25.00","21.00","25.23"
"14/03/2020 5:15:35 AM","531.00","20.11","25.00","21.00","25.24"
"14/03/2020 5:10:35 AM","520.80","20.09","25.00","21.00","25.24"
"14/03/2020 5:05:35 AM","531.80","20.08","25.00","21.00","25.24"
"14/03/2020 5:00:35 AM","528.80","20.07","25.00","21.00","25.25"
"14/03/2020 4:55:35 AM","530.60","20.06","25.00","21.00","25.25"
"14/03/2020 4:50:35 AM","533.80","20.05","25.00","21.00","25.25"
"14/03/2020 4:45:35 AM","533.80","20.05","25.00","21.00","25.25"
"14/03/2020 4:40:35 AM","538.60","20.03","25.00","21.00","25.25"
"14/03/2020 4:35:35 AM","530.20","20.02","25.00","21.00","25.26"
"14/03/2020 4:30:35 AM","530.40","20.01","25.00","21.00","25.26"
"14/03/2020 4:25:35 AM","533.80","20.02","25.00","21.00","25.25"
"14/03/2020 4:20:35 AM","534.60","20.01","25.00","21.00","25.25"
"14/03/2020 4:15:35 AM","525.20","19.98","25.00","21.00","25.24"
"14/03/2020 4:10:35 AM","529.60","19.96","25.00","21.00","25.23"
"14/03/2020 4:05:35 AM","523.60","19.94","25.00","21.00","25.23"
"14/03/2020 4:00:35 AM","533.20","19.92","25.00","21.00","25.23"
"14/03/2020 3:55:35 AM","530.80","19.90","25.00","21.00","25.23"
"14/03/2020 3:50:35 AM","531.00","19.89","25.00","21.00","25.24"
"14/03/2020 3:45:35 AM","534.20","19.89","25.00","21.00","25.24"
"14/03/2020 3:40:35 AM","533.40","19.85","25.00","21.00","25.23"
"14/03/2020 3:35:35 AM","539.40","19.83","25.00","21.00","25.23"
"14/03/2020 3:30:35 AM","529.60","19.81","25.00","21.00","25.24"
"14/03/2020 3:25:35 AM","528.00","19.80","25.00","21.00","25.24"
"14/03/2020 3:20:35 AM","531.40","19.81","25.00","21.00","25.25"
"14/03/2020 3:15:35 AM","535.60","19.79","25.00","21.00","25.25"
"14/03/2020 3:10:35 AM","531.40","19.77","25.00","21.00","25.24"
"14/03/2020 3:05:35 AM","530.40","19.75","25.00","21.00","25.25"
"14/03/2020 3:00:35 AM","531.80","19.72","25.00","21.00","25.25"
"14/03/2020 2:55:35 AM","529.00","19.71","25.00","21.00","25.25"
"14/03/2020 2:50:35 AM","532.80","19.69","25.00","21.00","25.25"
"14/03/2020 2:45:35 AM","539.40","19.69","25.00","21.00","25.25"
"14/03/2020 2:40:35 AM","531.60","19.68","25.00","21.00","25.25"
"14/03/2020 2:35:35 AM","532.80","19.65","25.00","21.00","25.24"
"14/03/2020 2:30:35 AM","535.20","19.63","25.00","21.00","25.25"
"14/03/2020 2:25:35 AM","527.20","19.61","25.00","21.00","25.25"
"14/03/2020 2:20:35 AM","525.60","19.60","25.00","21.00","25.25"
"14/03/2020 2:15:35 AM","531.00","19.60","25.00","21.00","25.26"
"14/03/2020 2:10:35 AM","522.80","19.59","25.00","21.00","25.25"
"14/03/2020 2:05:35 AM","528.20","19.57","25.00","21.00","25.25"
"14/03/2020 2:00:35 AM","533.20","19.56","25.00","21.00","25.24"
"14/03/2020 1:55:35 AM","528.40","19.54","25.00","21.00","25.24"
"14/03/2020 1:50:35 AM","527.80","19.56","25.00","21.00","25.23"
"14/03/2020 1:45:35 AM","535.80","19.55","25.00","21.00","25.23"
"14/03/2020 1:40:35 AM","529.80","19.52","25.00","21.00","25.22"
"14/03/2020 1:35:35 AM","538.00","19.50","25.00","21.00","25.23"
"14/03/2020 1:30:35 AM","530.40","19.46","25.00","21.00","25.23"
"14/03/2020 1:25:35 AM","534.60","19.45","25.00","21.00","25.23"
"14/03/2020 1:20:35 AM","534.40","19.42","25.00","21.00","25.23"
"14/03/2020 1:15:35 AM","530.20","19.42","25.00","21.00","25.22"
"14/03/2020 1:10:35 AM","538.80","19.40","25.00","21.00","25.22"
"14/03/2020 1:05:35 AM","535.60","19.36","25.00","21.00","25.21"
"14/03/2020 1:00:35 AM","530.00","19.33","25.00","21.00","25.21"
"14/03/2020 12:55:35 AM","530.20","19.29","25.00","21.00","25.22"
"14/03/2020 12:50:35 AM","528.40","19.28","25.00","21.00","25.21"
"14/03/2020 12:45:35 AM","530.20","19.27","25.00","21.00","25.21"
"14/03/2020 12:40:35 AM","533.80","19.26","25.00","21.00","25.20"
"14/03/2020 12:35:35 AM","535.20","19.24","25.00","21.00","25.20"
"14/03/2020 12:30:35 AM","531.40","19.24","25.00","21.00","25.20"
"14/03/2020 12:25:35 AM","537.40","19.21","25.00","21.00","25.20"
"14/03/2020 12:20:35 AM","540.80","19.21","25.00","21.00","25.20"
"14/03/2020 12:15:35 AM","527.00","19.21","25.00","21.00","25.20"
"14/03/2020 12:10:35 AM","526.00","19.20","25.00","21.00","25.19"
"14/03/2020 12:05:35 AM","529.80","19.19","25.00","21.00","25.19"
"14/03/2020 12:00:35 AM","532.80","19.19","25.00","21.00","25.18"
"13/03/2020 11:55:35 PM","539.40","19.15","25.00","21.00","25.18"
"13/03/2020 11:50:35 PM","540.60","19.13","25.00","21.00","25.17"
"13/03/2020 11:45:35 PM","530.80","19.11","25.00","21.00","25.16"
"13/03/2020 11:40:35 PM","532.80","19.11","25.00","21.00","25.16"
"13/03/2020 11:35:35 PM","536.20","19.09","25.00","21.00","25.15"
"13/03/2020 11:30:35 PM","527.00","19.07","25.00","21.00","25.14"
"13/03/2020 11:25:35 PM","530.20","19.04","25.00","21.00","25.14"
"13/03/2020 11:20:35 PM","537.80","19.02","25.00","21.00","25.13"
"13/03/2020 11:15:35 PM","534.60","19.02","25.00","21.00","25.13"
"13/03/2020 11:10:35 PM","529.60","19.03","25.00","21.00","25.12"
"13/03/2020 11:05:35 PM","530.20","19.02","25.00","21.00","25.11"
"13/03/2020 11:00:35 PM","535.60","18.99","25.00","21.00","25.10"
"13/03/2020 10:55:35 PM","538.20","18.97","25.00","21.00","25.09"
"13/03/2020 10:50:35 PM","531.60","18.97","25.00","21.00","25.09"
"13/03/2020 10:45:35 PM","530.40","18.94","25.00","21.00","25.09"
"13/03/2020 10:40:35 PM","541.40","18.94","25.00","21.00","25.08"
"13/03/2020 10:35:35 PM","530.20","18.97","25.00","21.00","25.07"
"13/03/2020 10:30:35 PM","540.80","18.95","25.00","21.00","25.06"
"13/03/2020 10:25:35 PM","531.00","18.99","25.00","21.00","25.05"
"13/03/2020 10:20:35 PM","541.60","19.01","25.00","21.00","25.04"
"13/03/2020 10:15:35 PM","532.80","18.99","25.00","21.00","25.03"
"13/03/2020 10:10:35 PM","544.80","18.98","25.00","21.00","25.01"
"13/03/2020 10:05:35 PM","536.00","18.99","25.00","21.00","25.00"
"13/03/2020 10:00:35 PM","537.60","18.99","25.00","21.00","24.99"
"13/03/2020 9:55:35 PM","529.80","18.98","25.00","21.00","24.98"
"13/03/2020 9:50:35 PM","531.00","18.98","25.00","21.00","24.97"
"13/03/2020 9:45:35 PM","530.60","18.98","25.00","21.00","24.96"
"13/03/2020 9:40:35 PM","536.80","18.98","25.00","21.00","24.94"
"13/03/2020 9:35:35 PM","532.00","18.97","25.00","21.00","24.93"
"13/03/2020 9:30:35 PM","531.00","18.96","25.00","21.00","24.92"
"13/03/2020 9:25:35 PM","527.00","18.98","25.00","21.00","24.90"
"13/03/2020 9:20:35 PM","537.60","18.98","25.00","21.00","24.88"
"13/03/2020 9:15:35 PM","535.20","18.98","25.00","21.00","24.86"
"13/03/2020 9:10:35 PM","532.00","19.00","25.00","21.00","24.85"
"13/03/2020 9:05:35 PM","533.80","19.01","25.00","21.00","24.83"
"13/03/2020 9:00:35 PM","532.60","19.01","25.00","21.00","24.81"
"13/03/2020 8:55:35 PM","532.60","19.04","25.00","21.00","24.79"
"13/03/2020 8:50:35 PM","535.80","19.08","25.00","21.00","24.77"
"13/03/2020 8:45:35 PM","539.40","19.08","25.00","21.00","24.75"
"13/03/2020 8:40:35 PM","530.00","19.08","25.00","21.00","24.73"
"13/03/2020 8:35:35 PM","534.60","19.08","25.00","21.00","24.71"
"13/03/2020 8:30:35 PM","533.20","19.09","25.00","21.00","24.68"
"13/03/2020 8:25:35 PM","532.60","19.08","25.00","21.00","24.66"
"13/03/2020 8:20:35 PM","535.80","19.08","25.00","21.00","24.63"
"13/03/2020 8:15:35 PM","542.20","19.09","25.00","21.00","24.61"
"13/03/2020 8:10:35 PM","539.60","19.09","25.00","21.00","24.59"
"13/03/2020 8:05:35 PM","536.60","19.08","25.00","21.00","24.56"
"13/03/2020 8:00:35 PM","531.80","19.07","25.00","21.00","24.52"
"13/03/2020 7:55:35 PM","542.40","19.04","25.00","21.00","24.49"
"13/03/2020 7:50:35 PM","537.80","19.01","25.00","21.00","24.46"
"13/03/2020 7:45:35 PM","537.80","18.99","25.00","21.00","24.42"
"13/03/2020 7:40:35 PM","539.60","18.98","25.00","21.00","24.40"
"13/03/2020 7:35:35 PM","547.20","18.95","25.00","21.00","24.37"
"13/03/2020 7:30:35 PM","542.80","18.91","25.00","21.00","24.33"
"13/03/2020 7:25:35 PM","550.00","18.88","25.00","21.00","24.28"
"13/03/2020 7:20:35 PM","542.20","18.82","25.00","21.00","24.25"
"13/03/2020 7:15:35 PM","541.60","18.76","25.00","21.00","24.21"
"13/03/2020 7:10:35 PM","546.00","18.71","25.00","21.00","24.17"
"13/03/2020 7:05:35 PM","542.80","18.66","25.00","21.00","24.14"
"13/03/2020 7:00:35 PM","556.00","18.60","25.00","21.00","24.09"
"13/03/2020 6:55:35 PM","549.80","18.51","25.00","21.00","24.04"
"13/03/2020 6:50:35 PM","547.00","18.43","25.00","21.00","24.00"
"13/03/2020 6:45:35 PM","557.80","18.35","25.00","21.00","23.95"
"13/03/2020 6:40:35 PM","553.20","18.25","25.00","21.00","23.91"
"13/03/2020 6:35:35 PM","562.00","18.14","25.00","21.00","23.87"
"13/03/2020 6:30:35 PM","557.80","18.01","25.00","21.00","23.81"
"13/03/2020 6:25:35 PM","566.00","17.82","25.00","21.00","23.76"
"13/03/2020 6:20:35 PM","572.40","17.53","25.00","21.00","23.70"
"13/03/2020 6:15:35 PM","581.80","17.15","25.00","21.00","23.62"
"13/03/2020 6:10:35 PM","597.20","16.67","23.00","22.00","23.54"
"13/03/2020 6:05:35 PM","604.20","16.04","23.00","22.00","23.46"
"13/03/2020 6:00:35 PM","602.40","15.59","23.00","22.00","23.43"
"13/03/2020 5:55:35 PM","609.00","15.61","23.00","22.00","23.41"
"13/03/2020 5:50:35 PM","612.20","15.56","23.00","22.00","23.40"
"13/03/2020 5:45:35 PM","621.20","15.44","23.00","22.00","23.42"
"13/03/2020 5:40:35 PM","622.60","15.44","23.00","22.00","23.41"
"13/03/2020 5:35:35 PM","623.00","15.98","23.00","22.00","23.36"
"13/03/2020 5:30:35 PM","632.00","16.37","23.00","22.00","23.32"
"13/03/2020 5:25:35 PM","631.80","16.87","23.00","22.00","23.30"
"13/03/2020 5:20:35 PM","629.20","17.46","23.00","22.00","23.23"
"13/03/2020 5:15:35 PM","626.80","14.70","23.00","22.00","23.23"
"13/03/2020 5:10:35 PM","613.80","12.58","23.00","22.00","23.26"
"13/03/2020 5:05:35 PM","605.60","12.57","23.00","22.00","23.28"
"13/03/2020 5:00:35 PM","606.20","12.40","23.00","22.00","23.27"
"13/03/2020 4:55:35 PM","613.80","12.36","23.00","22.00","23.33"
"13/03/2020 4:50:35 PM","611.40","12.52","23.00","22.00","23.33"
"13/03/2020 4:45:35 PM","613.40","12.62","23.00","22.00","23.33"
"13/03/2020 4:40:35 PM","614.00","13.76","23.00","22.00","23.36"
"13/03/2020 4:35:35 PM","612.80","13.68","23.00","22.00","23.36"
"13/03/2020 4:30:35 PM","619.20","13.58","23.00","22.00","23.36"
"13/03/2020 4:25:35 PM","622.80","13.56","23.00","22.00","23.40"
"13/03/2020 4:20:35 PM","618.80","13.50","23.00","22.00","23.40"
"13/03/2020 4:15:35 PM","608.40","13.74","23.00","22.00","23.39"
"13/03/2020 4:10:35 PM","610.00","13.73","23.00","22.00","23.38"
"13/03/2020 4:05:35 PM","609.20","13.65","23.00","22.00","23.41"
"13/03/2020 4:00:35 PM","605.40","13.71","23.00","22.00","23.43"
"13/03/2020 3:55:35 PM","613.80","13.78","23.00","22.00","23.43"
"13/03/2020 3:50:35 PM","611.60","13.77","23.00","22.00","23.43"
"13/03/2020 3:45:35 PM","613.80","13.83","23.00","22.00","23.43"
