"Timestamp","FCU-00-05  PIR Log","FCU-00-05  Status Log","FCU-00-05 Enable Log"
"16/03/2020 12:15:30 AM","0.00","0.00","0.00"
"16/03/2020 12:15:24 AM","0.00","1.00","0.00"
"15/03/2020 11:44:16 PM","0.00","1.00","1.00"
"15/03/2020 6:50:26 AM","1.00","1.00","1.00"
"15/03/2020 6:50:24 AM","1.00","0.00","1.00"
"15/03/2020 6:44:19 AM","1.00","0.00","0.00"
"15/03/2020 3:18:31 AM","0.00","0.00","0.00"
"15/03/2020 3:18:24 AM","0.00","1.00","0.00"
"15/03/2020 2:47:10 AM","0.00","1.00","1.00"
"15/03/2020 2:38:06 AM","1.00","1.00","1.00"
"15/03/2020 2:38:04 AM","1.00","0.00","1.00"
"15/03/2020 2:32:04 AM","1.00","0.00","0.00"
"15/03/2020 12:55:30 AM","0.00","0.00","0.00"
"15/03/2020 12:55:24 AM","0.00","1.00","0.00"
"15/03/2020 12:24:16 AM","0.00","1.00","1.00"
"15/03/2020 12:09:01 AM","1.00","1.00","1.00"
"14/03/2020 11:44:19 PM","0.00","1.00","1.00"
"14/03/2020 10:07:55 AM","1.00","1.00","1.00"
"14/03/2020 10:07:54 AM","1.00","0.00","1.00"
"14/03/2020 10:07:50 AM","1.00","1.00","1.00"
"14/03/2020 10:07:48 AM","1.00","1.00","1.00"
"14/03/2020 10:07:44 AM","1.00","1.00","1.00"
"14/03/2020 10:07:42 AM","1.00","1.00","1.00"
"14/03/2020 10:07:41 AM","1.00","0.00","1.00"
"14/03/2020 10:07:40 AM","1.00","0.00","1.00"
"14/03/2020 10:07:32 AM","1.00","1.00","1.00"
"14/03/2020 10:07:31 AM","1.00","1.00","1.00"
"14/03/2020 10:07:05 AM","1.00","1.00","1.00"
"14/03/2020 10:06:36 AM","1.00","1.00","1.00"
"14/03/2020 10:06:35 AM","1.00","1.00","1.00"
"14/03/2020 9:51:07 AM","1.00","1.00","1.00"
"14/03/2020 9:51:06 AM","1.00","1.00","1.00"
"14/03/2020 9:51:04 AM","1.00","0.00","1.00"
"14/03/2020 9:51:01 AM","1.00","1.00","1.00"
"14/03/2020 9:50:56 AM","1.00","1.00","1.00"
"14/03/2020 9:50:51 AM","1.00","0.00","1.00"
"14/03/2020 9:50:50 AM","1.00","1.00","1.00"
"14/03/2020 9:50:48 AM","1.00","0.00","1.00"
"14/03/2020 9:50:23 AM","1.00","1.00","1.00"
"14/03/2020 9:50:21 AM","1.00","1.00","1.00"
"14/03/2020 9:50:09 AM","1.00","1.00","1.00"
"14/03/2020 9:50:06 AM","1.00","0.00","1.00"
"14/03/2020 9:30:22 AM","1.00","1.00","1.00"
"14/03/2020 7:50:07 AM","1.00","0.00","1.00"
"14/03/2020 6:44:21 AM","1.00","1.00","1.00"
"14/03/2020 6:27:42 AM","0.00","1.00","1.00"
"14/03/2020 5:57:31 AM","1.00","1.00","1.00"
"14/03/2020 5:49:44 AM","0.00","1.00","1.00"
"14/03/2020 5:34:10 AM","1.00","1.00","1.00"
"14/03/2020 5:26:51 AM","0.00","1.00","1.00"
"14/03/2020 5:11:11 AM","1.00","1.00","1.00"
"14/03/2020 5:10:47 AM","0.00","1.00","1.00"
"14/03/2020 4:10:12 AM","1.00","1.00","1.00"
"14/03/2020 4:06:48 AM","0.00","1.00","1.00"
"14/03/2020 3:57:47 AM","1.00","1.00","1.00"
"14/03/2020 3:57:44 AM","1.00","0.00","1.00"
"14/03/2020 3:51:35 AM","1.00","0.00","0.00"
"14/03/2020 12:15:41 AM","0.00","0.00","0.00"
"14/03/2020 12:15:34 AM","0.00","1.00","0.00"
"13/03/2020 11:44:22 PM","0.00","1.00","1.00"
"13/03/2020 6:06:08 PM","1.00","1.00","1.00"
"13/03/2020 6:06:07 PM","1.00","1.00","1.00"
"13/03/2020 6:06:04 PM","1.00","0.00","1.00"
"13/03/2020 6:00:11 PM","1.00","0.00","0.00"
"13/03/2020 6:00:04 PM","1.00","1.00","0.00"
"13/03/2020 5:25:39 PM","1.00","1.00","1.00"
"13/03/2020 5:25:38 PM","1.00","1.00","1.00"
"13/03/2020 12:44:33 PM","1.00","1.00","1.00"
"13/03/2020 8:47:18 AM","1.00","1.00","1.00"
"13/03/2020 8:47:14 AM","1.00","0.00","1.00"
"13/03/2020 8:46:54 AM","1.00","1.00","1.00"
"13/03/2020 8:40:24 AM","1.00","1.00","1.00"
"13/03/2020 8:39:56 AM","1.00","1.00","1.00"
"13/03/2020 8:39:44 AM","1.00","1.00","1.00"
"13/03/2020 8:39:43 AM","1.00","0.00","1.00"
"13/03/2020 8:39:29 AM","1.00","1.00","1.00"
"13/03/2020 8:36:16 AM","1.00","1.00","1.00"
"13/03/2020 8:36:15 AM","1.00","0.00","1.00"
"13/03/2020 8:36:14 AM","1.00","1.00","1.00"
"13/03/2020 8:36:10 AM","1.00","1.00","1.00"
"13/03/2020 8:34:26 AM","1.00","1.00","1.00"
"13/03/2020 7:59:19 AM","1.00","1.00","1.00"
"13/03/2020 7:58:02 AM","1.00","1.00","1.00"
"13/03/2020 7:58:01 AM","1.00","0.00","1.00"
"13/03/2020 7:49:24 AM","1.00","1.00","1.00"
"13/03/2020 7:49:21 AM","1.00","0.00","1.00"
"13/03/2020 7:49:16 AM","1.00","1.00","1.00"
"13/03/2020 7:49:15 AM","1.00","1.00","1.00"
"13/03/2020 7:49:13 AM","1.00","0.00","1.00"
"13/03/2020 7:48:43 AM","1.00","1.00","1.00"
"13/03/2020 7:48:29 AM","1.00","0.00","1.00"
"13/03/2020 7:48:25 AM","1.00","1.00","1.00"
"13/03/2020 7:48:22 AM","1.00","1.00","1.00"
"13/03/2020 7:48:20 AM","1.00","0.00","1.00"
"13/03/2020 7:48:14 AM","1.00","1.00","1.00"
"13/03/2020 7:48:13 AM","1.00","0.00","1.00"
"13/03/2020 7:46:27 AM","1.00","1.00","1.00"
"13/03/2020 7:46:26 AM","1.00","0.00","1.00"
"13/03/2020 7:46:23 AM","1.00","0.00","1.00"
"13/03/2020 7:19:29 AM","1.00","1.00","1.00"
"13/03/2020 7:17:02 AM","1.00","1.00","1.00"
"13/03/2020 7:17:01 AM","1.00","0.00","1.00"
"13/03/2020 7:15:57 AM","1.00","1.00","1.00"
"13/03/2020 7:13:46 AM","1.00","1.00","1.00"
"13/03/2020 7:13:45 AM","1.00","0.00","1.00"
"13/03/2020 7:13:20 AM","1.00","1.00","1.00"
"13/03/2020 7:13:19 AM","1.00","0.00","1.00"
"13/03/2020 7:13:00 AM","1.00","1.00","1.00"
"13/03/2020 7:12:59 AM","1.00","0.00","1.00"
"13/03/2020 6:58:20 AM","1.00","1.00","1.00"
"13/03/2020 6:58:19 AM","1.00","0.00","1.00"
"13/03/2020 6:57:32 AM","1.00","1.00","1.00"
"13/03/2020 6:57:30 AM","1.00","0.00","1.00"
"13/03/2020 6:56:41 AM","1.00","1.00","1.00"
"13/03/2020 6:56:37 AM","1.00","1.00","1.00"
"13/03/2020 6:21:43 AM","1.00","1.00","1.00"
"13/03/2020 6:03:36 AM","0.00","1.00","1.00"
"13/03/2020 5:36:52 AM","1.00","1.00","1.00"
"13/03/2020 5:36:50 AM","1.00","0.00","1.00"
"13/03/2020 5:21:50 AM","1.00","1.00","1.00"
"13/03/2020 5:21:49 AM","1.00","0.00","1.00"
"13/03/2020 5:21:31 AM","1.00","1.00","1.00"
"13/03/2020 5:21:30 AM","1.00","0.00","1.00"
"13/03/2020 5:21:29 AM","1.00","1.00","1.00"
"13/03/2020 5:21:26 AM","1.00","0.00","1.00"
"13/03/2020 5:15:45 AM","1.00","1.00","1.00"
"13/03/2020 5:08:14 AM","0.00","1.00","1.00"
"13/03/2020 4:21:51 AM","1.00","1.00","1.00"
"13/03/2020 4:16:36 AM","0.00","1.00","1.00"
"13/03/2020 3:56:47 AM","1.00","1.00","1.00"
"13/03/2020 3:33:39 AM","1.00","1.00","1.00"
"13/03/2020 3:33:37 AM","1.00","0.00","1.00"
"13/03/2020 3:33:34 AM","1.00","0.00","1.00"
"13/03/2020 3:27:24 AM","1.00","0.00","0.00"
"13/03/2020 1:45:04 AM","0.00","0.00","0.00"
"13/03/2020 12:15:35 AM","0.00","0.00","0.00"
"13/03/2020 12:15:34 AM","0.00","1.00","0.00"
"12/03/2020 11:44:25 PM","0.00","1.00","1.00"
"12/03/2020 7:10:47 PM","1.00","1.00","1.00"
"12/03/2020 7:10:46 PM","1.00","0.00","1.00"
"12/03/2020 6:06:17 PM","1.00","1.00","1.00"
"12/03/2020 6:06:14 PM","1.00","0.00","1.00"
"12/03/2020 6:00:05 PM","1.00","0.00","0.00"
"12/03/2020 6:00:04 PM","1.00","1.00","0.00"
"12/03/2020 5:57:13 AM","1.00","1.00","1.00"
"12/03/2020 5:52:11 AM","0.00","1.00","1.00"
"12/03/2020 5:26:58 AM","1.00","1.00","1.00"
"12/03/2020 5:09:04 AM","0.00","1.00","1.00"
"12/03/2020 4:04:59 AM","1.00","1.00","1.00"
"12/03/2020 3:59:43 AM","0.00","1.00","1.00"
"12/03/2020 3:36:43 AM","1.00","1.00","1.00"
"12/03/2020 3:36:42 AM","1.00","0.00","1.00"
"12/03/2020 3:36:33 AM","1.00","1.00","1.00"
"12/03/2020 3:36:32 AM","1.00","0.00","1.00"
"12/03/2020 3:36:09 AM","1.00","1.00","1.00"
"12/03/2020 3:35:50 AM","1.00","1.00","1.00"
"12/03/2020 3:35:49 AM","1.00","1.00","1.00"
"12/03/2020 3:35:44 AM","1.00","0.00","1.00"
"12/03/2020 3:29:41 AM","1.00","0.00","0.00"
"12/03/2020 12:15:39 AM","0.00","0.00","0.00"
"12/03/2020 12:15:34 AM","0.00","1.00","0.00"
"11/03/2020 11:44:28 PM","0.00","1.00","1.00"
"11/03/2020 6:06:18 PM","1.00","1.00","1.00"
"11/03/2020 6:06:14 PM","1.00","0.00","1.00"
"11/03/2020 6:00:22 PM","1.00","0.00","0.00"
"11/03/2020 6:00:14 PM","1.00","1.00","0.00"
"11/03/2020 6:37:32 AM","1.00","1.00","1.00"
"11/03/2020 6:28:08 AM","0.00","1.00","1.00"
"11/03/2020 5:54:37 AM","1.00","1.00","1.00"
"11/03/2020 5:54:34 AM","1.00","0.00","1.00"
"11/03/2020 5:48:34 AM","1.00","0.00","0.00"
"11/03/2020 5:44:56 AM","0.00","0.00","0.00"
"11/03/2020 5:44:54 AM","0.00","1.00","0.00"
"11/03/2020 5:13:42 AM","0.00","1.00","1.00"
"11/03/2020 4:11:32 AM","1.00","1.00","1.00"
"11/03/2020 4:00:44 AM","0.00","1.00","1.00"
"11/03/2020 3:33:47 AM","1.00","1.00","1.00"
"11/03/2020 3:33:44 AM","1.00","0.00","1.00"
"11/03/2020 3:27:33 AM","1.00","0.00","0.00"
"11/03/2020 1:45:08 AM","0.00","0.00","0.00"
"11/03/2020 1:45:06 AM","0.00","0.00","0.00"
"11/03/2020 12:15:51 AM","0.00","0.00","0.00"
"11/03/2020 12:15:50 AM","0.00","0.00","0.00"
"11/03/2020 12:15:47 AM","0.00","1.00","0.00"
"11/03/2020 12:15:46 AM","0.00","0.00","0.00"
"11/03/2020 12:15:44 AM","0.00","1.00","0.00"
"10/03/2020 11:44:31 PM","0.00","1.00","1.00"
"10/03/2020 6:16:33 PM","1.00","1.00","1.00"
"10/03/2020 6:12:25 PM","1.00","1.00","1.00"
"10/03/2020 6:12:19 PM","1.00","1.00","1.00"
"10/03/2020 6:12:17 PM","1.00","1.00","1.00"
"10/03/2020 6:09:11 PM","1.00","1.00","1.00"
"10/03/2020 6:09:05 PM","1.00","1.00","1.00"
"10/03/2020 6:09:02 PM","1.00","1.00","1.00"
"10/03/2020 6:09:01 PM","1.00","0.00","1.00"
"10/03/2020 6:08:59 PM","1.00","1.00","1.00"
"10/03/2020 6:08:57 PM","1.00","0.00","1.00"
"10/03/2020 6:08:53 PM","1.00","1.00","1.00"
"10/03/2020 6:08:12 PM","1.00","1.00","1.00"
"10/03/2020 6:07:53 PM","1.00","1.00","1.00"
"10/03/2020 6:06:32 PM","1.00","1.00","1.00"
"10/03/2020 6:06:30 PM","1.00","1.00","1.00"
"10/03/2020 6:06:29 PM","1.00","0.00","1.00"
"10/03/2020 6:06:28 PM","1.00","1.00","1.00"
"10/03/2020 6:06:19 PM","1.00","0.00","1.00"
"10/03/2020 6:06:18 PM","1.00","1.00","1.00"
"10/03/2020 6:06:17 PM","1.00","0.00","1.00"
"10/03/2020 6:06:14 PM","1.00","0.00","1.00"
"10/03/2020 6:00:12 PM","1.00","0.00","0.00"
"10/03/2020 6:00:04 PM","1.00","1.00","0.00"
"10/03/2020 6:13:28 AM","1.00","1.00","1.00"
"10/03/2020 6:11:25 AM","0.00","1.00","1.00"
"10/03/2020 5:27:42 AM","1.00","1.00","1.00"
"10/03/2020 5:27:39 AM","1.00","0.00","1.00"
"10/03/2020 4:34:25 AM","1.00","1.00","1.00"
"10/03/2020 4:23:17 AM","0.00","1.00","1.00"
"10/03/2020 3:49:31 AM","1.00","1.00","1.00"
"10/03/2020 3:49:30 AM","1.00","0.00","1.00"
"10/03/2020 3:34:52 AM","1.00","1.00","1.00"
"10/03/2020 3:34:50 AM","1.00","0.00","1.00"
"10/03/2020 3:28:42 AM","1.00","0.00","0.00"
"10/03/2020 2:32:57 AM","0.00","0.00","0.00"
"10/03/2020 2:32:50 AM","0.00","1.00","0.00"
"10/03/2020 2:01:40 AM","0.00","1.00","1.00"
"10/03/2020 1:45:44 AM","1.00","1.00","1.00"
"10/03/2020 1:45:30 AM","1.00","0.00","1.00"
"10/03/2020 1:39:29 AM","1.00","0.00","0.00"
"10/03/2020 12:15:46 AM","0.00","0.00","0.00"
"10/03/2020 12:15:40 AM","0.00","1.00","0.00"
"9/03/2020 11:44:34 PM","0.00","1.00","1.00"
"9/03/2020 6:40:45 PM","1.00","1.00","1.00"
"9/03/2020 6:40:30 PM","1.00","1.00","1.00"
"9/03/2020 6:40:15 PM","1.00","1.00","1.00"
"9/03/2020 6:40:12 PM","1.00","1.00","1.00"
"9/03/2020 6:40:11 PM","1.00","0.00","1.00"
"9/03/2020 6:39:57 PM","1.00","1.00","1.00"
"9/03/2020 6:39:54 PM","1.00","0.00","1.00"
"9/03/2020 6:39:52 PM","1.00","1.00","1.00"
"9/03/2020 6:39:51 PM","1.00","0.00","1.00"
"9/03/2020 6:39:48 PM","1.00","1.00","1.00"
"9/03/2020 6:39:44 PM","1.00","1.00","1.00"
"9/03/2020 6:39:40 PM","1.00","1.00","1.00"
"9/03/2020 6:39:34 PM","1.00","1.00","1.00"
"9/03/2020 6:06:02 PM","1.00","1.00","1.00"
"9/03/2020 6:06:00 PM","1.00","0.00","1.00"
"9/03/2020 6:00:06 PM","1.00","0.00","0.00"
"9/03/2020 6:00:00 PM","1.00","1.00","0.00"
"9/03/2020 4:54:44 PM","1.00","1.00","1.00"
"9/03/2020 4:54:21 PM","1.00","1.00","1.00"
"9/03/2020 4:53:08 PM","1.00","1.00","1.00"
"9/03/2020 4:53:07 PM","1.00","0.00","1.00"
"9/03/2020 3:39:39 PM","1.00","1.00","1.00"
"9/03/2020 3:39:38 PM","1.00","0.00","1.00"
"9/03/2020 3:39:22 PM","1.00","1.00","1.00"
"9/03/2020 3:39:12 PM","1.00","1.00","1.00"
"9/03/2020 3:39:10 PM","1.00","1.00","1.00"
"9/03/2020 3:39:03 PM","1.00","1.00","1.00"
"9/03/2020 3:39:02 PM","1.00","1.00","1.00"
"9/03/2020 3:38:34 PM","1.00","1.00","1.00"
"9/03/2020 3:38:28 PM","1.00","1.00","1.00"
"9/03/2020 1:37:32 PM","1.00","1.00","1.00"
"9/03/2020 1:37:21 PM","1.00","1.00","1.00"
"9/03/2020 1:37:19 PM","1.00","1.00","1.00"
"9/03/2020 1:37:18 PM","1.00","1.00","1.00"
"9/03/2020 1:37:17 PM","1.00","1.00","1.00"
"9/03/2020 1:37:13 PM","1.00","1.00","1.00"
"9/03/2020 1:37:03 PM","1.00","1.00","1.00"
"9/03/2020 1:36:46 PM","1.00","1.00","1.00"
"9/03/2020 1:36:19 PM","1.00","1.00","1.00"
"9/03/2020 1:33:31 PM","1.00","1.00","1.00"
"9/03/2020 1:33:30 PM","1.00","0.00","1.00"
"9/03/2020 1:31:42 PM","1.00","1.00","1.00"
"9/03/2020 1:25:18 PM","1.00","1.00","1.00"
"9/03/2020 1:21:59 PM","1.00","1.00","1.00"
"9/03/2020 1:21:23 PM","1.00","1.00","1.00"
"9/03/2020 1:21:22 PM","1.00","1.00","1.00"
"9/03/2020 1:21:21 PM","1.00","1.00","1.00"
"9/03/2020 1:21:20 PM","1.00","0.00","1.00"
"9/03/2020 1:21:16 PM","1.00","1.00","1.00"
"9/03/2020 1:19:45 PM","1.00","1.00","1.00"
"9/03/2020 1:19:44 PM","1.00","1.00","1.00"
"9/03/2020 1:01:33 PM","1.00","1.00","1.00"
"9/03/2020 12:59:43 PM","1.00","1.00","1.00"
"9/03/2020 12:59:42 PM","1.00","0.00","1.00"
"9/03/2020 12:57:24 PM","1.00","1.00","1.00"
"9/03/2020 12:57:19 PM","1.00","1.00","1.00"
"9/03/2020 12:57:18 PM","1.00","0.00","1.00"
"9/03/2020 12:56:34 PM","1.00","1.00","1.00"
"9/03/2020 12:55:05 PM","1.00","1.00","1.00"
"9/03/2020 12:54:13 PM","1.00","1.00","1.00"
"9/03/2020 12:53:46 PM","1.00","1.00","1.00"
"9/03/2020 12:53:44 PM","1.00","0.00","1.00"
"9/03/2020 12:53:41 PM","1.00","1.00","1.00"
"9/03/2020 9:02:14 AM","1.00","1.00","1.00"
"9/03/2020 5:19:58 AM","1.00","1.00","1.00"
"9/03/2020 5:18:44 AM","0.00","1.00","1.00"
"9/03/2020 4:11:45 AM","1.00","1.00","1.00"
"9/03/2020 4:04:45 AM","0.00","1.00","1.00"
"9/03/2020 3:51:05 AM","1.00","1.00","1.00"
"9/03/2020 3:51:04 AM","1.00","0.00","1.00"
"9/03/2020 3:51:03 AM","1.00","1.00","1.00"
"9/03/2020 3:51:02 AM","1.00","1.00","1.00"
"9/03/2020 3:51:01 AM","1.00","0.00","1.00"
"9/03/2020 3:40:23 AM","1.00","1.00","1.00"
"9/03/2020 3:40:22 AM","1.00","0.00","1.00"
"9/03/2020 3:39:49 AM","1.00","1.00","1.00"
"9/03/2020 3:39:12 AM","1.00","1.00","1.00"
"9/03/2020 3:38:54 AM","1.00","1.00","1.00"
"9/03/2020 3:38:53 AM","1.00","1.00","1.00"
"9/03/2020 3:38:52 AM","1.00","0.00","1.00"
"9/03/2020 3:38:51 AM","1.00","0.00","1.00"
"9/03/2020 3:38:50 AM","1.00","0.00","1.00"
"9/03/2020 3:38:49 AM","1.00","0.00","1.00"
"9/03/2020 3:33:52 AM","1.00","1.00","1.00"
"9/03/2020 3:33:50 AM","1.00","0.00","1.00"
"9/03/2020 3:27:44 AM","1.00","0.00","0.00"
"9/03/2020 12:15:57 AM","0.00","0.00","0.00"
"9/03/2020 12:15:50 AM","0.00","1.00","0.00"
"8/03/2020 11:44:37 PM","0.00","1.00","1.00"
"8/03/2020 6:08:39 PM","1.00","1.00","1.00"
"8/03/2020 6:08:38 PM","1.00","1.00","1.00"
"8/03/2020 6:00:47 PM","1.00","1.00","1.00"
"8/03/2020 6:00:46 PM","1.00","0.00","1.00"
"8/03/2020 5:52:22 PM","1.00","1.00","1.00"
"8/03/2020 5:52:21 PM","1.00","0.00","1.00"
"8/03/2020 5:52:20 PM","1.00","1.00","1.00"
"8/03/2020 5:52:13 PM","1.00","1.00","1.00"
"8/03/2020 5:49:59 PM","1.00","1.00","1.00"
"8/03/2020 6:50:50 AM","1.00","","1.00"
"8/03/2020 6:44:39 AM","1.00","","0.00"
"8/03/2020 12:15:50 AM","0.00","","0.00"
"7/03/2020 11:44:40 PM","0.00","","1.00"
"7/03/2020 6:50:50 AM","1.00","","1.00"
"7/03/2020 6:44:42 AM","1.00","","0.00"
"7/03/2020 12:15:50 AM","0.00","","0.00"
"6/03/2020 11:44:43 PM","0.00","","1.00"
"6/03/2020 6:06:00 PM","1.00","","1.00"
"6/03/2020 6:00:00 PM","1.00","","0.00"
"6/03/2020 6:44:44 AM","1.00","","1.00"
"6/03/2020 6:42:39 AM","0.00","","1.00"
"6/03/2020 5:16:44 AM","1.00","","1.00"
"6/03/2020 5:09:36 AM","0.00","","1.00"
"6/03/2020 4:44:20 AM","1.00","","1.00"
"6/03/2020 4:38:12 AM","1.00","","0.00"
"6/03/2020 4:31:10 AM","0.00","","0.00"
"6/03/2020 4:00:07 AM","0.00","","1.00"
"6/03/2020 3:34:10 AM","1.00","","1.00"
"6/03/2020 3:28:04 AM","1.00","","0.00"
"6/03/2020 12:15:50 AM","0.00","","0.00"
"5/03/2020 11:44:45 PM","0.00","","1.00"
"5/03/2020 6:06:10 PM","1.00","","1.00"
"5/03/2020 6:00:00 PM","1.00","","0.00"
"5/03/2020 6:21:55 AM","1.00","","1.00"
"5/03/2020 6:08:13 AM","0.00","","1.00"
"5/03/2020 5:25:14 AM","1.00","","1.00"
"5/03/2020 5:05:35 AM","0.00","","1.00"
"5/03/2020 4:38:52 AM","1.00","","1.00"
"5/03/2020 4:15:36 AM","0.00","","1.00"
"5/03/2020 3:36:30 AM","1.00","","1.00"
"5/03/2020 3:30:20 AM","1.00","","0.00"
"5/03/2020 12:16:00 AM","0.00","","0.00"
"4/03/2020 11:44:48 PM","0.00","","1.00"
"4/03/2020 6:06:10 PM","1.00","","1.00"
"4/03/2020 6:00:00 PM","1.00","","0.00"
"4/03/2020 5:49:15 AM","1.00","","1.00"
"4/03/2020 5:40:23 AM","0.00","","1.00"
"4/03/2020 5:11:25 AM","1.00","","1.00"
"4/03/2020 5:08:33 AM","0.00","","1.00"
"4/03/2020 4:28:44 AM","1.00","","1.00"
"4/03/2020 4:12:18 AM","0.00","","1.00"
"4/03/2020 3:36:00 AM","1.00","","1.00"
"4/03/2020 3:29:59 AM","1.00","","0.00"
"4/03/2020 12:16:00 AM","0.00","","0.00"
"3/03/2020 11:44:51 PM","0.00","","1.00"
"3/03/2020 6:06:00 PM","1.00","","1.00"
"3/03/2020 6:00:00 PM","1.00","","0.00"
"3/03/2020 6:33:19 AM","1.00","","1.00"
"3/03/2020 6:33:06 AM","0.00","","1.00"
"3/03/2020 4:48:10 AM","1.00","","1.00"
"3/03/2020 4:42:09 AM","1.00","","0.00"
"3/03/2020 4:34:50 AM","0.00","","0.00"
"3/03/2020 4:03:43 AM","0.00","","1.00"
"3/03/2020 3:35:30 AM","1.00","","1.00"
"3/03/2020 3:29:26 AM","1.00","","0.00"
"3/03/2020 12:16:00 AM","0.00","","0.00"
"2/03/2020 11:44:54 PM","0.00","","1.00"
"2/03/2020 6:06:00 PM","1.00","","1.00"
"2/03/2020 6:00:00 PM","1.00","","0.00"
"2/03/2020 5:52:46 AM","1.00","","1.00"
"2/03/2020 5:45:26 AM","0.00","","1.00"
"2/03/2020 4:57:46 AM","1.00","","1.00"
"2/03/2020 4:37:18 AM","0.00","","1.00"
"2/03/2020 4:07:20 AM","1.00","","1.00"
"2/03/2020 4:01:10 AM","1.00","","0.00"
"2/03/2020 4:01:06 AM","0.00","","0.00"
"2/03/2020 1:42:44 AM","0.00","","0.00"
"2/03/2020 1:11:43 AM","0.00","","1.00"
"2/03/2020 1:04:34 AM","1.00","","1.00"
"2/03/2020 12:58:34 AM","1.00","","0.00"
"2/03/2020 12:58:31 AM","1.00","","1.00"
"2/03/2020 12:58:27 AM","1.00","","1.00"
"1/03/2020 6:51:09 AM","1.00","","1.00"
"1/03/2020 6:45:00 AM","1.00","","0.00"
"1/03/2020 12:16:09 AM","0.00","","0.00"
"29/02/2020 11:45:01 PM","0.00","","1.00"
"29/02/2020 6:51:09 AM","1.00","","1.00"
"29/02/2020 6:45:03 AM","1.00","","0.00"
"29/02/2020 12:16:09 AM","0.00","","0.00"
"28/02/2020 11:45:04 PM","0.00","","1.00"
"28/02/2020 6:11:29 PM","1.00","","1.00"
"28/02/2020 11:08:49 AM","1.00","","0.00"
"28/02/2020 10:25:29 AM","1.00","","1.00"
"28/02/2020 9:08:29 AM","1.00","","0.00"
"28/02/2020 9:05:49 AM","1.00","","1.00"
"28/02/2020 8:58:29 AM","1.00","","0.00"
"28/02/2020 6:10:57 AM","1.00","","1.00"
"28/02/2020 6:06:47 AM","0.00","","1.00"
"28/02/2020 5:50:20 AM","1.00","","1.00"
"28/02/2020 5:48:32 AM","0.00","","1.00"
"28/02/2020 4:46:39 AM","1.00","","1.00"
"28/02/2020 4:40:29 AM","1.00","","0.00"
"28/02/2020 4:34:09 AM","0.00","","0.00"
"28/02/2020 4:02:54 AM","0.00","","1.00"
"28/02/2020 3:33:49 AM","1.00","","1.00"
"28/02/2020 3:27:37 AM","1.00","","0.00"
"27/02/2020 11:57:59 PM","0.00","","0.00"
"27/02/2020 11:57:49 PM","0.00","","1.00"
"27/02/2020 11:57:42 PM","0.00","","1.00"
"27/02/2020 11:45:07 PM","0.00","","1.00"
"27/02/2020 6:06:09 PM","1.00","","1.00"
"27/02/2020 6:00:09 PM","1.00","","0.00"
"27/02/2020 12:34:39 PM","1.00","","1.00"
"27/02/2020 12:29:59 PM","1.00","","0.00"
"27/02/2020 11:42:39 AM","1.00","","1.00"
"27/02/2020 9:19:09 AM","1.00","","0.00"
"27/02/2020 5:56:05 AM","1.00","","1.00"
"27/02/2020 5:48:17 AM","0.00","","1.00"
"27/02/2020 4:23:55 AM","1.00","","1.00"
"27/02/2020 4:12:13 AM","0.00","","1.00"
"27/02/2020 3:37:39 AM","1.00","","1.00"
"27/02/2020 3:31:34 AM","1.00","","0.00"
"27/02/2020 12:16:19 AM","0.00","","0.00"
"26/02/2020 11:45:10 PM","0.00","","1.00"
"26/02/2020 6:06:09 PM","1.00","","1.00"
"26/02/2020 6:00:09 PM","1.00","","0.00"
"26/02/2020 7:26:59 AM","1.00","","1.00"
"26/02/2020 7:21:39 AM","1.00","","0.00"
"26/02/2020 6:23:49 AM","1.00","","1.00"
"26/02/2020 6:20:54 AM","0.00","","1.00"
"26/02/2020 5:24:16 AM","1.00","","1.00"
"26/02/2020 5:11:37 AM","0.00","","1.00"
"26/02/2020 4:43:42 AM","1.00","","1.00"
"26/02/2020 4:32:47 AM","0.00","","1.00"
"26/02/2020 3:34:29 AM","1.00","","1.00"
"26/02/2020 3:28:21 AM","1.00","","0.00"
"26/02/2020 12:16:19 AM","0.00","","0.00"
"25/02/2020 11:45:13 PM","0.00","","1.00"
"25/02/2020 6:06:09 PM","1.00","","1.00"
"25/02/2020 6:00:09 PM","1.00","","0.00"
"25/02/2020 10:00:19 AM","1.00","","1.00"
"25/02/2020 7:07:09 AM","1.00","","0.00"
"25/02/2020 7:03:09 AM","1.00","","1.00"
"25/02/2020 6:26:19 AM","1.00","","0.00"
"25/02/2020 3:35:09 AM","1.00","","1.00"
"25/02/2020 3:29:04 AM","1.00","","0.00"
"25/02/2020 12:16:19 AM","0.00","","0.00"
"24/02/2020 11:45:16 PM","0.00","","1.00"
"24/02/2020 6:11:19 PM","1.00","","1.00"
"24/02/2020 6:00:09 PM","1.00","","0.00"
"24/02/2020 5:47:59 PM","1.00","","1.00"
"24/02/2020 4:19:29 PM","1.00","","0.00"
"24/02/2020 4:13:19 PM","1.00","","1.00"
"24/02/2020 3:55:39 PM","1.00","","0.00"
"24/02/2020 3:39:39 PM","1.00","","1.00"
"24/02/2020 2:53:29 PM","1.00","","0.00"
"24/02/2020 2:39:39 PM","1.00","","1.00"
"24/02/2020 2:34:49 PM","1.00","","0.00"
"24/02/2020 2:31:29 PM","1.00","","1.00"
"24/02/2020 1:53:29 PM","1.00","","0.00"
"24/02/2020 1:37:49 PM","1.00","","1.00"
