"Timestamp","FCU-00-18 PIR Log","FCU-00-18Enable Log"
"30/01/2020 11:36:02 AM","0.00","1.00"
"30/01/2020 11:35:32 AM","0.00","0.00"
"30/01/2020 11:34:42 AM","0.00","1.00"
"30/01/2020 11:34:22 AM","0.00","0.00"
"30/01/2020 11:32:52 AM","0.00","1.00"
"30/01/2020 11:32:22 AM","0.00","0.00"
"30/01/2020 11:31:32 AM","0.00","1.00"
"30/01/2020 11:31:02 AM","0.00","0.00"
"30/01/2020 11:30:12 AM","0.00","1.00"
"30/01/2020 11:29:42 AM","0.00","0.00"
"30/01/2020 11:28:52 AM","0.00","1.00"
"30/01/2020 11:28:32 AM","0.00","0.00"
"30/01/2020 11:27:32 AM","0.00","1.00"
"30/01/2020 11:27:12 AM","0.00","0.00"
"30/01/2020 11:26:22 AM","0.00","1.00"
"30/01/2020 11:26:12 AM","0.00","0.00"
"30/01/2020 11:24:52 AM","0.00","1.00"
"30/01/2020 11:24:32 AM","0.00","0.00"
"30/01/2020 11:23:42 AM","0.00","1.00"
"30/01/2020 11:23:32 AM","0.00","0.00"
"30/01/2020 11:22:02 AM","0.00","1.00"
"30/01/2020 11:21:52 AM","0.00","0.00"
"30/01/2020 11:21:02 AM","0.00","1.00"
"30/01/2020 11:20:42 AM","0.00","0.00"
"30/01/2020 11:19:32 AM","0.00","1.00"
"30/01/2020 11:19:02 AM","0.00","0.00"
"30/01/2020 11:17:02 AM","0.00","1.00"
"30/01/2020 11:16:32 AM","0.00","0.00"
"30/01/2020 11:15:42 AM","0.00","1.00"
"30/01/2020 11:15:12 AM","0.00","0.00"
"30/01/2020 11:14:02 AM","0.00","1.00"
"30/01/2020 11:13:32 AM","0.00","0.00"
"30/01/2020 11:12:32 AM","0.00","1.00"
"30/01/2020 11:12:12 AM","0.00","0.00"
"30/01/2020 11:11:22 AM","0.00","1.00"
"30/01/2020 11:10:52 AM","0.00","0.00"
"30/01/2020 11:10:12 AM","0.00","1.00"
"30/01/2020 11:10:02 AM","0.00","0.00"
"30/01/2020 11:09:02 AM","0.00","1.00"
"30/01/2020 11:08:22 AM","0.00","0.00"
"30/01/2020 11:07:42 AM","0.00","1.00"
"30/01/2020 11:07:12 AM","0.00","0.00"
"30/01/2020 11:06:22 AM","0.00","1.00"
"30/01/2020 11:05:52 AM","0.00","0.00"
"30/01/2020 11:04:52 AM","0.00","1.00"
"30/01/2020 11:04:22 AM","0.00","0.00"
"30/01/2020 11:03:22 AM","0.00","1.00"
"30/01/2020 11:03:02 AM","0.00","0.00"
"30/01/2020 11:02:22 AM","0.00","1.00"
"30/01/2020 11:02:02 AM","0.00","0.00"
"30/01/2020 11:01:12 AM","0.00","1.00"
"30/01/2020 11:00:22 AM","0.00","0.00"
"30/01/2020 10:59:42 AM","0.00","1.00"
"30/01/2020 10:59:02 AM","0.00","0.00"
"30/01/2020 10:58:12 AM","0.00","1.00"
"30/01/2020 10:57:32 AM","0.00","0.00"
"30/01/2020 10:56:42 AM","0.00","1.00"
"30/01/2020 10:56:02 AM","0.00","0.00"
"30/01/2020 10:55:12 AM","0.00","1.00"
"30/01/2020 10:54:32 AM","0.00","0.00"
"30/01/2020 10:53:32 AM","0.00","1.00"
"30/01/2020 10:52:52 AM","0.00","0.00"
"30/01/2020 10:52:02 AM","0.00","1.00"
"30/01/2020 10:51:02 AM","0.00","0.00"
"30/01/2020 10:50:22 AM","0.00","1.00"
"30/01/2020 10:49:02 AM","0.00","0.00"
"30/01/2020 10:48:12 AM","0.00","1.00"
"30/01/2020 10:47:22 AM","0.00","0.00"
"30/01/2020 10:46:32 AM","0.00","1.00"
"30/01/2020 10:45:22 AM","0.00","0.00"
"30/01/2020 10:44:32 AM","0.00","1.00"
"24/01/2020 9:55:22 AM","0.00","0.00"
"24/01/2020 9:55:12 AM","0.00","1.00"
"24/01/2020 9:55:02 AM","0.00","0.00"
"24/01/2020 9:38:42 AM","0.00","1.00"
"15/01/2020 3:32:42 PM","0.00","0.00"
"15/01/2020 3:32:32 PM","0.00","1.00"
"15/01/2020 3:32:22 PM","0.00","0.00"
"15/01/2020 3:32:12 PM","0.00","1.00"
"15/01/2020 3:28:42 PM","0.00","0.00"
"15/01/2020 3:27:52 PM","0.00","1.00"
"15/01/2020 3:24:52 PM","0.00","0.00"
"15/01/2020 3:24:12 PM","0.00","1.00"
"15/01/2020 3:19:02 PM","0.00","0.00"
"15/01/2020 3:18:12 PM","0.00","1.00"
"15/01/2020 3:09:42 PM","0.00","0.00"
"15/01/2020 3:08:52 PM","0.00","1.00"
"15/01/2020 2:59:32 PM","0.00","0.00"
"15/01/2020 2:58:32 PM","0.00","1.00"
"15/01/2020 2:54:32 PM","0.00","0.00"
"15/01/2020 2:53:42 PM","0.00","1.00"
"15/01/2020 2:50:52 PM","0.00","0.00"
"15/01/2020 2:50:22 PM","0.00","1.00"
"15/01/2020 2:50:02 PM","0.00","0.00"
"15/01/2020 2:49:42 PM","0.00","1.00"
"15/01/2020 2:49:32 PM","0.00","0.00"
"15/01/2020 2:49:12 PM","0.00","1.00"
"15/01/2020 2:47:02 PM","0.00","0.00"
"15/01/2020 2:46:42 PM","0.00","1.00"
"15/01/2020 2:46:32 PM","0.00","0.00"
"15/01/2020 2:46:12 PM","0.00","1.00"
"15/01/2020 2:41:32 PM","0.00","0.00"
"15/01/2020 2:41:22 PM","0.00","1.00"
"15/01/2020 2:41:12 PM","0.00","0.00"
"15/01/2020 2:40:42 PM","0.00","1.00"
"15/01/2020 2:38:02 PM","0.00","0.00"
"15/01/2020 2:37:22 PM","0.00","1.00"
"15/01/2020 2:32:42 PM","0.00","0.00"
"15/01/2020 2:31:52 PM","0.00","1.00"
"15/01/2020 2:31:32 PM","0.00","0.00"
"15/01/2020 2:31:22 PM","0.00","1.00"
"15/01/2020 2:29:22 PM","0.00","0.00"
"15/01/2020 2:28:52 PM","0.00","1.00"
"15/01/2020 2:24:32 PM","0.00","0.00"
"15/01/2020 2:23:42 PM","0.00","1.00"
"15/01/2020 2:19:12 PM","0.00","0.00"
"15/01/2020 2:18:32 PM","0.00","1.00"
"15/01/2020 2:17:12 PM","0.00","0.00"
"15/01/2020 2:16:32 PM","0.00","1.00"
"15/01/2020 2:12:52 PM","0.00","0.00"
"15/01/2020 2:12:02 PM","0.00","1.00"
"15/01/2020 2:11:02 PM","0.00","0.00"
"15/01/2020 2:10:22 PM","0.00","1.00"
"15/01/2020 2:08:12 PM","0.00","0.00"
"15/01/2020 2:07:32 PM","0.00","1.00"
"15/01/2020 2:05:52 PM","0.00","0.00"
"15/01/2020 2:05:12 PM","0.00","1.00"
"15/01/2020 2:04:02 PM","0.00","0.00"
"15/01/2020 2:03:12 PM","0.00","1.00"
"15/01/2020 2:00:52 PM","0.00","0.00"
"15/01/2020 2:00:02 PM","0.00","1.00"
"15/01/2020 1:59:12 PM","0.00","0.00"
"15/01/2020 1:58:22 PM","0.00","1.00"
"15/01/2020 1:56:22 PM","0.00","0.00"
"15/01/2020 1:55:52 PM","0.00","1.00"
"15/01/2020 1:55:42 PM","0.00","0.00"
"15/01/2020 1:55:22 PM","0.00","1.00"
"15/01/2020 1:53:32 PM","0.00","0.00"
"15/01/2020 1:52:42 PM","0.00","1.00"
"15/01/2020 1:50:02 PM","0.00","0.00"
"15/01/2020 1:49:12 PM","0.00","1.00"
"15/01/2020 1:48:02 PM","0.00","0.00"
"15/01/2020 1:47:12 PM","0.00","1.00"
"15/01/2020 1:43:22 PM","0.00","0.00"
"15/01/2020 1:42:42 PM","0.00","1.00"
"15/01/2020 1:40:52 PM","0.00","0.00"
"15/01/2020 1:39:22 PM","0.00","1.00"
"15/01/2020 1:38:12 PM","0.00","0.00"
"15/01/2020 1:37:22 PM","0.00","1.00"
"15/01/2020 1:36:12 PM","0.00","0.00"
"15/01/2020 1:35:22 PM","0.00","1.00"
"15/01/2020 1:34:22 PM","0.00","0.00"
"15/01/2020 1:33:32 PM","0.00","1.00"
"15/01/2020 1:32:32 PM","0.00","0.00"
"15/01/2020 1:31:52 PM","0.00","1.00"
"15/01/2020 1:31:02 PM","0.00","0.00"
"15/01/2020 1:30:22 PM","0.00","1.00"
"15/01/2020 1:29:32 PM","0.00","0.00"
"15/01/2020 1:28:42 PM","0.00","1.00"
"15/01/2020 1:27:52 PM","0.00","0.00"
"15/01/2020 1:27:12 PM","0.00","1.00"
"15/01/2020 1:26:32 PM","0.00","0.00"
"15/01/2020 1:25:42 PM","0.00","1.00"
"15/01/2020 1:24:42 PM","0.00","0.00"
"15/01/2020 1:23:52 PM","0.00","1.00"
"15/01/2020 1:22:52 PM","0.00","0.00"
"15/01/2020 1:22:12 PM","0.00","1.00"
"15/01/2020 1:21:02 PM","0.00","0.00"
"15/01/2020 1:20:12 PM","0.00","1.00"
"15/01/2020 1:19:22 PM","0.00","0.00"
"15/01/2020 1:18:32 PM","0.00","1.00"
"15/01/2020 1:17:52 PM","0.00","0.00"
"15/01/2020 1:16:52 PM","0.00","1.00"
"15/01/2020 1:16:12 PM","0.00","0.00"
"15/01/2020 1:15:12 PM","0.00","1.00"
"15/01/2020 1:14:32 PM","0.00","0.00"
"15/01/2020 1:13:42 PM","0.00","1.00"
"15/01/2020 1:12:52 PM","0.00","0.00"
"15/01/2020 1:11:42 PM","0.00","1.00"
"15/01/2020 1:11:32 PM","0.00","0.00"
"15/01/2020 1:11:22 PM","0.00","1.00"
"15/01/2020 1:10:52 PM","0.00","0.00"
"15/01/2020 1:10:12 PM","0.00","1.00"
"15/01/2020 1:09:22 PM","0.00","0.00"
"15/01/2020 1:08:52 PM","0.00","1.00"
"15/01/2020 1:08:12 PM","0.00","0.00"
"15/01/2020 1:07:02 PM","0.00","1.00"
"15/01/2020 1:06:52 PM","0.00","0.00"
"15/01/2020 1:06:42 PM","0.00","1.00"
"15/01/2020 1:06:32 PM","0.00","0.00"
"15/01/2020 1:05:22 PM","0.00","1.00"
"15/01/2020 1:04:42 PM","0.00","0.00"
"15/01/2020 1:03:12 PM","0.00","1.00"
"15/01/2020 1:02:22 PM","0.00","0.00"
"15/01/2020 1:01:42 PM","0.00","1.00"
"15/01/2020 1:01:12 PM","0.00","0.00"
"15/01/2020 1:00:12 PM","0.00","1.00"
"15/01/2020 1:00:02 PM","0.00","0.00"
"15/01/2020 12:59:12 PM","0.00","1.00"
"15/01/2020 12:58:42 PM","0.00","0.00"
"15/01/2020 12:57:52 PM","0.00","1.00"
"15/01/2020 12:57:42 PM","0.00","0.00"
"15/01/2020 12:56:52 PM","0.00","1.00"
"15/01/2020 12:56:12 PM","0.00","0.00"
"15/01/2020 12:55:02 PM","0.00","1.00"
"15/01/2020 12:54:42 PM","0.00","0.00"
"15/01/2020 12:53:12 PM","0.00","1.00"
"15/01/2020 12:52:42 PM","0.00","0.00"
"15/01/2020 12:51:22 PM","0.00","1.00"
"15/01/2020 12:50:32 PM","0.00","0.00"
"15/01/2020 12:50:12 PM","0.00","1.00"
"15/01/2020 12:49:52 PM","0.00","0.00"
"15/01/2020 12:48:52 PM","0.00","1.00"
"15/01/2020 12:48:12 PM","0.00","0.00"
"15/01/2020 12:47:22 PM","0.00","1.00"
"15/01/2020 12:46:42 PM","0.00","0.00"
"15/01/2020 12:45:42 PM","0.00","1.00"
"15/01/2020 12:45:12 PM","0.00","0.00"
"15/01/2020 12:44:02 PM","0.00","1.00"
"15/01/2020 12:43:22 PM","0.00","0.00"
"15/01/2020 12:42:22 PM","0.00","1.00"
"15/01/2020 12:41:22 PM","0.00","0.00"
"15/01/2020 12:40:42 PM","0.00","1.00"
"15/01/2020 12:39:42 PM","0.00","0.00"
"15/01/2020 12:38:42 PM","0.00","1.00"
"15/01/2020 12:37:12 PM","0.00","0.00"
"15/01/2020 12:36:32 PM","0.00","1.00"
"15/01/2020 12:35:52 PM","0.00","0.00"
"15/01/2020 12:34:42 PM","0.00","1.00"
"15/01/2020 12:34:02 PM","0.00","0.00"
"15/01/2020 12:33:12 PM","0.00","1.00"
"15/01/2020 12:32:42 PM","0.00","0.00"
"15/01/2020 12:32:32 PM","0.00","1.00"
"15/01/2020 12:32:22 PM","0.00","0.00"
"15/01/2020 12:31:42 PM","0.00","1.00"
"15/01/2020 12:30:52 PM","0.00","0.00"
"15/01/2020 12:29:52 PM","0.00","1.00"
"15/01/2020 12:28:52 PM","0.00","0.00"
"15/01/2020 12:27:42 PM","0.00","1.00"
"15/01/2020 12:26:52 PM","0.00","0.00"
"15/01/2020 12:25:42 PM","0.00","1.00"
"15/01/2020 12:24:52 PM","0.00","0.00"
"15/01/2020 12:24:02 PM","0.00","1.00"
"15/01/2020 12:23:42 PM","0.00","0.00"
"15/01/2020 12:22:22 PM","0.00","1.00"
"15/01/2020 12:21:02 PM","0.00","0.00"
"15/01/2020 12:20:12 PM","0.00","1.00"
"15/01/2020 12:18:42 PM","0.00","0.00"
"15/01/2020 12:17:22 PM","0.00","1.00"
"15/01/2020 12:16:32 PM","0.00","0.00"
"15/01/2020 12:15:32 PM","0.00","1.00"
"15/01/2020 12:14:32 PM","0.00","0.00"
"15/01/2020 12:13:42 PM","0.00","1.00"
"15/01/2020 12:12:42 PM","0.00","0.00"
"15/01/2020 12:11:42 PM","0.00","1.00"
"15/01/2020 12:10:22 PM","0.00","0.00"
"15/01/2020 12:09:22 PM","0.00","1.00"
"15/01/2020 12:08:12 PM","0.00","0.00"
"15/01/2020 12:07:32 PM","0.00","1.00"
"15/01/2020 12:06:22 PM","0.00","0.00"
"15/01/2020 12:04:52 PM","0.00","1.00"
"15/01/2020 12:03:52 PM","0.00","0.00"
"15/01/2020 12:03:12 PM","0.00","1.00"
"15/01/2020 12:00:02 PM","0.00","0.00"
"15/01/2020 11:59:12 AM","0.00","1.00"
"15/01/2020 11:58:42 AM","0.00","0.00"
"15/01/2020 11:58:32 AM","0.00","1.00"
"15/01/2020 11:57:42 AM","0.00","0.00"
"15/01/2020 11:56:52 AM","0.00","1.00"
"15/01/2020 11:52:32 AM","0.00","0.00"
"15/01/2020 11:51:52 AM","0.00","1.00"
"15/01/2020 11:51:42 AM","0.00","0.00"
"15/01/2020 11:51:32 AM","0.00","1.00"
"15/01/2020 11:49:12 AM","0.00","0.00"
"15/01/2020 11:48:12 AM","0.00","1.00"
"15/01/2020 11:46:02 AM","0.00","0.00"
"15/01/2020 11:45:12 AM","0.00","1.00"
"15/01/2020 11:42:52 AM","0.00","0.00"
"15/01/2020 11:42:12 AM","0.00","1.00"
"15/01/2020 11:39:22 AM","0.00","0.00"
"15/01/2020 11:38:32 AM","0.00","1.00"
"15/01/2020 11:35:02 AM","0.00","0.00"
"15/01/2020 11:34:22 AM","0.00","1.00"
"15/01/2020 11:32:12 AM","0.00","0.00"
"15/01/2020 11:31:12 AM","0.00","1.00"
"15/01/2020 11:27:42 AM","0.00","0.00"
"15/01/2020 11:26:42 AM","0.00","1.00"
"13/01/2020 6:33:32 AM","0.00","0.00"
"13/01/2020 6:32:32 AM","0.00","1.00"
"13/01/2020 6:32:12 AM","0.00","0.00"
"13/01/2020 6:00:02 AM","0.00","1.00"
"6/01/2020 6:45:22 AM","0.00","0.00"
"6/01/2020 6:00:02 AM","0.00","1.00"
"30/12/2019 6:00:12 PM","0.00","0.00"
"30/12/2019 12:36:52 PM","0.00","1.00"
"30/12/2019 12:36:42 PM","0.00","0.00"
"30/12/2019 12:34:52 PM","0.00","1.00"
"30/12/2019 12:34:42 PM","0.00","0.00"
"30/12/2019 12:30:42 PM","0.00","1.00"
"30/12/2019 12:30:32 PM","0.00","0.00"
"30/12/2019 12:23:32 PM","0.00","1.00"
"30/12/2019 12:23:22 PM","0.00","0.00"
"30/12/2019 10:28:22 AM","0.00","1.00"
"30/12/2019 10:28:12 AM","0.00","0.00"
"30/12/2019 10:26:22 AM","0.00","1.00"
"30/12/2019 10:25:52 AM","0.00","0.00"
"30/12/2019 10:24:32 AM","0.00","1.00"
"30/12/2019 10:24:02 AM","0.00","0.00"
"30/12/2019 10:23:12 AM","0.00","1.00"
"30/12/2019 10:23:02 AM","0.00","0.00"
"30/12/2019 10:21:52 AM","0.00","1.00"
"30/12/2019 10:21:12 AM","0.00","0.00"
"30/12/2019 10:20:22 AM","0.00","1.00"
"30/12/2019 10:19:22 AM","0.00","0.00"
"30/12/2019 10:18:32 AM","0.00","1.00"
"30/12/2019 10:17:22 AM","0.00","0.00"
"30/12/2019 10:16:32 AM","0.00","1.00"
"30/12/2019 10:13:42 AM","0.00","0.00"
"30/12/2019 10:13:02 AM","0.00","1.00"
"27/12/2019 6:45:22 AM","0.00","0.00"
"27/12/2019 6:43:02 AM","0.00","1.00"
"27/12/2019 6:30:42 AM","0.00","0.00"
"27/12/2019 6:28:22 AM","0.00","1.00"
"27/12/2019 6:24:42 AM","0.00","0.00"
"27/12/2019 6:22:22 AM","0.00","1.00"
"27/12/2019 6:18:32 AM","0.00","0.00"
"27/12/2019 6:15:52 AM","0.00","1.00"
"27/12/2019 6:11:52 AM","0.00","0.00"
"27/12/2019 6:09:32 AM","0.00","1.00"
"27/12/2019 6:04:22 AM","0.00","0.00"
"27/12/2019 6:00:02 AM","0.00","1.00"
"24/12/2019 6:37:12 AM","0.00","0.00"
"24/12/2019 6:36:12 AM","0.00","1.00"
"24/12/2019 6:33:42 AM","0.00","0.00"
"24/12/2019 6:32:22 AM","0.00","1.00"
"24/12/2019 6:30:42 AM","0.00","0.00"
"24/12/2019 6:27:32 AM","0.00","1.00"
"24/12/2019 6:26:02 AM","0.00","0.00"
"24/12/2019 6:19:22 AM","0.00","1.00"
"24/12/2019 6:18:52 AM","0.00","0.00"
"24/12/2019 6:18:42 AM","0.00","1.00"
"24/12/2019 6:18:12 AM","0.00","0.00"
"24/12/2019 6:00:02 AM","0.00","1.00"
"23/12/2019 6:45:32 AM","0.00","0.00"
"23/12/2019 6:00:02 AM","0.00","1.00"
"20/12/2019 4:21:52 PM","0.00","0.00"
"20/12/2019 4:21:02 PM","0.00","1.00"
"20/12/2019 4:13:42 PM","0.00","0.00"
"20/12/2019 4:13:12 PM","0.00","1.00"
"20/12/2019 4:13:02 PM","0.00","0.00"
"20/12/2019 4:12:52 PM","0.00","1.00"
"20/12/2019 4:09:12 PM","0.00","0.00"
"20/12/2019 4:08:32 PM","0.00","1.00"
"20/12/2019 4:03:52 PM","0.00","0.00"
"20/12/2019 4:03:22 PM","0.00","1.00"
"20/12/2019 3:59:22 PM","0.00","0.00"
"20/12/2019 3:59:02 PM","0.00","1.00"
"20/12/2019 3:57:12 PM","0.00","0.00"
"20/12/2019 3:56:42 PM","0.00","1.00"
"20/12/2019 3:55:12 PM","0.00","0.00"
"20/12/2019 3:54:52 PM","0.00","1.00"
"20/12/2019 3:52:22 PM","0.00","0.00"
"20/12/2019 3:51:42 PM","0.00","1.00"
"20/12/2019 3:51:12 PM","0.00","0.00"
"20/12/2019 3:50:42 PM","0.00","1.00"
"20/12/2019 3:50:02 PM","0.00","0.00"
"20/12/2019 3:49:52 PM","0.00","1.00"
"20/12/2019 3:49:02 PM","0.00","0.00"
"20/12/2019 3:48:42 PM","0.00","1.00"
"20/12/2019 3:47:42 PM","0.00","0.00"
"20/12/2019 3:47:02 PM","0.00","1.00"
"20/12/2019 3:44:02 PM","0.00","0.00"
"20/12/2019 3:43:12 PM","0.00","1.00"
"20/12/2019 3:41:42 PM","0.00","0.00"
"20/12/2019 3:40:42 PM","0.00","1.00"
"20/12/2019 3:38:02 PM","0.00","0.00"
"20/12/2019 3:37:22 PM","0.00","1.00"
"20/12/2019 3:35:32 PM","0.00","0.00"
"20/12/2019 3:34:52 PM","0.00","1.00"
"20/12/2019 3:32:42 PM","0.00","0.00"
"20/12/2019 3:32:12 PM","0.00","1.00"
"20/12/2019 3:30:52 PM","0.00","0.00"
"20/12/2019 3:30:12 PM","0.00","1.00"
"20/12/2019 3:27:32 PM","0.00","0.00"
"20/12/2019 3:26:42 PM","0.00","1.00"
"20/12/2019 3:23:42 PM","0.00","0.00"
"20/12/2019 3:22:52 PM","0.00","1.00"
"20/12/2019 3:21:12 PM","0.00","0.00"
"20/12/2019 3:20:32 PM","0.00","1.00"
"20/12/2019 3:19:22 PM","0.00","0.00"
"20/12/2019 3:18:32 PM","0.00","1.00"
"20/12/2019 3:17:12 PM","0.00","0.00"
"20/12/2019 3:16:22 PM","0.00","1.00"
"20/12/2019 3:14:32 PM","0.00","0.00"
"20/12/2019 3:13:52 PM","0.00","1.00"
"20/12/2019 3:12:42 PM","0.00","0.00"
"20/12/2019 3:12:02 PM","0.00","1.00"
"20/12/2019 3:11:02 PM","0.00","0.00"
"20/12/2019 3:10:22 PM","0.00","1.00"
"20/12/2019 3:08:02 PM","0.00","0.00"
"20/12/2019 3:07:12 PM","0.00","1.00"
"20/12/2019 3:06:12 PM","0.00","0.00"
"20/12/2019 3:05:32 PM","0.00","1.00"
"20/12/2019 3:04:42 PM","0.00","0.00"
"20/12/2019 3:03:52 PM","0.00","1.00"
"20/12/2019 3:02:32 PM","0.00","0.00"
"20/12/2019 3:01:52 PM","0.00","1.00"
"20/12/2019 3:00:52 PM","0.00","0.00"
"20/12/2019 3:00:02 PM","0.00","1.00"
"20/12/2019 2:59:22 PM","0.00","0.00"
"20/12/2019 2:58:42 PM","0.00","1.00"
"20/12/2019 2:57:52 PM","0.00","0.00"
"20/12/2019 2:57:12 PM","0.00","1.00"
"20/12/2019 2:56:22 PM","0.00","0.00"
"20/12/2019 2:55:32 PM","0.00","1.00"
"20/12/2019 2:54:52 PM","0.00","0.00"
"20/12/2019 2:54:02 PM","0.00","1.00"
"20/12/2019 2:53:32 PM","0.00","0.00"
"20/12/2019 2:52:32 PM","0.00","1.00"
"20/12/2019 2:51:42 PM","0.00","0.00"
"20/12/2019 2:51:02 PM","0.00","1.00"
"20/12/2019 2:50:12 PM","0.00","0.00"
"20/12/2019 2:49:12 PM","0.00","1.00"
"20/12/2019 2:48:22 PM","0.00","0.00"
"20/12/2019 2:47:22 PM","0.00","1.00"
"20/12/2019 2:46:22 PM","0.00","0.00"
"20/12/2019 2:45:42 PM","0.00","1.00"
"20/12/2019 2:44:52 PM","0.00","0.00"
"20/12/2019 2:44:02 PM","0.00","1.00"
"20/12/2019 2:43:22 PM","0.00","0.00"
"20/12/2019 2:42:22 PM","0.00","1.00"
"20/12/2019 2:41:22 PM","0.00","0.00"
"20/12/2019 2:40:32 PM","0.00","1.00"
"20/12/2019 2:39:22 PM","0.00","0.00"
"20/12/2019 2:38:42 PM","0.00","1.00"
"20/12/2019 2:37:22 PM","0.00","0.00"
"20/12/2019 2:36:32 PM","0.00","1.00"
"20/12/2019 2:34:52 PM","0.00","0.00"
"20/12/2019 2:34:12 PM","0.00","1.00"
"20/12/2019 2:32:52 PM","0.00","0.00"
"20/12/2019 2:32:02 PM","0.00","1.00"
"20/12/2019 2:31:12 PM","0.00","0.00"
"20/12/2019 2:30:32 PM","0.00","1.00"
"20/12/2019 2:29:52 PM","0.00","0.00"
"20/12/2019 2:29:12 PM","0.00","1.00"
"20/12/2019 2:27:12 PM","0.00","0.00"
"20/12/2019 2:26:12 PM","0.00","1.00"
"20/12/2019 2:24:22 PM","0.00","0.00"
"20/12/2019 2:23:32 PM","0.00","1.00"
"17/12/2019 6:22:42 AM","0.00","0.00"
"17/12/2019 6:20:42 AM","0.00","1.00"
"17/12/2019 6:19:42 AM","0.00","0.00"
"17/12/2019 6:17:52 AM","0.00","1.00"
"17/12/2019 6:17:02 AM","0.00","0.00"
"17/12/2019 6:15:22 AM","0.00","1.00"
"17/12/2019 6:14:12 AM","0.00","0.00"
"17/12/2019 6:10:42 AM","0.00","1.00"
"17/12/2019 6:09:42 AM","0.00","0.00"
"17/12/2019 6:09:32 AM","0.00","1.00"
"17/12/2019 6:09:22 AM","0.00","0.00"
"17/12/2019 6:00:12 AM","0.00","1.00"
"16/12/2019 6:29:42 AM","0.00","0.00"
"16/12/2019 6:28:32 AM","0.00","1.00"
"16/12/2019 6:27:02 AM","0.00","0.00"
"16/12/2019 6:24:52 AM","0.00","1.00"
"16/12/2019 6:23:52 AM","0.00","0.00"
"16/12/2019 6:20:52 AM","0.00","1.00"
"16/12/2019 6:20:42 AM","0.00","0.00"
"16/12/2019 6:18:42 AM","0.00","1.00"
"16/12/2019 6:18:32 AM","0.00","0.00"
"16/12/2019 6:18:22 AM","0.00","1.00"
"10/08/2019 3:04:44 PM","0.00",""
"4/06/2019 12:33:19 AM","0.00",""
"2/06/2019 10:41:44 PM","0.00",""
"11/04/2019 1:45:12 AM","0.00",""
"3/04/2019 2:59:46 AM","0.00",""
"3/03/2019 4:55:15 AM","0.00",""
"2/03/2019 1:45:05 AM","0.00",""
"9/01/2019 9:22:52 AM","0.00",""
"8/01/2019 1:45:31 AM","0.00",""
"19/08/2018 1:01:53 PM","0.00",""
"4/05/2018 1:45:08 AM","0.00",""
"2/05/2018 1:45:07 AM","0.00",""
"7/03/2018 5:39:30 AM","0.00",""
"17/12/2017 6:11:32 PM","0.00",""
"14/12/2017 5:31:58 AM","0.00",""
"14/12/2017 5:24:22 AM","1.00",""
"13/12/2017 10:12:51 AM","0.00",""
"28/11/2017 8:03:54 AM","0.00",""
"28/11/2017 7:36:56 AM","1.00",""
"24/11/2017 2:53:08 PM","0.00",""
"24/11/2017 2:41:37 PM","1.00",""
"24/11/2017 9:03:49 AM","0.00",""
"24/11/2017 9:03:47 AM","1.00",""
"24/11/2017 8:21:41 AM","1.00",""
"22/11/2017 10:23:22 AM","0.00",""
