"Timestamp","AHU-B1-01 CO2 Extended Trend Log","AHU-B1-01 Rh Extended Trend Log","AHU-B1-01 SaTmp Extended Trend Log","AHU-B1-01 ZnTmp Extended Trend Log_1","AHU-B1-01 ZnTmp Extended Trend Log_2","AHU-B1-01 SaTmpSp Extended Trend Log"
"24/03/2020 4:20:35 PM","430.60","45.54","19.07","21.15","21.38","19.50"
"24/03/2020 4:19:20 PM","423.60","45.54","19.05","21.15","21.38","19.50"
"24/03/2020 4:15:35 PM","423.60","45.54","19.05","21.15","21.38","19.50"
"24/03/2020 4:10:35 PM","435.60","45.54","18.99","21.15","21.38","19.50"
"24/03/2020 4:05:35 PM","431.20","45.54","18.82","21.15","21.38","19.50"
"24/03/2020 4:04:20 PM","427.40","45.54","18.82","21.15","21.38","19.50"
"24/03/2020 4:00:35 PM","427.40","45.54","18.82","21.15","21.38","19.50"
"24/03/2020 3:55:35 PM","436.20","45.54","19.16","21.15","21.38","19.50"
"24/03/2020 3:50:35 PM","430.60","45.54","19.79","21.12","21.38","19.50"
"24/03/2020 3:49:20 PM","435.60","45.54","19.88","21.12","21.38","19.50"
"24/03/2020 3:45:35 PM","435.60","45.54","19.88","21.12","21.38","19.50"
"24/03/2020 3:40:35 PM","422.60","45.54","18.87","21.12","21.38","19.50"
"24/03/2020 3:35:35 PM","425.80","45.54","19.02","21.09","21.33","19.50"
"24/03/2020 3:34:20 PM","422.60","45.54","20.25","21.09","21.33","19.50"
"24/03/2020 3:30:35 PM","422.60","45.54","20.25","21.09","21.33","19.50"
"24/03/2020 3:25:35 PM","427.40","45.54","20.99","21.09","21.33","19.50"
"24/03/2020 3:20:35 PM","423.20","45.54","20.19","21.07","21.33","19.50"
"24/03/2020 3:19:20 PM","412.80","45.54","19.45","21.07","21.33","19.50"
"24/03/2020 3:15:35 PM","412.80","44.46","19.45","21.07","21.33","19.50"
"24/03/2020 3:10:35 PM","413.40","44.46","19.42","21.07","21.33","19.50"
"24/03/2020 3:05:35 PM","416.60","44.46","19.39","21.07","21.33","19.50"
"24/03/2020 3:04:20 PM","410.60","44.46","19.39","21.07","21.33","19.50"
"24/03/2020 3:00:35 PM","410.60","44.46","19.39","21.07","21.33","19.50"
"24/03/2020 2:55:35 PM","414.00","44.46","19.48","21.07","21.33","19.50"
"24/03/2020 2:50:35 PM","411.20","44.46","19.42","21.07","21.33","19.50"
"24/03/2020 2:49:20 PM","424.20","44.46","19.25","21.07","21.33","19.50"
"24/03/2020 2:45:35 PM","424.20","44.46","19.25","21.07","21.33","19.50"
"24/03/2020 2:40:35 PM","411.20","44.46","19.33","21.07","21.33","19.50"
"24/03/2020 2:35:35 PM","412.80","44.46","19.27","21.09","21.36","19.50"
"24/03/2020 2:34:20 PM","409.00","44.46","19.19","21.09","21.36","19.50"
"24/03/2020 2:30:35 PM","409.00","44.46","19.19","21.09","21.36","19.50"
"24/03/2020 2:25:35 PM","413.40","44.46","18.67","21.09","21.36","19.50"
"24/03/2020 2:20:35 PM","421.00","44.46","18.44","21.12","21.41","19.50"
"24/03/2020 2:19:20 PM","425.80","44.46","18.64","21.12","21.41","19.50"
"24/03/2020 2:15:35 PM","425.80","44.46","18.64","21.12","21.41","19.50"
"24/03/2020 2:10:35 PM","425.80","44.46","19.25","21.12","21.41","19.50"
"24/03/2020 2:05:35 PM","422.00","44.46","18.79","21.15","21.44","19.50"
"24/03/2020 2:04:20 PM","424.20","44.46","18.99","21.15","21.44","19.50"
"24/03/2020 2:00:35 PM","424.20","44.46","18.99","21.15","21.44","19.50"
"24/03/2020 1:55:35 PM","428.60","44.46","19.50","21.15","21.44","19.50"
"24/03/2020 1:50:35 PM","441.60","44.46","19.50","21.15","21.47","19.50"
"24/03/2020 1:49:20 PM","431.20","44.46","20.39","21.15","21.47","19.50"
"24/03/2020 1:45:35 PM","431.20","44.46","20.39","21.15","21.47","19.50"
"24/03/2020 1:40:35 PM","430.60","44.46","20.88","21.15","21.47","19.50"
"24/03/2020 1:35:35 PM","428.00","44.46","19.65","21.18","21.47","19.50"
"24/03/2020 1:34:20 PM","428.00","44.46","21.25","21.18","21.47","19.50"
"24/03/2020 1:30:35 PM","428.00","44.46","21.25","21.18","21.47","19.50"
"24/03/2020 1:25:35 PM","423.60","44.46","19.99","21.18","21.47","19.50"
"24/03/2020 1:20:35 PM","422.00","44.46","19.93","21.18","21.50","19.50"
"24/03/2020 1:19:20 PM","418.80","44.46","19.99","21.18","21.50","19.50"
"24/03/2020 1:15:35 PM","418.80","44.46","19.99","21.18","21.50","19.50"
"24/03/2020 1:10:35 PM","419.40","44.46","19.93","21.18","21.50","19.50"
"24/03/2020 1:05:35 PM","434.00","44.46","19.90","21.21","21.53","19.50"
"24/03/2020 1:04:20 PM","433.40","44.46","19.85","21.21","21.53","19.50"
"24/03/2020 1:00:35 PM","433.40","44.46","19.85","21.21","21.53","19.50"
"24/03/2020 12:55:35 PM","433.40","44.46","19.85","21.21","21.53","19.50"
"24/03/2020 12:50:35 PM","425.80","44.46","19.90","21.21","21.56","19.50"
"24/03/2020 12:49:20 PM","455.00","44.46","20.02","21.21","21.56","19.50"
"24/03/2020 12:45:35 PM","455.00","45.48","20.02","21.21","21.56","19.50"
"24/03/2020 12:40:35 PM","432.40","45.48","19.96","21.21","21.56","19.50"
"24/03/2020 12:35:35 PM","429.60","45.48","19.93","21.21","21.58","19.50"
"24/03/2020 12:34:20 PM","433.40","45.48","19.85","21.21","21.58","19.50"
"24/03/2020 12:30:35 PM","433.40","45.48","19.85","21.21","21.58","19.50"
"24/03/2020 12:25:35 PM","439.40","45.48","19.88","21.21","21.58","19.50"
"24/03/2020 12:20:35 PM","442.00","45.48","19.88","21.24","21.64","19.50"
"24/03/2020 12:19:20 PM","442.00","45.48","19.79","21.24","21.64","19.50"
"24/03/2020 12:15:35 PM","442.00","45.48","19.79","21.24","21.64","19.50"
"24/03/2020 12:10:35 PM","442.00","45.48","19.85","21.24","21.64","19.50"
"24/03/2020 12:05:35 PM","443.60","45.48","19.85","21.24","21.70","19.50"
"24/03/2020 12:04:20 PM","445.80","45.48","19.79","21.24","21.70","19.50"
"24/03/2020 12:00:35 PM","445.80","46.51","19.79","21.24","21.70","19.50"
"24/03/2020 11:55:35 AM","458.80","46.51","19.82","21.24","21.70","19.50"
"24/03/2020 11:50:35 AM","449.60","46.51","19.82","21.21","21.67","19.50"
"24/03/2020 11:49:20 AM","462.00","46.51","20.02","21.21","21.67","19.50"
"24/03/2020 11:45:35 AM","462.00","46.51","20.02","21.21","21.67","19.50"
"24/03/2020 11:40:35 AM","453.40","46.51","20.62","21.21","21.67","19.50"
"24/03/2020 11:35:35 AM","458.80","46.51","21.65","21.12","21.58","19.50"
"24/03/2020 11:34:20 AM","455.00","46.51","22.19","21.12","21.58","19.50"
"24/03/2020 11:30:35 AM","455.00","46.51","22.19","21.12","21.58","19.50"
"24/03/2020 11:25:35 AM","457.20","46.51","23.56","21.12","21.58","20.09"
"24/03/2020 11:20:35 AM","470.80","46.51","23.96","21.04","21.50","21.08"
"24/03/2020 11:19:20 AM","462.60","46.51","24.19","21.04","21.50","21.98"
"24/03/2020 11:15:35 AM","462.60","46.51","24.19","21.04","21.50","21.98"
"24/03/2020 11:10:35 AM","464.80","46.51","24.24","21.04","21.50","22.80"
"24/03/2020 11:05:35 AM","470.20","46.51","24.22","20.95","21.38","23.51"
"24/03/2020 11:04:20 AM","468.00","46.51","24.16","20.95","21.38","24.00"
"24/03/2020 11:00:35 AM","468.00","46.51","24.16","20.95","21.38","24.00"
"24/03/2020 10:55:35 AM","464.80","46.51","24.10","20.95","21.38","24.00"
"24/03/2020 10:50:35 AM","466.40","46.51","24.10","20.84","21.27","24.00"
"24/03/2020 10:49:20 AM","471.20","46.51","24.10","20.84","21.27","24.00"
"24/03/2020 10:45:35 AM","471.20","46.51","24.10","20.84","21.27","24.00"
"24/03/2020 10:40:35 AM","471.20","46.51","24.07","20.84","21.27","24.00"
"24/03/2020 10:35:35 AM","473.40","46.51","24.07","20.75","21.16","24.00"
"24/03/2020 10:34:20 AM","465.80","46.51","24.04","20.75","21.16","24.00"
"24/03/2020 10:30:35 AM","465.80","46.51","24.04","20.75","21.16","24.00"
"24/03/2020 10:25:35 AM","462.60","46.51","24.02","20.75","21.16","24.00"
"24/03/2020 10:20:35 AM","476.20","46.51","23.93","20.64","21.04","24.00"
"24/03/2020 10:19:20 AM","480.00","46.51","23.87","20.64","21.04","24.00"
"24/03/2020 10:15:35 AM","480.00","46.51","23.87","20.64","21.04","24.00"
"24/03/2020 10:10:35 AM","473.00","46.51","23.84","20.64","21.04","24.00"
"24/03/2020 10:05:35 AM","476.20","46.51","23.82","20.55","20.90","24.00"
"24/03/2020 10:04:20 AM","465.80","46.51","23.82","20.55","20.90","24.00"
"24/03/2020 10:00:35 AM","465.80","46.51","23.82","20.55","20.90","24.00"
"24/03/2020 9:55:35 AM","466.40","46.51","23.79","20.55","20.90","24.00"
"24/03/2020 9:50:35 AM","464.20","46.51","23.73","20.44","20.79","24.00"
"24/03/2020 9:49:20 AM","474.60","46.51","23.70","20.44","20.79","24.00"
"24/03/2020 9:45:35 AM","474.60","46.51","23.70","20.44","20.79","24.00"
"24/03/2020 9:40:35 AM","478.40","46.51","23.64","20.44","20.79","24.00"
"24/03/2020 9:35:35 AM","462.60","46.51","23.62","20.35","20.67","24.00"
"24/03/2020 9:34:20 AM","460.40","46.51","23.56","20.35","20.67","24.00"
"24/03/2020 9:30:35 AM","460.40","46.51","23.56","20.35","20.67","24.00"
"24/03/2020 9:25:35 AM","461.00","46.51","23.44","20.35","20.67","24.00"
"24/03/2020 9:20:35 AM","463.80","46.51","23.27","20.27","20.56","24.00"
"24/03/2020 9:19:20 AM","458.80","46.51","23.07","20.27","20.56","24.00"
"24/03/2020 9:15:35 AM","458.80","46.51","23.07","20.27","20.56","24.00"
"24/03/2020 9:10:35 AM","472.40","46.51","22.93","20.27","20.56","24.00"
"24/03/2020 9:05:35 AM","458.20","46.51","22.70","20.21","20.50","24.00"
"24/03/2020 9:04:20 AM","460.40","46.51","22.36","20.21","20.50","24.00"
"24/03/2020 9:00:35 AM","460.40","46.51","22.36","20.21","20.50","24.00"
"24/03/2020 8:55:35 AM","460.40","46.51","21.70","20.21","20.50","24.00"
"24/03/2020 8:50:35 AM","458.80","46.51","20.65","20.21","20.50","24.00"
"24/03/2020 8:49:20 AM","463.20","46.51","20.28","20.21","20.50","22.57"
"24/03/2020 8:45:35 AM","463.20","46.51","20.28","20.21","20.50","22.57"
"24/03/2020 8:40:35 AM","442.60","46.51","20.02","20.21","20.50","20.75"
"24/03/2020 8:35:35 AM","445.80","46.51","19.82","20.21","20.50","19.50"
"24/03/2020 8:34:20 AM","440.40","46.51","19.82","20.21","20.50","19.50"
"24/03/2020 8:30:35 AM","440.40","46.51","19.82","20.21","20.50","19.50"
"24/03/2020 8:25:35 AM","438.20","46.51","19.82","20.21","20.50","19.50"
"24/03/2020 8:20:35 AM","446.40","46.51","19.79","20.21","20.53","19.50"
"24/03/2020 8:19:20 AM","449.00","46.51","19.79","20.21","20.53","19.50"
"24/03/2020 8:15:35 AM","449.00","46.51","19.79","20.21","20.53","19.50"
"24/03/2020 8:10:35 AM","437.20","46.51","19.79","20.21","20.53","19.50"
"24/03/2020 8:05:35 AM","443.20","46.51","19.79","20.24","20.56","19.50"
"24/03/2020 8:04:20 AM","444.80","46.51","19.76","20.24","20.56","19.50"
"24/03/2020 8:00:35 AM","444.80","46.51","19.76","20.24","20.56","19.50"
"24/03/2020 7:55:35 AM","436.60","46.51","19.76","20.24","20.56","19.50"
"24/03/2020 7:50:35 AM","435.00","46.51","19.73","20.24","20.59","19.50"
"24/03/2020 7:49:20 AM","430.60","46.51","19.73","20.24","20.59","19.50"
"24/03/2020 7:45:35 AM","430.60","46.51","19.73","20.24","20.59","19.50"
"24/03/2020 7:40:35 AM","436.20","46.51","19.73","20.24","20.59","19.50"
"24/03/2020 7:35:35 AM","439.40","46.51","19.73","20.27","20.59","19.50"
"24/03/2020 7:34:20 AM","434.40","46.51","19.76","20.27","20.59","19.50"
"24/03/2020 7:30:35 AM","434.40","46.51","19.76","20.27","20.59","19.50"
"24/03/2020 7:25:35 AM","441.00","46.51","19.79","20.27","20.59","19.50"
"24/03/2020 7:20:35 AM","442.00","46.51","20.02","20.27","20.59","19.50"
"24/03/2020 7:19:20 AM","431.80","46.51","20.30","20.27","20.59","19.50"
"24/03/2020 7:15:35 AM","431.80","46.51","20.30","20.27","20.59","19.50"
"24/03/2020 7:10:35 AM","439.80","46.51","20.59","20.27","20.59","19.50"
"24/03/2020 7:05:35 AM","431.20","46.51","20.79","20.24","20.59","19.50"
"24/03/2020 7:04:20 AM","431.20","46.51","21.76","20.24","20.59","19.50"
"24/03/2020 7:00:35 AM","431.20","46.51","21.76","20.24","20.59","19.50"
"24/03/2020 6:55:35 AM","435.00","46.51","22.96","20.24","20.59","19.50"
"24/03/2020 6:50:35 AM","443.60","46.51","23.39","20.21","20.56","20.44"
"24/03/2020 6:49:20 AM","430.60","46.51","23.56","20.21","20.56","21.53"
"24/03/2020 6:45:35 AM","430.60","46.51","23.56","20.21","20.56","21.53"
"24/03/2020 6:40:35 AM","429.00","46.51","23.47","20.21","20.56","22.61"
"24/03/2020 6:35:35 AM","433.40","46.51","23.24","20.15","20.53","23.63"
"24/03/2020 6:34:20 AM","435.60","46.51","22.96","20.15","20.53","24.00"
"24/03/2020 6:30:35 AM","435.60","46.51","22.96","20.15","20.53","24.00"
"24/03/2020 6:25:35 AM","435.00","46.51","22.76","20.15","20.53","24.00"
"24/03/2020 6:20:35 AM","437.20","46.51","22.47","20.12","20.53","24.00"
"24/03/2020 6:19:20 AM","447.40","46.51","21.67","20.12","20.53","24.00"
"24/03/2020 6:15:35 AM","447.40","46.51","21.67","20.12","20.53","24.00"
"24/03/2020 6:10:35 AM","442.00","46.51","20.42","20.12","20.53","23.42"
"24/03/2020 6:05:35 AM","433.40","46.51","19.62","20.12","20.53","21.52"
"24/03/2020 6:04:20 AM","405.20","46.51","17.24","20.12","20.53","19.63"
"24/03/2020 6:00:35 AM","405.20","46.51","17.24","20.12","20.53","19.63"
"24/03/2020 5:55:35 AM","406.80","46.51","17.27","20.12","20.53","19.50"
"24/03/2020 5:50:35 AM","410.60","46.51","17.24","20.15","20.53","19.50"
"24/03/2020 5:49:20 AM","406.80","46.51","17.24","20.15","20.53","19.50"
"24/03/2020 5:45:35 AM","406.80","46.51","17.24","20.15","20.53","19.50"
"24/03/2020 5:40:35 AM","405.80","46.51","17.21","20.15","20.53","19.50"
"24/03/2020 5:35:35 AM","412.80","46.51","17.21","20.15","20.56","19.50"
"24/03/2020 5:34:20 AM","407.40","46.51","17.21","20.15","20.56","19.50"
"24/03/2020 5:30:35 AM","407.40","46.51","17.21","20.15","20.56","19.50"
"24/03/2020 5:25:35 AM","410.60","46.51","17.24","20.15","20.56","19.50"
"24/03/2020 5:20:35 AM","410.60","46.51","17.24","20.18","20.59","19.50"
"24/03/2020 5:19:20 AM","416.60","46.51","17.24","20.18","20.59","19.50"
"24/03/2020 5:15:35 AM","416.60","46.51","17.24","20.18","20.59","19.50"
"24/03/2020 5:10:35 AM","418.20","46.51","17.27","20.18","20.59","19.50"
"24/03/2020 5:05:35 AM","420.40","46.51","17.27","20.18","20.59","19.50"
"24/03/2020 5:04:20 AM","408.40","46.51","17.27","20.18","20.59","19.50"
"24/03/2020 5:00:35 AM","408.40","46.51","17.27","20.18","20.59","19.50"
"24/03/2020 4:55:35 AM","421.40","46.51","17.27","20.18","20.59","19.50"
"24/03/2020 4:50:35 AM","417.80","46.51","17.27","20.21","20.61","19.50"
"24/03/2020 4:49:20 AM","416.00","46.51","17.27","20.21","20.61","19.50"
"24/03/2020 4:45:35 AM","416.00","46.51","17.27","20.21","20.61","19.50"
"24/03/2020 4:40:35 AM","412.80","46.51","17.27","20.21","20.61","19.50"
"24/03/2020 4:35:35 AM","426.40","46.51","17.29","20.24","20.64","19.50"
"24/03/2020 4:34:20 AM","414.40","46.51","17.29","20.24","20.64","19.50"
"24/03/2020 4:30:35 AM","414.40","46.51","17.29","20.24","20.64","19.50"
"24/03/2020 4:25:35 AM","421.40","46.51","17.32","20.24","20.64","19.50"
"24/03/2020 4:20:35 AM","415.60","46.51","17.32","20.27","20.67","19.50"
"24/03/2020 4:19:20 AM","421.00","46.51","17.35","20.27","20.67","19.50"
"24/03/2020 4:15:35 AM","421.00","46.51","17.35","20.27","20.67","19.50"
"24/03/2020 4:10:35 AM","419.80","46.51","17.35","20.27","20.67","19.50"
"24/03/2020 4:05:35 AM","417.80","46.51","17.35","20.27","20.70","19.50"
"24/03/2020 4:04:20 AM","415.00","46.51","17.38","20.27","20.70","19.50"
"24/03/2020 4:00:35 AM","415.00","46.51","17.38","20.27","20.70","19.50"
"24/03/2020 3:55:35 AM","415.00","46.51","17.35","20.27","20.70","19.50"
"24/03/2020 3:50:35 AM","415.00","46.51","17.35","20.29","20.73","19.50"
"24/03/2020 3:49:20 AM","413.40","46.51","17.35","20.29","20.73","19.50"
"24/03/2020 3:45:35 AM","413.40","46.51","17.35","20.29","20.73","19.50"
"24/03/2020 3:40:35 AM","428.00","46.51","17.35","20.29","20.73","19.50"
"24/03/2020 3:35:35 AM","418.20","46.51","17.32","20.32","20.76","19.50"
"24/03/2020 3:34:20 AM","411.20","46.51","17.32","20.32","20.76","19.50"
"24/03/2020 3:30:35 AM","411.20","45.48","17.32","20.32","20.76","19.50"
"24/03/2020 3:25:35 AM","424.20","45.48","17.38","20.32","20.76","19.50"
"24/03/2020 3:20:35 AM","428.60","45.48","17.38","20.35","20.79","19.50"
"24/03/2020 3:19:20 AM","407.40","45.48","17.35","20.35","20.79","19.50"
"24/03/2020 3:15:35 AM","407.40","45.48","17.35","20.35","20.79","19.50"
"24/03/2020 3:10:35 AM","412.80","45.48","17.35","20.35","20.79","19.50"
"24/03/2020 3:05:35 AM","409.00","45.48","17.38","20.38","20.81","19.50"
"24/03/2020 3:04:20 AM","415.00","45.48","17.41","20.38","20.81","19.50"
"24/03/2020 3:00:35 AM","415.00","45.48","17.41","20.38","20.81","19.50"
"24/03/2020 2:55:35 AM","426.40","45.48","17.41","20.38","20.81","19.50"
"24/03/2020 2:50:35 AM","424.80","45.48","17.41","20.41","20.84","19.50"
"24/03/2020 2:49:20 AM","425.80","45.48","17.44","20.41","20.84","19.50"
"24/03/2020 2:45:35 AM","425.80","45.48","17.44","20.41","20.84","19.50"
"24/03/2020 2:40:35 AM","429.60","45.48","17.47","20.41","20.84","19.50"
"24/03/2020 2:35:35 AM","412.80","45.48","17.47","20.41","20.87","19.50"
"24/03/2020 2:34:20 AM","418.20","45.48","17.47","20.41","20.87","19.50"
"24/03/2020 2:30:35 AM","418.20","45.48","17.47","20.41","20.87","19.50"
"24/03/2020 2:25:35 AM","409.00","45.48","17.50","20.41","20.87","19.50"
"24/03/2020 2:20:35 AM","426.40","45.48","17.52","20.44","20.87","19.50"
"24/03/2020 2:19:20 AM","416.00","45.48","17.52","20.44","20.87","19.50"
"24/03/2020 2:15:35 AM","416.00","45.48","17.52","20.44","20.87","19.50"
"24/03/2020 2:10:35 AM","415.00","45.48","17.55","20.44","20.87","19.50"
"24/03/2020 2:05:35 AM","414.40","45.48","17.58","20.44","20.87","19.50"
"24/03/2020 2:04:20 AM","412.80","45.48","17.58","20.44","20.87","19.50"
"24/03/2020 2:00:35 AM","412.80","45.48","17.58","20.44","20.87","19.50"
"24/03/2020 1:55:35 AM","419.40","45.48","17.61","20.44","20.87","19.50"
"24/03/2020 1:50:35 AM","422.60","45.48","17.61","20.44","20.87","19.50"
"24/03/2020 1:49:20 AM","421.00","45.48","17.64","20.44","20.87","19.50"
"24/03/2020 1:45:35 AM","421.00","46.51","17.64","20.44","20.87","19.50"
"24/03/2020 1:40:35 AM","411.20","46.51","17.67","20.44","20.87","19.50"
"24/03/2020 1:35:35 AM","415.00","46.51","17.70","20.44","20.87","19.50"
"24/03/2020 1:34:20 AM","424.80","46.51","17.73","20.44","20.87","19.50"
"24/03/2020 1:30:35 AM","424.80","46.51","17.73","20.44","20.87","19.50"
"24/03/2020 1:25:35 AM","412.80","46.51","17.76","20.44","20.87","19.50"
"24/03/2020 1:20:35 AM","412.80","46.51","17.78","20.44","20.87","19.50"
"24/03/2020 1:19:20 AM","412.80","46.51","17.81","20.44","20.87","19.50"
"24/03/2020 1:15:35 AM","412.80","46.51","17.81","20.44","20.87","19.50"
"24/03/2020 1:10:35 AM","414.40","46.51","17.84","20.44","20.87","19.50"
"24/03/2020 1:05:35 AM","424.20","46.51","17.87","20.44","20.87","19.50"
"24/03/2020 1:04:20 AM","414.40","46.51","17.90","20.44","20.87","19.50"
"24/03/2020 1:00:35 AM","414.40","46.51","17.90","20.44","20.87","19.50"
"24/03/2020 12:55:35 AM","413.40","46.51","17.90","20.44","20.87","19.50"
"24/03/2020 12:50:35 AM","427.00","46.51","17.93","20.44","20.87","19.50"
"24/03/2020 12:49:20 AM","414.00","46.51","17.96","20.44","20.87","19.50"
"24/03/2020 12:45:35 AM","414.00","46.51","17.96","20.44","20.87","19.50"
"24/03/2020 12:40:35 AM","416.00","46.51","17.98","20.44","20.87","19.50"
"24/03/2020 12:35:35 AM","412.80","46.51","18.01","20.47","20.87","19.50"
"24/03/2020 12:34:20 AM","411.20","46.51","18.04","20.47","20.87","19.50"
"24/03/2020 12:30:35 AM","411.20","46.51","18.04","20.47","20.87","19.50"
"24/03/2020 12:25:35 AM","414.40","46.51","18.07","20.47","20.87","19.50"
"24/03/2020 12:20:35 AM","428.60","46.51","18.10","20.49","20.90","19.50"
"24/03/2020 12:19:20 AM","418.20","46.51","18.13","20.49","20.90","19.50"
"24/03/2020 12:15:35 AM","418.20","46.51","18.13","20.49","20.90","19.50"
"24/03/2020 12:10:35 AM","414.40","46.51","18.16","20.49","20.90","19.50"
"24/03/2020 12:05:35 AM","425.20","46.51","18.19","20.49","20.93","19.50"
"24/03/2020 12:04:20 AM","416.00","46.51","18.21","20.49","20.93","19.50"
"24/03/2020 12:00:35 AM","416.00","46.51","18.21","20.49","20.93","19.50"
"23/03/2020 11:55:35 PM","417.80","46.51","18.24","20.49","20.93","19.50"
"23/03/2020 11:50:35 PM","424.80","46.51","18.27","20.52","20.96","19.50"
"23/03/2020 11:49:20 PM","430.20","46.51","18.30","20.52","20.96","19.50"
"23/03/2020 11:45:35 PM","430.20","46.51","18.30","20.52","20.96","19.50"
"23/03/2020 11:40:35 PM","416.60","46.51","18.33","20.52","20.96","19.50"
"23/03/2020 11:35:35 PM","418.20","46.51","18.36","20.55","20.96","19.50"
"23/03/2020 11:34:20 PM","415.00","46.51","18.36","20.55","20.96","19.50"
"23/03/2020 11:30:35 PM","415.00","46.51","18.36","20.55","20.96","19.50"
"23/03/2020 11:25:35 PM","425.20","46.51","18.36","20.55","20.96","19.50"
"23/03/2020 11:20:35 PM","414.00","46.51","18.39","20.58","20.99","19.50"
"23/03/2020 11:19:20 PM","418.80","46.51","18.42","20.58","20.99","19.50"
"23/03/2020 11:15:35 PM","418.80","46.51","18.42","20.58","20.99","19.50"
"23/03/2020 11:10:35 PM","427.40","46.51","18.44","20.58","20.99","19.50"
"23/03/2020 11:05:35 PM","417.20","46.51","18.47","20.58","21.01","19.50"
"23/03/2020 11:04:20 PM","411.20","46.51","18.50","20.58","21.01","19.50"
"23/03/2020 11:00:35 PM","411.20","47.54","18.50","20.58","21.01","19.50"
"23/03/2020 10:55:35 PM","412.80","47.54","18.53","20.58","21.01","19.50"
"23/03/2020 10:50:35 PM","412.80","47.54","18.53","20.61","21.04","19.50"
"23/03/2020 10:49:20 PM","408.40","47.54","18.56","20.61","21.04","19.50"
"23/03/2020 10:45:35 PM","408.40","47.54","18.56","20.61","21.04","19.50"
"23/03/2020 10:40:35 PM","414.00","47.54","18.62","20.61","21.04","19.50"
"23/03/2020 10:35:35 PM","419.40","47.54","18.64","20.64","21.04","19.50"
"23/03/2020 10:34:20 PM","424.80","47.54","18.70","20.64","21.04","19.50"
"23/03/2020 10:30:35 PM","424.80","47.54","18.70","20.64","21.04","19.50"
"23/03/2020 10:25:35 PM","418.80","47.54","18.73","20.64","21.04","19.50"
"23/03/2020 10:20:35 PM","423.20","47.54","18.76","20.64","21.07","19.50"
"23/03/2020 10:19:20 PM","409.60","47.54","18.82","20.64","21.07","19.50"
"23/03/2020 10:15:35 PM","409.60","47.54","18.82","20.64","21.07","19.50"
"23/03/2020 10:10:35 PM","417.80","47.54","18.85","20.64","21.07","19.50"
"23/03/2020 10:05:35 PM","412.80","47.54","18.87","20.67","21.07","19.50"
"23/03/2020 10:04:20 PM","407.40","47.54","18.90","20.67","21.07","19.50"
"23/03/2020 10:00:35 PM","407.40","47.54","18.90","20.67","21.07","19.50"
"23/03/2020 9:55:35 PM","414.40","47.54","18.96","20.67","21.07","19.50"
"23/03/2020 9:50:35 PM","405.80","47.54","18.99","20.67","21.07","19.50"
"23/03/2020 9:49:20 PM","412.20","47.54","19.02","20.67","21.07","19.50"
"23/03/2020 9:45:35 PM","412.20","47.54","19.02","20.67","21.07","19.50"
"23/03/2020 9:40:35 PM","411.20","47.54","19.05","20.67","21.07","19.50"
"23/03/2020 9:35:35 PM","410.60","47.54","19.07","20.67","21.07","19.50"
"23/03/2020 9:34:20 PM","411.80","47.54","19.10","20.67","21.07","19.50"
"23/03/2020 9:30:35 PM","411.80","47.54","19.10","20.67","21.07","19.50"
"23/03/2020 9:25:35 PM","417.80","47.54","19.13","20.67","21.07","19.50"
"23/03/2020 9:20:35 PM","405.80","47.54","19.16","20.67","21.04","19.50"
"23/03/2020 9:19:20 PM","405.80","47.54","19.19","20.67","21.04","19.50"
"23/03/2020 9:15:35 PM","405.80","47.54","19.19","20.67","21.04","19.50"
"23/03/2020 9:10:35 PM","405.20","47.54","19.25","20.67","21.04","19.50"
"23/03/2020 9:05:35 PM","416.00","47.54","19.27","20.67","21.01","19.50"
"23/03/2020 9:04:20 PM","412.80","47.54","19.30","20.67","21.01","19.50"
"23/03/2020 9:00:35 PM","412.80","47.54","19.30","20.67","21.01","19.50"
"23/03/2020 8:55:35 PM","410.20","47.54","19.33","20.67","21.01","19.50"
"23/03/2020 8:50:35 PM","419.80","47.54","19.36","20.67","21.01","19.50"
"23/03/2020 8:49:20 PM","410.60","47.54","19.42","20.67","21.01","19.50"
"23/03/2020 8:45:35 PM","410.60","47.54","19.42","20.67","21.01","19.50"
"23/03/2020 8:40:35 PM","405.20","47.54","19.48","20.67","21.01","19.50"
"23/03/2020 8:35:35 PM","403.60","47.54","19.53","20.64","20.99","19.50"
"23/03/2020 8:34:20 PM","405.20","47.54","19.59","20.64","20.99","19.50"
"23/03/2020 8:30:35 PM","405.20","47.54","19.59","20.64","20.99","19.50"
"23/03/2020 8:25:35 PM","408.40","47.54","19.65","20.64","20.99","19.50"
"23/03/2020 8:20:35 PM","405.20","47.54","19.68","20.64","20.96","19.50"
"23/03/2020 8:19:20 PM","402.00","47.54","19.73","20.64","20.96","19.50"
"23/03/2020 8:15:35 PM","402.00","47.54","19.73","20.64","20.96","19.50"
"23/03/2020 8:10:35 PM","412.80","47.54","19.79","20.64","20.96","19.50"
"23/03/2020 8:05:35 PM","405.20","47.54","19.85","20.61","20.93","19.50"
"23/03/2020 8:04:20 PM","406.80","47.54","19.90","20.61","20.93","19.50"
"23/03/2020 8:00:35 PM","406.80","46.51","19.90","20.61","20.93","19.50"
"23/03/2020 7:55:35 PM","419.40","46.51","19.96","20.61","20.93","19.50"
"23/03/2020 7:50:35 PM","403.60","46.51","20.02","20.61","20.93","19.50"
