"Timestamp","FCU-00-10  PIR Log","FCU-00-10   Enable Log","FCU-00-10 Status Log"
"24/03/2020 11:22:44 AM","0.00","0.00","1.00"
"24/03/2020 11:21:47 AM","0.00","1.00","1.00"
"24/03/2020 11:21:44 AM","0.00","1.00","0.00"
"24/03/2020 11:21:39 AM","0.00","0.00","0.00"
"24/03/2020 11:21:34 AM","0.00","0.00","1.00"
"24/03/2020 11:20:52 AM","0.00","1.00","1.00"
"24/03/2020 11:20:44 AM","0.00","1.00","0.00"
"24/03/2020 11:20:39 AM","0.00","0.00","0.00"
"24/03/2020 11:20:34 AM","0.00","0.00","1.00"
"24/03/2020 11:19:07 AM","0.00","1.00","1.00"
"24/03/2020 11:19:04 AM","0.00","1.00","0.00"
"24/03/2020 11:18:49 AM","0.00","0.00","0.00"
"24/03/2020 11:18:47 AM","0.00","0.00","1.00"
"24/03/2020 11:18:44 AM","0.00","0.00","1.00"
"24/03/2020 11:18:22 AM","0.00","1.00","1.00"
"24/03/2020 11:18:14 AM","0.00","1.00","0.00"
"24/03/2020 11:18:09 AM","0.00","0.00","0.00"
"24/03/2020 11:18:04 AM","0.00","0.00","1.00"
"24/03/2020 11:18:02 AM","0.00","1.00","1.00"
"24/03/2020 11:17:54 AM","0.00","1.00","0.00"
"24/03/2020 11:17:49 AM","0.00","0.00","0.00"
"24/03/2020 11:17:44 AM","0.00","0.00","1.00"
"24/03/2020 11:15:42 AM","0.00","1.00","1.00"
"24/03/2020 11:15:34 AM","0.00","1.00","0.00"
"24/03/2020 11:15:29 AM","0.00","0.00","0.00"
"24/03/2020 11:15:24 AM","0.00","0.00","1.00"
"24/03/2020 11:14:47 AM","0.00","1.00","1.00"
"24/03/2020 11:14:44 AM","0.00","1.00","0.00"
"24/03/2020 11:14:39 AM","0.00","0.00","0.00"
"24/03/2020 11:14:38 AM","0.00","0.00","1.00"
"24/03/2020 11:14:34 AM","0.00","0.00","1.00"
"24/03/2020 11:13:37 AM","0.00","1.00","1.00"
"24/03/2020 11:13:34 AM","0.00","1.00","0.00"
"24/03/2020 11:13:09 AM","0.00","0.00","0.00"
"24/03/2020 11:13:04 AM","0.00","0.00","1.00"
"24/03/2020 11:12:57 AM","0.00","1.00","1.00"
"24/03/2020 11:12:54 AM","0.00","1.00","0.00"
"24/03/2020 11:08:19 AM","0.00","0.00","0.00"
"24/03/2020 11:08:14 AM","0.00","0.00","1.00"
"24/03/2020 6:00:18 AM","0.00","1.00","1.00"
"24/03/2020 6:00:14 AM","0.00","1.00","0.00"
"24/03/2020 5:58:19 AM","0.00","0.00","0.00"
"24/03/2020 5:58:14 AM","0.00","0.00","1.00"
"24/03/2020 5:27:00 AM","0.00","1.00","1.00"
"24/03/2020 5:25:37 AM","1.00","1.00","1.00"
"24/03/2020 5:25:34 AM","1.00","1.00","0.00"
"24/03/2020 5:19:22 AM","1.00","0.00","0.00"
"23/03/2020 9:55:29 PM","0.00","0.00","0.00"
"23/03/2020 9:55:28 PM","0.00","0.00","0.00"
"23/03/2020 9:55:24 PM","0.00","0.00","1.00"
"23/03/2020 9:24:17 PM","0.00","1.00","1.00"
"23/03/2020 8:54:56 PM","1.00","1.00","1.00"
"23/03/2020 8:54:54 PM","1.00","1.00","0.00"
"23/03/2020 8:48:47 PM","1.00","0.00","0.00"
"23/03/2020 7:29:38 PM","0.00","0.00","0.00"
"23/03/2020 7:29:34 PM","0.00","0.00","1.00"
"23/03/2020 6:58:26 PM","0.00","1.00","1.00"
"23/03/2020 6:06:18 PM","1.00","1.00","1.00"
"23/03/2020 6:06:14 PM","1.00","1.00","0.00"
"23/03/2020 6:00:19 PM","1.00","0.00","0.00"
"23/03/2020 6:00:14 PM","1.00","0.00","1.00"
"23/03/2020 4:36:58 PM","1.00","1.00","1.00"
"23/03/2020 4:36:54 PM","1.00","1.00","0.00"
"23/03/2020 4:36:45 PM","1.00","0.00","0.00"
"23/03/2020 1:50:59 PM","0.00","0.00","0.00"
"23/03/2020 1:50:57 PM","0.00","0.00","1.00"
"23/03/2020 1:50:56 PM","0.00","0.00","1.00"
"23/03/2020 1:50:54 PM","0.00","0.00","1.00"
"23/03/2020 1:19:38 PM","0.00","1.00","1.00"
"23/03/2020 1:14:34 PM","1.00","1.00","1.00"
"23/03/2020 1:09:24 PM","0.00","1.00","1.00"
"23/03/2020 1:04:09 PM","1.00","1.00","1.00"
"23/03/2020 12:50:27 PM","0.00","1.00","1.00"
"23/03/2020 12:00:17 PM","1.00","1.00","1.00"
"23/03/2020 12:00:07 PM","0.00","1.00","1.00"
"23/03/2020 12:00:04 PM","0.00","1.00","0.00"
"23/03/2020 11:59:59 AM","0.00","0.00","0.00"
"23/03/2020 11:59:54 AM","0.00","0.00","1.00"
"23/03/2020 11:59:27 AM","0.00","1.00","1.00"
"23/03/2020 11:59:24 AM","0.00","1.00","0.00"
"23/03/2020 11:59:09 AM","0.00","0.00","0.00"
"23/03/2020 11:59:08 AM","0.00","0.00","1.00"
"23/03/2020 11:59:04 AM","0.00","0.00","1.00"
"23/03/2020 11:58:47 AM","0.00","1.00","1.00"
"23/03/2020 11:58:44 AM","0.00","1.00","0.00"
"23/03/2020 11:58:39 AM","0.00","0.00","0.00"
"23/03/2020 11:58:34 AM","0.00","0.00","1.00"
"23/03/2020 11:57:57 AM","0.00","1.00","1.00"
"23/03/2020 11:57:54 AM","0.00","1.00","0.00"
"23/03/2020 11:57:29 AM","0.00","0.00","0.00"
"23/03/2020 11:57:28 AM","0.00","0.00","1.00"
"23/03/2020 11:57:24 AM","0.00","0.00","1.00"
"23/03/2020 11:56:47 AM","0.00","1.00","1.00"
"23/03/2020 11:56:44 AM","0.00","1.00","0.00"
"23/03/2020 11:56:19 AM","0.00","0.00","0.00"
"23/03/2020 11:56:14 AM","0.00","0.00","1.00"
"23/03/2020 11:55:57 AM","0.00","1.00","1.00"
"23/03/2020 11:55:54 AM","0.00","1.00","0.00"
"23/03/2020 11:55:49 AM","0.00","0.00","0.00"
"23/03/2020 11:55:48 AM","0.00","0.00","1.00"
"23/03/2020 11:55:47 AM","0.00","0.00","1.00"
"23/03/2020 11:55:46 AM","0.00","0.00","0.00"
"23/03/2020 11:55:44 AM","0.00","0.00","1.00"
"23/03/2020 11:55:27 AM","0.00","1.00","1.00"
"23/03/2020 11:55:24 AM","0.00","1.00","0.00"
"23/03/2020 11:54:59 AM","0.00","0.00","0.00"
"23/03/2020 11:54:54 AM","0.00","0.00","1.00"
"23/03/2020 11:53:47 AM","0.00","1.00","1.00"
"23/03/2020 11:53:44 AM","0.00","1.00","0.00"
"23/03/2020 11:53:09 AM","0.00","0.00","0.00"
"23/03/2020 11:53:04 AM","0.00","0.00","1.00"
"23/03/2020 11:52:47 AM","0.00","1.00","1.00"
"23/03/2020 11:52:44 AM","0.00","1.00","0.00"
"23/03/2020 11:52:29 AM","0.00","0.00","0.00"
"23/03/2020 11:52:24 AM","0.00","0.00","1.00"
"23/03/2020 11:51:27 AM","0.00","1.00","1.00"
"23/03/2020 11:51:24 AM","0.00","1.00","0.00"
"23/03/2020 11:50:38 AM","0.00","0.00","0.00"
"23/03/2020 11:50:34 AM","0.00","0.00","1.00"
"23/03/2020 11:50:27 AM","0.00","1.00","1.00"
"23/03/2020 11:50:24 AM","0.00","1.00","0.00"
"23/03/2020 11:50:19 AM","0.00","0.00","0.00"
"23/03/2020 11:50:14 AM","0.00","0.00","1.00"
"23/03/2020 11:49:57 AM","0.00","1.00","1.00"
"23/03/2020 11:49:54 AM","0.00","1.00","0.00"
"23/03/2020 11:49:44 AM","0.00","0.00","0.00"
"23/03/2020 11:49:34 AM","0.00","0.00","1.00"
"23/03/2020 11:49:27 AM","0.00","1.00","1.00"
"23/03/2020 11:49:24 AM","0.00","1.00","0.00"
"23/03/2020 11:49:19 AM","0.00","0.00","0.00"
"23/03/2020 11:49:14 AM","0.00","0.00","1.00"
"23/03/2020 11:49:07 AM","0.00","1.00","1.00"
"23/03/2020 11:49:04 AM","0.00","1.00","0.00"
"23/03/2020 11:48:19 AM","0.00","0.00","0.00"
"23/03/2020 11:48:14 AM","0.00","0.00","1.00"
"23/03/2020 11:48:07 AM","0.00","1.00","1.00"
"23/03/2020 11:48:04 AM","0.00","1.00","0.00"
"23/03/2020 11:47:33 AM","0.00","0.00","0.00"
"23/03/2020 11:47:24 AM","0.00","0.00","1.00"
"23/03/2020 11:47:07 AM","0.00","1.00","1.00"
"23/03/2020 11:47:04 AM","0.00","1.00","0.00"
"23/03/2020 11:46:58 AM","0.00","0.00","0.00"
"23/03/2020 11:46:54 AM","0.00","0.00","1.00"
"23/03/2020 11:46:47 AM","0.00","1.00","1.00"
"23/03/2020 11:46:44 AM","0.00","1.00","0.00"
"23/03/2020 11:46:19 AM","0.00","0.00","0.00"
"23/03/2020 11:46:14 AM","0.00","0.00","1.00"
"23/03/2020 11:46:07 AM","0.00","1.00","1.00"
"23/03/2020 11:46:04 AM","0.00","1.00","0.00"
"23/03/2020 11:45:44 AM","0.00","0.00","0.00"
"23/03/2020 11:45:34 AM","0.00","0.00","1.00"
"23/03/2020 11:44:47 AM","0.00","1.00","1.00"
"23/03/2020 11:44:44 AM","0.00","1.00","0.00"
"23/03/2020 11:44:28 AM","0.00","0.00","0.00"
"23/03/2020 11:44:24 AM","0.00","0.00","1.00"
"23/03/2020 11:44:07 AM","0.00","1.00","1.00"
"23/03/2020 11:44:04 AM","0.00","1.00","0.00"
"23/03/2020 11:43:29 AM","0.00","0.00","0.00"
"23/03/2020 11:43:24 AM","0.00","0.00","1.00"
"23/03/2020 11:43:20 AM","0.00","1.00","1.00"
"23/03/2020 11:43:17 AM","0.00","1.00","1.00"
"23/03/2020 11:43:14 AM","0.00","1.00","0.00"
"23/03/2020 11:43:08 AM","0.00","0.00","0.00"
"23/03/2020 11:43:04 AM","0.00","0.00","1.00"
"23/03/2020 11:42:57 AM","0.00","1.00","1.00"
"23/03/2020 11:42:54 AM","0.00","1.00","0.00"
"23/03/2020 11:42:29 AM","0.00","0.00","0.00"
"23/03/2020 11:42:24 AM","0.00","0.00","1.00"
"23/03/2020 11:42:17 AM","0.00","1.00","1.00"
"23/03/2020 11:42:14 AM","0.00","1.00","0.00"
"23/03/2020 11:42:04 AM","0.00","0.00","0.00"
"23/03/2020 11:41:54 AM","0.00","0.00","1.00"
"23/03/2020 11:41:47 AM","0.00","1.00","1.00"
"23/03/2020 11:41:44 AM","0.00","1.00","0.00"
"23/03/2020 11:41:39 AM","0.00","0.00","0.00"
"23/03/2020 11:41:34 AM","0.00","0.00","1.00"
"23/03/2020 11:41:27 AM","0.00","1.00","1.00"
"23/03/2020 11:41:24 AM","0.00","1.00","0.00"
"23/03/2020 11:40:49 AM","0.00","0.00","0.00"
"23/03/2020 11:40:44 AM","0.00","0.00","1.00"
"23/03/2020 11:40:37 AM","0.00","1.00","1.00"
"23/03/2020 11:40:34 AM","0.00","1.00","0.00"
"23/03/2020 11:40:14 AM","0.00","0.00","0.00"
"23/03/2020 11:40:04 AM","0.00","0.00","1.00"
"23/03/2020 11:39:59 AM","0.00","1.00","1.00"
"23/03/2020 11:39:57 AM","0.00","1.00","1.00"
"23/03/2020 11:39:54 AM","0.00","1.00","0.00"
"23/03/2020 11:39:49 AM","0.00","0.00","0.00"
"23/03/2020 11:39:44 AM","0.00","0.00","1.00"
"23/03/2020 11:39:37 AM","0.00","1.00","1.00"
"23/03/2020 11:39:36 AM","0.00","1.00","1.00"
"23/03/2020 11:39:34 AM","0.00","1.00","0.00"
"23/03/2020 11:39:24 AM","0.00","0.00","1.00"
"23/03/2020 11:39:17 AM","0.00","1.00","1.00"
"23/03/2020 11:39:14 AM","0.00","1.00","0.00"
"23/03/2020 11:38:59 AM","0.00","0.00","0.00"
"23/03/2020 11:38:54 AM","0.00","0.00","1.00"
"23/03/2020 11:38:37 AM","0.00","1.00","1.00"
"23/03/2020 11:38:34 AM","0.00","1.00","0.00"
"23/03/2020 11:37:39 AM","0.00","0.00","0.00"
"23/03/2020 11:37:34 AM","0.00","0.00","1.00"
"23/03/2020 11:36:57 AM","0.00","1.00","1.00"
"23/03/2020 11:36:54 AM","0.00","1.00","0.00"
"23/03/2020 11:36:19 AM","0.00","0.00","0.00"
"23/03/2020 11:36:14 AM","0.00","0.00","1.00"
"23/03/2020 11:36:07 AM","0.00","1.00","1.00"
"23/03/2020 11:36:04 AM","0.00","1.00","0.00"
"23/03/2020 11:35:49 AM","0.00","0.00","0.00"
"23/03/2020 11:35:44 AM","0.00","0.00","1.00"
"23/03/2020 11:35:37 AM","0.00","1.00","1.00"
"23/03/2020 11:35:34 AM","0.00","1.00","0.00"
"23/03/2020 11:35:29 AM","0.00","0.00","0.00"
"23/03/2020 11:35:24 AM","0.00","0.00","1.00"
"23/03/2020 11:34:37 AM","0.00","1.00","1.00"
"23/03/2020 11:34:34 AM","0.00","1.00","0.00"
"23/03/2020 11:33:59 AM","0.00","0.00","0.00"
"23/03/2020 11:33:54 AM","0.00","0.00","1.00"
"23/03/2020 11:33:27 AM","0.00","1.00","1.00"
"23/03/2020 11:33:24 AM","0.00","1.00","0.00"
"23/03/2020 11:33:19 AM","0.00","0.00","0.00"
"23/03/2020 11:33:14 AM","0.00","0.00","1.00"
"23/03/2020 11:32:52 AM","0.00","1.00","1.00"
"23/03/2020 11:32:44 AM","0.00","1.00","0.00"
"23/03/2020 11:32:39 AM","0.00","0.00","0.00"
"23/03/2020 11:32:34 AM","0.00","0.00","1.00"
"23/03/2020 11:32:07 AM","0.00","1.00","1.00"
"23/03/2020 11:32:04 AM","0.00","1.00","0.00"
"23/03/2020 11:31:59 AM","0.00","0.00","0.00"
"23/03/2020 11:31:54 AM","0.00","0.00","1.00"
"23/03/2020 10:44:52 AM","0.00","1.00","1.00"
"23/03/2020 10:39:48 AM","1.00","1.00","1.00"
"23/03/2020 10:21:51 AM","0.00","1.00","1.00"
"23/03/2020 10:06:57 AM","1.00","1.00","1.00"
"23/03/2020 6:42:27 AM","0.00","1.00","1.00"
"23/03/2020 6:42:24 AM","0.00","1.00","0.00"
"23/03/2020 6:42:09 AM","0.00","0.00","0.00"
"23/03/2020 6:42:04 AM","0.00","0.00","1.00"
"23/03/2020 6:41:57 AM","0.00","1.00","1.00"
"23/03/2020 6:41:54 AM","0.00","1.00","0.00"
"23/03/2020 6:35:59 AM","0.00","0.00","0.00"
"23/03/2020 6:35:54 AM","0.00","0.00","1.00"
"23/03/2020 6:00:17 AM","0.00","1.00","1.00"
"23/03/2020 6:00:14 AM","0.00","1.00","0.00"
"23/03/2020 5:57:29 AM","0.00","0.00","0.00"
"23/03/2020 5:57:24 AM","0.00","0.00","1.00"
"23/03/2020 5:26:12 AM","0.00","1.00","1.00"
"23/03/2020 5:14:08 AM","1.00","1.00","1.00"
"23/03/2020 5:14:04 AM","1.00","1.00","0.00"
"23/03/2020 5:07:52 AM","1.00","0.00","0.00"
"20/03/2020 10:43:19 PM","0.00","0.00","0.00"
"20/03/2020 10:43:14 PM","0.00","0.00","1.00"
"20/03/2020 10:12:04 PM","0.00","1.00","1.00"
"20/03/2020 6:06:17 PM","1.00","1.00","1.00"
"20/03/2020 6:06:14 PM","1.00","1.00","0.00"
"20/03/2020 6:00:18 PM","1.00","0.00","0.00"
"20/03/2020 6:00:14 PM","1.00","0.00","1.00"
"20/03/2020 1:56:27 PM","1.00","1.00","1.00"
"20/03/2020 1:54:57 PM","0.00","1.00","1.00"
"20/03/2020 1:48:03 PM","1.00","1.00","1.00"
"20/03/2020 1:41:22 PM","0.00","1.00","1.00"
"20/03/2020 1:36:19 PM","1.00","1.00","1.00"
"20/03/2020 1:20:14 PM","0.00","1.00","1.00"
"20/03/2020 1:12:37 PM","1.00","1.00","1.00"
"20/03/2020 1:09:06 PM","0.00","1.00","1.00"
"20/03/2020 1:04:05 PM","1.00","1.00","1.00"
"20/03/2020 12:56:13 PM","0.00","1.00","1.00"
"20/03/2020 12:40:36 PM","1.00","1.00","1.00"
"20/03/2020 12:15:55 PM","0.00","1.00","1.00"
"20/03/2020 12:10:54 PM","1.00","1.00","1.00"
"20/03/2020 11:45:07 AM","0.00","1.00","1.00"
"20/03/2020 11:35:08 AM","1.00","1.00","1.00"
"20/03/2020 11:10:55 AM","0.00","1.00","1.00"
"20/03/2020 11:05:54 AM","1.00","1.00","1.00"
"20/03/2020 11:03:24 AM","0.00","1.00","1.00"
"20/03/2020 10:58:22 AM","1.00","1.00","1.00"
"20/03/2020 10:56:41 AM","0.00","1.00","1.00"
"20/03/2020 10:51:36 AM","1.00","1.00","1.00"
"20/03/2020 10:48:00 AM","0.00","1.00","1.00"
"20/03/2020 10:40:30 AM","1.00","1.00","1.00"
"20/03/2020 10:40:27 AM","0.00","1.00","1.00"
"20/03/2020 10:34:15 AM","1.00","1.00","1.00"
"20/03/2020 10:31:21 AM","0.00","1.00","1.00"
"20/03/2020 9:29:03 AM","1.00","1.00","1.00"
"20/03/2020 9:22:50 AM","0.00","1.00","1.00"
"20/03/2020 9:11:17 AM","1.00","1.00","1.00"
"20/03/2020 9:11:14 AM","1.00","1.00","0.00"
"20/03/2020 9:11:06 AM","1.00","0.00","0.00"
"20/03/2020 5:49:40 AM","0.00","0.00","0.00"
"20/03/2020 5:49:34 AM","0.00","0.00","1.00"
"20/03/2020 5:18:28 AM","0.00","1.00","1.00"
"20/03/2020 5:17:18 AM","1.00","1.00","1.00"
"20/03/2020 5:17:14 AM","1.00","1.00","0.00"
"20/03/2020 5:11:06 AM","1.00","0.00","0.00"
"19/03/2020 9:40:40 PM","0.00","0.00","0.00"
"19/03/2020 9:40:39 PM","0.00","0.00","1.00"
"19/03/2020 9:40:34 PM","0.00","0.00","1.00"
"19/03/2020 9:09:26 PM","0.00","1.00","1.00"
"19/03/2020 6:06:17 PM","1.00","1.00","1.00"
"19/03/2020 6:06:14 PM","1.00","1.00","0.00"
"19/03/2020 6:00:19 PM","1.00","0.00","0.00"
"19/03/2020 6:00:14 PM","1.00","0.00","1.00"
"19/03/2020 5:56:23 PM","1.00","1.00","1.00"
"19/03/2020 5:33:01 PM","0.00","1.00","1.00"
"19/03/2020 5:03:14 PM","1.00","1.00","1.00"
"19/03/2020 4:58:44 PM","0.00","1.00","1.00"
"19/03/2020 2:35:17 PM","1.00","1.00","1.00"
"19/03/2020 2:35:14 PM","1.00","1.00","0.00"
"19/03/2020 2:35:01 PM","1.00","0.00","0.00"
"19/03/2020 11:47:20 AM","0.00","0.00","0.00"
"19/03/2020 11:47:14 AM","0.00","0.00","1.00"
"19/03/2020 11:16:01 AM","0.00","1.00","1.00"
"19/03/2020 11:08:24 AM","1.00","1.00","1.00"
"19/03/2020 10:55:35 AM","0.00","1.00","1.00"
"19/03/2020 10:50:33 AM","1.00","1.00","1.00"
"19/03/2020 10:48:42 AM","0.00","1.00","1.00"
"19/03/2020 10:28:07 AM","1.00","1.00","1.00"
"19/03/2020 10:28:04 AM","1.00","1.00","0.00"
"19/03/2020 10:27:52 AM","1.00","0.00","0.00"
"19/03/2020 10:24:44 AM","0.00","0.00","0.00"
"19/03/2020 10:24:34 AM","0.00","0.00","1.00"
"19/03/2020 9:53:20 AM","0.00","1.00","1.00"
"19/03/2020 9:35:08 AM","1.00","1.00","1.00"
"19/03/2020 9:35:04 AM","1.00","1.00","0.00"
"19/03/2020 9:34:55 AM","1.00","0.00","0.00"
"19/03/2020 6:17:19 AM","0.00","0.00","0.00"
"19/03/2020 6:17:14 AM","0.00","0.00","1.00"
"19/03/2020 5:45:59 AM","0.00","1.00","1.00"
"19/03/2020 5:38:07 AM","1.00","1.00","1.00"
"19/03/2020 5:38:04 AM","1.00","1.00","0.00"
"19/03/2020 5:31:51 AM","1.00","0.00","0.00"
"18/03/2020 7:42:09 PM","0.00","0.00","0.00"
"18/03/2020 7:42:04 PM","0.00","0.00","1.00"
"18/03/2020 7:10:55 PM","0.00","1.00","1.00"
"18/03/2020 6:54:32 PM","1.00","1.00","1.00"
"18/03/2020 6:52:13 PM","0.00","1.00","1.00"
"18/03/2020 6:06:17 PM","1.00","1.00","1.00"
"18/03/2020 6:06:14 PM","1.00","1.00","0.00"
"18/03/2020 6:00:19 PM","1.00","0.00","0.00"
"18/03/2020 6:00:14 PM","1.00","0.00","1.00"
"18/03/2020 5:24:07 PM","1.00","1.00","1.00"
"18/03/2020 5:24:04 PM","1.00","1.00","0.00"
"18/03/2020 5:23:57 PM","1.00","0.00","0.00"
"18/03/2020 4:54:39 PM","0.00","0.00","0.00"
"18/03/2020 4:54:34 PM","0.00","0.00","1.00"
"18/03/2020 4:23:18 PM","0.00","1.00","1.00"
"18/03/2020 1:51:17 PM","1.00","1.00","1.00"
"18/03/2020 1:51:14 PM","1.00","1.00","0.00"
"18/03/2020 1:51:05 PM","1.00","0.00","0.00"
"18/03/2020 5:49:39 AM","0.00","0.00","0.00"
"18/03/2020 5:49:34 AM","0.00","0.00","1.00"
"18/03/2020 5:18:28 AM","0.00","1.00","1.00"
"18/03/2020 5:15:47 AM","1.00","1.00","1.00"
"18/03/2020 5:15:44 AM","1.00","1.00","0.00"
"18/03/2020 5:09:31 AM","1.00","0.00","0.00"
"17/03/2020 11:36:09 PM","0.00","0.00","0.00"
"17/03/2020 11:36:04 PM","0.00","0.00","1.00"
"17/03/2020 11:04:57 PM","0.00","1.00","1.00"
"17/03/2020 10:59:45 PM","1.00","1.00","1.00"
"17/03/2020 10:59:28 PM","0.00","1.00","1.00"
"17/03/2020 8:53:54 PM","1.00","1.00","1.00"
"17/03/2020 8:51:57 PM","0.00","1.00","1.00"
"17/03/2020 7:49:47 PM","1.00","1.00","1.00"
"17/03/2020 7:49:44 PM","1.00","1.00","0.00"
"17/03/2020 7:43:37 PM","1.00","0.00","0.00"
"17/03/2020 5:16:29 PM","0.00","0.00","0.00"
"17/03/2020 5:16:24 PM","0.00","0.00","1.00"
"17/03/2020 4:45:08 PM","0.00","1.00","1.00"
"17/03/2020 3:58:37 PM","1.00","1.00","1.00"
"17/03/2020 3:58:34 PM","1.00","1.00","0.00"
"17/03/2020 3:58:26 PM","1.00","0.00","0.00"
"17/03/2020 11:33:19 AM","0.00","0.00","0.00"
"17/03/2020 11:33:18 AM","0.00","0.00","1.00"
"17/03/2020 11:33:14 AM","0.00","0.00","1.00"
"17/03/2020 11:02:02 AM","0.00","1.00","1.00"
"17/03/2020 10:54:20 AM","1.00","1.00","1.00"
"17/03/2020 10:53:23 AM","0.00","1.00","1.00"
"17/03/2020 10:48:37 AM","1.00","1.00","1.00"
"17/03/2020 10:48:34 AM","1.00","1.00","0.00"
"17/03/2020 10:48:21 AM","1.00","0.00","0.00"
"17/03/2020 7:38:09 AM","0.00","0.00","0.00"
"17/03/2020 7:38:04 AM","0.00","0.00","1.00"
"17/03/2020 7:37:57 AM","0.00","1.00","1.00"
"17/03/2020 7:37:54 AM","0.00","1.00","0.00"
"17/03/2020 7:36:58 AM","0.00","0.00","0.00"
"17/03/2020 7:36:54 AM","0.00","0.00","1.00"
"17/03/2020 7:36:37 AM","0.00","1.00","1.00"
"17/03/2020 7:36:34 AM","0.00","1.00","0.00"
"17/03/2020 7:36:03 AM","0.00","0.00","0.00"
"17/03/2020 7:35:54 AM","0.00","0.00","1.00"
"17/03/2020 7:35:47 AM","0.00","1.00","1.00"
"17/03/2020 7:35:44 AM","0.00","1.00","0.00"
"17/03/2020 7:35:28 AM","0.00","0.00","0.00"
"17/03/2020 7:35:24 AM","0.00","0.00","1.00"
"17/03/2020 7:35:17 AM","0.00","1.00","1.00"
"17/03/2020 7:35:14 AM","0.00","1.00","0.00"
"17/03/2020 7:34:49 AM","0.00","0.00","0.00"
"17/03/2020 7:34:44 AM","0.00","0.00","1.00"
"17/03/2020 7:34:17 AM","0.00","1.00","1.00"
"17/03/2020 7:34:14 AM","0.00","1.00","0.00"
"17/03/2020 7:33:59 AM","0.00","0.00","0.00"
"17/03/2020 7:33:58 AM","0.00","0.00","1.00"
"17/03/2020 7:33:54 AM","0.00","0.00","1.00"
"17/03/2020 7:33:47 AM","0.00","1.00","1.00"
"17/03/2020 7:33:44 AM","0.00","1.00","0.00"
"17/03/2020 7:30:38 AM","0.00","0.00","0.00"
"17/03/2020 7:30:34 AM","0.00","0.00","1.00"
"17/03/2020 7:30:27 AM","0.00","1.00","1.00"
"17/03/2020 7:30:24 AM","0.00","1.00","0.00"
"17/03/2020 7:29:58 AM","0.00","0.00","0.00"
"17/03/2020 7:29:54 AM","0.00","0.00","1.00"
"17/03/2020 7:29:47 AM","0.00","1.00","1.00"
"17/03/2020 7:29:44 AM","0.00","1.00","0.00"
"17/03/2020 7:28:09 AM","0.00","0.00","0.00"
"17/03/2020 7:28:08 AM","0.00","0.00","0.00"
"17/03/2020 7:28:04 AM","0.00","0.00","1.00"
"17/03/2020 7:27:57 AM","0.00","1.00","1.00"
"17/03/2020 7:27:54 AM","0.00","1.00","0.00"
"17/03/2020 7:26:59 AM","0.00","0.00","0.00"
"17/03/2020 7:26:54 AM","0.00","0.00","1.00"
"17/03/2020 7:26:47 AM","0.00","1.00","1.00"
"17/03/2020 7:26:44 AM","0.00","1.00","0.00"
"17/03/2020 7:26:24 AM","0.00","0.00","0.00"
"17/03/2020 7:26:14 AM","0.00","0.00","1.00"
"17/03/2020 7:26:06 AM","0.00","1.00","1.00"
"17/03/2020 7:26:04 AM","0.00","1.00","0.00"
"17/03/2020 7:26:03 AM","0.00","0.00","0.00"
"17/03/2020 7:25:54 AM","0.00","0.00","1.00"
"17/03/2020 7:25:47 AM","0.00","1.00","1.00"
"17/03/2020 7:25:44 AM","0.00","1.00","0.00"
"17/03/2020 7:25:19 AM","0.00","0.00","0.00"
"17/03/2020 7:25:14 AM","0.00","0.00","1.00"
"17/03/2020 7:25:07 AM","0.00","1.00","1.00"
"17/03/2020 7:25:04 AM","0.00","1.00","0.00"
"17/03/2020 7:24:39 AM","0.00","0.00","0.00"
"17/03/2020 7:24:34 AM","0.00","0.00","1.00"
"17/03/2020 7:24:27 AM","0.00","1.00","1.00"
"17/03/2020 7:24:24 AM","0.00","1.00","0.00"
"17/03/2020 7:24:19 AM","0.00","0.00","0.00"
"17/03/2020 7:24:14 AM","0.00","0.00","1.00"
"17/03/2020 7:23:57 AM","0.00","1.00","1.00"
"17/03/2020 7:23:54 AM","0.00","1.00","0.00"
"17/03/2020 7:23:43 AM","0.00","0.00","0.00"
"17/03/2020 7:23:34 AM","0.00","0.00","1.00"
"17/03/2020 7:23:27 AM","0.00","1.00","1.00"
"17/03/2020 7:23:24 AM","0.00","1.00","0.00"
"17/03/2020 7:23:09 AM","0.00","0.00","0.00"
"17/03/2020 7:23:04 AM","0.00","0.00","1.00"
"17/03/2020 7:22:57 AM","0.00","1.00","1.00"
"17/03/2020 7:22:54 AM","0.00","1.00","0.00"
"17/03/2020 7:20:48 AM","0.00","0.00","0.00"
"17/03/2020 7:20:44 AM","0.00","0.00","1.00"
"17/03/2020 7:19:57 AM","0.00","1.00","1.00"
"17/03/2020 7:19:54 AM","0.00","1.00","0.00"
"17/03/2020 7:19:39 AM","0.00","0.00","0.00"
"17/03/2020 7:19:34 AM","0.00","0.00","1.00"
"17/03/2020 7:19:27 AM","0.00","1.00","1.00"
"17/03/2020 7:19:24 AM","0.00","1.00","0.00"
"17/03/2020 7:19:19 AM","0.00","0.00","0.00"
"17/03/2020 7:19:14 AM","0.00","0.00","1.00"
"17/03/2020 7:18:57 AM","0.00","1.00","1.00"
"17/03/2020 7:18:54 AM","0.00","1.00","0.00"
"17/03/2020 7:18:38 AM","0.00","0.00","0.00"
"17/03/2020 7:18:34 AM","0.00","0.00","1.00"
"17/03/2020 7:18:27 AM","0.00","1.00","1.00"
"17/03/2020 7:18:24 AM","0.00","1.00","0.00"
