"Timestamp","Cooling Capacity #3 KWr Extended Trend Log","COP #3 Extended Trend Log","Cooling Capacity #2 kwr ext Interval Trend Log","COP #2 Extended Trend Log","Cooling Machine #1 KWr extended trend","COP #1  Extended Trend Log","COP #1 Interval Trend Log"
"18/03/2020 11:40:00 PM","0.00","0.00","238.12","5.75","0.00","0.00","0.00"
"18/03/2020 11:35:00 PM","0.00","0.00","229.56","5.75","0.00","0.00","0.00"
"18/03/2020 11:30:00 PM","0.00","0.00","250.63","5.75","14.94","0.00","0.00"
"18/03/2020 11:25:00 PM","0.00","0.00","264.02","5.59","0.00","0.00","0.00"
"18/03/2020 11:20:00 PM","0.00","0.00","290.86","5.59","0.00","0.00","0.00"
"18/03/2020 11:15:00 PM","0.00","0.00","326.41","5.59","0.00","0.00","0.00"
"18/03/2020 11:10:00 PM","0.00","0.00","346.33","5.29","0.00","0.00","0.00"
"18/03/2020 11:05:00 PM","0.00","0.00","333.92","5.29","0.00","0.00","0.00"
"18/03/2020 11:00:00 PM","0.00","0.00","318.43","5.29","0.00","0.00","0.00"
"18/03/2020 10:55:00 PM","0.00","0.00","263.84","5.46","0.00","0.00","0.00"
"18/03/2020 10:50:00 PM","0.00","0.00","234.23","5.46","7.61","0.00","0.00"
"18/03/2020 10:45:00 PM","0.00","0.00","199.07","5.46","0.00","0.00","0.00"
"18/03/2020 10:40:00 PM","0.00","0.00","232.25","5.64","0.00","0.00","0.00"
"18/03/2020 10:35:00 PM","0.00","0.00","244.59","5.64","0.00","0.00","0.00"
"18/03/2020 10:30:00 PM","0.00","0.00","251.43","5.64","0.00","0.00","0.00"
"18/03/2020 10:25:00 PM","0.00","0.00","247.37","5.57","0.00","0.00","0.00"
"18/03/2020 10:20:00 PM","0.00","0.00","242.62","5.57","4.14","0.00","0.00"
"18/03/2020 10:15:00 PM","0.00","0.00","235.20","5.57","0.00","0.00","0.00"
"18/03/2020 10:10:00 PM","0.00","0.00","264.63","5.54","0.00","0.00","0.00"
"18/03/2020 10:05:00 PM","0.00","0.00","290.85","5.54","20.83","0.00","0.00"
"18/03/2020 10:00:00 PM","0.00","0.00","295.14","5.54","25.90","0.00","0.00"
"18/03/2020 9:55:00 PM","0.00","0.00","324.78","5.41","0.00","0.00","0.00"
"18/03/2020 9:50:00 PM","0.00","0.00","313.93","5.41","0.00","0.00","0.00"
"18/03/2020 9:45:00 PM","0.00","0.00","298.15","5.41","0.00","0.00","0.00"
"18/03/2020 9:40:00 PM","0.00","0.00","299.34","5.67","0.00","0.00","0.00"
"18/03/2020 9:35:00 PM","0.00","0.00","300.32","5.67","0.00","0.00","0.00"
"18/03/2020 9:30:00 PM","0.00","0.00","288.75","5.67","26.26","0.00","0.00"
"18/03/2020 9:25:00 PM","0.00","0.00","276.81","4.93","6.69","0.00","0.00"
"18/03/2020 9:20:00 PM","0.00","0.00","280.80","4.93","25.02","0.00","0.00"
"18/03/2020 9:15:00 PM","0.00","0.00","315.94","4.93","0.00","0.00","0.00"
"18/03/2020 9:10:00 PM","0.00","0.00","356.43","5.32","24.98","0.00","0.00"
"18/03/2020 9:05:00 PM","0.00","0.00","270.53","5.32","35.80","0.00","0.00"
"18/03/2020 9:00:00 PM","0.00","0.00","209.82","5.32","0.00","0.00","0.00"
"18/03/2020 8:55:00 PM","0.00","0.00","453.23","4.77","0.00","0.00","0.00"
"18/03/2020 8:50:00 PM","0.00","0.00","443.34","4.77","0.00","0.00","0.00"
"18/03/2020 8:45:00 PM","0.00","0.00","489.54","4.77","0.00","0.00","0.00"
"18/03/2020 8:40:00 PM","0.00","0.00","513.43","4.53","0.00","0.00","0.00"
"18/03/2020 8:35:00 PM","0.00","0.00","586.06","4.53","0.00","0.00","0.00"
"18/03/2020 8:30:00 PM","0.00","0.00","649.45","4.53","0.00","0.00","0.00"
"18/03/2020 8:25:00 PM","0.00","0.00","555.82","4.70","0.00","0.00","0.00"
"18/03/2020 8:20:00 PM","0.00","0.00","447.75","4.70","0.00","0.00","0.00"
"18/03/2020 8:15:00 PM","0.00","0.00","418.84","4.70","0.00","0.00","0.00"
"18/03/2020 8:10:00 PM","0.00","0.00","23.57","5.59","0.00","0.00","0.00"
"18/03/2020 8:05:00 PM","0.00","0.00","180.40","5.59","0.00","0.00","0.00"
"18/03/2020 8:00:00 PM","0.00","0.00","215.52","5.59","13.42","0.00","0.00"
"18/03/2020 7:55:00 PM","0.00","0.00","180.58","4.93","0.00","0.00","0.00"
"18/03/2020 7:50:00 PM","0.00","0.00","195.52","4.93","0.00","0.00","0.00"
"18/03/2020 7:45:00 PM","0.00","0.00","189.02","4.93","0.00","0.00","0.00"
"18/03/2020 7:40:00 PM","0.00","0.00","191.54","4.28","0.00","0.00","0.00"
"18/03/2020 7:35:00 PM","0.00","0.00","431.17","4.28","0.00","0.00","0.00"
"18/03/2020 7:30:00 PM","0.00","0.00","433.92","4.28","0.00","0.00","0.00"
"18/03/2020 7:25:00 PM","0.00","0.00","434.88","4.28","0.00","0.00","0.00"
"18/03/2020 7:20:00 PM","0.00","0.00","442.15","4.28","0.00","0.00","0.00"
"18/03/2020 7:15:00 PM","0.00","0.00","436.97","4.28","0.00","0.00","0.00"
"18/03/2020 7:10:00 PM","0.00","0.00","438.56","4.67","0.00","0.00","0.00"
"18/03/2020 7:05:00 PM","0.00","0.00","457.29","4.67","0.00","0.00","0.00"
"18/03/2020 7:00:00 PM","0.00","0.00","506.70","4.67","25.16","0.00","0.00"
"18/03/2020 6:55:00 PM","0.00","0.00","500.26","4.44","12.30","0.00","0.00"
"18/03/2020 6:50:00 PM","0.00","0.00","478.75","4.44","0.00","0.00","0.00"
"18/03/2020 6:45:00 PM","0.00","0.00","460.93","4.44","0.00","0.00","0.00"
"18/03/2020 6:40:00 PM","0.00","0.00","464.07","4.43","0.00","0.00","0.00"
"18/03/2020 6:35:00 PM","0.00","0.00","455.88","4.43","0.00","0.00","0.00"
"18/03/2020 6:30:00 PM","0.00","0.00","479.70","4.43","0.00","0.00","0.00"
"18/03/2020 6:25:00 PM","0.00","0.00","478.35","4.50","0.00","0.00","0.00"
"18/03/2020 6:20:00 PM","0.00","0.00","466.41","4.50","0.00","0.00","0.00"
"18/03/2020 6:15:00 PM","0.00","0.00","512.94","4.50","0.00","0.00","0.00"
"18/03/2020 6:10:00 PM","0.00","0.00","620.38","4.50","9.48","0.00","0.00"
"18/03/2020 6:05:00 PM","0.00","0.00","626.43","4.50","8.67","0.00","0.00"
"18/03/2020 6:00:00 PM","0.00","0.00","578.22","4.50","0.00","0.00","0.00"
"18/03/2020 5:55:00 PM","0.00","0.00","486.85","4.31","0.00","0.00","0.00"
"18/03/2020 5:50:00 PM","0.00","0.00","466.54","4.31","35.51","0.00","0.00"
"18/03/2020 5:45:00 PM","0.00","0.00","463.17","4.31","0.00","0.00","0.00"
"18/03/2020 5:40:00 PM","0.00","0.00","593.21","4.46","18.35","0.00","0.00"
"18/03/2020 5:35:00 PM","0.00","0.00","608.66","4.46","28.13","0.00","0.00"
"18/03/2020 5:30:00 PM","0.00","0.00","618.24","4.46","14.94","0.00","0.00"
"18/03/2020 5:25:00 PM","0.00","0.00","619.23","4.36","15.98","0.00","0.00"
"18/03/2020 5:20:00 PM","0.00","0.00","595.21","4.36","24.14","0.00","0.00"
"18/03/2020 5:15:00 PM","0.00","0.00","580.32","4.36","6.01","0.00","0.00"
"18/03/2020 5:10:00 PM","0.00","0.00","625.62","4.53","0.00","0.00","0.00"
"18/03/2020 5:05:00 PM","0.00","0.00","681.42","4.53","0.00","0.00","0.00"
"18/03/2020 5:00:00 PM","0.00","0.00","701.40","4.53","11.16","0.00","0.00"
"18/03/2020 4:55:00 PM","0.00","0.00","688.21","4.55","0.00","0.00","0.00"
"18/03/2020 4:50:00 PM","0.00","0.00","629.51","4.55","21.59","0.00","0.00"
"18/03/2020 4:45:00 PM","0.00","0.00","640.82","4.55","11.03","0.00","0.00"
"18/03/2020 4:40:00 PM","0.00","0.00","611.32","4.51","0.00","0.00","0.00"
"18/03/2020 4:35:00 PM","0.00","0.00","651.08","4.51","0.00","0.00","0.00"
"18/03/2020 4:30:00 PM","0.00","0.00","654.51","4.51","2.43","0.00","0.00"
"18/03/2020 4:25:00 PM","0.00","0.00","661.66","4.57","0.00","0.00","0.00"
"18/03/2020 4:20:00 PM","0.00","0.00","662.14","4.57","0.00","0.00","0.00"
"18/03/2020 4:15:00 PM","0.00","0.00","680.94","4.57","0.00","0.00","0.00"
"18/03/2020 4:10:00 PM","0.00","0.00","685.00","4.51","25.31","0.00","0.00"
"18/03/2020 4:05:00 PM","0.00","0.00","715.30","4.51","26.24","0.00","0.00"
"18/03/2020 4:00:00 PM","0.00","0.00","690.12","4.51","20.66","0.00","0.00"
"18/03/2020 3:55:00 PM","0.00","0.00","655.47","4.50","29.08","0.00","0.00"
"18/03/2020 3:50:00 PM","0.00","0.00","655.75","4.50","26.35","0.00","0.00"
"18/03/2020 3:45:00 PM","0.00","0.00","634.63","4.50","20.69","0.00","0.00"
"18/03/2020 3:40:00 PM","0.00","0.00","639.36","4.61","35.06","0.00","0.00"
"18/03/2020 3:35:00 PM","0.00","0.00","656.84","4.61","32.67","0.00","0.00"
"18/03/2020 3:30:00 PM","0.00","0.00","693.43","4.61","30.14","0.00","0.00"
"18/03/2020 3:25:00 PM","0.00","0.00","719.24","4.41","37.86","0.00","0.00"
"18/03/2020 3:20:00 PM","0.00","0.00","738.63","4.41","35.37","0.00","0.00"
"18/03/2020 3:15:00 PM","0.00","0.00","731.20","4.41","21.23","0.00","0.00"
"18/03/2020 3:10:00 PM","0.00","0.00","739.57","4.45","10.27","0.00","0.00"
"18/03/2020 3:05:00 PM","0.00","0.00","720.37","4.45","33.37","0.00","0.00"
"18/03/2020 3:00:00 PM","0.00","0.00","743.86","4.45","20.18","0.00","0.00"
"18/03/2020 2:55:00 PM","0.00","0.00","745.33","4.36","42.05","0.00","0.00"
"18/03/2020 2:50:00 PM","0.00","0.00","760.30","4.36","32.26","0.00","0.00"
"18/03/2020 2:45:00 PM","0.00","0.00","736.45","4.36","19.12","0.00","0.00"
"18/03/2020 2:40:00 PM","0.00","0.00","721.86","4.30","0.00","0.00","0.00"
"18/03/2020 2:35:00 PM","0.00","0.00","704.74","4.30","0.00","0.00","0.00"
"18/03/2020 2:30:00 PM","0.00","0.00","757.93","4.30","0.00","0.00","0.00"
"18/03/2020 2:25:00 PM","0.00","0.00","774.54","4.40","0.00","0.00","0.00"
"18/03/2020 2:20:00 PM","0.00","0.00","800.74","4.40","18.91","0.00","0.00"
"18/03/2020 2:15:00 PM","0.00","0.00","733.54","4.40","0.00","0.00","0.00"
"18/03/2020 2:10:00 PM","0.00","0.00","722.63","4.46","22.93","0.00","0.00"
"18/03/2020 2:05:00 PM","0.00","0.00","701.70","4.46","0.00","0.00","0.00"
"18/03/2020 2:00:00 PM","0.00","0.00","738.08","4.46","0.00","0.00","0.00"
"18/03/2020 1:55:00 PM","0.00","0.00","723.75","4.40","25.00","0.00","0.00"
"18/03/2020 1:50:00 PM","0.00","0.00","741.12","4.40","0.00","0.00","0.00"
"18/03/2020 1:45:00 PM","0.00","0.00","730.73","4.40","0.00","0.00","0.00"
"18/03/2020 1:40:00 PM","0.00","0.00","756.46","4.36","0.00","0.00","0.00"
"18/03/2020 1:35:00 PM","0.00","0.00","759.89","4.36","5.20","0.00","0.00"
"18/03/2020 1:30:00 PM","0.00","0.00","762.95","4.36","8.32","0.00","0.00"
"18/03/2020 1:25:00 PM","0.00","0.00","788.49","4.39","0.00","0.00","0.00"
"18/03/2020 1:20:00 PM","0.00","0.00","782.78","4.39","0.00","0.00","0.00"
"18/03/2020 1:15:00 PM","0.00","0.00","736.00","4.39","0.00","0.00","0.00"
"18/03/2020 1:10:00 PM","0.00","0.00","741.10","4.34","0.00","0.00","0.00"
"18/03/2020 1:05:00 PM","0.00","0.00","708.61","4.34","0.00","0.00","0.00"
"18/03/2020 1:00:00 PM","0.00","0.00","698.87","4.34","0.00","0.00","0.00"
"18/03/2020 12:55:00 PM","0.00","0.00","712.59","4.31","0.00","0.00","0.00"
"18/03/2020 12:50:00 PM","0.00","0.00","711.09","4.31","0.00","0.00","0.00"
"18/03/2020 12:45:00 PM","0.00","0.00","735.61","4.31","0.00","0.00","0.00"
"18/03/2020 12:40:00 PM","0.00","0.00","770.00","4.42","0.00","0.00","0.00"
"18/03/2020 12:35:00 PM","0.00","0.00","761.06","4.42","0.00","0.00","0.00"
"18/03/2020 12:30:00 PM","0.00","0.00","726.65","4.42","0.00","0.00","0.00"
"18/03/2020 12:25:00 PM","0.00","0.00","651.97","4.47","35.06","0.00","0.00"
"18/03/2020 12:20:00 PM","0.00","0.00","661.96","4.47","24.04","0.00","0.00"
"18/03/2020 12:15:00 PM","0.00","0.00","659.38","4.47","0.00","0.00","0.00"
"18/03/2020 12:10:00 PM","0.00","0.00","632.80","4.39","0.00","0.00","0.00"
"18/03/2020 12:05:00 PM","0.00","0.00","582.96","4.39","0.00","0.00","0.00"
"18/03/2020 12:00:00 PM","0.00","0.00","549.45","4.39","5.96","0.00","0.00"
"18/03/2020 11:55:00 AM","0.00","0.00","581.62","4.67","13.27","0.00","0.00"
"18/03/2020 11:50:00 AM","0.00","0.00","579.38","4.67","13.10","0.00","0.00"
"18/03/2020 11:45:00 AM","0.00","0.00","604.97","4.67","18.47","0.00","0.00"
"18/03/2020 11:40:00 AM","0.00","0.00","626.46","4.52","0.00","0.00","0.00"
"18/03/2020 11:35:00 AM","0.00","0.00","591.01","4.52","0.00","0.00","0.00"
"18/03/2020 11:30:00 AM","0.00","0.00","599.01","4.52","0.00","0.00","0.00"
"18/03/2020 11:25:00 AM","0.00","0.00","586.38","4.59","0.00","0.00","0.00"
"18/03/2020 11:20:00 AM","0.00","0.00","553.56","4.59","0.00","0.00","0.00"
"18/03/2020 11:15:00 AM","0.00","0.00","531.55","4.59","0.00","0.00","0.00"
"18/03/2020 11:10:00 AM","0.00","0.00","503.51","4.41","3.14","0.00","0.00"
"18/03/2020 11:05:00 AM","0.00","0.00","477.67","4.41","0.00","0.00","0.00"
"18/03/2020 11:00:00 AM","0.00","0.00","484.46","4.41","0.00","0.00","0.00"
"18/03/2020 10:55:00 AM","0.00","0.00","522.90","4.65","0.00","0.00","0.00"
"18/03/2020 10:50:00 AM","0.00","0.00","552.99","4.65","24.77","0.00","0.00"
"18/03/2020 10:45:00 AM","0.00","0.00","544.14","4.65","0.00","0.00","0.00"
"18/03/2020 10:40:00 AM","0.00","0.00","550.72","4.75","0.00","0.00","0.00"
"18/03/2020 10:35:00 AM","0.00","0.00","581.54","4.75","0.00","0.00","0.00"
"18/03/2020 10:30:00 AM","0.00","0.00","597.65","4.75","0.00","0.00","0.00"
"18/03/2020 10:25:00 AM","0.00","0.00","603.68","4.76","0.00","0.00","0.00"
"18/03/2020 10:20:00 AM","0.00","0.00","656.47","4.76","0.00","0.00","0.00"
"18/03/2020 10:15:00 AM","0.00","0.00","616.63","4.76","0.00","0.00","0.00"
"18/03/2020 10:10:00 AM","0.00","0.00","711.67","4.54","0.00","0.00","0.00"
"18/03/2020 10:05:00 AM","0.00","0.00","729.58","4.54","0.00","0.00","0.00"
"18/03/2020 10:00:00 AM","0.00","0.00","764.34","4.54","0.00","0.00","0.00"
"18/03/2020 9:55:00 AM","0.00","0.00","673.39","4.95","0.00","0.00","0.00"
"18/03/2020 9:50:00 AM","0.00","0.00","468.82","4.95","0.00","0.00","0.00"
"18/03/2020 9:45:00 AM","0.00","0.00","455.85","4.95","14.18","0.00","0.00"
"18/03/2020 9:40:00 AM","0.00","0.00","317.99","2.84","0.00","0.00","0.00"
"18/03/2020 9:35:00 AM","0.00","0.00","212.91","2.84","0.00","0.00","0.00"
"18/03/2020 9:30:00 AM","0.00","0.00","57.87","2.84","0.00","0.00","0.00"
"18/03/2020 9:25:00 AM","0.00","0.00","346.56","3.86","0.00","0.00","0.00"
"18/03/2020 9:20:00 AM","0.00","0.00","350.43","3.86","0.00","0.00","0.00"
"18/03/2020 9:15:00 AM","0.00","0.00","345.72","3.86","0.00","0.00","0.00"
"18/03/2020 9:10:00 AM","0.00","0.00","344.70","4.80","0.00","0.00","0.00"
"18/03/2020 9:05:00 AM","0.00","0.00","308.83","4.80","6.11","0.00","0.00"
"18/03/2020 9:00:00 AM","0.00","0.00","295.90","4.80","0.00","0.00","0.00"
"18/03/2020 8:55:00 AM","0.00","0.00","290.11","4.53","0.00","0.00","0.00"
"18/03/2020 8:50:00 AM","0.00","0.00","313.42","4.53","0.00","0.00","0.00"
"18/03/2020 8:45:00 AM","0.00","0.00","324.02","4.53","0.00","0.00","0.00"
"18/03/2020 8:40:00 AM","0.00","0.00","335.88","4.42","0.00","0.00","0.00"
"18/03/2020 8:35:00 AM","0.00","0.00","341.35","4.42","0.00","0.00","0.00"
"18/03/2020 8:30:00 AM","0.00","0.00","335.13","4.42","0.00","0.00","0.00"
"18/03/2020 8:25:00 AM","0.00","0.00","298.22","5.24","8.53","0.00","0.00"
"18/03/2020 8:20:00 AM","0.00","0.00","269.19","5.24","0.00","0.00","0.00"
"18/03/2020 8:15:00 AM","0.00","0.00","229.71","5.24","0.00","0.00","0.00"
"18/03/2020 8:10:00 AM","0.00","0.00","226.98","5.90","14.92","0.00","0.00"
"18/03/2020 8:05:00 AM","0.00","0.00","220.97","5.90","0.00","0.00","0.00"
"18/03/2020 8:00:00 AM","0.00","0.00","207.67","5.90","0.00","0.00","0.00"
"18/03/2020 7:55:00 AM","0.00","0.00","207.93","5.30","0.00","0.00","0.00"
"18/03/2020 7:50:00 AM","0.00","0.00","224.42","5.30","0.00","0.00","0.00"
"18/03/2020 7:45:00 AM","0.00","0.00","213.91","5.30","0.00","0.00","0.00"
"18/03/2020 7:40:00 AM","0.00","0.00","223.39","5.56","0.00","0.00","0.00"
"18/03/2020 7:35:00 AM","0.00","0.00","224.51","5.56","0.00","0.00","0.00"
"18/03/2020 7:30:00 AM","0.00","0.00","233.28","5.56","0.00","0.00","0.00"
"18/03/2020 7:25:00 AM","0.00","0.00","262.28","5.74","0.00","0.00","0.00"
"18/03/2020 7:20:00 AM","0.00","0.00","278.66","5.74","0.00","0.00","0.00"
"18/03/2020 7:15:00 AM","0.00","0.00","286.38","5.74","0.00","0.00","0.00"
"18/03/2020 7:10:00 AM","0.00","0.00","250.37","5.47","0.00","0.00","0.00"
"18/03/2020 7:05:00 AM","0.00","0.00","241.62","5.47","0.00","0.00","0.00"
"18/03/2020 7:00:00 AM","0.00","0.00","214.87","5.47","0.00","0.00","0.00"
"18/03/2020 6:55:00 AM","0.00","0.00","205.51","5.68","0.00","0.00","0.00"
"18/03/2020 6:50:00 AM","0.00","0.00","208.68","5.68","0.00","0.00","0.00"
"18/03/2020 6:45:00 AM","0.00","0.00","220.12","5.68","0.00","0.00","0.00"
"18/03/2020 6:40:00 AM","0.00","0.00","263.45","5.88","14.33","0.00","0.00"
"18/03/2020 6:35:00 AM","0.00","0.00","274.90","5.88","0.00","0.00","0.00"
"18/03/2020 6:30:00 AM","0.00","0.00","282.26","5.88","0.00","0.00","0.00"
"18/03/2020 6:25:00 AM","0.00","0.00","267.59","5.80","0.00","0.00","0.00"
"18/03/2020 6:20:00 AM","0.00","0.00","230.37","5.80","0.00","0.00","0.00"
"18/03/2020 6:15:00 AM","0.00","0.00","215.56","5.80","2.75","0.00","0.00"
"18/03/2020 6:10:00 AM","0.00","0.00","160.98","6.06","10.13","0.00","0.00"
"18/03/2020 6:05:00 AM","0.00","0.00","160.26","6.06","0.00","0.00","0.00"
"18/03/2020 6:00:00 AM","0.00","0.00","193.34","6.06","17.72","0.00","0.00"
"18/03/2020 5:55:00 AM","0.00","0.00","253.36","5.84","0.00","0.00","0.00"
"18/03/2020 5:50:00 AM","0.00","0.00","269.53","5.84","10.28","0.00","0.00"
"18/03/2020 5:45:00 AM","0.00","0.00","249.25","5.84","18.03","0.00","0.00"
"18/03/2020 5:40:00 AM","0.00","0.00","221.34","5.95","0.00","0.00","0.00"
"18/03/2020 5:35:00 AM","0.00","0.00","226.36","5.95","0.00","0.00","0.00"
"18/03/2020 5:30:00 AM","0.00","0.00","226.74","5.95","0.00","0.00","0.00"
"18/03/2020 5:25:00 AM","0.00","0.00","316.37","5.36","0.00","0.00","0.00"
"18/03/2020 5:20:00 AM","0.00","0.00","350.96","5.36","9.50","0.00","0.00"
"18/03/2020 5:15:00 AM","0.00","0.00","350.13","5.36","11.39","0.00","0.00"
"18/03/2020 5:10:00 AM","0.00","0.00","313.25","6.35","0.00","0.00","0.00"
"18/03/2020 5:05:00 AM","0.00","0.00","344.24","6.35","0.00","0.00","0.00"
"18/03/2020 5:00:00 AM","0.00","0.00","303.32","6.35","0.00","0.00","0.00"
"18/03/2020 4:55:00 AM","0.00","0.00","229.02","6.07","21.35","0.00","0.00"
"18/03/2020 4:50:00 AM","0.00","0.00","557.94","6.07","0.00","0.00","0.00"
"18/03/2020 4:45:00 AM","0.00","0.00","453.44","6.07","0.00","0.00","0.00"
"18/03/2020 4:40:00 AM","0.00","0.00","455.16","8.21","0.00","0.00","0.00"
"18/03/2020 4:35:00 AM","0.00","0.00","226.39","8.21","1.86","0.00","0.00"
"18/03/2020 4:30:00 AM","0.00","0.00","177.25","8.21","0.00","0.00","0.00"
"18/03/2020 4:25:00 AM","0.00","0.00","238.86","7.90","0.00","0.00","0.00"
"18/03/2020 4:20:00 AM","0.00","0.00","187.33","7.90","0.00","0.00","0.00"
"18/03/2020 4:15:00 AM","0.00","0.00","256.85","7.90","0.00","0.00","0.00"
"18/03/2020 4:10:00 AM","0.00","0.00","190.73","86.48","0.00","0.00","0.00"
"18/03/2020 4:05:00 AM","0.00","0.00","256.00","86.48","12.26","0.00","0.00"
"18/03/2020 4:00:00 AM","0.00","0.00","12.86","86.48","15.22","0.00","0.00"
"18/03/2020 3:55:00 AM","0.00","0.00","5.46","0.00","0.00","0.00","0.00"
"18/03/2020 3:50:00 AM","0.00","0.00","10.80","0.00","0.00","0.00","0.00"
"18/03/2020 3:45:00 AM","0.00","0.00","18.39","0.00","0.00","0.00","0.00"
"18/03/2020 3:40:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"18/03/2020 3:35:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"18/03/2020 3:30:00 AM","0.00","0.00","0.72","0.00","19.03","0.00","0.00"
"18/03/2020 3:25:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"18/03/2020 3:20:00 AM","0.00","0.00","0.03","0.00","7.75","0.00","0.00"
"18/03/2020 3:15:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"18/03/2020 3:10:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"18/03/2020 3:05:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"18/03/2020 3:00:00 AM","0.00","0.00","0.00","0.00","26.95","0.00","0.00"
"18/03/2020 2:55:00 AM","0.00","0.00","0.00","0.00","9.74","0.00","0.00"
"18/03/2020 2:50:00 AM","0.00","0.00","0.00","0.00","6.36","0.00","0.00"
"18/03/2020 2:45:00 AM","0.00","0.00","0.00","0.00","19.98","0.00","0.00"
"18/03/2020 2:40:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"18/03/2020 2:35:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"18/03/2020 2:30:00 AM","0.00","0.00","0.00","0.00","19.17","0.00","0.00"
"18/03/2020 2:25:00 AM","0.00","0.00","1.58","0.00","15.50","0.00","0.00"
"18/03/2020 2:20:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"18/03/2020 2:15:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"18/03/2020 2:10:00 AM","0.00","0.00","10.16","0.00","0.00","0.00","0.00"
"18/03/2020 2:05:00 AM","0.00","0.00","7.66","0.00","11.86","0.00","0.00"
"18/03/2020 2:00:00 AM","0.00","0.00","7.46","0.00","0.00","0.00","0.00"
"18/03/2020 1:55:00 AM","0.00","0.00","26.55","5.81","0.00","0.00","0.00"
"18/03/2020 1:50:00 AM","0.00","0.00","189.15","5.81","0.00","0.00","0.00"
"18/03/2020 1:45:00 AM","0.00","0.00","206.13","5.81","0.00","0.00","0.00"
"18/03/2020 1:40:00 AM","0.00","0.00","207.23","5.80","0.00","0.00","0.00"
"18/03/2020 1:35:00 AM","0.00","0.00","257.27","5.80","16.02","0.00","0.00"
"18/03/2020 1:30:00 AM","0.00","0.00","315.97","5.80","0.00","0.00","0.00"
"18/03/2020 1:25:00 AM","0.00","0.00","215.41","5.26","0.00","0.00","0.00"
"18/03/2020 1:20:00 AM","0.00","0.00","419.83","5.26","9.09","0.00","0.00"
"18/03/2020 1:15:00 AM","0.00","0.00","432.30","5.26","0.00","0.00","0.00"
"18/03/2020 1:10:00 AM","0.00","0.00","10.15","3.08","0.00","0.00","0.00"
"18/03/2020 1:05:00 AM","0.00","0.00","192.33","3.08","0.00","0.00","0.00"
"18/03/2020 1:00:00 AM","0.00","0.00","46.57","3.08","19.68","0.00","0.00"
"18/03/2020 12:55:00 AM","0.00","0.00","189.97","6.14","0.00","0.00","0.00"
"18/03/2020 12:50:00 AM","0.00","0.00","189.62","6.14","0.00","0.00","0.00"
"18/03/2020 12:45:00 AM","0.00","0.00","194.25","6.14","0.00","0.00","0.00"
"18/03/2020 12:40:00 AM","0.00","0.00","184.78","7.30","0.00","0.00","0.00"
"18/03/2020 12:35:00 AM","0.00","0.00","59.27","7.30","12.13","0.00","0.00"
"18/03/2020 12:30:00 AM","0.00","0.00","190.02","7.30","32.68","0.00","0.00"
"18/03/2020 12:25:00 AM","0.00","0.00","75.40","0.00","0.00","0.00","0.00"
"18/03/2020 12:20:00 AM","0.00","0.00","9.42","0.00","0.00","0.00","0.00"
"18/03/2020 12:15:00 AM","0.00","0.00","11.19","0.00","10.12","0.00","0.00"
"18/03/2020 12:10:00 AM","0.00","0.00","12.91","0.00","0.00","0.00","0.00"
"18/03/2020 12:05:00 AM","0.00","0.00","7.47","0.00","0.00","0.00","0.00"
"18/03/2020 12:00:00 AM","0.00","0.00","9.80","0.00","0.00","0.00","0.00"
"17/03/2020 11:55:00 PM","0.00","0.00","12.09","0.00","0.00","0.00","0.00"
"17/03/2020 11:50:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"17/03/2020 11:45:00 PM","0.00","0.00","2.25","0.00","0.00","0.00","0.00"
"17/03/2020 11:40:00 PM","0.00","0.00","2.04","0.00","0.00","0.00","0.00"
"17/03/2020 11:35:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"17/03/2020 11:30:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"17/03/2020 11:25:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"17/03/2020 11:20:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"17/03/2020 11:15:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"17/03/2020 11:10:00 PM","0.00","0.00","125.42","4.34","0.00","0.00","0.00"
"17/03/2020 11:05:00 PM","0.00","0.00","131.26","4.34","0.00","0.00","0.00"
"17/03/2020 11:00:00 PM","0.00","0.00","142.41","4.34","0.00","0.00","0.00"
"17/03/2020 10:55:00 PM","0.00","0.00","124.16","4.94","0.00","0.00","0.00"
"17/03/2020 10:50:00 PM","0.00","0.00","150.92","4.94","0.00","0.00","0.00"
"17/03/2020 10:45:00 PM","0.00","0.00","178.18","4.94","0.00","0.00","0.00"
"17/03/2020 10:40:00 PM","0.00","0.00","197.48","5.08","0.00","0.00","0.00"
