"Timestamp","FCU PIR Log","FCU Enable Log","FCU Status Log"
"26/02/2020 10:49:20 AM","1.00","1.00","0.00"
"26/02/2020 10:49:16 AM","1.00","0.00","0.00"
"26/02/2020 7:27:32 AM","0.00","0.00","0.00"
"26/02/2020 7:27:30 AM","0.00","0.00","1.00"
"26/02/2020 6:56:24 AM","0.00","1.00","1.00"
"26/02/2020 6:37:33 AM","1.00","1.00","1.00"
"26/02/2020 6:37:30 AM","1.00","1.00","0.00"
"26/02/2020 6:37:24 AM","1.00","0.00","0.00"
"26/02/2020 1:45:05 AM","0.00","0.00","0.00"
"25/02/2020 8:33:22 PM","0.00","0.00","0.00"
"25/02/2020 8:33:20 PM","0.00","0.00","1.00"
"25/02/2020 8:02:12 PM","0.00","1.00","1.00"
"25/02/2020 6:06:03 PM","1.00","1.00","1.00"
"25/02/2020 6:06:00 PM","1.00","1.00","0.00"
"25/02/2020 6:00:02 PM","1.00","0.00","0.00"
"25/02/2020 6:00:00 PM","1.00","0.00","1.00"
"25/02/2020 3:41:43 PM","1.00","1.00","1.00"
"25/02/2020 3:41:40 PM","1.00","1.00","0.00"
"25/02/2020 3:41:37 PM","1.00","0.00","0.00"
"25/02/2020 1:58:12 PM","0.00","0.00","0.00"
"25/02/2020 1:58:10 PM","0.00","0.00","1.00"
"25/02/2020 1:26:59 PM","0.00","1.00","1.00"
"25/02/2020 1:22:03 PM","1.00","1.00","1.00"
"25/02/2020 1:22:00 PM","1.00","1.00","0.00"
"25/02/2020 1:21:57 PM","1.00","0.00","0.00"
"25/02/2020 7:28:43 AM","0.00","0.00","0.00"
"25/02/2020 7:28:40 AM","0.00","0.00","1.00"
"25/02/2020 6:57:27 AM","0.00","1.00","1.00"
"25/02/2020 6:50:03 AM","1.00","1.00","1.00"
"25/02/2020 6:50:00 AM","1.00","1.00","0.00"
"25/02/2020 6:49:51 AM","1.00","0.00","0.00"
"24/02/2020 2:25:52 PM","0.00","0.00","0.00"
"24/02/2020 2:25:50 PM","0.00","0.00","1.00"
"24/02/2020 1:54:41 PM","0.00","1.00","1.00"
"24/02/2020 10:41:38 AM","1.00","1.00","1.00"
"24/02/2020 10:37:59 AM","0.00","1.00","1.00"
"24/02/2020 10:27:59 AM","1.00","1.00","1.00"
"24/02/2020 10:27:45 AM","0.00","1.00","1.00"
"24/02/2020 10:10:14 AM","1.00","1.00","1.00"
"24/02/2020 10:10:10 AM","1.00","1.00","0.00"
"24/02/2020 10:10:05 AM","1.00","0.00","0.00"
"24/02/2020 7:36:02 AM","0.00","0.00","0.00"
"24/02/2020 7:36:00 AM","0.00","0.00","1.00"
"24/02/2020 7:04:55 AM","0.00","1.00","1.00"
"24/02/2020 6:58:03 AM","1.00","1.00","1.00"
"24/02/2020 6:58:00 AM","1.00","1.00","0.00"
"24/02/2020 6:57:58 AM","1.00","0.00","0.00"
"22/02/2020 12:43:32 PM","0.00","0.00","0.00"
"22/02/2020 12:43:30 PM","0.00","0.00","1.00"
"22/02/2020 12:12:28 PM","0.00","1.00","1.00"
"22/02/2020 12:05:39 PM","1.00","1.00","1.00"
"22/02/2020 12:04:09 PM","0.00","1.00","1.00"
"22/02/2020 11:58:44 AM","1.00","1.00","1.00"
"22/02/2020 11:58:40 AM","1.00","1.00","0.00"
"22/02/2020 11:52:32 AM","1.00","0.00","0.00"
"21/02/2020 7:29:42 AM","0.00","0.00","0.00"
"21/02/2020 7:29:40 AM","0.00","0.00","1.00"
"21/02/2020 6:58:31 AM","0.00","1.00","1.00"
"21/02/2020 6:51:29 AM","1.00","1.00","1.00"
"21/02/2020 6:51:20 AM","1.00","1.00","0.00"
"21/02/2020 6:51:14 AM","1.00","0.00","0.00"
"20/02/2020 1:48:22 PM","0.00","0.00","0.00"
"20/02/2020 1:48:20 PM","0.00","0.00","1.00"
"20/02/2020 1:17:15 PM","0.00","1.00","1.00"
"20/02/2020 12:40:44 PM","1.00","1.00","1.00"
"20/02/2020 12:40:40 PM","1.00","1.00","0.00"
"20/02/2020 12:40:36 PM","1.00","0.00","0.00"
"20/02/2020 7:29:52 AM","0.00","0.00","0.00"
"20/02/2020 7:29:50 AM","0.00","0.00","1.00"
"20/02/2020 6:58:38 AM","0.00","1.00","1.00"
"20/02/2020 6:49:54 AM","1.00","1.00","1.00"
"20/02/2020 6:49:50 AM","1.00","1.00","0.00"
"20/02/2020 6:49:41 AM","1.00","0.00","0.00"
"19/02/2020 6:00:02 PM","0.00","0.00","0.00"
"19/02/2020 6:00:00 PM","0.00","0.00","1.00"
"19/02/2020 5:56:27 PM","0.00","1.00","1.00"
"19/02/2020 3:37:24 PM","1.00","1.00","1.00"
"19/02/2020 3:37:20 PM","1.00","1.00","0.00"
"19/02/2020 3:37:16 PM","1.00","0.00","0.00"
"19/02/2020 7:30:42 AM","0.00","0.00","0.00"
"19/02/2020 7:30:40 AM","0.00","0.00","1.00"
"19/02/2020 6:59:32 AM","0.00","1.00","1.00"
"19/02/2020 6:50:24 AM","1.00","1.00","1.00"
"19/02/2020 6:50:20 AM","1.00","1.00","0.00"
"19/02/2020 6:50:17 AM","1.00","0.00","0.00"
"18/02/2020 1:12:02 PM","0.00","0.00","0.00"
"18/02/2020 1:12:00 PM","0.00","0.00","1.00"
"18/02/2020 12:40:53 PM","0.00","1.00","1.00"
"18/02/2020 12:32:43 PM","1.00","1.00","1.00"
"18/02/2020 12:24:59 PM","0.00","1.00","1.00"
"18/02/2020 11:55:56 AM","1.00","1.00","1.00"
"18/02/2020 11:51:14 AM","0.00","1.00","1.00"
"18/02/2020 11:43:04 AM","1.00","1.00","1.00"
"18/02/2020 11:43:00 AM","1.00","1.00","0.00"
"18/02/2020 11:42:58 AM","1.00","0.00","0.00"
"18/02/2020 7:22:12 AM","0.00","0.00","0.00"
"18/02/2020 7:22:10 AM","0.00","0.00","1.00"
"18/02/2020 6:51:01 AM","0.00","1.00","1.00"
"18/02/2020 6:43:33 AM","1.00","1.00","1.00"
"18/02/2020 6:43:30 AM","1.00","1.00","0.00"
"18/02/2020 6:43:23 AM","1.00","0.00","0.00"
"17/02/2020 8:38:32 AM","0.00","0.00","0.00"
"17/02/2020 8:38:30 AM","0.00","0.00","1.00"
"17/02/2020 8:07:22 AM","0.00","1.00","1.00"
"17/02/2020 7:59:03 AM","1.00","1.00","1.00"
"17/02/2020 7:59:00 AM","1.00","1.00","0.00"
"17/02/2020 7:22:32 AM","0.00","0.00","0.00"
"17/02/2020 7:22:30 AM","0.00","0.00","1.00"
"17/02/2020 6:51:20 AM","0.00","1.00","1.00"
"17/02/2020 6:41:53 AM","1.00","1.00","1.00"
"17/02/2020 6:41:50 AM","1.00","1.00","0.00"
"17/02/2020 6:41:49 AM","1.00","0.00","0.00"
"15/02/2020 10:37:22 AM","0.00","0.00","0.00"
"15/02/2020 10:37:20 AM","0.00","0.00","1.00"
"15/02/2020 10:06:24 AM","0.00","1.00","1.00"
"15/02/2020 10:06:20 AM","0.00","1.00","0.00"
"15/02/2020 10:06:15 AM","0.00","0.00","0.00"
"15/02/2020 10:00:17 AM","1.00","0.00","0.00"
"14/02/2020 12:33:42 PM","0.00","0.00","0.00"
"14/02/2020 12:33:40 PM","0.00","0.00","1.00"
"14/02/2020 12:02:28 PM","0.00","1.00","1.00"
"14/02/2020 11:44:33 AM","1.00","1.00","1.00"
"14/02/2020 11:22:52 AM","0.00","1.00","1.00"
"14/02/2020 11:17:04 AM","1.00","1.00","1.00"
"14/02/2020 11:17:00 AM","1.00","1.00","0.00"
"14/02/2020 11:16:55 AM","1.00","0.00","0.00"
"14/02/2020 10:19:32 AM","0.00","0.00","0.00"
"14/02/2020 10:19:30 AM","0.00","0.00","1.00"
"14/02/2020 9:48:23 AM","0.00","1.00","1.00"
"14/02/2020 9:43:24 AM","1.00","1.00","1.00"
"14/02/2020 9:43:20 AM","1.00","1.00","0.00"
"14/02/2020 9:43:12 AM","1.00","0.00","0.00"
"14/02/2020 9:18:12 AM","0.00","0.00","0.00"
"14/02/2020 9:18:10 AM","0.00","0.00","1.00"
"14/02/2020 8:46:56 AM","0.00","1.00","1.00"
"14/02/2020 8:41:17 AM","1.00","1.00","1.00"
"14/02/2020 8:38:38 AM","0.00","1.00","1.00"
"14/02/2020 8:33:02 AM","1.00","1.00","1.00"
"14/02/2020 8:25:23 AM","0.00","1.00","1.00"
"14/02/2020 7:38:44 AM","1.00","1.00","1.00"
"14/02/2020 7:38:40 AM","1.00","1.00","0.00"
"14/02/2020 7:38:31 AM","1.00","0.00","0.00"
"14/02/2020 7:28:02 AM","0.00","0.00","0.00"
"14/02/2020 7:28:00 AM","0.00","0.00","1.00"
"14/02/2020 6:56:55 AM","0.00","1.00","1.00"
"14/02/2020 6:36:13 AM","1.00","1.00","1.00"
"14/02/2020 6:36:10 AM","1.00","1.00","0.00"
"14/02/2020 6:36:08 AM","1.00","0.00","0.00"
"13/02/2020 8:28:52 PM","0.00","0.00","0.00"
"13/02/2020 8:28:50 PM","0.00","0.00","1.00"
"13/02/2020 7:57:44 PM","0.00","1.00","1.00"
"13/02/2020 7:51:23 PM","1.00","1.00","1.00"
"13/02/2020 7:51:20 PM","1.00","1.00","0.00"
"13/02/2020 7:45:17 PM","1.00","0.00","0.00"
"13/02/2020 4:25:52 PM","0.00","0.00","0.00"
"13/02/2020 4:25:50 PM","0.00","0.00","1.00"
"13/02/2020 3:54:36 PM","0.00","1.00","1.00"
"13/02/2020 3:47:58 PM","1.00","1.00","1.00"
"13/02/2020 3:19:52 PM","0.00","1.00","1.00"
"13/02/2020 1:25:12 PM","1.00","1.00","1.00"
"13/02/2020 1:23:38 PM","0.00","1.00","1.00"
"13/02/2020 11:08:03 AM","1.00","1.00","1.00"
"13/02/2020 11:08:00 AM","1.00","1.00","0.00"
"13/02/2020 11:07:52 AM","1.00","0.00","0.00"
"13/02/2020 9:18:02 AM","0.00","0.00","0.00"
"13/02/2020 9:18:00 AM","0.00","0.00","1.00"
"13/02/2020 8:46:53 AM","0.00","1.00","1.00"
"13/02/2020 7:24:22 AM","1.00","1.00","1.00"
"13/02/2020 7:00:33 AM","0.00","1.00","1.00"
"13/02/2020 6:52:53 AM","1.00","1.00","1.00"
"13/02/2020 6:52:50 AM","1.00","1.00","0.00"
"13/02/2020 6:52:48 AM","1.00","0.00","0.00"
"12/02/2020 4:08:12 PM","0.00","0.00","0.00"
"12/02/2020 4:08:10 PM","0.00","0.00","1.00"
"12/02/2020 3:36:57 PM","0.00","1.00","1.00"
"12/02/2020 3:31:07 PM","1.00","1.00","1.00"
"12/02/2020 3:21:10 PM","0.00","1.00","1.00"
"12/02/2020 1:39:15 PM","1.00","1.00","1.00"
"12/02/2020 1:20:41 PM","0.00","1.00","1.00"
"12/02/2020 11:12:13 AM","1.00","1.00","1.00"
"12/02/2020 10:49:35 AM","0.00","1.00","1.00"
"12/02/2020 10:44:44 AM","1.00","1.00","1.00"
"12/02/2020 10:44:40 AM","1.00","1.00","0.00"
"12/02/2020 10:44:31 AM","1.00","0.00","0.00"
"12/02/2020 10:33:07 AM","0.00","0.00","0.00"
"12/02/2020 10:33:00 AM","0.00","0.00","1.00"
"12/02/2020 10:01:50 AM","0.00","1.00","1.00"
"12/02/2020 9:56:54 AM","1.00","1.00","1.00"
"12/02/2020 9:56:50 AM","1.00","1.00","0.00"
"12/02/2020 9:56:43 AM","1.00","0.00","0.00"
"12/02/2020 9:18:52 AM","0.00","0.00","0.00"
"12/02/2020 9:18:50 AM","0.00","0.00","1.00"
"12/02/2020 8:47:39 AM","0.00","1.00","1.00"
"12/02/2020 7:33:51 AM","1.00","1.00","1.00"
"12/02/2020 7:12:36 AM","0.00","1.00","1.00"
"12/02/2020 6:58:43 AM","1.00","1.00","1.00"
"12/02/2020 6:58:40 AM","1.00","1.00","0.00"
"12/02/2020 6:58:37 AM","1.00","0.00","0.00"
"11/02/2020 3:43:22 PM","0.00","0.00","0.00"
"11/02/2020 3:43:20 PM","0.00","0.00","1.00"
"11/02/2020 3:12:13 PM","0.00","1.00","1.00"
"11/02/2020 1:41:16 PM","1.00","1.00","1.00"
"11/02/2020 1:11:29 PM","0.00","1.00","1.00"
"11/02/2020 1:06:05 PM","1.00","1.00","1.00"
"11/02/2020 1:00:50 PM","0.00","1.00","1.00"
"11/02/2020 12:50:29 PM","1.00","1.00","1.00"
"11/02/2020 12:47:51 PM","0.00","1.00","1.00"
"11/02/2020 11:10:23 AM","1.00","1.00","1.00"
"11/02/2020 11:10:20 AM","1.00","1.00","0.00"
"11/02/2020 11:10:11 AM","1.00","0.00","0.00"
"11/02/2020 10:40:02 AM","0.00","0.00","0.00"
"11/02/2020 10:40:00 AM","0.00","0.00","1.00"
"11/02/2020 10:08:54 AM","0.00","1.00","1.00"
"11/02/2020 10:02:43 AM","1.00","1.00","1.00"
"11/02/2020 10:02:40 AM","1.00","1.00","0.00"
"11/02/2020 10:02:35 AM","1.00","0.00","0.00"
"11/02/2020 9:17:52 AM","0.00","0.00","0.00"
"11/02/2020 9:17:50 AM","0.00","0.00","1.00"
"11/02/2020 8:46:37 AM","0.00","1.00","1.00"
"11/02/2020 7:27:54 AM","1.00","1.00","1.00"
"11/02/2020 7:08:32 AM","0.00","1.00","1.00"
"11/02/2020 7:01:33 AM","1.00","1.00","1.00"
"11/02/2020 7:01:30 AM","1.00","1.00","0.00"
"11/02/2020 7:01:23 AM","1.00","0.00","0.00"
"10/02/2020 4:29:42 PM","0.00","0.00","0.00"
"10/02/2020 4:29:40 PM","0.00","0.00","1.00"
"10/02/2020 3:58:30 PM","0.00","1.00","1.00"
"10/02/2020 3:53:04 PM","1.00","1.00","1.00"
"10/02/2020 3:53:00 PM","1.00","1.00","0.00"
"10/02/2020 3:52:58 PM","1.00","0.00","0.00"
"10/02/2020 3:37:02 PM","0.00","0.00","0.00"
"10/02/2020 3:37:00 PM","0.00","0.00","1.00"
"10/02/2020 3:05:54 PM","0.00","1.00","1.00"
"10/02/2020 12:55:13 PM","1.00","1.00","1.00"
"10/02/2020 12:55:10 PM","1.00","1.00","0.00"
"10/02/2020 12:55:03 PM","1.00","0.00","0.00"
"10/02/2020 12:42:52 PM","0.00","0.00","0.00"
"10/02/2020 12:42:50 PM","0.00","0.00","1.00"
"10/02/2020 12:11:36 PM","0.00","1.00","1.00"
"10/02/2020 12:05:44 PM","1.00","1.00","1.00"
"10/02/2020 12:05:40 PM","1.00","1.00","0.00"
"10/02/2020 12:05:36 PM","1.00","0.00","0.00"
"10/02/2020 7:41:52 AM","0.00","0.00","0.00"
"10/02/2020 7:41:50 AM","0.00","0.00","1.00"
"10/02/2020 7:10:35 AM","0.00","1.00","1.00"
"10/02/2020 7:03:43 AM","1.00","1.00","1.00"
"10/02/2020 7:03:40 AM","1.00","1.00","0.00"
"10/02/2020 7:03:36 AM","1.00","0.00","0.00"
"7/02/2020 1:06:02 PM","0.00","0.00","0.00"
"7/02/2020 1:06:00 PM","0.00","0.00","1.00"
"7/02/2020 12:34:51 PM","0.00","1.00","1.00"
"7/02/2020 12:29:17 PM","1.00","1.00","1.00"
"7/02/2020 12:08:35 PM","0.00","1.00","1.00"
"7/02/2020 12:02:54 PM","1.00","1.00","1.00"
"7/02/2020 12:02:50 PM","1.00","1.00","0.00"
"7/02/2020 12:02:47 PM","1.00","0.00","0.00"
"7/02/2020 11:27:22 AM","0.00","0.00","0.00"
"7/02/2020 11:27:20 AM","0.00","0.00","1.00"
"7/02/2020 10:56:13 AM","0.00","1.00","1.00"
"7/02/2020 10:46:32 AM","1.00","1.00","1.00"
"7/02/2020 10:21:46 AM","0.00","1.00","1.00"
"7/02/2020 10:11:24 AM","1.00","1.00","1.00"
"7/02/2020 10:11:20 AM","1.00","1.00","0.00"
"7/02/2020 10:11:12 AM","1.00","0.00","0.00"
"7/02/2020 6:55:17 AM","0.00","0.00","0.00"
"7/02/2020 6:55:10 AM","0.00","0.00","1.00"
"7/02/2020 6:24:01 AM","0.00","1.00","1.00"
"7/02/2020 6:16:13 AM","1.00","1.00","1.00"
"7/02/2020 6:16:10 AM","1.00","1.00","0.00"
"7/02/2020 6:16:05 AM","1.00","0.00","0.00"
"6/02/2020 5:16:57 PM","0.00","0.00","0.00"
"6/02/2020 5:16:50 PM","0.00","0.00","1.00"
"6/02/2020 4:45:37 PM","0.00","1.00","1.00"
"6/02/2020 3:27:53 PM","1.00","1.00","1.00"
"6/02/2020 3:27:50 PM","1.00","1.00","0.00"
"6/02/2020 3:27:44 PM","1.00","0.00","0.00"
"6/02/2020 2:59:52 PM","0.00","0.00","0.00"
"6/02/2020 2:59:50 PM","0.00","0.00","1.00"
"6/02/2020 2:28:37 PM","0.00","1.00","1.00"
"6/02/2020 2:22:33 PM","1.00","1.00","1.00"
"6/02/2020 2:22:30 PM","1.00","1.00","0.00"
"6/02/2020 1:18:42 PM","0.00","0.00","0.00"
"6/02/2020 1:18:40 PM","0.00","0.00","1.00"
"6/02/2020 12:47:34 PM","0.00","1.00","1.00"
"6/02/2020 11:29:43 AM","1.00","1.00","1.00"
"6/02/2020 11:29:40 AM","1.00","1.00","0.00"
"6/02/2020 11:29:37 AM","1.00","0.00","0.00"
"6/02/2020 7:25:27 AM","0.00","0.00","0.00"
"6/02/2020 7:25:20 AM","0.00","0.00","1.00"
"6/02/2020 6:54:10 AM","0.00","1.00","1.00"
"6/02/2020 6:42:24 AM","1.00","1.00","1.00"
"6/02/2020 6:42:20 AM","1.00","1.00","0.00"
"6/02/2020 6:42:18 AM","1.00","0.00","0.00"
"5/02/2020 10:44:02 AM","0.00","0.00","0.00"
"5/02/2020 10:44:00 AM","0.00","0.00","1.00"
"5/02/2020 10:12:53 AM","0.00","1.00","1.00"
"5/02/2020 10:03:04 AM","1.00","1.00","1.00"
"5/02/2020 10:03:00 AM","1.00","1.00","0.00"
"5/02/2020 10:02:51 AM","1.00","0.00","0.00"
"5/02/2020 7:35:52 AM","0.00","0.00","0.00"
"5/02/2020 7:35:50 AM","0.00","0.00","1.00"
"5/02/2020 7:04:37 AM","0.00","1.00","1.00"
"5/02/2020 6:59:24 AM","1.00","1.00","1.00"
"5/02/2020 6:56:45 AM","0.00","1.00","1.00"
"5/02/2020 6:42:34 AM","1.00","1.00","1.00"
"5/02/2020 6:42:30 AM","1.00","1.00","0.00"
"5/02/2020 6:42:29 AM","1.00","0.00","0.00"
"4/02/2020 10:11:22 PM","0.00","0.00","0.00"
"4/02/2020 10:11:20 PM","0.00","0.00","1.00"
"4/02/2020 9:40:15 PM","0.00","1.00","1.00"
"4/02/2020 7:50:33 PM","1.00","1.00","1.00"
"4/02/2020 7:50:30 PM","1.00","1.00","0.00"
"4/02/2020 7:44:30 PM","1.00","0.00","0.00"
"4/02/2020 5:00:02 PM","0.00","0.00","0.00"
"4/02/2020 5:00:00 PM","0.00","0.00","1.00"
"4/02/2020 4:28:51 PM","0.00","1.00","1.00"
"4/02/2020 7:42:55 AM","1.00","1.00","1.00"
"4/02/2020 7:14:47 AM","0.00","1.00","1.00"
"4/02/2020 7:00:54 AM","1.00","1.00","1.00"
"4/02/2020 7:00:50 AM","1.00","1.00","0.00"
"4/02/2020 7:00:48 AM","1.00","0.00","0.00"
"3/02/2020 6:03:09 PM","0.00","0.00","0.00"
"3/02/2020 6:00:02 PM","1.00","0.00","0.00"
"3/02/2020 6:00:00 PM","1.00","0.00","1.00"
"3/02/2020 5:58:06 PM","1.00","1.00","1.00"
"3/02/2020 5:31:05 PM","0.00","1.00","1.00"
"3/02/2020 5:20:38 PM","1.00","1.00","1.00"
"3/02/2020 5:07:50 PM","0.00","1.00","1.00"
"3/02/2020 4:59:48 PM","1.00","1.00","1.00"
"3/02/2020 4:51:31 PM","0.00","1.00","1.00"
"3/02/2020 7:43:13 AM","1.00","1.00","1.00"
"3/02/2020 7:43:10 AM","1.00","1.00","0.00"
"3/02/2020 7:43:01 AM","1.00","0.00","0.00"
"3/02/2020 6:51:12 AM","0.00","0.00","0.00"
"3/02/2020 6:51:10 AM","0.00","0.00","1.00"
"3/02/2020 6:19:59 AM","0.00","1.00","1.00"
"3/02/2020 6:10:00 AM","1.00","1.00","1.00"
"3/02/2020 5:53:38 AM","0.00","1.00","1.00"
"3/02/2020 5:49:14 AM","1.00","1.00","1.00"
"3/02/2020 5:49:10 AM","1.00","1.00","0.00"
"3/02/2020 5:43:09 AM","1.00","0.00","0.00"
"31/01/2020 1:10:12 PM","0.00","0.00","0.00"
"31/01/2020 1:10:10 PM","0.00","0.00","1.00"
"31/01/2020 12:39:01 PM","0.00","1.00","1.00"
"31/01/2020 8:15:13 AM","1.00","1.00","1.00"
"31/01/2020 8:15:10 AM","1.00","1.00","0.00"
"31/01/2020 8:15:08 AM","1.00","0.00","0.00"
"31/01/2020 5:46:22 AM","0.00","0.00","0.00"
"31/01/2020 5:46:20 AM","0.00","0.00","1.00"
"31/01/2020 5:15:16 AM","0.00","1.00","1.00"
"31/01/2020 5:09:29 AM","1.00","1.00","1.00"
"31/01/2020 5:09:20 AM","1.00","1.00","0.00"
"31/01/2020 5:03:14 AM","1.00","0.00","0.00"
"30/01/2020 6:00:02 PM","0.00","0.00","0.00"
"30/01/2020 6:00:00 PM","0.00","0.00","1.00"
"30/01/2020 5:53:16 PM","0.00","1.00","1.00"
"30/01/2020 3:34:02 PM","1.00","1.00","1.00"
"30/01/2020 3:09:09 PM","0.00","1.00","1.00"
"30/01/2020 3:03:14 PM","1.00","1.00","1.00"
"30/01/2020 3:03:10 PM","1.00","1.00","0.00"
"30/01/2020 3:03:07 PM","1.00","0.00","0.00"
"30/01/2020 1:50:12 PM","0.00","0.00","0.00"
"30/01/2020 1:50:10 PM","0.00","0.00","1.00"
"30/01/2020 1:19:02 PM","0.00","1.00","1.00"
"30/01/2020 8:29:24 AM","1.00","1.00","1.00"
"30/01/2020 8:29:20 AM","1.00","1.00","0.00"
"30/01/2020 8:29:18 AM","1.00","0.00","0.00"
"30/01/2020 7:04:12 AM","0.00","0.00","0.00"
"30/01/2020 7:04:10 AM","0.00","0.00","1.00"
"30/01/2020 6:32:57 AM","0.00","1.00","1.00"
"30/01/2020 6:24:54 AM","1.00","1.00","1.00"
"30/01/2020 6:24:50 AM","1.00","1.00","0.00"
"29/01/2020 6:04:30 PM","0.00","0.00","0.00"
"29/01/2020 6:00:02 PM","1.00","0.00","0.00"
"29/01/2020 6:00:00 PM","1.00","0.00","1.00"
"29/01/2020 5:59:14 PM","1.00","1.00","1.00"
"29/01/2020 5:48:51 PM","0.00","1.00","1.00"
"29/01/2020 5:06:54 PM","1.00","1.00","1.00"
"29/01/2020 5:06:50 PM","1.00","1.00","0.00"
"29/01/2020 5:06:49 PM","1.00","0.00","0.00"
"29/01/2020 4:58:02 PM","0.00","0.00","0.00"
"29/01/2020 4:58:00 PM","0.00","0.00","1.00"
"29/01/2020 4:26:46 PM","0.00","1.00","1.00"
"29/01/2020 4:20:43 PM","1.00","1.00","1.00"
"29/01/2020 4:18:19 PM","0.00","1.00","1.00"
"29/01/2020 4:06:34 PM","1.00","1.00","1.00"
"29/01/2020 4:06:30 PM","1.00","1.00","0.00"
"29/01/2020 4:06:24 PM","1.00","0.00","0.00"
"29/01/2020 2:03:32 PM","0.00","0.00","0.00"
"29/01/2020 2:03:30 PM","0.00","0.00","1.00"
"29/01/2020 1:32:19 PM","0.00","1.00","1.00"
"29/01/2020 8:34:43 AM","1.00","1.00","1.00"
"29/01/2020 8:34:40 AM","1.00","1.00","0.00"
"29/01/2020 8:34:37 AM","1.00","0.00","0.00"
"29/01/2020 5:23:02 AM","0.00","0.00","0.00"
"29/01/2020 5:23:00 AM","0.00","0.00","1.00"
"29/01/2020 4:51:57 AM","0.00","1.00","1.00"
"29/01/2020 4:47:24 AM","1.00","1.00","1.00"
"29/01/2020 4:47:20 AM","1.00","1.00","0.00"
"29/01/2020 4:41:12 AM","1.00","0.00","0.00"
"28/01/2020 6:00:55 PM","0.00","0.00","0.00"
"28/01/2020 6:00:02 PM","1.00","0.00","0.00"
"28/01/2020 6:00:00 PM","1.00","0.00","1.00"
"28/01/2020 1:50:41 PM","1.00","1.00","1.00"
"28/01/2020 1:25:28 PM","0.00","1.00","1.00"
"28/01/2020 8:07:03 AM","1.00","1.00","1.00"
"28/01/2020 8:07:00 AM","1.00","1.00","0.00"
"28/01/2020 8:06:52 AM","1.00","0.00","0.00"
"28/01/2020 5:55:02 AM","0.00","0.00","0.00"
"28/01/2020 5:55:00 AM","0.00","0.00","1.00"
"28/01/2020 5:23:53 AM","0.00","1.00","1.00"
"28/01/2020 5:20:34 AM","1.00","1.00","1.00"
"28/01/2020 5:20:30 AM","1.00","1.00","0.00"
"28/01/2020 5:14:23 AM","1.00","0.00","0.00"
"24/01/2020 1:41:42 PM","0.00","0.00","0.00"
"24/01/2020 1:41:40 PM","0.00","0.00","1.00"
"24/01/2020 1:10:34 PM","0.00","1.00","1.00"
"24/01/2020 8:37:10 AM","1.00","1.00","1.00"
"24/01/2020 8:33:15 AM","0.00","1.00","1.00"
"24/01/2020 8:19:54 AM","1.00","1.00","1.00"
"24/01/2020 8:19:50 AM","1.00","1.00","0.00"
"24/01/2020 8:19:41 AM","1.00","0.00","0.00"
"24/01/2020 7:26:12 AM","0.00","0.00","0.00"
"24/01/2020 7:26:10 AM","0.00","0.00","1.00"
"24/01/2020 6:55:01 AM","0.00","1.00","1.00"
"24/01/2020 6:40:04 AM","1.00","1.00","1.00"
"24/01/2020 6:40:00 AM","1.00","1.00","0.00"
"24/01/2020 6:39:58 AM","1.00","0.00","0.00"
"23/01/2020 1:59:42 PM","0.00","0.00","0.00"
"23/01/2020 1:59:40 PM","0.00","0.00","1.00"
"23/01/2020 1:28:35 PM","0.00","1.00","1.00"
"23/01/2020 8:20:33 AM","1.00","1.00","1.00"
"23/01/2020 8:20:30 AM","1.00","1.00","0.00"
"23/01/2020 8:20:22 AM","1.00","0.00","0.00"
"23/01/2020 7:16:52 AM","0.00","0.00","0.00"
"23/01/2020 7:16:50 AM","0.00","0.00","1.00"
"23/01/2020 6:45:38 AM","0.00","1.00","1.00"
"23/01/2020 6:32:24 AM","1.00","1.00","1.00"
"23/01/2020 6:32:20 AM","1.00","1.00","0.00"
"23/01/2020 6:32:17 AM","1.00","0.00","0.00"
"22/01/2020 8:09:32 PM","0.00","0.00","0.00"
"22/01/2020 8:09:30 PM","0.00","0.00","1.00"
"22/01/2020 7:38:28 PM","0.00","1.00","1.00"
"22/01/2020 6:06:03 PM","1.00","1.00","1.00"
"22/01/2020 6:06:00 PM","1.00","1.00","0.00"
"22/01/2020 6:00:02 PM","1.00","0.00","0.00"
"22/01/2020 6:00:00 PM","1.00","0.00","1.00"
"22/01/2020 5:13:53 PM","1.00","1.00","1.00"
"22/01/2020 5:08:34 PM","0.00","1.00","1.00"
"22/01/2020 4:04:33 PM","1.00","1.00","1.00"
"22/01/2020 4:04:30 PM","1.00","1.00","0.00"
"22/01/2020 4:04:22 PM","1.00","0.00","0.00"
"22/01/2020 2:05:52 PM","0.00","0.00","0.00"
"22/01/2020 2:05:50 PM","0.00","0.00","1.00"
"22/01/2020 1:34:38 PM","0.00","1.00","1.00"
"22/01/2020 8:40:54 AM","1.00","1.00","1.00"
"22/01/2020 8:40:50 AM","1.00","1.00","0.00"
"22/01/2020 8:40:42 AM","1.00","0.00","0.00"
"22/01/2020 8:03:02 AM","0.00","0.00","0.00"
"22/01/2020 8:03:00 AM","0.00","0.00","1.00"
"22/01/2020 7:31:54 AM","0.00","1.00","1.00"
"22/01/2020 7:22:54 AM","1.00","1.00","1.00"
"22/01/2020 7:22:50 AM","1.00","1.00","0.00"
"22/01/2020 7:22:43 AM","1.00","0.00","0.00"
"22/01/2020 7:22:22 AM","0.00","0.00","0.00"
