"Timestamp","FCU-00-09  PIR Log","FCU-00-09  Enable Log","FCU-00-09  Status Log"
"24/03/2020 1:06:55 PM","0.00","0.00","0.00"
"24/03/2020 1:06:48 PM","0.00","0.00","1.00"
"24/03/2020 1:05:27 PM","0.00","1.00","1.00"
"24/03/2020 1:05:18 PM","0.00","1.00","0.00"
"24/03/2020 1:02:55 PM","0.00","0.00","0.00"
"24/03/2020 1:02:48 PM","0.00","0.00","1.00"
"24/03/2020 1:02:15 PM","0.00","1.00","1.00"
"24/03/2020 1:02:08 PM","0.00","1.00","0.00"
"24/03/2020 1:02:04 PM","0.00","0.00","0.00"
"24/03/2020 1:01:58 PM","0.00","0.00","1.00"
"24/03/2020 1:01:57 PM","0.00","1.00","1.00"
"24/03/2020 1:01:48 PM","0.00","1.00","0.00"
"24/03/2020 12:59:15 PM","0.00","0.00","0.00"
"24/03/2020 12:59:08 PM","0.00","0.00","1.00"
"24/03/2020 12:58:35 PM","0.00","1.00","1.00"
"24/03/2020 12:58:28 PM","0.00","1.00","0.00"
"24/03/2020 12:58:24 PM","0.00","0.00","0.00"
"24/03/2020 12:58:18 PM","0.00","0.00","1.00"
"24/03/2020 12:58:17 PM","0.00","1.00","1.00"
"24/03/2020 12:58:08 PM","0.00","1.00","0.00"
"24/03/2020 12:55:55 PM","0.00","0.00","0.00"
"24/03/2020 12:55:48 PM","0.00","0.00","1.00"
"24/03/2020 12:55:16 PM","0.00","1.00","1.00"
"24/03/2020 12:55:08 PM","0.00","1.00","0.00"
"24/03/2020 12:54:54 PM","0.00","0.00","0.00"
"24/03/2020 12:54:48 PM","0.00","0.00","1.00"
"24/03/2020 12:54:47 PM","0.00","1.00","1.00"
"24/03/2020 12:54:38 PM","0.00","1.00","0.00"
"24/03/2020 12:52:45 PM","0.00","0.00","0.00"
"24/03/2020 12:52:38 PM","0.00","0.00","1.00"
"24/03/2020 12:51:27 PM","0.00","1.00","1.00"
"24/03/2020 12:51:18 PM","0.00","1.00","0.00"
"24/03/2020 12:48:55 PM","0.00","0.00","0.00"
"24/03/2020 12:48:48 PM","0.00","0.00","1.00"
"24/03/2020 12:47:07 PM","0.00","1.00","1.00"
"24/03/2020 12:46:58 PM","0.00","1.00","0.00"
"24/03/2020 12:44:30 PM","0.00","0.00","0.00"
"24/03/2020 12:44:18 PM","0.00","0.00","1.00"
"24/03/2020 12:43:06 PM","0.00","1.00","1.00"
"24/03/2020 12:42:58 PM","0.00","1.00","0.00"
"24/03/2020 12:40:15 PM","0.00","0.00","0.00"
"24/03/2020 12:40:08 PM","0.00","0.00","1.00"
"24/03/2020 12:38:57 PM","0.00","1.00","1.00"
"24/03/2020 12:38:48 PM","0.00","1.00","0.00"
"24/03/2020 12:37:05 PM","0.00","0.00","0.00"
"24/03/2020 12:37:04 PM","0.00","0.00","1.00"
"24/03/2020 12:36:58 PM","0.00","0.00","1.00"
"24/03/2020 12:35:27 PM","0.00","1.00","1.00"
"24/03/2020 12:35:18 PM","0.00","1.00","0.00"
"24/03/2020 12:33:25 PM","0.00","0.00","0.00"
"24/03/2020 12:33:24 PM","0.00","0.00","0.00"
"24/03/2020 12:33:18 PM","0.00","0.00","1.00"
"24/03/2020 12:32:25 PM","0.00","1.00","1.00"
"24/03/2020 12:32:18 PM","0.00","1.00","0.00"
"24/03/2020 12:32:14 PM","0.00","0.00","0.00"
"24/03/2020 12:32:08 PM","0.00","0.00","1.00"
"24/03/2020 12:32:07 PM","0.00","1.00","1.00"
"24/03/2020 12:31:58 PM","0.00","1.00","0.00"
"24/03/2020 12:29:55 PM","0.00","0.00","0.00"
"24/03/2020 12:29:48 PM","0.00","0.00","1.00"
"24/03/2020 12:28:37 PM","0.00","1.00","1.00"
"24/03/2020 12:28:28 PM","0.00","1.00","0.00"
"24/03/2020 12:26:15 PM","0.00","0.00","0.00"
"24/03/2020 12:26:08 PM","0.00","0.00","1.00"
"24/03/2020 12:25:11 PM","0.00","1.00","1.00"
"24/03/2020 12:24:58 PM","0.00","1.00","0.00"
"24/03/2020 12:22:55 PM","0.00","0.00","0.00"
"24/03/2020 12:22:48 PM","0.00","0.00","1.00"
"24/03/2020 12:21:36 PM","0.00","1.00","1.00"
"24/03/2020 12:21:28 PM","0.00","1.00","0.00"
"24/03/2020 12:20:05 PM","0.00","0.00","0.00"
"24/03/2020 12:19:58 PM","0.00","0.00","1.00"
"24/03/2020 12:18:06 PM","0.00","1.00","1.00"
"24/03/2020 12:17:58 PM","0.00","1.00","0.00"
"24/03/2020 12:16:15 PM","0.00","0.00","0.00"
"24/03/2020 12:16:14 PM","0.00","0.00","0.00"
"24/03/2020 12:16:08 PM","0.00","0.00","1.00"
"24/03/2020 12:14:58 PM","0.00","1.00","1.00"
"24/03/2020 12:14:48 PM","0.00","1.00","0.00"
"24/03/2020 12:12:45 PM","0.00","0.00","0.00"
"24/03/2020 12:12:38 PM","0.00","0.00","1.00"
"24/03/2020 12:11:37 PM","0.00","1.00","1.00"
"24/03/2020 12:11:28 PM","0.00","1.00","0.00"
"24/03/2020 12:09:05 PM","0.00","0.00","0.00"
"24/03/2020 12:09:04 PM","0.00","0.00","0.00"
"24/03/2020 12:08:58 PM","0.00","0.00","1.00"
"24/03/2020 12:07:56 PM","0.00","1.00","1.00"
"24/03/2020 12:07:48 PM","0.00","1.00","0.00"
"24/03/2020 12:05:25 PM","0.00","0.00","0.00"
"24/03/2020 12:05:18 PM","0.00","0.00","1.00"
"24/03/2020 12:04:25 PM","0.00","1.00","1.00"
"24/03/2020 12:04:18 PM","0.00","1.00","0.00"
"24/03/2020 12:01:55 PM","0.00","0.00","0.00"
"24/03/2020 12:01:48 PM","0.00","0.00","1.00"
"24/03/2020 12:00:52 PM","0.00","1.00","1.00"
"24/03/2020 12:00:38 PM","0.00","1.00","0.00"
"24/03/2020 11:58:35 AM","0.00","0.00","0.00"
"24/03/2020 11:58:34 AM","0.00","0.00","0.00"
"24/03/2020 11:58:28 AM","0.00","0.00","1.00"
"24/03/2020 11:57:16 AM","0.00","1.00","1.00"
"24/03/2020 11:57:08 AM","0.00","1.00","0.00"
"24/03/2020 11:54:25 AM","0.00","0.00","0.00"
"24/03/2020 11:54:18 AM","0.00","0.00","1.00"
"24/03/2020 11:53:35 AM","0.00","1.00","1.00"
"24/03/2020 11:53:28 AM","0.00","1.00","0.00"
"24/03/2020 11:50:35 AM","0.00","0.00","0.00"
"24/03/2020 11:50:28 AM","0.00","0.00","1.00"
"24/03/2020 11:49:45 AM","0.00","1.00","1.00"
"24/03/2020 11:49:38 AM","0.00","1.00","0.00"
"24/03/2020 11:47:05 AM","0.00","0.00","0.00"
"24/03/2020 11:46:58 AM","0.00","0.00","1.00"
"24/03/2020 11:45:56 AM","0.00","1.00","1.00"
"24/03/2020 11:45:48 AM","0.00","1.00","0.00"
"24/03/2020 11:43:05 AM","0.00","0.00","0.00"
"24/03/2020 11:42:58 AM","0.00","0.00","1.00"
"24/03/2020 11:42:16 AM","0.00","1.00","1.00"
"24/03/2020 11:42:08 AM","0.00","1.00","0.00"
"24/03/2020 11:39:24 AM","0.00","0.00","0.00"
"24/03/2020 11:39:18 AM","0.00","0.00","1.00"
"24/03/2020 11:38:36 AM","0.00","1.00","1.00"
"24/03/2020 11:38:28 AM","0.00","1.00","0.00"
"24/03/2020 11:35:05 AM","0.00","0.00","0.00"
"24/03/2020 11:34:58 AM","0.00","0.00","1.00"
"24/03/2020 11:34:26 AM","0.00","1.00","1.00"
"24/03/2020 11:34:18 AM","0.00","1.00","0.00"
"24/03/2020 11:31:05 AM","0.00","0.00","0.00"
"24/03/2020 11:30:58 AM","0.00","0.00","1.00"
"24/03/2020 11:30:16 AM","0.00","1.00","1.00"
"24/03/2020 11:30:08 AM","0.00","1.00","0.00"
"24/03/2020 11:25:45 AM","0.00","0.00","0.00"
"24/03/2020 11:25:38 AM","0.00","0.00","1.00"
"24/03/2020 11:24:56 AM","0.00","1.00","1.00"
"24/03/2020 11:24:48 AM","0.00","1.00","0.00"
"24/03/2020 11:21:55 AM","0.00","0.00","0.00"
"24/03/2020 11:21:48 AM","0.00","0.00","1.00"
"24/03/2020 11:21:06 AM","0.00","1.00","1.00"
"24/03/2020 11:20:58 AM","0.00","1.00","0.00"
"24/03/2020 11:17:44 AM","0.00","0.00","0.00"
"24/03/2020 11:17:38 AM","0.00","0.00","1.00"
"24/03/2020 11:16:56 AM","0.00","1.00","1.00"
"24/03/2020 11:16:48 AM","0.00","1.00","0.00"
"24/03/2020 11:13:55 AM","0.00","0.00","0.00"
"24/03/2020 11:13:48 AM","0.00","0.00","1.00"
"24/03/2020 11:13:06 AM","0.00","1.00","1.00"
"24/03/2020 11:12:58 AM","0.00","1.00","0.00"
"24/03/2020 11:10:15 AM","0.00","0.00","0.00"
"24/03/2020 11:10:14 AM","0.00","0.00","0.00"
"24/03/2020 11:10:08 AM","0.00","0.00","1.00"
"24/03/2020 11:09:12 AM","0.00","1.00","1.00"
"24/03/2020 11:08:58 AM","0.00","1.00","0.00"
"24/03/2020 11:06:34 AM","0.00","0.00","0.00"
"24/03/2020 11:06:28 AM","0.00","0.00","1.00"
"24/03/2020 11:05:37 AM","0.00","1.00","1.00"
"24/03/2020 11:05:28 AM","0.00","1.00","0.00"
"24/03/2020 11:02:54 AM","0.00","0.00","0.00"
"24/03/2020 11:02:48 AM","0.00","0.00","1.00"
"24/03/2020 11:01:37 AM","0.00","1.00","1.00"
"24/03/2020 11:01:28 AM","0.00","1.00","0.00"
"24/03/2020 10:59:25 AM","0.00","0.00","0.00"
"24/03/2020 10:59:18 AM","0.00","0.00","1.00"
"24/03/2020 10:56:16 AM","0.00","1.00","1.00"
"24/03/2020 10:56:08 AM","0.00","1.00","0.00"
"24/03/2020 10:54:24 AM","0.00","0.00","0.00"
"24/03/2020 10:54:18 AM","0.00","0.00","1.00"
"24/03/2020 10:54:16 AM","0.00","1.00","1.00"
"24/03/2020 10:54:08 AM","0.00","1.00","0.00"
"24/03/2020 10:53:55 AM","0.00","0.00","0.00"
"24/03/2020 10:53:48 AM","0.00","0.00","1.00"
"24/03/2020 10:49:57 AM","0.00","1.00","1.00"
"24/03/2020 10:49:48 AM","0.00","1.00","0.00"
"24/03/2020 10:48:35 AM","0.00","0.00","0.00"
"24/03/2020 10:48:28 AM","0.00","0.00","1.00"
"24/03/2020 10:48:04 AM","0.00","1.00","1.00"
"24/03/2020 10:47:58 AM","0.00","1.00","0.00"
"24/03/2020 10:47:55 AM","0.00","0.00","0.00"
"24/03/2020 10:47:48 AM","0.00","0.00","1.00"
"24/03/2020 10:39:47 AM","0.00","1.00","1.00"
"24/03/2020 10:39:38 AM","0.00","1.00","0.00"
"24/03/2020 10:38:25 AM","0.00","0.00","0.00"
"24/03/2020 10:38:18 AM","0.00","0.00","1.00"
"24/03/2020 5:34:49 AM","0.00","1.00","1.00"
"24/03/2020 5:31:25 AM","1.00","1.00","1.00"
"24/03/2020 5:31:18 AM","1.00","1.00","0.00"
"24/03/2020 5:25:10 AM","1.00","0.00","0.00"
"23/03/2020 8:11:05 PM","0.00","0.00","0.00"
"23/03/2020 8:10:58 PM","0.00","0.00","1.00"
"23/03/2020 7:39:45 PM","0.00","1.00","1.00"
"23/03/2020 7:32:40 PM","1.00","1.00","1.00"
"23/03/2020 7:26:33 PM","0.00","1.00","1.00"
"23/03/2020 7:21:26 PM","1.00","1.00","1.00"
"23/03/2020 7:06:13 PM","0.00","1.00","1.00"
"23/03/2020 6:22:03 PM","1.00","1.00","1.00"
"23/03/2020 6:21:26 PM","0.00","1.00","1.00"
"23/03/2020 6:16:06 PM","1.00","1.00","1.00"
"23/03/2020 6:13:22 PM","0.00","1.00","1.00"
"23/03/2020 6:06:17 PM","1.00","1.00","1.00"
"23/03/2020 6:06:08 PM","1.00","1.00","0.00"
"23/03/2020 6:00:15 PM","1.00","0.00","0.00"
"23/03/2020 6:00:08 PM","1.00","0.00","1.00"
"23/03/2020 2:06:54 PM","1.00","1.00","1.00"
"23/03/2020 2:05:40 PM","0.00","1.00","1.00"
"23/03/2020 1:23:56 PM","1.00","1.00","1.00"
"23/03/2020 1:07:48 PM","0.00","1.00","1.00"
"23/03/2020 1:01:46 PM","1.00","1.00","1.00"
"23/03/2020 1:01:38 PM","1.00","1.00","0.00"
"23/03/2020 1:01:35 PM","1.00","0.00","0.00"
"23/03/2020 1:00:35 PM","0.00","0.00","0.00"
"23/03/2020 1:00:28 PM","0.00","0.00","1.00"
"23/03/2020 1:00:04 PM","0.00","1.00","1.00"
"23/03/2020 12:59:58 PM","0.00","1.00","0.00"
"23/03/2020 12:59:55 PM","0.00","0.00","0.00"
"23/03/2020 12:59:48 PM","0.00","0.00","1.00"
"23/03/2020 12:58:16 PM","0.00","1.00","1.00"
"23/03/2020 12:58:08 PM","0.00","1.00","0.00"
"23/03/2020 12:55:25 PM","0.00","0.00","0.00"
"23/03/2020 12:55:18 PM","0.00","0.00","1.00"
"23/03/2020 12:53:06 PM","0.00","1.00","1.00"
"23/03/2020 12:52:58 PM","0.00","1.00","0.00"
"23/03/2020 12:52:48 PM","0.00","0.00","0.00"
"23/03/2020 12:52:38 PM","0.00","1.00","0.00"
"23/03/2020 12:50:50 PM","0.00","0.00","0.00"
"23/03/2020 12:50:49 PM","0.00","0.00","1.00"
"23/03/2020 12:50:38 PM","0.00","0.00","1.00"
"23/03/2020 12:50:34 PM","0.00","1.00","1.00"
"23/03/2020 12:50:28 PM","0.00","1.00","0.00"
"23/03/2020 12:50:25 PM","0.00","0.00","0.00"
"23/03/2020 12:50:24 PM","0.00","0.00","1.00"
"23/03/2020 12:50:18 PM","0.00","0.00","1.00"
"23/03/2020 12:50:04 PM","0.00","1.00","1.00"
"23/03/2020 12:49:58 PM","0.00","1.00","0.00"
"23/03/2020 12:49:55 PM","0.00","0.00","0.00"
"23/03/2020 12:49:48 PM","0.00","0.00","1.00"
"23/03/2020 12:46:46 PM","0.00","1.00","1.00"
"23/03/2020 12:46:38 PM","0.00","1.00","0.00"
"23/03/2020 12:44:35 PM","0.00","0.00","0.00"
"23/03/2020 12:44:28 PM","0.00","0.00","1.00"
"23/03/2020 12:44:24 PM","0.00","1.00","1.00"
"23/03/2020 12:44:18 PM","0.00","1.00","0.00"
"23/03/2020 12:44:15 PM","0.00","0.00","0.00"
"23/03/2020 12:44:08 PM","0.00","0.00","1.00"
"23/03/2020 12:43:54 PM","0.00","1.00","1.00"
"23/03/2020 12:43:48 PM","0.00","1.00","0.00"
"23/03/2020 12:43:45 PM","0.00","0.00","0.00"
"23/03/2020 12:43:38 PM","0.00","0.00","1.00"
"23/03/2020 12:39:41 PM","0.00","1.00","1.00"
"23/03/2020 12:39:28 PM","0.00","1.00","0.00"
"23/03/2020 12:38:05 PM","0.00","0.00","0.00"
"23/03/2020 12:37:58 PM","0.00","0.00","1.00"
"23/03/2020 12:37:54 PM","0.00","1.00","1.00"
"23/03/2020 12:37:48 PM","0.00","1.00","0.00"
"23/03/2020 12:37:45 PM","0.00","0.00","0.00"
"23/03/2020 12:37:38 PM","0.00","0.00","1.00"
"23/03/2020 12:36:56 PM","0.00","1.00","1.00"
"23/03/2020 12:36:48 PM","0.00","1.00","0.00"
"23/03/2020 12:36:15 PM","0.00","0.00","0.00"
"23/03/2020 12:36:08 PM","0.00","0.00","1.00"
"23/03/2020 12:34:57 PM","0.00","1.00","1.00"
"23/03/2020 12:34:48 PM","0.00","1.00","0.00"
"23/03/2020 12:33:24 PM","0.00","0.00","0.00"
"23/03/2020 12:33:18 PM","0.00","0.00","1.00"
"23/03/2020 12:32:54 PM","0.00","1.00","1.00"
"23/03/2020 12:32:48 PM","0.00","1.00","0.00"
"23/03/2020 12:32:45 PM","0.00","0.00","0.00"
"23/03/2020 12:32:38 PM","0.00","0.00","1.00"
"23/03/2020 12:22:16 PM","0.00","1.00","1.00"
"23/03/2020 12:22:08 PM","0.00","1.00","0.00"
"23/03/2020 12:21:54 PM","0.00","0.00","0.00"
"23/03/2020 12:21:48 PM","0.00","0.00","1.00"
"23/03/2020 12:21:46 PM","0.00","1.00","1.00"
"23/03/2020 12:21:38 PM","0.00","1.00","0.00"
"23/03/2020 12:20:15 PM","0.00","0.00","0.00"
"23/03/2020 12:20:08 PM","0.00","0.00","1.00"
"23/03/2020 12:19:54 PM","0.00","1.00","1.00"
"23/03/2020 12:19:48 PM","0.00","1.00","0.00"
"23/03/2020 12:19:45 PM","0.00","0.00","0.00"
"23/03/2020 12:19:38 PM","0.00","0.00","1.00"
"23/03/2020 12:10:34 PM","0.00","1.00","1.00"
"23/03/2020 12:10:28 PM","0.00","1.00","0.00"
"23/03/2020 12:10:24 PM","0.00","0.00","0.00"
"23/03/2020 12:10:18 PM","0.00","0.00","1.00"
"23/03/2020 12:10:17 PM","0.00","1.00","1.00"
"23/03/2020 12:10:08 PM","0.00","1.00","0.00"
"23/03/2020 12:08:35 PM","0.00","0.00","0.00"
"23/03/2020 12:08:28 PM","0.00","0.00","1.00"
"23/03/2020 12:08:16 PM","0.00","1.00","1.00"
"23/03/2020 12:08:08 PM","0.00","1.00","0.00"
"23/03/2020 12:07:55 PM","0.00","0.00","0.00"
"23/03/2020 12:07:48 PM","0.00","0.00","1.00"
"23/03/2020 11:55:42 AM","0.00","1.00","1.00"
"23/03/2020 11:55:28 AM","0.00","1.00","0.00"
"23/03/2020 11:53:55 AM","0.00","0.00","0.00"
"23/03/2020 11:53:48 AM","0.00","0.00","1.00"
"23/03/2020 11:53:14 AM","0.00","1.00","1.00"
"23/03/2020 11:53:08 AM","0.00","1.00","0.00"
"23/03/2020 11:53:05 AM","0.00","0.00","0.00"
"23/03/2020 11:52:58 AM","0.00","0.00","1.00"
"23/03/2020 11:52:34 AM","0.00","1.00","1.00"
"23/03/2020 11:52:28 AM","0.00","1.00","0.00"
"23/03/2020 11:52:25 AM","0.00","0.00","0.00"
"23/03/2020 11:52:18 AM","0.00","0.00","1.00"
"23/03/2020 11:26:55 AM","0.00","1.00","1.00"
"23/03/2020 11:26:48 AM","0.00","1.00","0.00"
"23/03/2020 11:24:05 AM","0.00","0.00","0.00"
"23/03/2020 11:23:58 AM","0.00","0.00","1.00"
"23/03/2020 11:23:46 AM","0.00","1.00","1.00"
"23/03/2020 11:23:38 AM","0.00","1.00","0.00"
"23/03/2020 11:23:25 AM","0.00","0.00","0.00"
"23/03/2020 11:23:18 AM","0.00","0.00","1.00"
"23/03/2020 11:16:42 AM","0.00","1.00","1.00"
"23/03/2020 11:16:28 AM","0.00","1.00","0.00"
"23/03/2020 11:15:24 AM","0.00","0.00","0.00"
"23/03/2020 11:15:18 AM","0.00","0.00","1.00"
"23/03/2020 11:15:16 AM","0.00","1.00","1.00"
"23/03/2020 11:15:08 AM","0.00","1.00","0.00"
"23/03/2020 11:14:54 AM","0.00","0.00","0.00"
"23/03/2020 11:14:48 AM","0.00","0.00","1.00"
"23/03/2020 11:14:44 AM","0.00","1.00","1.00"
"23/03/2020 11:14:38 AM","0.00","1.00","0.00"
"23/03/2020 11:14:35 AM","0.00","0.00","0.00"
"23/03/2020 11:14:28 AM","0.00","0.00","1.00"
"23/03/2020 11:14:24 AM","0.00","1.00","1.00"
"23/03/2020 11:14:18 AM","0.00","1.00","0.00"
"23/03/2020 11:14:15 AM","0.00","0.00","0.00"
"23/03/2020 11:14:08 AM","0.00","0.00","1.00"
"23/03/2020 6:27:07 AM","0.00","1.00","1.00"
"23/03/2020 6:26:58 AM","0.00","1.00","0.00"
"23/03/2020 6:15:45 AM","0.00","0.00","0.00"
"23/03/2020 6:15:38 AM","0.00","0.00","1.00"
"23/03/2020 5:44:27 AM","0.00","1.00","1.00"
"23/03/2020 5:28:57 AM","1.00","1.00","1.00"
"23/03/2020 5:28:48 AM","1.00","1.00","0.00"
"23/03/2020 5:22:42 AM","1.00","0.00","0.00"
"20/03/2020 7:07:55 PM","0.00","0.00","0.00"
"20/03/2020 7:07:48 PM","0.00","0.00","1.00"
"20/03/2020 6:36:41 PM","0.00","1.00","1.00"
"20/03/2020 6:06:17 PM","1.00","1.00","1.00"
"20/03/2020 6:06:08 PM","1.00","1.00","0.00"
"20/03/2020 6:00:15 PM","1.00","0.00","0.00"
"20/03/2020 6:00:08 PM","1.00","0.00","1.00"
"20/03/2020 4:40:30 PM","1.00","1.00","1.00"
"20/03/2020 4:37:57 PM","0.00","1.00","1.00"
"20/03/2020 4:13:54 PM","1.00","1.00","1.00"
"20/03/2020 4:12:44 PM","0.00","1.00","1.00"
"20/03/2020 2:56:28 PM","1.00","1.00","1.00"
"20/03/2020 2:54:25 PM","0.00","1.00","1.00"
"20/03/2020 1:41:46 PM","1.00","1.00","1.00"
"20/03/2020 1:41:38 PM","1.00","1.00","0.00"
"20/03/2020 1:41:35 PM","1.00","0.00","0.00"
"20/03/2020 5:57:34 AM","0.00","0.00","0.00"
"20/03/2020 5:57:28 AM","0.00","0.00","1.00"
"20/03/2020 5:26:22 AM","0.00","1.00","1.00"
"20/03/2020 5:21:47 AM","1.00","1.00","1.00"
"20/03/2020 5:21:38 AM","1.00","1.00","0.00"
"20/03/2020 5:15:28 AM","1.00","0.00","0.00"
"19/03/2020 6:00:15 PM","0.00","0.00","0.00"
"19/03/2020 6:00:08 PM","0.00","0.00","1.00"
"19/03/2020 5:57:16 PM","0.00","1.00","1.00"
"19/03/2020 5:27:42 PM","1.00","1.00","1.00"
"19/03/2020 5:27:07 PM","0.00","1.00","1.00"
"19/03/2020 2:44:10 PM","1.00","1.00","1.00"
"19/03/2020 2:42:05 PM","0.00","1.00","1.00"
"19/03/2020 2:15:31 PM","1.00","1.00","1.00"
"19/03/2020 2:14:14 PM","0.00","1.00","1.00"
"19/03/2020 1:06:28 PM","1.00","1.00","1.00"
"19/03/2020 1:06:18 PM","1.00","1.00","0.00"
"19/03/2020 10:09:35 AM","0.00","0.00","0.00"
"19/03/2020 10:09:28 AM","0.00","0.00","1.00"
"19/03/2020 9:38:14 AM","0.00","1.00","1.00"
"19/03/2020 9:27:37 AM","1.00","1.00","1.00"
"19/03/2020 9:27:28 AM","1.00","1.00","0.00"
"19/03/2020 9:27:24 AM","1.00","0.00","0.00"
"19/03/2020 6:30:15 AM","0.00","0.00","0.00"
"19/03/2020 6:30:08 AM","0.00","0.00","1.00"
"19/03/2020 5:58:54 AM","0.00","1.00","1.00"
"19/03/2020 5:50:41 AM","1.00","1.00","1.00"
"19/03/2020 5:50:22 AM","0.00","1.00","1.00"
"19/03/2020 5:48:37 AM","1.00","1.00","1.00"
"19/03/2020 5:48:28 AM","1.00","1.00","0.00"
"19/03/2020 5:42:15 AM","1.00","0.00","0.00"
"18/03/2020 7:50:45 PM","0.00","0.00","0.00"
"18/03/2020 7:50:38 PM","0.00","0.00","1.00"
"18/03/2020 7:19:33 PM","0.00","1.00","1.00"
"18/03/2020 6:06:16 PM","1.00","1.00","1.00"
"18/03/2020 6:06:08 PM","1.00","1.00","0.00"
"18/03/2020 6:00:15 PM","1.00","0.00","0.00"
"18/03/2020 6:00:08 PM","1.00","0.00","1.00"
"18/03/2020 5:45:42 PM","1.00","1.00","1.00"
"18/03/2020 5:45:28 PM","1.00","1.00","0.00"
"18/03/2020 2:55:15 PM","0.00","0.00","0.00"
"18/03/2020 2:55:12 PM","0.00","0.00","1.00"
"18/03/2020 2:55:08 PM","0.00","0.00","1.00"
"18/03/2020 2:23:54 PM","0.00","1.00","1.00"
"18/03/2020 1:50:57 PM","1.00","1.00","1.00"
"18/03/2020 1:50:48 PM","1.00","1.00","0.00"
"18/03/2020 1:50:35 PM","1.00","0.00","0.00"
"18/03/2020 5:57:14 AM","0.00","0.00","0.00"
"18/03/2020 5:57:08 AM","0.00","0.00","1.00"
"18/03/2020 5:26:01 AM","0.00","1.00","1.00"
"18/03/2020 5:23:56 AM","1.00","1.00","1.00"
"18/03/2020 5:23:48 AM","1.00","1.00","0.00"
"18/03/2020 5:17:41 AM","1.00","0.00","0.00"
"17/03/2020 11:13:25 AM","0.00","0.00","0.00"
"17/03/2020 11:13:18 AM","0.00","0.00","1.00"
"17/03/2020 10:42:06 AM","0.00","1.00","1.00"
"17/03/2020 10:29:58 AM","1.00","1.00","1.00"
"17/03/2020 10:29:57 AM","1.00","1.00","0.00"
"17/03/2020 10:29:48 AM","1.00","1.00","0.00"
"17/03/2020 10:29:38 AM","1.00","0.00","0.00"
"17/03/2020 6:21:39 AM","0.00","0.00","0.00"
"17/03/2020 6:21:28 AM","0.00","0.00","1.00"
"17/03/2020 5:50:14 AM","0.00","1.00","1.00"
"17/03/2020 5:42:26 AM","1.00","1.00","1.00"
"17/03/2020 5:42:18 AM","1.00","1.00","0.00"
"17/03/2020 5:36:15 AM","1.00","0.00","0.00"
"16/03/2020 5:32:15 PM","0.00","0.00","0.00"
"16/03/2020 5:32:08 PM","0.00","0.00","1.00"
"16/03/2020 5:01:02 PM","0.00","1.00","1.00"
"16/03/2020 3:38:53 PM","1.00","1.00","1.00"
"16/03/2020 3:37:22 PM","0.00","1.00","1.00"
"16/03/2020 7:24:51 AM","1.00","1.00","1.00"
"16/03/2020 7:21:41 AM","0.00","1.00","1.00"
"16/03/2020 7:16:35 AM","1.00","1.00","1.00"
"16/03/2020 6:02:47 AM","0.00","1.00","1.00"
"16/03/2020 6:02:38 AM","0.00","1.00","0.00"
"16/03/2020 6:01:55 AM","0.00","0.00","0.00"
"16/03/2020 6:01:48 AM","0.00","0.00","1.00"
