"Timestamp","FCU-00-19 PIR Log","FCU-00-19 Enable Log","FCU-00-19 Status Log"
"12/03/2020 1:48:02 AM","1.00","1.00","0.00"
"12/03/2020 1:41:56 AM","1.00","0.00","0.00"
"12/03/2020 1:41:44 AM","0.00","0.00","0.00"
"12/03/2020 1:41:42 AM","0.00","0.00","1.00"
"12/03/2020 1:10:33 AM","0.00","1.00","1.00"
"12/03/2020 1:01:16 AM","1.00","1.00","1.00"
"12/03/2020 1:01:12 AM","1.00","1.00","0.00"
"12/03/2020 12:55:07 AM","1.00","0.00","0.00"
"12/03/2020 12:13:38 AM","0.00","0.00","0.00"
"12/03/2020 12:13:32 AM","0.00","0.00","1.00"
"11/03/2020 11:42:29 PM","0.00","1.00","1.00"
"11/03/2020 6:06:11 PM","1.00","1.00","1.00"
"11/03/2020 6:06:02 PM","1.00","1.00","0.00"
"11/03/2020 6:00:09 PM","1.00","0.00","0.00"
"11/03/2020 6:00:02 PM","1.00","0.00","1.00"
"11/03/2020 5:06:22 AM","1.00","1.00","1.00"
"11/03/2020 4:50:24 AM","0.00","1.00","1.00"
"11/03/2020 3:30:53 AM","1.00","1.00","1.00"
"11/03/2020 3:30:42 AM","1.00","1.00","0.00"
"11/03/2020 3:24:39 AM","1.00","0.00","0.00"
"11/03/2020 12:13:34 AM","0.00","0.00","0.00"
"11/03/2020 12:13:32 AM","0.00","0.00","1.00"
"10/03/2020 11:42:32 PM","0.00","1.00","1.00"
"10/03/2020 6:06:11 PM","1.00","1.00","1.00"
"10/03/2020 6:06:02 PM","1.00","1.00","0.00"
"10/03/2020 6:00:09 PM","1.00","0.00","0.00"
"10/03/2020 6:00:02 PM","1.00","0.00","1.00"
"10/03/2020 5:41:19 AM","1.00","1.00","1.00"
"10/03/2020 5:21:52 AM","0.00","1.00","1.00"
"10/03/2020 3:27:41 AM","1.00","1.00","1.00"
"10/03/2020 3:27:32 AM","1.00","1.00","0.00"
"10/03/2020 3:21:30 AM","1.00","0.00","0.00"
"10/03/2020 2:33:16 AM","0.00","0.00","0.00"
"10/03/2020 2:33:12 AM","0.00","0.00","1.00"
"10/03/2020 2:02:10 AM","0.00","1.00","1.00"
"10/03/2020 1:53:17 AM","1.00","1.00","1.00"
"10/03/2020 1:53:12 AM","1.00","1.00","0.00"
"10/03/2020 1:47:07 AM","1.00","0.00","0.00"
"10/03/2020 12:13:44 AM","0.00","0.00","0.00"
"10/03/2020 12:13:42 AM","0.00","0.00","1.00"
"9/03/2020 11:42:35 PM","0.00","1.00","1.00"
"9/03/2020 6:06:11 PM","1.00","1.00","1.00"
"9/03/2020 6:06:02 PM","1.00","1.00","0.00"
"9/03/2020 6:00:07 PM","1.00","0.00","0.00"
"9/03/2020 6:00:02 PM","1.00","0.00","1.00"
"9/03/2020 5:44:53 AM","1.00","1.00","1.00"
"9/03/2020 5:39:01 AM","0.00","1.00","1.00"
"9/03/2020 3:30:37 AM","1.00","1.00","1.00"
"9/03/2020 3:30:32 AM","1.00","1.00","0.00"
"9/03/2020 3:24:26 AM","1.00","0.00","0.00"
"9/03/2020 12:13:51 AM","0.00","0.00","0.00"
"9/03/2020 12:13:42 AM","0.00","0.00","1.00"
"8/03/2020 11:42:39 PM","0.00","1.00","1.00"
"8/03/2020 6:48:48 AM","1.00","1.00","1.00"
"8/03/2020 6:48:42 AM","1.00","1.00","0.00"
"8/03/2020 6:42:41 AM","1.00","0.00","0.00"
"8/03/2020 12:13:44 AM","0.00","0.00","0.00"
"8/03/2020 12:13:42 AM","0.00","0.00","1.00"
"7/03/2020 11:42:42 PM","0.00","1.00","1.00"
"7/03/2020 6:48:59 AM","1.00","1.00","1.00"
"7/03/2020 6:48:52 AM","1.00","1.00","0.00"
"7/03/2020 6:42:44 AM","1.00","0.00","0.00"
"7/03/2020 5:21:59 AM","0.00","0.00","0.00"
"7/03/2020 5:21:52 AM","0.00","0.00","1.00"
"7/03/2020 4:50:50 AM","0.00","1.00","1.00"
"7/03/2020 4:41:56 AM","1.00","1.00","1.00"
"7/03/2020 4:41:52 AM","1.00","1.00","0.00"
"7/03/2020 4:35:44 AM","1.00","0.00","0.00"
"7/03/2020 12:13:54 AM","0.00","0.00","0.00"
"7/03/2020 12:13:52 AM","0.00","0.00","1.00"
"6/03/2020 11:42:45 PM","0.00","1.00","1.00"
"6/03/2020 6:06:11 PM","1.00","1.00","1.00"
"6/03/2020 6:06:02 PM","1.00","1.00","0.00"
"6/03/2020 6:00:07 PM","1.00","0.00","0.00"
"6/03/2020 6:00:02 PM","1.00","0.00","1.00"
"6/03/2020 5:32:45 AM","1.00","1.00","1.00"
"6/03/2020 5:29:45 AM","0.00","1.00","1.00"
"6/03/2020 5:03:51 AM","1.00","1.00","1.00"
"6/03/2020 4:46:41 AM","0.00","1.00","1.00"
"6/03/2020 3:31:56 AM","1.00","1.00","1.00"
"6/03/2020 3:31:52 AM","1.00","1.00","0.00"
"6/03/2020 3:25:49 AM","1.00","0.00","0.00"
"6/03/2020 12:13:56 AM","0.00","0.00","0.00"
"6/03/2020 12:13:52 AM","0.00","0.00","1.00"
"5/03/2020 11:42:48 PM","0.00","1.00","1.00"
"5/03/2020 6:06:11 PM","1.00","1.00","1.00"
"5/03/2020 6:06:02 PM","1.00","1.00","0.00"
"5/03/2020 6:00:04 PM","1.00","0.00","0.00"
"5/03/2020 6:00:02 PM","1.00","0.00","1.00"
"5/03/2020 5:46:56 AM","1.00","1.00","1.00"
"5/03/2020 5:44:46 AM","0.00","1.00","1.00"
"5/03/2020 5:28:06 AM","1.00","1.00","1.00"
"5/03/2020 5:24:58 AM","0.00","1.00","1.00"
"5/03/2020 5:08:20 AM","1.00","1.00","1.00"
"5/03/2020 4:51:57 AM","0.00","1.00","1.00"
"5/03/2020 3:31:01 AM","1.00","1.00","1.00"
"5/03/2020 3:30:52 AM","1.00","1.00","0.00"
"5/03/2020 3:24:46 AM","1.00","0.00","0.00"
"5/03/2020 12:13:55 AM","0.00","0.00","0.00"
"5/03/2020 12:13:52 AM","0.00","0.00","1.00"
"4/03/2020 11:42:51 PM","0.00","1.00","1.00"
"4/03/2020 6:06:08 PM","1.00","1.00","1.00"
"4/03/2020 6:06:02 PM","1.00","1.00","0.00"
"4/03/2020 6:00:09 PM","1.00","0.00","0.00"
"4/03/2020 6:00:02 PM","1.00","0.00","1.00"
"4/03/2020 5:42:22 AM","1.00","1.00","1.00"
"4/03/2020 5:41:28 AM","0.00","1.00","1.00"
"4/03/2020 5:05:42 AM","1.00","1.00","1.00"
"4/03/2020 4:47:14 AM","0.00","1.00","1.00"
"4/03/2020 3:31:20 AM","1.00","1.00","1.00"
"4/03/2020 3:31:12 AM","1.00","1.00","0.00"
"4/03/2020 3:25:08 AM","1.00","0.00","0.00"
"4/03/2020 12:14:08 AM","0.00","0.00","0.00"
"4/03/2020 12:14:02 AM","0.00","0.00","1.00"
"3/03/2020 11:42:55 PM","0.00","1.00","1.00"
"3/03/2020 6:06:11 PM","1.00","1.00","1.00"
"3/03/2020 6:06:02 PM","1.00","1.00","0.00"
"3/03/2020 6:00:04 PM","1.00","0.00","0.00"
"3/03/2020 6:00:02 PM","1.00","0.00","1.00"
"3/03/2020 5:40:15 AM","1.00","1.00","1.00"
"3/03/2020 5:28:47 AM","0.00","1.00","1.00"
"3/03/2020 5:05:16 AM","1.00","1.00","1.00"
"3/03/2020 4:51:08 AM","0.00","1.00","1.00"
"3/03/2020 3:31:45 AM","1.00","1.00","1.00"
"3/03/2020 3:31:42 AM","1.00","1.00","0.00"
