"Timestamp","FCU-00-06   PIR Log","FCU-00-06   Enable Log","FCU-00-06   Status Log"
"9/03/2020 8:46:57 AM","1.00","1.00","1.00"
"9/03/2020 8:43:18 AM","1.00","1.00","1.00"
"9/03/2020 8:43:17 AM","1.00","1.00","0.00"
"9/03/2020 8:43:06 AM","1.00","1.00","1.00"
"9/03/2020 8:41:34 AM","1.00","1.00","1.00"
"9/03/2020 8:41:33 AM","1.00","1.00","0.00"
"9/03/2020 8:40:24 AM","1.00","1.00","1.00"
"9/03/2020 8:40:13 AM","1.00","1.00","1.00"
"9/03/2020 8:40:12 AM","1.00","1.00","0.00"
"9/03/2020 8:39:57 AM","1.00","1.00","1.00"
"9/03/2020 8:39:56 AM","1.00","1.00","0.00"
"9/03/2020 8:32:16 AM","1.00","1.00","1.00"
"9/03/2020 8:32:15 AM","1.00","1.00","0.00"
"9/03/2020 8:20:37 AM","1.00","1.00","1.00"
"9/03/2020 8:12:10 AM","0.00","1.00","1.00"
"9/03/2020 8:12:09 AM","0.00","1.00","0.00"
"9/03/2020 7:16:17 AM","0.00","1.00","1.00"
"9/03/2020 7:16:16 AM","0.00","1.00","0.00"
"9/03/2020 7:16:08 AM","0.00","1.00","1.00"
"9/03/2020 7:15:53 AM","0.00","1.00","0.00"
"9/03/2020 6:59:36 AM","0.00","0.00","0.00"
"9/03/2020 6:59:33 AM","0.00","0.00","1.00"
"9/03/2020 6:28:25 AM","0.00","1.00","1.00"
"9/03/2020 6:17:39 AM","1.00","1.00","1.00"
"9/03/2020 6:00:10 AM","0.00","1.00","1.00"
"9/03/2020 6:00:03 AM","0.00","1.00","0.00"
"7/03/2020 12:40:56 PM","0.00","0.00","0.00"
"7/03/2020 12:40:53 PM","0.00","0.00","1.00"
"7/03/2020 12:18:28 PM","0.00","1.00","1.00"
"7/03/2020 12:18:25 PM","0.00","1.00","0.00"
"7/03/2020 12:09:50 PM","0.00","1.00","1.00"
"7/03/2020 12:06:51 PM","1.00","1.00","1.00"
"7/03/2020 12:06:43 PM","1.00","1.00","0.00"
"7/03/2020 12:00:43 PM","1.00","0.00","0.00"
"6/03/2020 5:37:46 PM","0.00","0.00","0.00"
"6/03/2020 5:37:43 PM","0.00","0.00","1.00"
"6/03/2020 5:06:31 PM","0.00","1.00","1.00"
"6/03/2020 2:30:20 PM","1.00","1.00","1.00"
"6/03/2020 2:30:13 PM","1.00","1.00","0.00"
"6/03/2020 2:30:12 PM","1.00","0.00","0.00"
"6/03/2020 7:34:06 AM","0.00","0.00","0.00"
"6/03/2020 7:34:03 AM","0.00","0.00","1.00"
"6/03/2020 7:15:24 AM","0.00","1.00","1.00"
"6/03/2020 7:15:23 AM","0.00","1.00","0.00"
"6/03/2020 7:02:51 AM","0.00","1.00","1.00"
"6/03/2020 6:58:07 AM","1.00","1.00","1.00"
"6/03/2020 6:58:06 AM","1.00","1.00","0.00"
"6/03/2020 6:56:06 AM","1.00","1.00","1.00"
"6/03/2020 6:55:53 AM","1.00","1.00","0.00"
"6/03/2020 6:55:46 AM","1.00","0.00","0.00"
"6/03/2020 5:52:56 AM","0.00","0.00","0.00"
"6/03/2020 5:52:53 AM","0.00","0.00","1.00"
"6/03/2020 5:39:55 AM","0.00","1.00","1.00"
"6/03/2020 5:38:50 AM","0.00","1.00","1.00"
"6/03/2020 5:38:49 AM","0.00","1.00","0.00"
"6/03/2020 5:36:30 AM","0.00","1.00","1.00"
"6/03/2020 5:36:29 AM","0.00","1.00","0.00"
"6/03/2020 5:36:10 AM","0.00","1.00","1.00"
"6/03/2020 5:36:09 AM","0.00","1.00","0.00"
"6/03/2020 5:35:51 AM","0.00","1.00","1.00"
"6/03/2020 5:35:50 AM","0.00","1.00","0.00"
"6/03/2020 5:34:12 AM","0.00","1.00","1.00"
"6/03/2020 5:34:11 AM","0.00","1.00","0.00"
"6/03/2020 5:21:51 AM","0.00","1.00","1.00"
"6/03/2020 5:21:28 AM","1.00","1.00","1.00"
"6/03/2020 5:21:27 AM","1.00","1.00","1.00"
"6/03/2020 5:21:26 AM","1.00","1.00","0.00"
"6/03/2020 5:21:13 AM","1.00","1.00","0.00"
"6/03/2020 5:15:04 AM","1.00","0.00","0.00"
"5/03/2020 5:56:56 PM","0.00","0.00","0.00"
"5/03/2020 5:56:53 PM","0.00","0.00","1.00"
"5/03/2020 5:25:45 PM","0.00","1.00","1.00"
"5/03/2020 5:20:40 PM","1.00","1.00","1.00"
"5/03/2020 5:20:33 PM","1.00","1.00","0.00"
"5/03/2020 5:20:28 PM","1.00","0.00","0.00"
"5/03/2020 2:51:26 PM","0.00","0.00","0.00"
"5/03/2020 2:51:23 PM","0.00","0.00","1.00"
"5/03/2020 2:20:10 PM","0.00","1.00","1.00"
"5/03/2020 2:13:31 PM","1.00","1.00","1.00"
"5/03/2020 2:13:20 PM","0.00","1.00","1.00"
"5/03/2020 2:12:18 PM","1.00","1.00","1.00"
"5/03/2020 2:08:15 PM","1.00","1.00","1.00"
"5/03/2020 2:08:03 PM","1.00","1.00","0.00"
"5/03/2020 2:08:02 PM","1.00","0.00","0.00"
"5/03/2020 6:57:46 AM","0.00","0.00","0.00"
"5/03/2020 6:57:43 AM","0.00","0.00","1.00"
"5/03/2020 6:26:30 AM","0.00","1.00","1.00"
"5/03/2020 6:16:38 AM","1.00","1.00","1.00"
"5/03/2020 6:16:33 AM","1.00","1.00","0.00"
"5/03/2020 6:16:31 AM","1.00","0.00","0.00"
"4/03/2020 4:50:36 PM","0.00","0.00","0.00"
"4/03/2020 4:50:33 PM","0.00","0.00","1.00"
"4/03/2020 4:19:20 PM","0.00","1.00","1.00"
"4/03/2020 4:09:40 PM","1.00","1.00","1.00"
"4/03/2020 3:54:37 PM","0.00","1.00","1.00"
"4/03/2020 3:05:07 PM","1.00","1.00","1.00"
"4/03/2020 3:05:06 PM","1.00","1.00","0.00"
"4/03/2020 3:02:28 PM","1.00","1.00","1.00"
"4/03/2020 3:02:13 PM","1.00","1.00","0.00"
"4/03/2020 3:02:11 PM","1.00","0.00","0.00"
"4/03/2020 1:39:21 PM","0.00","0.00","0.00"
"4/03/2020 1:39:13 PM","0.00","0.00","1.00"
"4/03/2020 1:08:02 PM","0.00","1.00","1.00"
"4/03/2020 9:15:53 AM","1.00","1.00","1.00"
"4/03/2020 9:01:40 AM","1.00","1.00","1.00"
"4/03/2020 9:01:38 AM","1.00","1.00","0.00"
"4/03/2020 8:59:02 AM","1.00","1.00","1.00"
"4/03/2020 8:58:43 AM","1.00","1.00","0.00"
"4/03/2020 8:58:38 AM","1.00","0.00","0.00"
"4/03/2020 8:49:06 AM","0.00","0.00","0.00"
"4/03/2020 8:49:03 AM","0.00","0.00","1.00"
"4/03/2020 8:48:45 AM","0.00","1.00","1.00"
"4/03/2020 8:48:33 AM","0.00","1.00","0.00"
"4/03/2020 8:48:26 AM","0.00","0.00","0.00"
"4/03/2020 8:48:23 AM","0.00","0.00","1.00"
"4/03/2020 8:48:04 AM","0.00","1.00","1.00"
"4/03/2020 8:47:53 AM","0.00","1.00","0.00"
"4/03/2020 8:47:46 AM","0.00","0.00","0.00"
"4/03/2020 8:47:43 AM","0.00","0.00","1.00"
"4/03/2020 7:50:47 AM","0.00","1.00","1.00"
"4/03/2020 7:50:46 AM","0.00","1.00","0.00"
"4/03/2020 7:50:19 AM","0.00","1.00","1.00"
"4/03/2020 7:50:15 AM","0.00","1.00","0.00"
"4/03/2020 7:47:02 AM","0.00","1.00","1.00"
"4/03/2020 7:47:01 AM","0.00","1.00","0.00"
"4/03/2020 7:44:41 AM","0.00","1.00","1.00"
"4/03/2020 7:44:33 AM","0.00","1.00","0.00"
"4/03/2020 7:44:26 AM","0.00","0.00","0.00"
"4/03/2020 7:44:23 AM","0.00","0.00","1.00"
"4/03/2020 7:44:17 AM","0.00","1.00","1.00"
"4/03/2020 7:44:03 AM","0.00","1.00","0.00"
"4/03/2020 7:43:56 AM","0.00","0.00","0.00"
"4/03/2020 7:43:54 AM","0.00","0.00","1.00"
"4/03/2020 7:43:53 AM","0.00","0.00","0.00"
"4/03/2020 7:43:43 AM","0.00","1.00","0.00"
"4/03/2020 7:43:36 AM","0.00","0.00","0.00"
"4/03/2020 7:43:34 AM","0.00","0.00","1.00"
"4/03/2020 7:43:33 AM","0.00","0.00","0.00"
"4/03/2020 7:43:23 AM","0.00","1.00","0.00"
"4/03/2020 6:38:51 AM","0.00","0.00","0.00"
"4/03/2020 6:38:43 AM","0.00","0.00","1.00"
"4/03/2020 6:07:33 AM","0.00","1.00","1.00"
"4/03/2020 6:03:45 AM","1.00","1.00","1.00"
"4/03/2020 6:03:40 AM","1.00","1.00","0.00"
"4/03/2020 6:00:11 AM","1.00","1.00","1.00"
"4/03/2020 6:00:09 AM","1.00","1.00","0.00"
"4/03/2020 6:00:03 AM","1.00","1.00","0.00"
"4/03/2020 5:55:16 AM","1.00","0.00","0.00"
"3/03/2020 7:03:16 PM","0.00","0.00","0.00"
"3/03/2020 7:03:13 PM","0.00","0.00","1.00"
"3/03/2020 7:01:55 PM","0.00","1.00","1.00"
"3/03/2020 7:01:54 PM","0.00","1.00","0.00"
"3/03/2020 6:32:09 PM","0.00","1.00","1.00"
"3/03/2020 6:08:33 PM","1.00","1.00","1.00"
"3/03/2020 6:08:31 PM","1.00","1.00","0.00"
"3/03/2020 6:08:22 PM","1.00","1.00","1.00"
"3/03/2020 6:08:19 PM","1.00","1.00","0.00"
"3/03/2020 6:06:27 PM","1.00","1.00","1.00"
"3/03/2020 6:06:03 PM","1.00","1.00","0.00"
"3/03/2020 6:00:06 PM","1.00","0.00","0.00"
"3/03/2020 6:00:03 PM","1.00","0.00","1.00"
"3/03/2020 4:33:36 PM","1.00","1.00","1.00"
"3/03/2020 4:33:26 PM","1.00","1.00","0.00"
"3/03/2020 3:28:33 PM","1.00","1.00","1.00"
"3/03/2020 3:28:32 PM","1.00","1.00","0.00"
"3/03/2020 3:25:11 PM","1.00","1.00","1.00"
"3/03/2020 3:25:06 PM","1.00","1.00","0.00"
"3/03/2020 3:25:05 PM","1.00","1.00","1.00"
"3/03/2020 3:24:43 PM","1.00","1.00","0.00"
"3/03/2020 3:24:35 PM","1.00","0.00","0.00"
"3/03/2020 11:18:11 AM","0.00","0.00","0.00"
"3/03/2020 11:18:03 AM","0.00","0.00","1.00"
"3/03/2020 10:46:57 AM","0.00","1.00","1.00"
"3/03/2020 10:40:58 AM","1.00","1.00","1.00"
"3/03/2020 10:40:23 AM","1.00","1.00","0.00"
"3/03/2020 10:40:18 AM","1.00","0.00","0.00"
"3/03/2020 9:22:36 AM","0.00","0.00","0.00"
"3/03/2020 9:22:33 AM","0.00","0.00","1.00"
"3/03/2020 9:22:09 AM","0.00","1.00","1.00"
"3/03/2020 9:22:03 AM","0.00","1.00","0.00"
"3/03/2020 9:21:56 AM","0.00","0.00","0.00"
"3/03/2020 9:21:53 AM","0.00","0.00","1.00"
"3/03/2020 9:21:08 AM","0.00","1.00","1.00"
"3/03/2020 9:20:43 AM","0.00","1.00","0.00"
"3/03/2020 9:20:36 AM","0.00","0.00","0.00"
"3/03/2020 9:20:33 AM","0.00","0.00","1.00"
"3/03/2020 6:46:47 AM","0.00","1.00","1.00"
"3/03/2020 6:46:43 AM","0.00","1.00","0.00"
"3/03/2020 6:46:36 AM","0.00","0.00","0.00"
"3/03/2020 6:46:33 AM","0.00","0.00","1.00"
"3/03/2020 6:46:09 AM","0.00","1.00","1.00"
"3/03/2020 6:46:03 AM","0.00","1.00","0.00"
"3/03/2020 6:04:11 AM","0.00","0.00","0.00"
"3/03/2020 6:04:03 AM","0.00","0.00","1.00"
"3/03/2020 5:32:49 AM","0.00","1.00","1.00"
"3/03/2020 5:31:52 AM","1.00","1.00","1.00"
"3/03/2020 5:31:43 AM","1.00","1.00","0.00"
"3/03/2020 5:25:34 AM","1.00","0.00","0.00"
"2/03/2020 6:00:06 PM","0.00","0.00","0.00"
"2/03/2020 6:00:03 PM","0.00","0.00","1.00"
"2/03/2020 5:33:52 PM","0.00","1.00","1.00"
"2/03/2020 12:32:28 PM","1.00","1.00","1.00"
"2/03/2020 12:32:23 PM","1.00","1.00","0.00"
"2/03/2020 12:32:21 PM","1.00","0.00","0.00"
"2/03/2020 7:08:56 AM","0.00","0.00","0.00"
"2/03/2020 7:08:53 AM","0.00","0.00","1.00"
"2/03/2020 6:37:42 AM","0.00","1.00","1.00"
"2/03/2020 6:27:37 AM","1.00","1.00","1.00"
"2/03/2020 6:27:33 AM","1.00","1.00","0.00"
"2/03/2020 6:27:29 AM","1.00","0.00","0.00"
"2/03/2020 4:01:54 AM","0.00","0.00","0.00"
"2/03/2020 4:01:50 AM","1.00","0.00","1.00"
"2/03/2020 3:07:10 AM","1.00","0.00","1.00"
"2/03/2020 12:59:17 AM","0.00","0.00","0.00"
"2/03/2020 12:59:13 AM","1.00","0.00","1.00"
"1/03/2020 11:14:53 PM","1.00","0.00","1.00"
"29/02/2020 3:30:49 PM","0.00","0.00","0.00"
"28/02/2020 4:35:05 PM","0.00","0.00","0.00"
"28/02/2020 4:35:02 PM","0.00","0.00","1.00"
"28/02/2020 4:03:57 PM","0.00","1.00","1.00"
"28/02/2020 3:42:33 PM","1.00","1.00","1.00"
"28/02/2020 3:39:59 PM","0.00","1.00","1.00"
"28/02/2020 3:34:58 PM","1.00","1.00","1.00"
"28/02/2020 3:34:11 PM","0.00","1.00","1.00"
"28/02/2020 2:57:08 PM","1.00","1.00","1.00"
"28/02/2020 2:54:29 PM","0.00","1.00","1.00"
"28/02/2020 1:54:11 PM","1.00","1.00","1.00"
"28/02/2020 1:53:26 PM","0.00","1.00","1.00"
"28/02/2020 1:45:36 PM","1.00","1.00","1.00"
"28/02/2020 1:42:08 PM","0.00","1.00","1.00"
"28/02/2020 1:06:47 PM","1.00","1.00","1.00"
"28/02/2020 1:05:31 PM","0.00","1.00","1.00"
"28/02/2020 12:50:15 PM","1.00","1.00","1.00"
"28/02/2020 12:50:12 PM","1.00","1.00","0.00"
"28/02/2020 12:50:08 PM","1.00","0.00","0.00"
"28/02/2020 9:28:00 AM","0.00","0.00","0.00"
"28/02/2020 9:27:52 AM","0.00","0.00","1.00"
"28/02/2020 8:56:40 AM","0.00","1.00","1.00"
"28/02/2020 8:49:36 AM","1.00","1.00","1.00"
"28/02/2020 8:49:32 AM","1.00","1.00","0.00"
"28/02/2020 8:49:24 AM","1.00","0.00","0.00"
"28/02/2020 6:47:15 AM","0.00","0.00","0.00"
"28/02/2020 6:47:12 AM","0.00","0.00","1.00"
"28/02/2020 6:15:58 AM","0.00","1.00","1.00"
"28/02/2020 6:09:32 AM","1.00","1.00","1.00"
"28/02/2020 6:09:22 AM","1.00","1.00","0.00"
"28/02/2020 6:09:17 AM","1.00","0.00","0.00"
"27/02/2020 11:58:29 PM","0.00","0.00","0.00"
"27/02/2020 11:58:26 PM","1.00","0.00","1.00"
"27/02/2020 11:56:32 PM","1.00","0.00","1.00"
"27/02/2020 11:16:25 AM","0.00","0.00","0.00"
"27/02/2020 11:16:22 AM","0.00","0.00","1.00"
"27/02/2020 10:45:08 AM","0.00","1.00","1.00"
"27/02/2020 10:40:10 AM","1.00","1.00","1.00"
"27/02/2020 10:40:02 AM","1.00","1.00","0.00"
"27/02/2020 10:39:57 AM","1.00","0.00","0.00"
"27/02/2020 9:49:15 AM","0.00","0.00","0.00"
"27/02/2020 9:49:12 AM","0.00","0.00","1.00"
"27/02/2020 9:18:07 AM","0.00","1.00","1.00"
"27/02/2020 9:13:07 AM","1.00","1.00","1.00"
"27/02/2020 9:13:02 AM","1.00","1.00","0.00"
"27/02/2020 9:12:57 AM","1.00","0.00","0.00"
"27/02/2020 8:29:30 AM","0.00","0.00","0.00"
"27/02/2020 8:29:22 AM","0.00","0.00","1.00"
"27/02/2020 7:58:08 AM","0.00","1.00","1.00"
"27/02/2020 7:52:56 AM","1.00","1.00","1.00"
"27/02/2020 7:39:11 AM","0.00","1.00","1.00"
"27/02/2020 7:39:02 AM","0.00","1.00","0.00"
"27/02/2020 7:38:55 AM","0.00","0.00","0.00"
"27/02/2020 7:38:52 AM","0.00","0.00","1.00"
"27/02/2020 7:38:46 AM","0.00","1.00","1.00"
"27/02/2020 7:38:42 AM","0.00","1.00","0.00"
"27/02/2020 7:01:34 AM","0.00","0.00","0.00"
"27/02/2020 7:01:32 AM","0.00","0.00","1.00"
"27/02/2020 6:30:21 AM","0.00","1.00","1.00"
"27/02/2020 6:23:40 AM","1.00","1.00","1.00"
"27/02/2020 6:00:05 AM","0.00","1.00","1.00"
"27/02/2020 6:00:02 AM","0.00","1.00","0.00"
"26/02/2020 12:39:05 PM","0.00","0.00","0.00"
"26/02/2020 12:39:02 PM","0.00","0.00","1.00"
"26/02/2020 12:07:49 PM","0.00","1.00","1.00"
"26/02/2020 11:55:20 AM","1.00","1.00","1.00"
"26/02/2020 11:38:37 AM","0.00","1.00","1.00"
"26/02/2020 11:32:56 AM","1.00","1.00","1.00"
"26/02/2020 11:21:16 AM","0.00","1.00","1.00"
"26/02/2020 11:11:35 AM","1.00","1.00","1.00"
"26/02/2020 11:11:32 AM","1.00","1.00","0.00"
"26/02/2020 11:11:25 AM","1.00","0.00","0.00"
"26/02/2020 7:02:40 AM","0.00","0.00","0.00"
"26/02/2020 7:02:32 AM","0.00","0.00","1.00"
"26/02/2020 6:31:22 AM","0.00","1.00","1.00"
"26/02/2020 6:24:16 AM","1.00","1.00","1.00"
"26/02/2020 6:24:12 AM","1.00","1.00","0.00"
"26/02/2020 6:24:04 AM","1.00","0.00","0.00"
"25/02/2020 7:09:25 PM","0.00","0.00","0.00"
"25/02/2020 7:09:22 PM","0.00","0.00","1.00"
"25/02/2020 6:38:19 PM","0.00","1.00","1.00"
"25/02/2020 6:18:28 PM","1.00","1.00","1.00"
"25/02/2020 6:18:15 PM","0.00","1.00","1.00"
"25/02/2020 6:10:05 PM","1.00","1.00","1.00"
"25/02/2020 6:08:35 PM","0.00","1.00","1.00"
"25/02/2020 6:06:05 PM","1.00","1.00","1.00"
"25/02/2020 6:06:02 PM","1.00","1.00","0.00"
"25/02/2020 6:00:05 PM","1.00","0.00","0.00"
"25/02/2020 6:00:02 PM","1.00","0.00","1.00"
"25/02/2020 4:53:16 PM","1.00","1.00","1.00"
"25/02/2020 4:53:12 PM","1.00","1.00","0.00"
"25/02/2020 4:53:03 PM","1.00","0.00","0.00"
"25/02/2020 2:05:55 PM","0.00","0.00","0.00"
"25/02/2020 2:05:52 PM","0.00","0.00","1.00"
"25/02/2020 1:34:40 PM","0.00","1.00","1.00"
"25/02/2020 1:29:39 PM","1.00","1.00","1.00"
"25/02/2020 1:29:22 PM","1.00","1.00","0.00"
"25/02/2020 1:29:20 PM","1.00","0.00","0.00"
"25/02/2020 6:50:45 AM","0.00","0.00","0.00"
"25/02/2020 6:50:42 AM","0.00","0.00","1.00"
"25/02/2020 6:19:36 AM","0.00","1.00","1.00"
"25/02/2020 6:09:16 AM","1.00","1.00","1.00"
"25/02/2020 6:09:12 AM","1.00","1.00","0.00"
"25/02/2020 6:09:08 AM","1.00","0.00","0.00"
"24/02/2020 3:59:45 PM","0.00","0.00","0.00"
"24/02/2020 3:59:42 PM","0.00","0.00","1.00"
"24/02/2020 3:28:36 PM","0.00","1.00","1.00"
"24/02/2020 2:05:40 PM","1.00","1.00","1.00"
"24/02/2020 2:05:32 PM","1.00","1.00","0.00"
"24/02/2020 2:05:24 PM","1.00","0.00","0.00"
"24/02/2020 7:01:05 AM","0.00","0.00","0.00"
"24/02/2020 7:01:02 AM","0.00","0.00","1.00"
"24/02/2020 6:29:51 AM","0.00","1.00","1.00"
"24/02/2020 6:14:16 AM","1.00","1.00","1.00"
"24/02/2020 6:14:12 AM","1.00","1.00","0.00"
"24/02/2020 6:14:09 AM","1.00","0.00","0.00"
"22/02/2020 12:25:05 PM","0.00","0.00","0.00"
"22/02/2020 12:25:02 PM","0.00","0.00","1.00"
"22/02/2020 11:54:00 AM","0.00","1.00","1.00"
"22/02/2020 11:50:27 AM","1.00","1.00","1.00"
"22/02/2020 11:50:22 AM","1.00","1.00","0.00"
"22/02/2020 11:44:19 AM","1.00","0.00","0.00"
"21/02/2020 6:00:05 PM","0.00","0.00","0.00"
"21/02/2020 6:00:02 PM","0.00","0.00","1.00"
"21/02/2020 5:58:28 PM","0.00","1.00","1.00"
"21/02/2020 3:35:41 PM","1.00","1.00","1.00"
"21/02/2020 3:35:35 PM","0.00","1.00","1.00"
"21/02/2020 12:02:36 PM","1.00","1.00","1.00"
"21/02/2020 12:02:32 PM","1.00","1.00","0.00"
"21/02/2020 6:43:55 AM","0.00","0.00","0.00"
"21/02/2020 6:43:52 AM","0.00","0.00","1.00"
"21/02/2020 6:12:38 AM","0.00","1.00","1.00"
"21/02/2020 6:09:34 AM","1.00","1.00","1.00"
"21/02/2020 6:09:33 AM","1.00","1.00","0.00"
"21/02/2020 6:04:19 AM","1.00","1.00","1.00"
"21/02/2020 6:00:06 AM","0.00","1.00","1.00"
"21/02/2020 6:00:02 AM","0.00","1.00","0.00"
"20/02/2020 10:16:25 PM","0.00","0.00","0.00"
"20/02/2020 10:16:22 PM","0.00","0.00","1.00"
"20/02/2020 9:45:14 PM","0.00","1.00","1.00"
"20/02/2020 7:54:05 PM","1.00","1.00","1.00"
"20/02/2020 7:54:02 PM","1.00","1.00","0.00"
"20/02/2020 7:47:55 PM","1.00","0.00","0.00"
"20/02/2020 2:03:34 PM","0.00","0.00","0.00"
"20/02/2020 2:03:32 PM","0.00","0.00","1.00"
"20/02/2020 1:32:17 PM","0.00","1.00","1.00"
"20/02/2020 1:25:11 PM","1.00","1.00","1.00"
"20/02/2020 1:25:02 PM","1.00","1.00","0.00"
"20/02/2020 1:25:01 PM","1.00","0.00","0.00"
"20/02/2020 12:37:25 PM","0.00","0.00","0.00"
"20/02/2020 12:37:22 PM","0.00","0.00","1.00"
"20/02/2020 12:06:12 PM","0.00","1.00","1.00"
"20/02/2020 11:25:06 AM","1.00","1.00","1.00"
"20/02/2020 11:25:02 AM","1.00","1.00","0.00"
"20/02/2020 11:24:57 AM","1.00","0.00","0.00"
"20/02/2020 9:48:35 AM","0.00","0.00","0.00"
"20/02/2020 9:48:32 AM","0.00","0.00","1.00"
"20/02/2020 8:56:15 AM","0.00","1.00","1.00"
"20/02/2020 8:56:12 AM","0.00","1.00","0.00"
"20/02/2020 8:56:05 AM","0.00","0.00","0.00"
"20/02/2020 8:56:02 AM","0.00","0.00","1.00"
"20/02/2020 8:55:31 AM","0.00","1.00","1.00"
"20/02/2020 8:55:22 AM","0.00","1.00","0.00"
"20/02/2020 7:06:15 AM","0.00","0.00","0.00"
"20/02/2020 7:06:12 AM","0.00","0.00","1.00"
"20/02/2020 6:34:59 AM","0.00","1.00","1.00"
"20/02/2020 6:26:32 AM","1.00","1.00","1.00"
"20/02/2020 6:00:05 AM","0.00","1.00","1.00"
"20/02/2020 6:00:02 AM","0.00","1.00","0.00"
"19/02/2020 11:49:15 AM","0.00","0.00","0.00"
"19/02/2020 11:49:12 AM","0.00","0.00","1.00"
"19/02/2020 11:18:02 AM","0.00","1.00","1.00"
"19/02/2020 11:09:44 AM","1.00","1.00","1.00"
"19/02/2020 11:07:29 AM","0.00","1.00","1.00"
"19/02/2020 10:49:06 AM","1.00","1.00","1.00"
"19/02/2020 10:49:02 AM","1.00","1.00","0.00"
"19/02/2020 10:48:55 AM","1.00","0.00","0.00"
"19/02/2020 6:47:55 AM","0.00","0.00","0.00"
"19/02/2020 6:47:52 AM","0.00","0.00","1.00"
"19/02/2020 6:16:45 AM","0.00","1.00","1.00"
"19/02/2020 6:09:16 AM","1.00","1.00","1.00"
"19/02/2020 6:04:06 AM","0.00","1.00","1.00"
"19/02/2020 6:04:02 AM","0.00","1.00","0.00"
"19/02/2020 6:03:20 AM","0.00","0.00","0.00"
"19/02/2020 6:03:12 AM","0.00","0.00","1.00"
"19/02/2020 6:03:01 AM","0.00","1.00","1.00"
"19/02/2020 6:02:52 AM","0.00","1.00","0.00"
"18/02/2020 6:39:45 AM","0.00","0.00","0.00"
"18/02/2020 6:39:42 AM","0.00","0.00","1.00"
"18/02/2020 6:08:36 AM","0.00","1.00","1.00"
"18/02/2020 6:01:36 AM","1.00","1.00","1.00"
"18/02/2020 6:01:32 AM","1.00","1.00","0.00"
"18/02/2020 6:01:31 AM","1.00","0.00","0.00"
"17/02/2020 8:55:55 AM","0.00","0.00","0.00"
"17/02/2020 8:55:52 AM","0.00","0.00","1.00"
"17/02/2020 8:24:40 AM","0.00","1.00","1.00"
"17/02/2020 8:12:25 AM","1.00","1.00","1.00"
"17/02/2020 8:12:22 AM","1.00","1.00","0.00"
"17/02/2020 8:12:16 AM","1.00","0.00","0.00"
"17/02/2020 7:03:15 AM","0.00","0.00","0.00"
"17/02/2020 7:03:14 AM","0.00","0.00","1.00"
"17/02/2020 7:03:12 AM","0.00","0.00","1.00"
"17/02/2020 6:32:04 AM","0.00","1.00","1.00"
"17/02/2020 6:25:22 AM","1.00","1.00","1.00"
"17/02/2020 6:24:50 AM","0.00","1.00","1.00"
"17/02/2020 6:16:37 AM","1.00","1.00","1.00"
"17/02/2020 6:16:32 AM","1.00","1.00","0.00"
"17/02/2020 6:16:27 AM","1.00","0.00","0.00"
"15/02/2020 10:38:44 AM","0.00","0.00","0.00"
"15/02/2020 10:38:42 AM","0.00","0.00","1.00"
"15/02/2020 10:08:16 AM","0.00","1.00","1.00"
"15/02/2020 10:08:12 AM","0.00","1.00","0.00"
"15/02/2020 10:07:40 AM","0.00","0.00","0.00"
"15/02/2020 10:02:10 AM","1.00","0.00","0.00"
"14/02/2020 3:49:44 PM","0.00","0.00","0.00"
"14/02/2020 3:49:42 PM","0.00","0.00","1.00"
"14/02/2020 3:18:30 PM","0.00","1.00","1.00"
"14/02/2020 3:13:07 PM","1.00","1.00","1.00"
"14/02/2020 3:13:02 PM","1.00","1.00","0.00"
"14/02/2020 3:12:58 PM","1.00","0.00","0.00"
"14/02/2020 12:49:24 PM","0.00","0.00","0.00"
"14/02/2020 12:49:22 PM","0.00","0.00","1.00"
"14/02/2020 12:18:10 PM","0.00","1.00","1.00"
"14/02/2020 12:10:53 PM","1.00","1.00","1.00"
"14/02/2020 11:57:09 AM","0.00","1.00","1.00"
"14/02/2020 11:45:25 AM","1.00","1.00","1.00"
"14/02/2020 11:24:40 AM","0.00","1.00","1.00"
"14/02/2020 11:19:27 AM","1.00","1.00","1.00"
"14/02/2020 11:19:22 AM","1.00","1.00","0.00"
"14/02/2020 11:19:20 AM","1.00","0.00","0.00"
"14/02/2020 10:28:05 AM","0.00","0.00","0.00"
"14/02/2020 10:28:02 AM","0.00","0.00","1.00"
"14/02/2020 9:56:48 AM","0.00","1.00","1.00"
"14/02/2020 9:51:29 AM","1.00","1.00","1.00"
"14/02/2020 9:51:01 AM","0.00","1.00","1.00"
"14/02/2020 9:45:56 AM","1.00","1.00","1.00"
"14/02/2020 9:16:30 AM","0.00","1.00","1.00"
"14/02/2020 8:57:31 AM","1.00","1.00","1.00"
"14/02/2020 8:52:06 AM","0.00","1.00","1.00"
"14/02/2020 8:47:05 AM","1.00","1.00","1.00"
"14/02/2020 8:42:42 AM","0.00","1.00","1.00"
"14/02/2020 8:37:42 AM","1.00","1.00","1.00"
"14/02/2020 8:36:13 AM","0.00","1.00","1.00"
"14/02/2020 8:31:12 AM","1.00","1.00","1.00"
"14/02/2020 8:26:12 AM","0.00","1.00","1.00"
"14/02/2020 7:27:15 AM","1.00","1.00","1.00"
"14/02/2020 7:27:12 AM","1.00","1.00","0.00"
"14/02/2020 7:27:03 AM","1.00","0.00","0.00"
"14/02/2020 7:08:44 AM","0.00","0.00","0.00"
