"Timestamp","FCU-00-13  CO2 Extended Trend Log","FCU-00-13  SaTmp Extended Trend Log","FCU-00-13  ClgTmpSp Extended Trend Log","FCU-00-13  HtgTmpSp Extended Trend Log","FCU-00-13  ZnTmp Extended Trend Log"
"24/03/2020 2:05:35 PM","377.20","22.22","25.00","21.00","20.55"
"24/03/2020 2:00:35 PM","378.20","22.22","25.00","21.00","20.55"
"24/03/2020 1:55:35 PM","376.80","22.23","25.00","21.00","20.55"
"24/03/2020 1:50:35 PM","379.40","22.23","25.00","21.00","20.55"
"24/03/2020 1:45:35 PM","374.00","22.23","25.00","21.00","20.55"
"24/03/2020 1:40:35 PM","372.40","22.24","25.00","21.00","20.55"
"24/03/2020 1:35:35 PM","374.00","22.25","25.00","21.00","20.55"
"24/03/2020 1:30:35 PM","373.40","22.25","25.00","21.00","20.55"
"24/03/2020 1:25:35 PM","376.40","22.26","25.00","21.00","20.55"
"24/03/2020 1:20:35 PM","377.00","22.27","25.00","21.00","20.55"
"24/03/2020 1:15:35 PM","375.40","22.28","25.00","21.00","20.55"
"24/03/2020 1:10:35 PM","377.40","22.30","25.00","21.00","20.55"
"24/03/2020 1:05:35 PM","378.20","22.32","25.00","21.00","20.55"
"24/03/2020 1:00:35 PM","376.60","22.35","25.00","21.00","20.55"
"24/03/2020 12:55:35 PM","375.20","22.39","25.00","21.00","20.55"
"24/03/2020 12:50:35 PM","377.80","22.41","25.00","21.00","20.55"
"24/03/2020 12:45:35 PM","378.60","22.45","25.00","21.00","20.55"
"24/03/2020 12:40:35 PM","383.40","22.50","25.00","21.00","20.55"
"24/03/2020 12:35:35 PM","372.20","22.55","25.00","21.00","20.55"
"24/03/2020 12:30:35 PM","377.60","22.58","25.00","21.00","20.55"
"24/03/2020 12:25:35 PM","385.20","22.61","25.00","21.00","20.55"
"24/03/2020 12:20:35 PM","380.80","22.67","25.00","21.00","20.55"
"24/03/2020 12:15:35 PM","385.20","22.71","25.00","21.00","20.55"
"24/03/2020 12:10:35 PM","380.80","22.77","25.00","21.00","20.55"
"24/03/2020 12:05:35 PM","377.40","22.83","25.00","21.00","20.55"
"24/03/2020 12:00:35 PM","378.40","22.88","25.00","21.00","20.55"
"24/03/2020 11:55:35 AM","385.80","22.94","25.00","21.00","20.55"
"24/03/2020 11:50:35 AM","380.40","23.00","25.00","21.00","20.55"
"24/03/2020 11:45:35 AM","381.80","23.05","25.00","21.00","20.55"
"24/03/2020 11:40:35 AM","380.20","23.11","25.00","21.00","20.55"
"24/03/2020 11:35:35 AM","378.40","23.16","25.00","21.00","20.55"
"24/03/2020 11:30:35 AM","374.40","23.19","25.00","21.00","20.55"
"24/03/2020 11:25:35 AM","371.40","23.15","25.00","21.00","20.55"
"24/03/2020 11:20:35 AM","373.00","22.98","25.00","21.00","20.55"
"24/03/2020 11:15:35 AM","360.40","23.01","25.00","21.00","20.55"
"24/03/2020 11:10:35 AM","359.00","24.73","25.00","21.00","20.55"
"24/03/2020 11:05:35 AM","363.60","24.62","25.00","21.00","20.55"
"24/03/2020 11:00:35 AM","367.80","22.51","25.00","21.00","20.55"
"24/03/2020 10:55:35 AM","372.00","24.20","25.00","21.00","20.55"
"24/03/2020 10:50:35 AM","374.20","25.12","25.00","21.00","20.55"
"24/03/2020 10:45:35 AM","372.00","25.34","25.00","21.00","20.55"
"24/03/2020 10:40:35 AM","372.40","25.57","25.00","21.00","20.55"
"24/03/2020 10:35:35 AM","380.40","25.84","25.00","21.00","20.55"
"24/03/2020 10:30:35 AM","378.60","26.23","25.00","21.00","20.55"
"24/03/2020 10:25:35 AM","377.00","26.58","25.00","21.00","20.55"
"24/03/2020 10:20:35 AM","382.20","26.79","25.00","21.00","20.55"
"24/03/2020 10:15:35 AM","385.00","27.11","25.00","21.00","20.55"
"24/03/2020 10:10:35 AM","381.60","27.47","25.00","21.00","20.55"
"24/03/2020 10:05:35 AM","384.80","27.65","25.00","21.00","20.55"
"24/03/2020 10:00:35 AM","389.60","28.09","25.00","21.00","20.55"
"24/03/2020 9:55:35 AM","384.00","28.70","25.00","21.00","20.55"
"24/03/2020 9:50:35 AM","385.60","29.03","25.00","21.00","20.55"
"24/03/2020 9:45:35 AM","391.60","29.28","25.00","21.00","20.55"
"24/03/2020 9:40:35 AM","390.20","28.98","25.00","21.00","20.55"
"24/03/2020 9:35:35 AM","392.60","29.59","25.00","21.00","20.55"
"24/03/2020 9:30:35 AM","394.40","30.64","25.00","21.00","20.55"
"24/03/2020 9:25:35 AM","393.60","31.06","25.00","21.00","20.55"
"24/03/2020 9:20:35 AM","386.00","30.00","25.00","21.00","20.55"
"24/03/2020 9:15:35 AM","386.60","29.83","25.00","21.00","20.55"
"24/03/2020 9:10:35 AM","400.00","30.50","25.00","21.00","20.55"
"24/03/2020 9:05:35 AM","391.20","31.40","25.00","21.00","20.55"
"24/03/2020 9:00:35 AM","390.00","32.42","25.00","21.00","20.55"
"24/03/2020 8:55:35 AM","387.20","32.29","25.00","21.00","20.55"
"24/03/2020 8:50:35 AM","387.80","32.23","25.00","21.00","20.55"
"24/03/2020 8:45:35 AM","393.80","33.42","25.00","21.00","20.55"
"24/03/2020 8:40:35 AM","391.00","34.18","25.00","21.00","20.55"
"24/03/2020 8:35:35 AM","389.40","34.07","25.00","21.00","20.55"
"24/03/2020 8:30:35 AM","390.40","33.56","25.00","21.00","20.55"
"24/03/2020 8:25:35 AM","390.60","33.18","25.00","21.00","20.55"
"24/03/2020 8:20:35 AM","390.40","33.74","25.00","21.00","20.55"
"24/03/2020 8:15:35 AM","382.60","32.58","25.00","21.00","20.55"
"24/03/2020 8:10:35 AM","383.80","33.56","25.00","21.00","20.55"
"24/03/2020 8:05:35 AM","377.60","34.42","25.00","21.00","20.55"
"24/03/2020 8:00:35 AM","387.00","34.53","25.00","21.00","20.55"
"24/03/2020 7:55:35 AM","378.80","34.53","25.00","21.00","20.55"
"24/03/2020 7:50:35 AM","383.00","33.43","25.00","21.00","20.55"
"24/03/2020 7:45:35 AM","382.60","32.67","25.00","21.00","20.55"
"24/03/2020 7:40:35 AM","381.00","31.74","25.00","21.00","20.55"
"24/03/2020 7:35:35 AM","377.60","30.15","25.00","21.00","20.55"
"24/03/2020 7:30:35 AM","379.00","27.81","25.00","21.00","20.55"
"24/03/2020 7:25:35 AM","381.60","27.18","25.00","21.00","20.55"
"24/03/2020 7:20:35 AM","379.40","26.48","25.00","21.00","20.55"
"24/03/2020 7:15:35 AM","382.40","26.48","25.00","21.00","20.55"
"24/03/2020 7:10:35 AM","379.00","26.28","25.00","21.00","20.55"
"24/03/2020 7:05:35 AM","377.20","26.29","25.00","21.00","20.55"
"24/03/2020 7:00:35 AM","369.20","26.13","25.00","21.00","20.55"
"24/03/2020 6:55:35 AM","369.80","26.41","25.00","21.00","20.55"
"24/03/2020 6:50:35 AM","372.00","26.27","25.00","21.00","20.55"
"24/03/2020 6:45:35 AM","376.00","26.27","25.00","21.00","20.55"
"24/03/2020 6:40:35 AM","374.20","26.72","25.00","21.00","20.55"
"24/03/2020 6:35:35 AM","376.60","27.37","25.00","21.00","20.55"
"24/03/2020 6:30:35 AM","364.40","27.88","25.00","21.00","20.55"
"24/03/2020 6:25:35 AM","359.60","28.11","25.00","21.00","20.55"
"24/03/2020 6:20:35 AM","363.80","27.15","25.00","21.00","20.55"
"24/03/2020 6:15:35 AM","356.40","27.18","25.00","21.00","20.55"
"24/03/2020 6:10:35 AM","357.80","27.63","25.00","21.00","20.55"
"24/03/2020 6:05:35 AM","359.60","27.72","25.00","21.00","20.55"
"24/03/2020 6:00:35 AM","366.40","21.14","25.00","21.00","20.55"
"24/03/2020 5:55:35 AM","362.40","20.84","25.00","21.00","20.55"
"24/03/2020 5:50:35 AM","363.80","20.85","25.00","21.00","20.55"
"24/03/2020 5:45:35 AM","369.20","20.85","25.00","21.00","20.55"
"24/03/2020 5:40:35 AM","372.00","20.85","25.00","21.00","20.55"
"24/03/2020 5:35:35 AM","369.60","20.86","25.00","21.00","20.55"
"24/03/2020 5:30:35 AM","367.60","20.86","25.00","21.00","20.55"
"24/03/2020 5:25:35 AM","362.60","20.86","25.00","21.00","20.55"
"24/03/2020 5:20:35 AM","368.00","20.86","25.00","21.00","20.55"
"24/03/2020 5:15:35 AM","368.00","20.87","25.00","21.00","20.55"
"24/03/2020 5:10:35 AM","368.00","20.86","25.00","21.00","20.55"
"24/03/2020 5:05:35 AM","368.80","20.86","25.00","21.00","20.55"
"24/03/2020 5:00:35 AM","369.80","20.86","25.00","21.00","20.55"
"24/03/2020 4:55:35 AM","373.20","20.87","25.00","21.00","20.55"
"24/03/2020 4:50:35 AM","369.60","20.89","25.00","21.00","20.55"
"24/03/2020 4:45:35 AM","368.00","20.90","25.00","21.00","20.55"
"24/03/2020 4:40:35 AM","365.80","20.91","25.00","21.00","20.55"
"24/03/2020 4:35:35 AM","364.80","20.92","25.00","21.00","20.55"
"24/03/2020 4:30:35 AM","366.60","20.93","25.00","21.00","20.54"
"24/03/2020 4:25:35 AM","369.00","20.93","25.00","21.00","20.52"
"24/03/2020 4:20:35 AM","366.00","20.94","25.00","21.00","20.49"
"24/03/2020 4:15:35 AM","366.80","20.95","25.00","21.00","20.46"
"24/03/2020 4:10:35 AM","365.80","20.97","25.00","21.00","20.44"
"24/03/2020 4:05:35 AM","366.60","20.99","25.00","21.00","20.40"
"24/03/2020 4:00:35 AM","369.60","21.01","25.00","21.00","20.33"
"24/03/2020 3:55:35 AM","371.00","21.04","25.00","21.00","20.21"
"24/03/2020 3:50:35 AM","367.00","21.09","25.00","21.00","20.15"
"24/03/2020 3:45:35 AM","372.00","21.13","25.00","21.00","20.22"
"24/03/2020 3:40:35 AM","368.20","21.17","25.00","21.00","20.29"
"24/03/2020 3:35:35 AM","372.40","21.25","25.00","21.00","20.33"
"24/03/2020 3:30:35 AM","366.00","21.35","25.00","21.00","20.39"
"24/03/2020 3:25:35 AM","373.00","21.37","25.00","21.00","20.41"
"24/03/2020 3:20:35 AM","371.40","21.38","25.00","21.00","20.45"
"24/03/2020 3:15:35 AM","366.40","21.40","25.00","21.00","20.46"
"24/03/2020 3:10:35 AM","371.60","21.41","25.00","21.00","20.48"
"24/03/2020 3:05:35 AM","372.00","21.43","25.00","21.00","20.49"
"24/03/2020 3:00:35 AM","374.00","21.45","25.00","21.00","20.50"
"24/03/2020 2:55:35 AM","366.80","21.47","25.00","21.00","20.51"
"24/03/2020 2:50:35 AM","372.80","21.49","25.00","21.00","20.52"
"24/03/2020 2:45:35 AM","373.80","21.50","25.00","21.00","20.53"
"24/03/2020 2:40:35 AM","374.20","21.51","25.00","21.00","20.55"
"24/03/2020 2:35:35 AM","368.60","21.54","25.00","21.00","20.56"
"24/03/2020 2:30:35 AM","372.00","21.56","25.00","21.00","20.58"
"24/03/2020 2:25:35 AM","369.00","21.57","25.00","21.00","20.60"
"24/03/2020 2:20:35 AM","374.00","21.58","25.00","21.00","20.61"
"24/03/2020 2:15:35 AM","374.20","21.60","25.00","21.00","20.62"
"24/03/2020 2:10:35 AM","368.20","21.62","25.00","21.00","20.63"
"24/03/2020 2:05:35 AM","373.60","21.64","25.00","21.00","20.64"
"24/03/2020 2:00:35 AM","377.20","21.65","25.00","21.00","20.65"
"24/03/2020 1:55:35 AM","370.00","21.67","25.00","21.00","20.65"
"24/03/2020 1:50:35 AM","373.60","21.68","25.00","21.00","20.65"
"24/03/2020 1:45:35 AM","377.00","21.69","25.00","21.00","20.65"
"24/03/2020 1:40:35 AM","379.80","21.67","25.00","21.00","20.63"
"24/03/2020 1:35:35 AM","373.40","21.66","25.00","21.00","20.62"
"24/03/2020 1:30:35 AM","375.20","21.67","25.00","21.00","20.64"
"24/03/2020 1:25:35 AM","373.40","21.68","25.00","21.00","20.65"
"24/03/2020 1:20:35 AM","373.80","21.68","25.00","21.00","20.66"
"24/03/2020 1:15:35 AM","372.80","21.69","25.00","21.00","20.68"
"24/03/2020 1:10:35 AM","373.20","21.70","25.00","21.00","20.70"
"24/03/2020 1:05:35 AM","374.20","21.72","25.00","21.00","20.72"
"24/03/2020 1:00:35 AM","375.60","21.72","25.00","21.00","20.74"
"24/03/2020 12:55:35 AM","375.40","21.74","25.00","21.00","20.77"
"24/03/2020 12:50:35 AM","370.00","21.74","25.00","21.00","20.79"
"24/03/2020 12:45:35 AM","370.20","21.74","25.00","21.00","20.81"
"24/03/2020 12:40:35 AM","379.40","21.74","25.00","21.00","20.84"
"24/03/2020 12:35:35 AM","375.20","21.73","25.00","21.00","20.88"
"24/03/2020 12:30:35 AM","374.80","21.68","25.00","21.00","20.91"
"24/03/2020 12:25:35 AM","374.00","21.63","25.00","21.00","20.93"
"24/03/2020 12:20:35 AM","377.60","21.65","25.00","21.00","20.96"
"24/03/2020 12:15:35 AM","373.20","21.66","25.00","21.00","20.97"
"24/03/2020 12:10:35 AM","373.80","21.69","25.00","21.00","20.98"
"24/03/2020 12:05:35 AM","374.60","21.70","25.00","21.00","20.98"
"24/03/2020 12:00:35 AM","376.80","21.72","25.00","21.00","21.00"
"23/03/2020 11:55:35 PM","367.40","21.75","25.00","21.00","21.01"
"23/03/2020 11:50:35 PM","367.60","21.76","25.00","21.00","21.01"
"23/03/2020 11:45:35 PM","369.60","21.78","25.00","21.00","20.98"
"23/03/2020 11:40:35 PM","370.20","21.80","25.00","21.00","20.99"
"23/03/2020 11:35:35 PM","372.80","21.82","25.00","21.00","21.04"
"23/03/2020 11:30:35 PM","376.20","21.83","25.00","21.00","21.06"
"23/03/2020 11:25:35 PM","376.80","21.85","25.00","21.00","21.06"
"23/03/2020 11:20:35 PM","371.40","21.88","25.00","21.00","21.06"
"23/03/2020 11:15:35 PM","377.20","21.90","25.00","21.00","21.10"
"23/03/2020 11:10:35 PM","376.40","21.91","25.00","21.00","21.23"
"23/03/2020 11:05:35 PM","377.20","21.93","25.00","21.00","21.26"
"23/03/2020 11:00:35 PM","374.60","21.95","25.00","21.00","21.27"
"23/03/2020 10:55:35 PM","372.20","21.96","25.00","21.00","21.27"
"23/03/2020 10:50:35 PM","374.40","21.98","25.00","21.00","21.28"
"23/03/2020 10:45:35 PM","376.60","22.00","25.00","21.00","21.30"
"23/03/2020 10:40:35 PM","375.40","22.01","25.00","21.00","21.28"
"23/03/2020 10:35:35 PM","369.20","22.03","25.00","21.00","21.24"
"23/03/2020 10:30:35 PM","373.00","22.04","25.00","21.00","21.22"
"23/03/2020 10:25:35 PM","366.00","22.06","25.00","21.00","21.25"
"23/03/2020 10:20:35 PM","377.60","22.07","25.00","21.00","21.28"
"23/03/2020 10:15:35 PM","371.40","22.09","25.00","21.00","21.23"
"23/03/2020 10:10:35 PM","373.00","22.11","25.00","21.00","21.22"
"23/03/2020 10:05:35 PM","376.60","22.12","25.00","21.00","21.24"
"23/03/2020 10:00:35 PM","375.00","22.13","25.00","21.00","21.30"
"23/03/2020 9:55:35 PM","375.20","22.14","25.00","21.00","21.38"
"23/03/2020 9:50:35 PM","373.20","22.15","25.00","21.00","21.45"
"23/03/2020 9:45:35 PM","374.80","22.16","25.00","21.00","21.49"
"23/03/2020 9:40:35 PM","377.00","22.17","25.00","21.00","21.49"
"23/03/2020 9:35:35 PM","379.80","22.18","25.00","21.00","21.49"
"23/03/2020 9:30:35 PM","373.60","22.19","25.00","21.00","21.48"
"23/03/2020 9:25:35 PM","377.60","22.21","25.00","21.00","21.45"
"23/03/2020 9:20:35 PM","375.80","22.22","25.00","21.00","21.44"
"23/03/2020 9:15:35 PM","374.60","22.23","25.00","21.00","21.46"
"23/03/2020 9:10:35 PM","374.20","22.24","25.00","21.00","21.47"
"23/03/2020 9:05:35 PM","374.40","22.25","25.00","21.00","21.44"
"23/03/2020 9:00:35 PM","377.20","22.26","25.00","21.00","21.44"
"23/03/2020 8:55:35 PM","376.60","22.27","25.00","21.00","21.43"
"23/03/2020 8:50:35 PM","373.60","22.28","25.00","21.00","21.46"
"23/03/2020 8:45:35 PM","381.00","22.29","25.00","21.00","21.48"
"23/03/2020 8:40:35 PM","379.20","22.29","25.00","21.00","21.49"
"23/03/2020 8:35:35 PM","373.20","22.30","25.00","21.00","21.45"
"23/03/2020 8:30:35 PM","374.40","22.30","25.00","21.00","21.48"
"23/03/2020 8:25:35 PM","380.20","22.30","25.00","21.00","21.50"
"23/03/2020 8:20:35 PM","376.40","22.31","25.00","21.00","21.53"
"23/03/2020 8:15:35 PM","379.00","22.32","25.00","21.00","21.53"
"23/03/2020 8:10:35 PM","376.00","22.32","25.00","21.00","21.52"
"23/03/2020 8:05:35 PM","377.00","22.33","25.00","21.00","21.51"
"23/03/2020 8:00:35 PM","380.80","22.33","25.00","21.00","21.53"
"23/03/2020 7:55:35 PM","383.00","22.34","25.00","21.00","21.57"
"23/03/2020 7:50:35 PM","380.20","22.34","25.00","21.00","21.58"
"23/03/2020 7:45:35 PM","378.60","22.34","25.00","21.00","21.56"
"23/03/2020 7:40:35 PM","383.60","22.35","25.00","21.00","21.56"
"23/03/2020 7:35:35 PM","380.20","22.35","25.00","21.00","21.56"
"23/03/2020 7:30:35 PM","383.20","22.35","25.00","21.00","21.52"
"23/03/2020 7:25:35 PM","380.40","22.36","25.00","21.00","21.51"
"23/03/2020 7:20:35 PM","382.20","22.36","25.00","21.00","21.51"
"23/03/2020 7:15:35 PM","385.60","22.36","25.00","21.00","21.57"
"23/03/2020 7:10:35 PM","384.40","22.37","25.00","21.00","21.56"
"23/03/2020 7:05:35 PM","381.80","22.38","25.00","21.00","21.56"
"23/03/2020 7:00:35 PM","385.20","22.39","25.00","21.00","21.62"
"23/03/2020 6:55:35 PM","379.60","22.39","25.00","21.00","21.64"
"23/03/2020 6:50:35 PM","378.40","22.39","25.00","21.00","21.65"
"23/03/2020 6:45:35 PM","387.00","22.40","25.00","21.00","21.69"
"23/03/2020 6:40:35 PM","386.00","22.41","25.00","21.00","21.73"
"23/03/2020 6:35:35 PM","384.20","22.41","25.00","21.00","21.73"
"23/03/2020 6:30:35 PM","384.00","22.41","25.00","21.00","21.72"
"23/03/2020 6:25:35 PM","390.60","22.41","25.00","21.00","21.72"
"23/03/2020 6:20:35 PM","391.20","22.42","25.00","21.00","21.72"
"23/03/2020 6:15:35 PM","391.40","22.42","25.00","21.00","21.73"
"23/03/2020 6:10:35 PM","386.20","22.43","25.00","21.00","21.74"
"23/03/2020 6:05:35 PM","388.40","22.42","25.00","21.00","21.76"
"23/03/2020 6:00:35 PM","385.80","22.39","25.00","21.00","21.78"
"23/03/2020 5:55:35 PM","384.20","22.39","25.00","21.00","21.77"
"23/03/2020 5:50:35 PM","383.80","22.39","25.00","21.00","21.76"
"23/03/2020 5:45:35 PM","383.80","22.39","25.00","21.00","21.76"
"23/03/2020 5:40:35 PM","381.80","22.39","25.00","21.00","21.74"
"23/03/2020 5:35:35 PM","391.00","22.39","25.00","21.00","21.75"
"23/03/2020 5:30:35 PM","381.60","22.38","25.00","21.00","21.74"
"23/03/2020 5:25:35 PM","380.00","22.38","25.00","21.00","21.73"
"23/03/2020 5:20:35 PM","388.40","22.37","25.00","21.00","21.73"
"23/03/2020 5:15:35 PM","387.00","22.37","25.00","21.00","21.71"
"23/03/2020 5:10:35 PM","385.60","22.36","25.00","21.00","21.68"
"23/03/2020 5:05:35 PM","384.80","22.35","25.00","21.00","21.67"
"23/03/2020 5:00:35 PM","381.40","22.35","25.00","21.00","21.69"
"23/03/2020 4:55:35 PM","386.60","22.35","25.00","21.00","21.70"
"23/03/2020 4:50:35 PM","379.20","22.35","25.00","21.00","21.71"
"23/03/2020 4:45:35 PM","388.40","22.36","25.00","21.00","21.73"
"23/03/2020 4:40:35 PM","382.20","22.36","25.00","21.00","21.75"
"23/03/2020 4:35:35 PM","384.00","22.36","25.00","21.00","21.75"
"23/03/2020 4:30:35 PM","381.60","22.36","25.00","21.00","21.77"
"23/03/2020 4:25:35 PM","379.20","22.36","25.00","21.00","21.75"
"23/03/2020 4:20:35 PM","382.20","22.35","25.00","21.00","21.73"
"23/03/2020 4:15:35 PM","383.60","22.35","25.00","21.00","21.73"
"23/03/2020 4:10:35 PM","384.40","22.35","25.00","21.00","21.77"
"23/03/2020 4:05:35 PM","384.40","22.36","25.00","21.00","21.78"
"23/03/2020 4:00:35 PM","380.60","22.36","25.00","21.00","21.76"
"23/03/2020 3:55:35 PM","383.40","22.36","25.00","21.00","21.76"
"23/03/2020 3:50:35 PM","386.40","22.36","25.00","21.00","21.76"
"23/03/2020 3:45:35 PM","380.80","22.36","25.00","21.00","21.76"
"23/03/2020 3:40:35 PM","381.00","22.37","25.00","21.00","21.74"
"23/03/2020 3:35:35 PM","383.80","22.37","25.00","21.00","21.71"
"23/03/2020 3:30:35 PM","379.20","22.37","25.00","21.00","21.70"
"23/03/2020 3:25:35 PM","384.00","22.37","25.00","21.00","21.71"
"23/03/2020 3:20:35 PM","386.20","22.36","25.00","21.00","21.70"
"23/03/2020 3:15:35 PM","381.40","22.36","25.00","21.00","21.70"
"23/03/2020 3:10:35 PM","378.40","22.36","25.00","21.00","21.67"
"23/03/2020 3:05:35 PM","378.20","22.36","25.00","21.00","21.63"
"23/03/2020 3:00:35 PM","379.80","22.36","25.00","21.00","21.63"
"23/03/2020 2:55:35 PM","385.00","22.35","25.00","21.00","21.64"
"23/03/2020 2:50:35 PM","382.00","22.35","25.00","21.00","21.62"
"23/03/2020 2:45:35 PM","378.00","22.36","25.00","21.00","21.62"
"23/03/2020 2:40:35 PM","383.40","22.36","25.00","21.00","21.62"
"23/03/2020 2:35:35 PM","379.60","22.35","25.00","21.00","21.59"
"23/03/2020 2:30:35 PM","382.20","22.36","25.00","21.00","21.61"
"23/03/2020 2:25:35 PM","383.20","22.35","25.00","21.00","21.58"
"23/03/2020 2:20:35 PM","381.00","22.33","25.00","21.00","21.60"
"23/03/2020 2:15:35 PM","385.40","22.32","25.00","21.00","21.64"
"23/03/2020 2:10:35 PM","383.00","22.32","25.00","21.00","21.65"
"23/03/2020 2:05:35 PM","383.20","22.32","25.00","21.00","21.64"
"23/03/2020 2:00:35 PM","386.60","22.31","25.00","21.00","21.63"
"23/03/2020 1:55:35 PM","376.40","22.31","25.00","21.00","21.61"
"23/03/2020 1:50:35 PM","379.20","22.31","25.00","21.00","21.59"
"23/03/2020 1:45:35 PM","382.20","22.31","25.00","21.00","21.58"
"23/03/2020 1:40:35 PM","382.00","22.30","25.00","21.00","21.56"
"23/03/2020 1:35:35 PM","383.00","22.31","25.00","21.00","21.53"
"23/03/2020 1:30:35 PM","376.40","22.31","25.00","21.00","21.54"
"23/03/2020 1:25:35 PM","375.00","22.31","25.00","21.00","21.55"
"23/03/2020 1:20:35 PM","377.00","22.32","25.00","21.00","21.53"
"23/03/2020 1:15:35 PM","377.80","22.32","25.00","21.00","21.51"
"23/03/2020 1:10:35 PM","375.00","22.34","25.00","21.00","21.48"
"23/03/2020 1:05:35 PM","376.80","22.36","25.00","21.00","21.44"
"23/03/2020 1:00:35 PM","378.60","22.38","25.00","21.00","21.39"
"23/03/2020 12:55:35 PM","377.20","22.40","25.00","21.00","21.31"
"23/03/2020 12:50:35 PM","378.60","22.41","25.00","21.00","21.33"
"23/03/2020 12:45:35 PM","382.80","22.44","25.00","21.00","21.32"
"23/03/2020 12:40:35 PM","379.20","22.45","25.00","21.00","21.30"
"23/03/2020 12:35:35 PM","381.60","22.48","25.00","21.00","21.29"
"23/03/2020 12:30:35 PM","378.40","22.50","25.00","21.00","21.31"
"23/03/2020 12:25:35 PM","377.60","22.54","25.00","21.00","21.28"
"23/03/2020 12:20:35 PM","385.60","22.57","25.00","21.00","21.23"
"23/03/2020 12:15:35 PM","387.20","22.62","25.00","21.00","21.26"
"23/03/2020 12:10:35 PM","384.60","22.65","25.00","21.00","21.23"
"23/03/2020 12:05:35 PM","385.40","22.71","25.00","21.00","21.21"
"23/03/2020 12:00:35 PM","381.80","22.77","25.00","21.00","21.23"
"23/03/2020 11:55:35 AM","382.20","22.83","25.00","21.00","21.20"
"23/03/2020 11:50:35 AM","375.40","22.88","25.00","21.00","21.19"
"23/03/2020 11:45:35 AM","383.20","22.94","25.00","21.00","21.22"
"23/03/2020 11:40:35 AM","378.60","23.01","25.00","21.00","21.22"
"23/03/2020 11:35:35 AM","381.40","23.09","25.00","21.00","21.22"
"23/03/2020 11:30:35 AM","378.40","23.18","25.00","21.00","21.23"
"23/03/2020 11:25:35 AM","378.40","23.25","25.00","21.00","21.20"
"23/03/2020 11:20:35 AM","376.40","23.34","25.00","21.00","21.20"
"23/03/2020 11:15:35 AM","380.80","23.42","25.00","21.00","21.17"
"23/03/2020 11:10:35 AM","377.80","23.45","25.00","21.00","21.17"
"23/03/2020 11:05:35 AM","375.20","23.40","25.00","21.00","21.10"
"23/03/2020 11:00:35 AM","376.40","23.16","25.00","21.00","21.04"
"23/03/2020 10:55:35 AM","372.40","23.14","25.00","21.00","20.99"
"23/03/2020 10:50:35 AM","371.60","25.43","25.00","21.00","20.93"
"23/03/2020 10:45:35 AM","371.20","25.50","25.00","21.00","20.92"
"23/03/2020 10:40:35 AM","376.60","25.66","25.00","21.00","20.90"
"23/03/2020 10:35:35 AM","380.20","25.87","25.00","21.00","20.89"
"23/03/2020 10:30:35 AM","373.40","26.87","25.00","21.00","20.82"
"23/03/2020 10:25:35 AM","375.00","27.94","25.00","21.00","20.73"
"23/03/2020 10:20:35 AM","370.80","28.84","25.00","21.00","20.63"
"23/03/2020 10:15:35 AM","375.40","29.43","25.00","21.00","20.56"
"23/03/2020 10:10:35 AM","371.80","30.07","25.00","21.00","20.47"
"23/03/2020 10:05:35 AM","370.60","28.73","25.00","21.00","20.54"
"23/03/2020 10:00:35 AM","363.00","28.63","25.00","21.00","20.60"
"23/03/2020 9:55:35 AM","364.80","28.58","25.00","21.00","20.60"
"23/03/2020 9:50:35 AM","369.00","28.84","25.00","21.00","20.61"
"23/03/2020 9:45:35 AM","371.00","28.90","25.00","21.00","20.55"
"23/03/2020 9:40:35 AM","374.00","27.26","25.00","21.00","20.61"
"23/03/2020 9:35:35 AM","374.20","25.39","25.00","21.00","20.72"
"23/03/2020 9:30:35 AM","380.00","23.69","25.00","21.00","20.79"
"23/03/2020 9:25:35 AM","380.00","24.28","25.00","21.00","20.79"
"23/03/2020 9:20:35 AM","377.80","26.07","25.00","21.00","20.84"
"23/03/2020 9:15:35 AM","379.00","27.21","25.00","21.00","20.74"
"23/03/2020 9:10:35 AM","383.20","28.45","25.00","21.00","20.66"
"23/03/2020 9:05:35 AM","379.40","29.39","25.00","21.00","20.59"
"23/03/2020 9:00:35 AM","382.20","29.30","25.00","21.00","20.57"
"23/03/2020 8:55:35 AM","381.40","28.86","25.00","21.00","20.63"
"23/03/2020 8:50:35 AM","380.60","29.01","25.00","21.00","20.63"
"23/03/2020 8:45:35 AM","385.40","28.69","25.00","21.00","20.61"
"23/03/2020 8:40:35 AM","378.00","29.13","25.00","21.00","20.58"
"23/03/2020 8:35:35 AM","376.40","29.07","25.00","21.00","20.58"
"23/03/2020 8:30:35 AM","378.80","29.11","25.00","21.00","20.59"
"23/03/2020 8:25:35 AM","378.00","28.53","25.00","21.00","20.62"
"23/03/2020 8:20:35 AM","371.60","28.44","25.00","21.00","20.63"
"23/03/2020 8:15:35 AM","371.40","28.23","25.00","21.00","20.61"
"23/03/2020 8:10:35 AM","374.00","28.08","25.00","21.00","20.63"
"23/03/2020 8:05:35 AM","376.60","27.93","25.00","21.00","20.66"
"23/03/2020 8:00:35 AM","370.00","27.76","25.00","21.00","20.67"
"23/03/2020 7:55:35 AM","374.80","27.86","25.00","21.00","20.67"
"23/03/2020 7:50:35 AM","373.40","27.73","25.00","21.00","20.66"
"23/03/2020 7:45:35 AM","363.20","27.96","25.00","21.00","20.64"
