"Timestamp","FCU-00-07   PIR Log","FCU-00-07   Enable Log","FCU-00-07   Status Log"
"17/03/2020 9:47:54 AM","0.00","0.00","0.00"
"17/03/2020 9:47:43 AM","0.00","0.00","1.00"
"17/03/2020 9:47:36 AM","0.00","1.00","1.00"
"17/03/2020 9:47:33 AM","0.00","1.00","0.00"
"17/03/2020 9:41:08 AM","0.00","0.00","0.00"
"17/03/2020 9:41:03 AM","0.00","0.00","1.00"
"17/03/2020 9:40:27 AM","0.00","1.00","1.00"
"17/03/2020 9:40:23 AM","0.00","1.00","0.00"
"17/03/2020 9:40:08 AM","0.00","0.00","0.00"
"17/03/2020 9:40:03 AM","0.00","0.00","1.00"
"17/03/2020 9:39:26 AM","0.00","1.00","1.00"
"17/03/2020 9:39:23 AM","0.00","1.00","0.00"
"17/03/2020 9:39:18 AM","0.00","0.00","0.00"
"17/03/2020 9:39:13 AM","0.00","0.00","1.00"
"17/03/2020 8:35:17 AM","0.00","1.00","1.00"
"17/03/2020 8:35:13 AM","0.00","1.00","0.00"
"17/03/2020 8:34:58 AM","0.00","0.00","0.00"
"17/03/2020 8:34:53 AM","0.00","0.00","1.00"
"17/03/2020 8:34:37 AM","0.00","1.00","1.00"
"17/03/2020 8:34:33 AM","0.00","1.00","0.00"
"17/03/2020 7:11:28 AM","0.00","0.00","0.00"
"17/03/2020 7:11:23 AM","0.00","0.00","1.00"
"17/03/2020 6:40:14 AM","0.00","1.00","1.00"
"17/03/2020 6:34:45 AM","1.00","1.00","1.00"
"17/03/2020 6:18:33 AM","0.00","1.00","1.00"
"17/03/2020 6:06:11 AM","1.00","1.00","1.00"
"17/03/2020 6:00:17 AM","0.00","1.00","1.00"
"17/03/2020 6:00:13 AM","0.00","1.00","0.00"
"16/03/2020 11:09:38 PM","0.00","0.00","0.00"
"16/03/2020 11:09:33 PM","0.00","0.00","1.00"
"16/03/2020 10:38:28 PM","0.00","1.00","1.00"
"16/03/2020 8:58:56 PM","1.00","1.00","1.00"
"16/03/2020 8:58:53 PM","1.00","1.00","0.00"
"16/03/2020 8:52:50 PM","1.00","0.00","0.00"
"16/03/2020 8:48:38 PM","0.00","0.00","0.00"
"16/03/2020 8:48:33 PM","0.00","0.00","1.00"
"16/03/2020 8:17:29 PM","0.00","1.00","1.00"
"16/03/2020 8:07:17 PM","1.00","1.00","1.00"
"16/03/2020 8:07:05 PM","0.00","1.00","1.00"
"16/03/2020 6:24:26 PM","1.00","1.00","1.00"
"16/03/2020 6:23:44 PM","0.00","1.00","1.00"
"16/03/2020 6:10:46 PM","1.00","1.00","1.00"
"16/03/2020 6:10:18 PM","0.00","1.00","1.00"
"16/03/2020 6:06:06 PM","1.00","1.00","1.00"
"16/03/2020 6:06:03 PM","1.00","1.00","0.00"
"16/03/2020 6:00:08 PM","1.00","0.00","0.00"
"16/03/2020 6:00:03 PM","1.00","0.00","1.00"
"16/03/2020 3:30:17 PM","1.00","1.00","1.00"
"16/03/2020 3:07:21 PM","0.00","1.00","1.00"
"16/03/2020 3:00:33 PM","1.00","1.00","1.00"
"16/03/2020 2:52:17 PM","0.00","1.00","1.00"
"16/03/2020 2:41:07 PM","1.00","1.00","1.00"
"16/03/2020 2:40:33 PM","0.00","1.00","1.00"
"16/03/2020 11:38:07 AM","1.00","1.00","1.00"
"16/03/2020 11:37:30 AM","0.00","1.00","1.00"
"16/03/2020 9:04:25 AM","1.00","1.00","1.00"
"16/03/2020 6:04:24 AM","0.00","1.00","1.00"
"16/03/2020 5:52:56 AM","1.00","1.00","1.00"
"16/03/2020 5:52:53 AM","1.00","1.00","0.00"
"16/03/2020 5:46:45 AM","1.00","0.00","0.00"
"14/03/2020 5:56:18 AM","0.00","0.00","0.00"
"14/03/2020 5:56:13 AM","0.00","0.00","1.00"
"14/03/2020 5:25:06 AM","0.00","1.00","1.00"
"14/03/2020 5:19:06 AM","1.00","1.00","1.00"
"14/03/2020 5:19:03 AM","1.00","1.00","0.00"
"14/03/2020 5:13:02 AM","1.00","0.00","0.00"
"13/03/2020 6:01:26 PM","0.00","0.00","0.00"
"13/03/2020 6:00:08 PM","1.00","0.00","0.00"
"13/03/2020 6:00:03 PM","1.00","0.00","1.00"
"13/03/2020 3:35:26 PM","1.00","1.00","1.00"
"13/03/2020 3:35:23 PM","1.00","1.00","0.00"
"13/03/2020 3:35:17 PM","1.00","0.00","0.00"
"13/03/2020 3:27:48 PM","0.00","0.00","0.00"
"13/03/2020 3:27:43 PM","0.00","0.00","1.00"
"13/03/2020 2:56:34 PM","0.00","1.00","1.00"
"13/03/2020 2:31:43 PM","1.00","1.00","1.00"
"13/03/2020 2:27:16 PM","0.00","1.00","1.00"
"13/03/2020 2:02:32 PM","1.00","1.00","1.00"
"13/03/2020 2:02:03 PM","0.00","1.00","1.00"
"13/03/2020 1:09:10 PM","1.00","1.00","1.00"
"13/03/2020 12:59:51 PM","0.00","1.00","1.00"
"13/03/2020 12:36:57 PM","1.00","1.00","1.00"
"13/03/2020 12:36:14 PM","0.00","1.00","1.00"
"13/03/2020 12:11:06 PM","1.00","1.00","1.00"
"13/03/2020 12:03:20 PM","0.00","1.00","1.00"
"13/03/2020 11:55:20 AM","1.00","1.00","1.00"
"13/03/2020 11:55:16 AM","0.00","1.00","1.00"
"13/03/2020 11:43:56 AM","1.00","1.00","1.00"
"13/03/2020 11:43:02 AM","0.00","1.00","1.00"
"13/03/2020 11:28:18 AM","1.00","1.00","1.00"
"13/03/2020 11:26:31 AM","0.00","1.00","1.00"
"13/03/2020 10:19:36 AM","1.00","1.00","1.00"
"13/03/2020 10:19:29 AM","0.00","1.00","1.00"
"13/03/2020 10:00:01 AM","1.00","1.00","1.00"
"13/03/2020 9:59:18 AM","0.00","1.00","1.00"
"13/03/2020 9:50:56 AM","1.00","1.00","1.00"
"13/03/2020 9:49:18 AM","0.00","1.00","1.00"
"13/03/2020 9:35:16 AM","1.00","1.00","1.00"
"13/03/2020 9:35:13 AM","1.00","1.00","0.00"
"13/03/2020 9:35:12 AM","1.00","0.00","0.00"
"13/03/2020 6:51:53 AM","0.00","0.00","0.00"
"13/03/2020 6:51:43 AM","0.00","0.00","1.00"
"13/03/2020 6:20:33 AM","0.00","1.00","1.00"
"13/03/2020 6:09:46 AM","1.00","1.00","1.00"
"13/03/2020 6:09:43 AM","1.00","1.00","0.00"
"13/03/2020 6:09:41 AM","1.00","0.00","0.00"
"12/03/2020 5:30:28 PM","0.00","0.00","0.00"
"12/03/2020 5:30:23 PM","0.00","0.00","1.00"
"12/03/2020 4:59:16 PM","0.00","1.00","1.00"
"12/03/2020 11:25:17 AM","1.00","1.00","1.00"
"12/03/2020 11:25:13 AM","1.00","1.00","0.00"
"12/03/2020 11:25:01 AM","1.00","0.00","0.00"
"12/03/2020 6:43:58 AM","0.00","0.00","0.00"
"12/03/2020 6:43:53 AM","0.00","0.00","1.00"
"12/03/2020 6:12:48 AM","0.00","1.00","1.00"
"12/03/2020 6:04:26 AM","1.00","1.00","1.00"
"12/03/2020 6:04:23 AM","1.00","1.00","0.00"
"12/03/2020 6:04:16 AM","1.00","0.00","0.00"
"12/03/2020 1:45:07 AM","0.00","0.00","0.00"
"11/03/2020 6:41:08 PM","0.00","0.00","0.00"
"11/03/2020 6:41:03 PM","0.00","0.00","1.00"
"11/03/2020 6:09:55 PM","0.00","1.00","1.00"
"11/03/2020 6:06:06 PM","1.00","1.00","1.00"
"11/03/2020 6:06:03 PM","1.00","1.00","0.00"
"11/03/2020 6:00:08 PM","1.00","0.00","0.00"
"11/03/2020 6:00:03 PM","1.00","0.00","1.00"
"11/03/2020 5:12:30 PM","1.00","1.00","1.00"
"11/03/2020 5:12:26 PM","0.00","1.00","1.00"
"11/03/2020 2:59:00 PM","1.00","1.00","1.00"
"11/03/2020 2:58:44 PM","0.00","1.00","1.00"
"11/03/2020 2:17:53 PM","1.00","1.00","1.00"
"11/03/2020 2:17:27 PM","0.00","1.00","1.00"
"11/03/2020 1:55:01 PM","1.00","1.00","1.00"
"11/03/2020 1:50:49 PM","0.00","1.00","1.00"
"11/03/2020 1:45:36 PM","1.00","1.00","1.00"
"11/03/2020 1:40:53 PM","0.00","1.00","1.00"
"11/03/2020 1:35:50 PM","1.00","1.00","1.00"
"11/03/2020 1:35:07 PM","0.00","1.00","1.00"
"11/03/2020 12:04:56 PM","1.00","1.00","1.00"
"11/03/2020 12:04:53 PM","1.00","1.00","0.00"
"11/03/2020 12:04:44 PM","1.00","0.00","0.00"
"11/03/2020 10:14:58 AM","0.00","0.00","0.00"
"11/03/2020 10:14:53 AM","0.00","0.00","1.00"
"11/03/2020 10:14:46 AM","0.00","1.00","1.00"
"11/03/2020 10:14:43 AM","0.00","1.00","0.00"
"11/03/2020 10:13:03 AM","0.00","0.00","0.00"
"11/03/2020 10:12:53 AM","0.00","0.00","1.00"
"11/03/2020 10:12:46 AM","0.00","1.00","1.00"
"11/03/2020 10:12:43 AM","0.00","1.00","0.00"
"11/03/2020 10:09:38 AM","0.00","0.00","0.00"
"11/03/2020 10:09:33 AM","0.00","0.00","1.00"
"11/03/2020 10:09:27 AM","0.00","1.00","1.00"
"11/03/2020 10:09:23 AM","0.00","1.00","0.00"
"11/03/2020 10:07:08 AM","0.00","0.00","0.00"
"11/03/2020 10:07:03 AM","0.00","0.00","1.00"
"11/03/2020 10:07:02 AM","0.00","1.00","1.00"
"11/03/2020 10:06:53 AM","0.00","1.00","0.00"
"11/03/2020 10:05:54 AM","0.00","0.00","0.00"
"11/03/2020 10:05:43 AM","0.00","0.00","1.00"
"11/03/2020 10:05:36 AM","0.00","1.00","1.00"
"11/03/2020 10:05:33 AM","0.00","1.00","0.00"
"11/03/2020 10:05:28 AM","0.00","0.00","0.00"
"11/03/2020 10:05:23 AM","0.00","0.00","1.00"
"11/03/2020 10:05:17 AM","0.00","1.00","1.00"
"11/03/2020 10:05:13 AM","0.00","1.00","0.00"
"11/03/2020 10:04:38 AM","0.00","0.00","0.00"
"11/03/2020 10:04:33 AM","0.00","0.00","1.00"
"11/03/2020 10:04:22 AM","0.00","1.00","1.00"
"11/03/2020 10:04:13 AM","0.00","1.00","0.00"
"11/03/2020 10:03:39 AM","0.00","0.00","0.00"
"11/03/2020 10:03:33 AM","0.00","0.00","1.00"
"11/03/2020 10:03:27 AM","0.00","1.00","1.00"
"11/03/2020 10:03:23 AM","0.00","1.00","0.00"
"11/03/2020 10:02:18 AM","0.00","0.00","0.00"
"11/03/2020 10:02:13 AM","0.00","0.00","1.00"
"11/03/2020 10:02:06 AM","0.00","1.00","1.00"
"11/03/2020 10:02:03 AM","0.00","1.00","0.00"
"11/03/2020 9:53:28 AM","0.00","0.00","0.00"
"11/03/2020 9:53:23 AM","0.00","0.00","1.00"
"11/03/2020 6:35:42 AM","0.00","1.00","1.00"
"11/03/2020 6:35:33 AM","0.00","1.00","0.00"
"11/03/2020 6:13:28 AM","0.00","0.00","0.00"
"11/03/2020 6:13:23 AM","0.00","0.00","1.00"
"11/03/2020 5:42:09 AM","0.00","1.00","1.00"
"11/03/2020 5:37:26 AM","1.00","1.00","1.00"
"11/03/2020 5:37:23 AM","1.00","1.00","0.00"
"11/03/2020 5:31:19 AM","1.00","0.00","0.00"
"10/03/2020 5:30:48 PM","0.00","0.00","0.00"
"10/03/2020 5:30:43 PM","0.00","0.00","1.00"
"10/03/2020 4:59:38 PM","0.00","1.00","1.00"
"10/03/2020 3:17:49 PM","1.00","1.00","1.00"
"10/03/2020 3:17:39 PM","0.00","1.00","1.00"
"10/03/2020 1:46:57 PM","1.00","1.00","1.00"
"10/03/2020 1:46:53 PM","1.00","1.00","0.00"
"10/03/2020 1:46:46 PM","1.00","0.00","0.00"
"10/03/2020 1:45:18 PM","0.00","0.00","0.00"
"10/03/2020 1:45:13 PM","0.00","0.00","1.00"
"10/03/2020 1:14:01 PM","0.00","1.00","1.00"
"10/03/2020 12:47:11 PM","1.00","1.00","1.00"
"10/03/2020 11:25:46 AM","0.00","1.00","1.00"
"10/03/2020 11:25:43 AM","0.00","1.00","0.00"
"10/03/2020 11:25:38 AM","0.00","0.00","0.00"
"10/03/2020 11:25:33 AM","0.00","0.00","1.00"
"10/03/2020 11:25:26 AM","0.00","1.00","1.00"
"10/03/2020 11:25:23 AM","0.00","1.00","0.00"
"10/03/2020 10:21:48 AM","0.00","0.00","0.00"
"10/03/2020 10:21:43 AM","0.00","0.00","1.00"
"10/03/2020 9:50:29 AM","0.00","1.00","1.00"
"10/03/2020 9:45:03 AM","1.00","1.00","1.00"
"10/03/2020 9:26:56 AM","0.00","1.00","1.00"
"10/03/2020 9:26:53 AM","0.00","1.00","0.00"
"10/03/2020 9:01:43 AM","0.00","0.00","0.00"
"10/03/2020 9:01:33 AM","0.00","0.00","1.00"
"10/03/2020 8:30:22 AM","0.00","1.00","1.00"
"10/03/2020 7:38:53 AM","1.00","1.00","1.00"
"10/03/2020 6:18:11 AM","0.00","1.00","1.00"
"10/03/2020 6:08:19 AM","1.00","1.00","1.00"
"10/03/2020 5:53:06 AM","0.00","1.00","1.00"
"10/03/2020 5:49:47 AM","1.00","1.00","1.00"
"10/03/2020 5:49:43 AM","1.00","1.00","0.00"
"10/03/2020 5:43:30 AM","1.00","0.00","0.00"
"9/03/2020 6:00:08 PM","0.00","0.00","0.00"
"9/03/2020 6:00:03 PM","0.00","0.00","1.00"
"9/03/2020 5:32:40 PM","0.00","1.00","1.00"
"9/03/2020 5:26:17 PM","1.00","1.00","1.00"
"9/03/2020 5:23:29 PM","0.00","1.00","1.00"
"9/03/2020 5:12:26 PM","1.00","1.00","1.00"
"9/03/2020 4:46:42 PM","0.00","1.00","1.00"
"9/03/2020 3:49:59 PM","1.00","1.00","1.00"
"9/03/2020 3:41:02 PM","0.00","1.00","1.00"
"9/03/2020 2:55:07 PM","1.00","1.00","1.00"
"9/03/2020 2:55:03 PM","1.00","1.00","0.00"
"9/03/2020 2:54:51 PM","1.00","0.00","0.00"
"9/03/2020 1:51:38 PM","0.00","0.00","0.00"
"9/03/2020 1:51:33 PM","0.00","0.00","1.00"
"9/03/2020 1:20:21 PM","0.00","1.00","1.00"
"9/03/2020 12:50:16 PM","1.00","1.00","1.00"
"9/03/2020 12:47:05 PM","0.00","1.00","1.00"
"9/03/2020 12:28:50 PM","1.00","1.00","1.00"
"9/03/2020 12:26:10 PM","0.00","1.00","1.00"
"9/03/2020 12:00:51 PM","1.00","1.00","1.00"
"9/03/2020 11:42:54 AM","0.00","1.00","1.00"
"9/03/2020 11:33:32 AM","1.00","1.00","1.00"
"9/03/2020 11:33:23 AM","1.00","1.00","0.00"
"9/03/2020 11:33:11 AM","1.00","0.00","0.00"
"9/03/2020 11:22:48 AM","0.00","0.00","0.00"
"9/03/2020 11:22:43 AM","0.00","0.00","1.00"
"9/03/2020 10:51:32 AM","0.00","1.00","1.00"
"9/03/2020 10:44:11 AM","1.00","1.00","1.00"
"9/03/2020 6:16:58 AM","0.00","1.00","1.00"
"9/03/2020 6:06:01 AM","1.00","1.00","1.00"
"9/03/2020 6:00:12 AM","0.00","1.00","1.00"
"9/03/2020 6:00:03 AM","0.00","1.00","0.00"
"7/03/2020 12:36:43 PM","0.00","0.00","0.00"
"7/03/2020 12:36:33 PM","0.00","0.00","1.00"
"7/03/2020 12:05:24 PM","0.00","1.00","1.00"
"7/03/2020 12:02:36 PM","1.00","1.00","1.00"
"7/03/2020 12:02:33 PM","1.00","1.00","0.00"
"7/03/2020 11:56:28 AM","1.00","0.00","0.00"
"6/03/2020 7:15:58 PM","0.00","0.00","0.00"
"6/03/2020 7:15:53 PM","0.00","0.00","1.00"
"6/03/2020 6:44:48 PM","0.00","1.00","1.00"
"6/03/2020 6:06:06 PM","1.00","1.00","1.00"
"6/03/2020 6:06:03 PM","1.00","1.00","0.00"
"6/03/2020 6:00:08 PM","1.00","0.00","0.00"
"6/03/2020 6:00:03 PM","1.00","0.00","1.00"
"6/03/2020 5:57:24 PM","1.00","1.00","1.00"
"6/03/2020 5:54:07 PM","0.00","1.00","1.00"
"6/03/2020 11:54:16 AM","1.00","1.00","1.00"
"6/03/2020 11:54:13 AM","1.00","1.00","0.00"
"6/03/2020 11:54:06 AM","1.00","0.00","0.00"
"6/03/2020 10:19:38 AM","0.00","0.00","0.00"
"6/03/2020 10:19:33 AM","0.00","0.00","1.00"
"6/03/2020 10:19:17 AM","0.00","1.00","1.00"
"6/03/2020 10:19:13 AM","0.00","1.00","0.00"
"6/03/2020 10:18:48 AM","0.00","0.00","0.00"
"6/03/2020 10:18:43 AM","0.00","0.00","1.00"
"6/03/2020 10:18:27 AM","0.00","1.00","1.00"
"6/03/2020 10:18:23 AM","0.00","1.00","0.00"
"6/03/2020 10:18:08 AM","0.00","0.00","0.00"
"6/03/2020 10:18:03 AM","0.00","0.00","1.00"
"6/03/2020 10:17:47 AM","0.00","1.00","1.00"
"6/03/2020 10:17:43 AM","0.00","1.00","0.00"
"6/03/2020 10:17:28 AM","0.00","0.00","0.00"
"6/03/2020 10:17:23 AM","0.00","0.00","1.00"
"6/03/2020 8:59:36 AM","0.00","1.00","1.00"
"6/03/2020 8:59:33 AM","0.00","1.00","0.00"
"6/03/2020 7:31:03 AM","0.00","0.00","0.00"
"6/03/2020 7:30:53 AM","0.00","0.00","1.00"
"6/03/2020 6:59:42 AM","0.00","1.00","1.00"
"6/03/2020 6:50:46 AM","1.00","1.00","1.00"
"6/03/2020 6:50:43 AM","1.00","1.00","0.00"
"6/03/2020 6:50:39 AM","1.00","0.00","0.00"
"6/03/2020 5:49:48 AM","0.00","0.00","0.00"
"6/03/2020 5:49:43 AM","0.00","0.00","1.00"
"6/03/2020 5:18:36 AM","0.00","1.00","1.00"
"6/03/2020 5:15:36 AM","1.00","1.00","1.00"
"6/03/2020 5:15:33 AM","1.00","1.00","0.00"
"6/03/2020 5:09:27 AM","1.00","0.00","0.00"
"5/03/2020 7:42:23 PM","0.00","0.00","0.00"
"5/03/2020 7:42:13 PM","0.00","0.00","1.00"
"5/03/2020 7:11:13 PM","0.00","1.00","1.00"
"5/03/2020 6:06:06 PM","1.00","1.00","1.00"
"5/03/2020 6:06:03 PM","1.00","1.00","0.00"
"5/03/2020 6:00:07 PM","1.00","0.00","0.00"
"5/03/2020 6:00:03 PM","1.00","0.00","1.00"
"5/03/2020 12:57:32 PM","1.00","1.00","1.00"
"5/03/2020 12:56:35 PM","0.00","1.00","1.00"
"5/03/2020 11:17:46 AM","1.00","1.00","1.00"
"5/03/2020 11:17:43 AM","1.00","1.00","0.00"
"5/03/2020 11:17:36 AM","1.00","0.00","0.00"
"5/03/2020 6:50:38 AM","0.00","0.00","0.00"
"5/03/2020 6:50:33 AM","0.00","0.00","1.00"
"5/03/2020 6:19:22 AM","0.00","1.00","1.00"
"5/03/2020 6:10:13 AM","1.00","1.00","1.00"
"5/03/2020 6:00:06 AM","0.00","1.00","1.00"
"5/03/2020 6:00:03 AM","0.00","1.00","0.00"
"4/03/2020 6:42:58 PM","0.00","0.00","0.00"
"4/03/2020 6:42:53 PM","0.00","0.00","1.00"
"4/03/2020 6:11:45 PM","0.00","1.00","1.00"
"4/03/2020 6:06:06 PM","1.00","1.00","1.00"
"4/03/2020 6:06:03 PM","1.00","1.00","0.00"
"4/03/2020 6:00:08 PM","1.00","0.00","0.00"
"4/03/2020 6:00:03 PM","1.00","0.00","1.00"
"4/03/2020 5:45:43 PM","1.00","1.00","1.00"
