"Timestamp","FCU-00-15   PIR Log","FCU-00-15   Enable Log","FCU-00-15   Status Log"
"20/03/2020 1:28:22 PM","1.00","1.00","0.00"
"20/03/2020 1:28:19 PM","1.00","0.00","0.00"
"20/03/2020 12:33:52 PM","0.00","0.00","0.00"
"20/03/2020 12:02:47 PM","0.00","1.00","0.00"
"20/03/2020 10:43:52 AM","1.00","1.00","0.00"
"20/03/2020 10:43:49 AM","1.00","0.00","0.00"
"20/03/2020 10:14:12 AM","0.00","0.00","0.00"
"20/03/2020 9:43:01 AM","0.00","1.00","0.00"
"20/03/2020 7:37:32 AM","1.00","1.00","0.00"
"20/03/2020 7:37:28 AM","1.00","0.00","0.00"
"20/03/2020 5:13:32 AM","0.00","0.00","0.00"
"20/03/2020 4:42:31 AM","0.00","1.00","0.00"
"20/03/2020 4:27:22 AM","1.00","1.00","0.00"
"20/03/2020 4:21:13 AM","1.00","0.00","0.00"
"19/03/2020 11:20:22 PM","0.00","0.00","0.00"
"19/03/2020 10:49:14 PM","0.00","1.00","0.00"
"19/03/2020 10:43:38 PM","1.00","1.00","0.00"
"19/03/2020 10:31:22 PM","0.00","1.00","0.00"
"19/03/2020 6:06:02 PM","1.00","1.00","0.00"
"19/03/2020 6:00:02 PM","1.00","0.00","0.00"
"19/03/2020 5:29:12 PM","1.00","1.00","0.00"
"19/03/2020 5:29:10 PM","1.00","0.00","0.00"
"19/03/2020 2:41:02 PM","0.00","0.00","0.00"
"19/03/2020 2:09:53 PM","0.00","1.00","0.00"
"19/03/2020 1:54:13 PM","1.00","1.00","0.00"
"19/03/2020 1:33:30 PM","0.00","1.00","0.00"
"19/03/2020 1:27:32 PM","1.00","1.00","0.00"
"19/03/2020 1:27:23 PM","1.00","0.00","0.00"
"19/03/2020 10:26:12 AM","0.00","0.00","0.00"
"19/03/2020 9:55:03 AM","0.00","1.00","0.00"
"19/03/2020 9:49:32 AM","1.00","1.00","0.00"
"19/03/2020 9:49:30 AM","1.00","0.00","0.00"
"19/03/2020 5:29:52 AM","0.00","0.00","0.00"
"19/03/2020 4:58:43 AM","0.00","1.00","0.00"
"19/03/2020 4:44:14 AM","1.00","1.00","0.00"
"19/03/2020 4:43:54 AM","0.00","1.00","0.00"
"19/03/2020 4:38:45 AM","1.00","1.00","0.00"
"19/03/2020 4:38:23 AM","0.00","1.00","0.00"
"19/03/2020 4:32:01 AM","1.00","1.00","0.00"
"19/03/2020 4:20:22 AM","0.00","1.00","0.00"
"19/03/2020 4:19:44 AM","0.00","0.00","0.00"
"19/03/2020 4:14:15 AM","1.00","0.00","0.00"
"18/03/2020 6:59:12 PM","0.00","0.00","0.00"
"18/03/2020 6:28:03 PM","0.00","1.00","0.00"
"18/03/2020 6:06:02 PM","1.00","1.00","0.00"
"18/03/2020 6:00:02 PM","1.00","0.00","0.00"
"18/03/2020 12:19:52 PM","1.00","1.00","0.00"
"18/03/2020 12:19:43 PM","1.00","0.00","0.00"
"18/03/2020 12:13:32 PM","0.00","0.00","0.00"
"18/03/2020 11:42:19 AM","0.00","1.00","0.00"
"18/03/2020 8:28:12 AM","1.00","1.00","0.00"
"18/03/2020 8:28:04 AM","1.00","0.00","0.00"
"18/03/2020 5:16:02 AM","0.00","0.00","0.00"
"18/03/2020 4:44:58 AM","0.00","1.00","0.00"
"18/03/2020 4:35:15 AM","1.00","1.00","0.00"
"18/03/2020 4:16:12 AM","0.00","1.00","0.00"
"18/03/2020 4:15:25 AM","0.00","0.00","0.00"
"18/03/2020 4:10:05 AM","1.00","0.00","0.00"
"18/03/2020 12:28:12 AM","0.00","0.00","0.00"
"17/03/2020 11:58:02 PM","0.00","1.00","0.00"
"17/03/2020 11:57:02 PM","0.00","0.00","0.00"
"17/03/2020 11:51:59 PM","1.00","0.00","0.00"
"17/03/2020 11:41:12 AM","0.00","0.00","0.00"
"17/03/2020 11:10:01 AM","0.00","1.00","0.00"
"17/03/2020 11:00:42 AM","1.00","1.00","0.00"
"17/03/2020 11:00:32 AM","1.00","0.00","0.00"
"17/03/2020 11:00:02 AM","0.00","0.00","0.00"
"17/03/2020 10:28:49 AM","0.00","1.00","0.00"
"17/03/2020 10:23:30 AM","1.00","1.00","0.00"
"17/03/2020 10:09:02 AM","0.00","1.00","0.00"
"17/03/2020 8:57:50 AM","1.00","1.00","0.00"
"17/03/2020 8:40:46 AM","0.00","1.00","0.00"
"17/03/2020 8:30:52 AM","1.00","1.00","0.00"
"17/03/2020 8:30:44 AM","1.00","0.00","0.00"
"17/03/2020 8:09:02 AM","0.00","0.00","0.00"
"17/03/2020 7:37:57 AM","0.00","1.00","0.00"
"17/03/2020 7:30:32 AM","1.00","1.00","0.00"
"17/03/2020 7:30:26 AM","1.00","0.00","0.00"
"17/03/2020 5:18:12 AM","0.00","0.00","0.00"
"17/03/2020 4:47:04 AM","0.00","1.00","0.00"
"17/03/2020 4:32:22 AM","1.00","1.00","0.00"
"17/03/2020 4:17:02 AM","0.00","1.00","0.00"
"17/03/2020 4:16:21 AM","0.00","0.00","0.00"
"17/03/2020 4:10:58 AM","1.00","0.00","0.00"
"16/03/2020 9:14:32 PM","0.00","0.00","0.00"
"16/03/2020 8:43:23 PM","0.00","1.00","0.00"
"16/03/2020 8:37:27 PM","1.00","1.00","0.00"
"16/03/2020 8:33:48 PM","0.00","1.00","0.00"
"16/03/2020 6:06:02 PM","1.00","1.00","0.00"
"16/03/2020 6:00:02 PM","1.00","0.00","0.00"
"16/03/2020 9:42:02 AM","1.00","1.00","0.00"
"16/03/2020 9:42:01 AM","1.00","0.00","0.00"
"16/03/2020 5:23:32 AM","0.00","0.00","0.00"
"16/03/2020 4:52:26 AM","0.00","1.00","0.00"
"16/03/2020 4:42:40 AM","1.00","1.00","0.00"
"16/03/2020 4:33:18 AM","0.00","1.00","0.00"
"16/03/2020 4:25:52 AM","1.00","1.00","0.00"
"16/03/2020 4:19:45 AM","1.00","0.00","0.00"
"14/03/2020 9:40:52 AM","0.00","0.00","0.00"
"14/03/2020 9:29:02 AM","0.00","1.00","0.00"
"14/03/2020 9:09:45 AM","0.00","0.00","0.00"
"14/03/2020 8:11:51 AM","1.00","0.00","0.00"
"14/03/2020 6:08:02 AM","0.00","0.00","0.00"
"14/03/2020 5:37:52 AM","0.00","1.00","0.00"
"14/03/2020 5:36:54 AM","0.00","0.00","0.00"
"14/03/2020 5:31:51 AM","1.00","0.00","0.00"
"13/03/2020 5:40:32 PM","0.00","0.00","0.00"
"13/03/2020 5:09:23 PM","0.00","1.00","0.00"
"13/03/2020 9:17:43 AM","1.00","1.00","0.00"
"13/03/2020 9:09:12 AM","0.00","1.00","0.00"
"13/03/2020 8:34:46 AM","1.00","1.00","0.00"
"13/03/2020 8:33:01 AM","0.00","1.00","0.00"
"13/03/2020 8:27:53 AM","1.00","1.00","0.00"
"13/03/2020 8:25:12 AM","0.00","1.00","0.00"
"13/03/2020 7:52:35 AM","1.00","1.00","0.00"
"13/03/2020 7:49:26 AM","0.00","1.00","0.00"
"13/03/2020 7:30:32 AM","1.00","1.00","0.00"
"13/03/2020 7:30:25 AM","1.00","0.00","0.00"
"12/03/2020 5:56:22 PM","0.00","0.00","0.00"
"12/03/2020 5:25:11 PM","0.00","1.00","0.00"
"12/03/2020 12:52:23 PM","1.00","1.00","0.00"
"12/03/2020 12:44:55 PM","0.00","1.00","0.00"
"12/03/2020 7:27:52 AM","1.00","1.00","0.00"
"12/03/2020 7:27:43 AM","1.00","0.00","0.00"
"11/03/2020 5:41:42 PM","0.00","0.00","0.00"
"11/03/2020 5:10:30 PM","0.00","1.00","0.00"
"11/03/2020 12:55:39 PM","1.00","1.00","0.00"
"11/03/2020 12:46:41 PM","0.00","1.00","0.00"
"11/03/2020 9:22:20 AM","1.00","1.00","0.00"
"11/03/2020 9:21:48 AM","0.00","1.00","0.00"
"11/03/2020 8:20:37 AM","1.00","1.00","0.00"
"11/03/2020 8:07:33 AM","0.00","1.00","0.00"
"11/03/2020 7:31:15 AM","1.00","1.00","0.00"
"11/03/2020 7:29:24 AM","0.00","1.00","0.00"
"11/03/2020 7:16:12 AM","1.00","1.00","0.00"
"11/03/2020 7:16:03 AM","1.00","0.00","0.00"
"10/03/2020 5:52:12 PM","0.00","0.00","0.00"
"10/03/2020 5:21:02 PM","0.00","1.00","0.00"
"10/03/2020 7:48:52 AM","1.00","1.00","0.00"
"10/03/2020 7:48:45 AM","1.00","0.00","0.00"
"9/03/2020 6:00:02 PM","0.00","0.00","0.00"
"9/03/2020 5:41:34 PM","0.00","1.00","0.00"
"9/03/2020 5:36:23 PM","1.00","1.00","0.00"
"9/03/2020 5:30:39 PM","0.00","1.00","0.00"
"9/03/2020 9:26:45 AM","1.00","1.00","0.00"
"9/03/2020 9:22:15 AM","0.00","1.00","0.00"
"9/03/2020 9:14:59 AM","1.00","1.00","0.00"
"9/03/2020 9:11:19 AM","0.00","1.00","0.00"
"9/03/2020 8:20:12 AM","1.00","1.00","0.00"
"9/03/2020 8:20:02 AM","1.00","0.00","0.00"
"9/03/2020 8:14:12 AM","0.00","0.00","0.00"
"9/03/2020 7:43:01 AM","0.00","1.00","0.00"
"9/03/2020 7:36:12 AM","1.00","1.00","0.00"
"9/03/2020 7:36:03 AM","1.00","0.00","0.00"
"7/03/2020 12:39:22 PM","0.00","0.00","0.00"
"7/03/2020 12:08:15 PM","0.00","1.00","0.00"
"7/03/2020 11:59:17 AM","1.00","1.00","0.00"
"7/03/2020 11:57:55 AM","0.00","1.00","0.00"
"7/03/2020 11:49:28 AM","1.00","1.00","0.00"
"7/03/2020 11:42:37 AM","0.00","1.00","0.00"
"7/03/2020 11:35:08 AM","1.00","1.00","0.00"
"7/03/2020 11:23:22 AM","0.00","1.00","0.00"
"7/03/2020 11:03:45 AM","1.00","1.00","0.00"
"7/03/2020 10:39:36 AM","0.00","1.00","0.00"
"7/03/2020 10:29:35 AM","1.00","1.00","0.00"
"7/03/2020 10:17:41 AM","0.00","1.00","0.00"
"7/03/2020 9:53:42 AM","1.00","1.00","0.00"
"7/03/2020 9:47:40 AM","1.00","0.00","0.00"
"6/03/2020 2:35:32 PM","0.00","0.00","0.00"
"6/03/2020 2:04:18 PM","0.00","1.00","0.00"
"6/03/2020 1:58:52 PM","1.00","1.00","0.00"
"6/03/2020 1:58:43 PM","1.00","0.00","0.00"
"6/03/2020 1:55:42 PM","0.00","0.00","0.00"
"6/03/2020 1:24:35 PM","0.00","1.00","0.00"
"6/03/2020 1:19:23 PM","1.00","1.00","0.00"
"6/03/2020 1:14:49 PM","0.00","1.00","0.00"
"6/03/2020 12:28:42 PM","1.00","1.00","0.00"
"6/03/2020 12:28:38 PM","1.00","0.00","0.00"
"6/03/2020 12:11:02 PM","0.00","0.00","0.00"
"6/03/2020 11:39:51 AM","0.00","1.00","0.00"
"6/03/2020 11:34:52 AM","1.00","1.00","0.00"
"6/03/2020 11:34:47 AM","1.00","0.00","0.00"
"6/03/2020 6:15:22 AM","0.00","0.00","0.00"
"6/03/2020 5:44:10 AM","0.00","1.00","0.00"
"6/03/2020 5:43:32 AM","1.00","1.00","0.00"
"6/03/2020 5:37:25 AM","1.00","0.00","0.00"
"5/03/2020 6:09:52 AM","0.00","0.00","0.00"
"5/03/2020 5:39:32 AM","0.00","1.00","0.00"
"5/03/2020 5:38:39 AM","0.00","0.00","0.00"
"5/03/2020 5:33:23 AM","1.00","0.00","0.00"
"5/03/2020 5:01:02 AM","0.00","0.00","0.00"
"5/03/2020 4:30:32 AM","0.00","1.00","0.00"
"5/03/2020 4:30:02 AM","0.00","0.00","0.00"
"5/03/2020 4:24:31 AM","1.00","0.00","0.00"
"4/03/2020 3:00:22 PM","0.00","0.00","0.00"
"4/03/2020 2:29:16 PM","0.00","1.00","0.00"
"4/03/2020 2:23:42 PM","1.00","1.00","0.00"
"4/03/2020 2:23:38 PM","1.00","0.00","0.00"
"4/03/2020 1:45:42 PM","0.00","0.00","0.00"
"4/03/2020 1:14:36 PM","0.00","1.00","0.00"
"4/03/2020 1:09:32 PM","1.00","1.00","0.00"
"4/03/2020 12:56:28 PM","0.00","1.00","0.00"
"4/03/2020 11:55:59 AM","1.00","1.00","0.00"
"4/03/2020 11:46:03 AM","0.00","1.00","0.00"
"4/03/2020 10:14:52 AM","1.00","1.00","0.00"
"4/03/2020 10:14:45 AM","1.00","0.00","0.00"
"4/03/2020 5:07:22 AM","0.00","0.00","0.00"
"4/03/2020 4:36:16 AM","0.00","1.00","0.00"
"4/03/2020 4:28:32 AM","1.00","1.00","0.00"
"4/03/2020 4:22:26 AM","1.00","0.00","0.00"
"3/03/2020 6:52:32 PM","0.00","0.00","0.00"
"3/03/2020 6:21:22 PM","0.00","1.00","0.00"
"3/03/2020 6:06:38 PM","1.00","1.00","0.00"
"3/03/2020 6:06:07 PM","1.00","1.00","1.00"
"3/03/2020 6:06:02 PM","1.00","1.00","0.00"
"3/03/2020 6:00:10 PM","1.00","0.00","0.00"
"3/03/2020 6:00:02 PM","1.00","0.00","1.00"
"3/03/2020 4:36:39 PM","1.00","1.00","1.00"
"3/03/2020 4:28:29 PM","0.00","1.00","1.00"
"3/03/2020 3:07:00 PM","1.00","1.00","1.00"
"3/03/2020 2:55:33 PM","0.00","1.00","1.00"
"3/03/2020 2:49:24 PM","1.00","1.00","1.00"
"3/03/2020 2:44:03 PM","0.00","1.00","1.00"
"3/03/2020 2:39:06 PM","1.00","1.00","1.00"
"3/03/2020 2:39:02 PM","1.00","1.00","0.00"
"3/03/2020 2:38:57 PM","1.00","0.00","0.00"
"3/03/2020 5:04:02 AM","0.00","0.00","0.00"
"3/03/2020 5:03:52 AM","0.00","0.00","1.00"
"3/03/2020 4:32:51 AM","0.00","1.00","1.00"
"3/03/2020 4:30:17 AM","1.00","1.00","1.00"
"3/03/2020 4:30:12 AM","1.00","1.00","0.00"
"3/03/2020 4:24:07 AM","1.00","0.00","0.00"
"2/03/2020 3:53:21 PM","0.00","0.00","0.00"
"2/03/2020 3:53:12 PM","0.00","0.00","1.00"
"2/03/2020 3:22:03 PM","0.00","1.00","1.00"
"2/03/2020 3:16:06 PM","1.00","1.00","1.00"
"2/03/2020 3:16:02 PM","1.00","1.00","0.00"
"2/03/2020 3:15:55 PM","1.00","0.00","0.00"
"2/03/2020 2:02:10 PM","0.00","0.00","0.00"
"2/03/2020 2:01:52 PM","0.00","0.00","1.00"
"2/03/2020 1:30:38 PM","0.00","1.00","1.00"
"2/03/2020 10:21:26 AM","1.00","1.00","1.00"
"2/03/2020 10:21:22 AM","1.00","1.00","0.00"
"2/03/2020 10:21:19 AM","1.00","0.00","0.00"
"2/03/2020 9:26:40 AM","0.00","0.00","0.00"
"2/03/2020 9:26:32 AM","0.00","0.00","1.00"
"2/03/2020 8:55:19 AM","0.00","1.00","1.00"
"2/03/2020 8:50:33 AM","1.00","1.00","1.00"
"2/03/2020 8:50:22 AM","1.00","1.00","0.00"
"2/03/2020 8:50:16 AM","1.00","0.00","0.00"
"2/03/2020 5:50:16 AM","0.00","0.00","0.00"
"2/03/2020 5:50:12 AM","0.00","0.00","1.00"
"2/03/2020 5:19:07 AM","0.00","1.00","1.00"
"2/03/2020 5:02:46 AM","1.00","1.00","1.00"
"2/03/2020 5:02:42 AM","1.00","1.00","0.00"
"2/03/2020 4:56:35 AM","1.00","0.00","0.00"
"2/03/2020 4:03:56 AM","0.00","0.00","0.00"
"2/03/2020 3:59:39 AM","1.00","0.00","0.00"
"2/03/2020 3:59:34 AM","1.00","0.00","1.00"
"2/03/2020 3:05:00 AM","1.00","0.00","1.00"
"2/03/2020 1:01:22 AM","0.00","0.00","0.00"
"2/03/2020 12:57:04 AM","1.00","0.00","0.00"
"2/03/2020 12:57:00 AM","1.00","0.00","1.00"
"1/03/2020 11:12:43 PM","1.00","0.00","1.00"
"28/02/2020 6:00:11 PM","0.00","0.00","0.00"
"28/02/2020 6:00:03 PM","0.00","0.00","1.00"
"28/02/2020 5:53:54 PM","0.00","1.00","1.00"
"28/02/2020 10:49:19 AM","1.00","1.00","1.00"
"28/02/2020 10:39:05 AM","0.00","1.00","1.00"
"28/02/2020 10:34:12 AM","1.00","1.00","1.00"
"28/02/2020 10:34:03 AM","1.00","1.00","0.00"
"28/02/2020 10:34:01 AM","1.00","0.00","0.00"
"28/02/2020 5:09:32 AM","0.00","0.00","0.00"
"28/02/2020 5:09:23 AM","0.00","0.00","1.00"
"28/02/2020 4:38:17 AM","0.00","1.00","1.00"
"28/02/2020 4:35:46 AM","1.00","1.00","1.00"
"28/02/2020 4:35:43 AM","1.00","1.00","0.00"
"28/02/2020 4:29:37 AM","1.00","0.00","0.00"
"27/02/2020 11:56:19 PM","0.00","0.00","0.00"
"27/02/2020 11:56:18 PM","1.00","0.00","0.00"
"27/02/2020 11:56:16 PM","1.00","0.00","1.00"
"27/02/2020 11:54:24 PM","1.00","0.00","1.00"
"27/02/2020 6:00:17 PM","0.00","0.00","0.00"
"27/02/2020 6:00:08 PM","0.00","0.00","1.00"
"27/02/2020 5:54:49 PM","0.00","1.00","1.00"
"27/02/2020 4:29:45 PM","1.00","1.00","1.00"
"27/02/2020 4:20:41 PM","0.00","1.00","1.00"
"27/02/2020 11:44:02 AM","1.00","1.00","1.00"
"27/02/2020 11:43:58 AM","1.00","1.00","0.00"
"27/02/2020 11:43:54 AM","1.00","0.00","0.00"
"27/02/2020 5:03:57 AM","0.00","0.00","0.00"
"27/02/2020 5:03:48 AM","0.00","0.00","1.00"
"27/02/2020 4:32:48 AM","0.00","1.00","1.00"
"27/02/2020 4:28:52 AM","1.00","1.00","1.00"
"27/02/2020 4:28:48 AM","1.00","1.00","0.00"
"27/02/2020 4:22:41 AM","1.00","0.00","0.00"
"26/02/2020 4:34:07 PM","0.00","0.00","0.00"
"26/02/2020 4:33:58 PM","0.00","0.00","1.00"
"26/02/2020 4:02:49 PM","0.00","1.00","1.00"
"26/02/2020 3:57:52 PM","1.00","1.00","1.00"
"26/02/2020 3:57:48 PM","1.00","1.00","0.00"
"26/02/2020 3:57:42 PM","1.00","0.00","0.00"
"26/02/2020 2:01:48 PM","0.00","0.00","0.00"
"26/02/2020 2:01:38 PM","0.00","0.00","1.00"
"26/02/2020 1:30:33 PM","0.00","1.00","1.00"
"26/02/2020 1:24:42 PM","1.00","1.00","1.00"
"26/02/2020 1:24:38 PM","1.00","1.00","0.00"
"26/02/2020 1:24:33 PM","1.00","0.00","0.00"
"26/02/2020 12:59:07 PM","0.00","0.00","0.00"
"26/02/2020 12:58:58 PM","0.00","0.00","1.00"
"26/02/2020 12:27:52 PM","0.00","1.00","1.00"
"26/02/2020 12:20:00 PM","1.00","1.00","1.00"
"26/02/2020 12:07:23 PM","0.00","1.00","1.00"
"26/02/2020 11:47:37 AM","1.00","1.00","1.00"
"26/02/2020 11:44:09 AM","0.00","1.00","1.00"
"26/02/2020 11:32:46 AM","1.00","1.00","1.00"
"26/02/2020 11:32:38 AM","1.00","1.00","0.00"
"26/02/2020 11:32:29 AM","1.00","0.00","0.00"
"26/02/2020 11:32:11 AM","0.00","0.00","0.00"
"26/02/2020 11:31:28 AM","0.00","0.00","1.00"
"26/02/2020 11:31:02 AM","0.00","0.00","0.00"
"26/02/2020 11:30:54 AM","0.00","0.00","1.00"
"26/02/2020 5:09:58 AM","0.00","0.00","0.00"
"26/02/2020 4:38:56 AM","0.00","1.00","0.00"
"26/02/2020 4:32:18 AM","1.00","1.00","0.00"
"26/02/2020 4:26:17 AM","1.00","0.00","0.00"
"25/02/2020 5:50:58 PM","0.00","0.00","0.00"
"25/02/2020 5:19:45 PM","0.00","1.00","0.00"
"25/02/2020 3:41:58 PM","1.00","1.00","0.00"
"25/02/2020 3:41:55 PM","1.00","0.00","0.00"
"25/02/2020 5:25:28 AM","0.00","0.00","0.00"
"25/02/2020 4:54:20 AM","0.00","1.00","0.00"
"25/02/2020 4:44:05 AM","1.00","1.00","0.00"
"25/02/2020 4:34:32 AM","0.00","1.00","0.00"
"25/02/2020 4:31:28 AM","1.00","1.00","0.00"
"25/02/2020 4:25:24 AM","1.00","0.00","0.00"
"24/02/2020 6:54:18 PM","0.00","0.00","0.00"
"24/02/2020 6:23:15 PM","0.00","1.00","0.00"
"24/02/2020 6:06:08 PM","1.00","1.00","0.00"
"24/02/2020 6:00:08 PM","1.00","0.00","0.00"
"24/02/2020 12:23:18 PM","1.00","1.00","0.00"
"24/02/2020 12:23:15 PM","1.00","0.00","0.00"
"24/02/2020 5:22:28 AM","0.00","0.00","0.00"
"24/02/2020 4:51:22 AM","0.00","1.00","0.00"
"24/02/2020 4:42:38 AM","1.00","1.00","0.00"
"24/02/2020 4:36:38 AM","1.00","0.00","0.00"
"22/02/2020 11:30:08 AM","0.00","0.00","0.00"
"22/02/2020 10:59:06 AM","0.00","1.00","0.00"
"22/02/2020 10:54:18 AM","1.00","1.00","0.00"
"22/02/2020 10:48:14 AM","1.00","0.00","0.00"
"21/02/2020 3:00:28 PM","0.00","0.00","0.00"
"21/02/2020 2:29:16 PM","0.00","1.00","0.00"
"21/02/2020 2:23:08 PM","1.00","1.00","0.00"
"21/02/2020 2:23:06 PM","1.00","0.00","0.00"
"21/02/2020 12:30:28 PM","0.00","0.00","0.00"
"21/02/2020 11:59:16 AM","0.00","1.00","0.00"
"21/02/2020 7:32:38 AM","1.00","1.00","0.00"
"21/02/2020 7:32:31 AM","1.00","0.00","0.00"
"21/02/2020 5:05:38 AM","0.00","0.00","0.00"
"21/02/2020 4:34:38 AM","0.00","1.00","0.00"
"21/02/2020 4:31:58 AM","1.00","1.00","0.00"
"21/02/2020 4:25:54 AM","1.00","0.00","0.00"
"20/02/2020 2:11:48 PM","0.00","0.00","0.00"
"20/02/2020 1:40:36 PM","0.00","1.00","0.00"
"20/02/2020 10:59:28 AM","1.00","1.00","0.00"
"20/02/2020 10:59:25 AM","1.00","0.00","0.00"
"20/02/2020 5:07:28 AM","0.00","0.00","0.00"
"20/02/2020 4:44:55 AM","0.00","1.00","0.00"
"20/02/2020 4:36:18 AM","0.00","1.00","1.00"
"20/02/2020 4:33:42 AM","1.00","1.00","1.00"
"20/02/2020 4:33:38 AM","1.00","1.00","0.00"
"20/02/2020 4:27:36 AM","1.00","0.00","0.00"
"19/02/2020 2:54:22 PM","0.00","0.00","0.00"
"19/02/2020 2:54:08 PM","0.00","0.00","1.00"
"19/02/2020 2:23:01 PM","0.00","1.00","1.00"
"19/02/2020 10:57:52 AM","1.00","1.00","1.00"
"19/02/2020 10:57:48 AM","1.00","1.00","0.00"
"19/02/2020 10:57:45 AM","1.00","0.00","0.00"
"19/02/2020 5:14:38 AM","0.00","0.00","0.00"
"19/02/2020 4:43:36 AM","0.00","1.00","0.00"
"19/02/2020 4:39:08 AM","1.00","1.00","0.00"
"19/02/2020 4:33:02 AM","1.00","0.00","0.00"
"18/02/2020 5:45:48 PM","0.00","0.00","0.00"
"18/02/2020 5:14:43 PM","0.00","1.00","0.00"
"18/02/2020 5:10:06 PM","1.00","1.00","0.00"
"18/02/2020 5:09:38 PM","1.00","1.00","1.00"
"18/02/2020 5:09:28 PM","1.00","1.00","0.00"
"18/02/2020 2:19:49 PM","0.00","0.00","0.00"
"18/02/2020 2:19:38 PM","0.00","0.00","1.00"
"18/02/2020 1:48:26 PM","0.00","1.00","1.00"
"18/02/2020 11:05:35 AM","1.00","1.00","1.00"
"18/02/2020 11:05:28 AM","1.00","1.00","0.00"
"18/02/2020 11:05:24 AM","1.00","0.00","0.00"
"18/02/2020 5:16:52 AM","0.00","0.00","0.00"
"18/02/2020 5:16:38 AM","0.00","0.00","1.00"
"18/02/2020 4:45:34 AM","0.00","1.00","1.00"
"18/02/2020 4:44:12 AM","1.00","1.00","1.00"
"18/02/2020 4:44:08 AM","1.00","1.00","0.00"
"18/02/2020 4:37:59 AM","1.00","0.00","0.00"
"17/02/2020 5:50:57 PM","0.00","0.00","0.00"
"17/02/2020 5:50:48 PM","0.00","0.00","1.00"
"17/02/2020 5:19:38 PM","0.00","1.00","1.00"
"17/02/2020 5:14:42 PM","1.00","1.00","1.00"
"17/02/2020 5:14:38 PM","1.00","1.00","0.00"
"17/02/2020 5:14:33 PM","1.00","0.00","0.00"
"17/02/2020 5:03:32 AM","0.00","0.00","0.00"
"17/02/2020 5:03:18 AM","0.00","0.00","1.00"
"17/02/2020 4:32:14 AM","0.00","1.00","1.00"
"17/02/2020 4:27:22 AM","1.00","1.00","1.00"
"17/02/2020 4:27:18 AM","1.00","1.00","0.00"
"17/02/2020 4:21:09 AM","1.00","0.00","0.00"
"14/02/2020 6:59:57 PM","0.00","0.00","0.00"
"14/02/2020 6:59:48 PM","0.00","0.00","1.00"
"14/02/2020 6:28:42 PM","0.00","1.00","1.00"
"14/02/2020 6:28:32 PM","1.00","1.00","1.00"
"14/02/2020 6:28:28 PM","1.00","1.00","0.00"
"14/02/2020 6:22:24 PM","1.00","0.00","0.00"
"14/02/2020 6:00:17 PM","0.00","0.00","0.00"
