"Timestamp","FCU-00-21 PIR Log","FCU-00-21 Enable Log","FCU-00-21 Status Log"
"20/03/2020 2:09:00 PM","0.00","1.00","1.00"
"20/03/2020 9:36:43 AM","1.00","1.00","1.00"
"20/03/2020 9:36:41 AM","1.00","1.00","0.00"
"20/03/2020 9:36:39 AM","1.00","0.00","0.00"
"20/03/2020 8:59:52 AM","0.00","0.00","0.00"
"20/03/2020 8:59:41 AM","0.00","0.00","1.00"
"20/03/2020 8:28:29 AM","0.00","1.00","1.00"
"20/03/2020 8:22:49 AM","1.00","1.00","1.00"
"20/03/2020 8:22:41 AM","1.00","1.00","0.00"
"20/03/2020 8:22:37 AM","1.00","0.00","0.00"
"20/03/2020 4:26:50 AM","0.00","0.00","0.00"
"20/03/2020 4:26:41 AM","0.00","0.00","1.00"
"20/03/2020 3:55:33 AM","0.00","1.00","1.00"
"20/03/2020 3:49:13 AM","1.00","1.00","1.00"
"20/03/2020 3:49:11 AM","1.00","1.00","0.00"
"20/03/2020 3:43:07 AM","1.00","0.00","0.00"
"19/03/2020 6:00:07 PM","0.00","0.00","0.00"
"19/03/2020 6:00:01 PM","0.00","0.00","1.00"
"19/03/2020 5:37:17 PM","0.00","1.00","1.00"
"19/03/2020 5:28:58 PM","1.00","1.00","1.00"
"19/03/2020 5:28:15 PM","0.00","1.00","1.00"
"19/03/2020 5:07:00 PM","1.00","1.00","1.00"
"19/03/2020 5:06:03 PM","0.00","1.00","1.00"
"19/03/2020 5:00:55 PM","1.00","1.00","1.00"
"19/03/2020 4:59:12 PM","0.00","1.00","1.00"
"19/03/2020 4:52:57 PM","1.00","1.00","1.00"
"19/03/2020 4:42:25 PM","0.00","1.00","1.00"
"19/03/2020 4:12:16 PM","1.00","1.00","1.00"
"19/03/2020 4:12:11 PM","1.00","1.00","0.00"
"19/03/2020 2:19:10 PM","0.00","0.00","0.00"
"19/03/2020 2:19:01 PM","0.00","0.00","1.00"
"19/03/2020 1:47:56 PM","0.00","1.00","1.00"
"19/03/2020 12:41:10 PM","1.00","1.00","1.00"
"19/03/2020 12:41:01 PM","1.00","1.00","0.00"
"19/03/2020 12:41:00 PM","1.00","0.00","0.00"
"19/03/2020 4:24:11 AM","0.00","0.00","0.00"
"19/03/2020 4:24:01 AM","0.00","0.00","1.00"
"19/03/2020 3:53:00 AM","0.00","1.00","1.00"
"19/03/2020 3:48:59 AM","1.00","1.00","1.00"
"19/03/2020 3:48:51 AM","1.00","1.00","0.00"
"19/03/2020 3:42:42 AM","1.00","0.00","0.00"
"18/03/2020 10:42:08 PM","0.00","0.00","0.00"
"18/03/2020 10:42:01 PM","0.00","0.00","1.00"
"18/03/2020 10:10:55 PM","0.00","1.00","1.00"
"18/03/2020 10:03:46 PM","1.00","1.00","1.00"
"18/03/2020 10:03:27 PM","0.00","1.00","1.00"
"18/03/2020 9:24:30 PM","1.00","1.00","1.00"
"18/03/2020 9:20:29 PM","0.00","1.00","1.00"
"18/03/2020 6:06:09 PM","1.00","1.00","1.00"
"18/03/2020 6:06:01 PM","1.00","1.00","0.00"
"18/03/2020 6:00:06 PM","1.00","0.00","0.00"
"18/03/2020 6:00:01 PM","1.00","0.00","1.00"
"18/03/2020 5:50:39 PM","1.00","1.00","1.00"
"18/03/2020 5:38:53 PM","0.00","1.00","1.00"
"18/03/2020 5:01:43 PM","1.00","1.00","1.00"
"18/03/2020 5:00:55 PM","0.00","1.00","1.00"
"18/03/2020 4:11:56 PM","1.00","1.00","1.00"
"18/03/2020 4:11:45 PM","0.00","1.00","1.00"
"18/03/2020 3:16:12 PM","1.00","1.00","1.00"
"18/03/2020 3:14:59 PM","0.00","1.00","1.00"
"18/03/2020 10:13:48 AM","1.00","1.00","1.00"
"18/03/2020 10:09:08 AM","0.00","1.00","1.00"
"18/03/2020 9:14:27 AM","1.00","1.00","1.00"
"18/03/2020 9:14:21 AM","1.00","1.00","0.00"
"18/03/2020 9:14:16 AM","1.00","0.00","0.00"
"18/03/2020 4:24:28 AM","0.00","0.00","0.00"
"18/03/2020 4:24:21 AM","0.00","0.00","1.00"
"18/03/2020 3:53:14 AM","0.00","1.00","1.00"
"18/03/2020 3:46:34 AM","1.00","1.00","1.00"
"18/03/2020 3:46:31 AM","1.00","1.00","0.00"
"18/03/2020 3:40:30 AM","1.00","0.00","0.00"
"17/03/2020 5:56:29 PM","0.00","0.00","0.00"
"17/03/2020 5:56:21 PM","0.00","0.00","1.00"
"17/03/2020 5:25:07 PM","0.00","1.00","1.00"
"17/03/2020 5:14:04 PM","1.00","1.00","1.00"
"17/03/2020 5:14:01 PM","1.00","1.00","0.00"
"17/03/2020 3:07:27 PM","0.00","0.00","0.00"
"17/03/2020 3:07:21 PM","0.00","0.00","1.00"
"17/03/2020 2:36:09 PM","0.00","1.00","1.00"
"17/03/2020 1:37:44 PM","1.00","1.00","1.00"
"17/03/2020 1:37:09 PM","0.00","1.00","1.00"
"17/03/2020 1:20:03 PM","1.00","1.00","1.00"
"17/03/2020 1:20:01 PM","1.00","1.00","0.00"
"17/03/2020 1:19:58 PM","1.00","0.00","0.00"
"17/03/2020 12:54:38 PM","0.00","0.00","0.00"
"17/03/2020 12:54:31 PM","0.00","0.00","1.00"
"17/03/2020 12:23:24 PM","0.00","1.00","1.00"
"17/03/2020 10:50:32 AM","1.00","1.00","1.00"
"17/03/2020 10:48:00 AM","0.00","1.00","1.00"
"17/03/2020 10:42:20 AM","1.00","1.00","1.00"
"17/03/2020 10:24:36 AM","0.00","1.00","1.00"
"17/03/2020 9:03:13 AM","1.00","1.00","1.00"
"17/03/2020 9:03:11 AM","1.00","1.00","0.00"
"17/03/2020 9:03:04 AM","1.00","0.00","0.00"
"17/03/2020 7:00:40 AM","0.00","0.00","0.00"
"17/03/2020 7:00:31 AM","0.00","0.00","1.00"
"17/03/2020 6:29:22 AM","0.00","1.00","1.00"
"17/03/2020 6:24:03 AM","1.00","1.00","1.00"
"17/03/2020 6:24:01 AM","1.00","1.00","0.00"
"17/03/2020 6:23:58 AM","1.00","0.00","0.00"
"17/03/2020 4:27:51 AM","0.00","0.00","0.00"
"17/03/2020 4:27:41 AM","0.00","0.00","1.00"
"17/03/2020 3:56:32 AM","0.00","1.00","1.00"
"17/03/2020 3:47:23 AM","1.00","1.00","1.00"
"17/03/2020 3:47:21 AM","1.00","1.00","0.00"
"17/03/2020 3:41:21 AM","1.00","0.00","0.00"
"16/03/2020 9:18:56 PM","0.00","0.00","0.00"
"16/03/2020 9:18:51 PM","0.00","0.00","1.00"
"16/03/2020 8:48:43 PM","0.00","1.00","1.00"
"16/03/2020 8:48:41 PM","0.00","1.00","0.00"
"16/03/2020 8:47:48 PM","0.00","0.00","0.00"
"16/03/2020 8:42:36 PM","1.00","0.00","0.00"
"16/03/2020 7:49:25 PM","0.00","0.00","0.00"
"16/03/2020 7:49:24 PM","0.00","0.00","0.00"
"16/03/2020 7:49:21 PM","0.00","0.00","1.00"
"16/03/2020 7:18:15 PM","0.00","1.00","1.00"
"16/03/2020 7:10:04 PM","1.00","1.00","1.00"
"16/03/2020 6:58:48 PM","0.00","1.00","1.00"
"16/03/2020 6:53:43 PM","1.00","1.00","1.00"
"16/03/2020 6:52:48 PM","0.00","1.00","1.00"
"16/03/2020 6:47:11 PM","1.00","1.00","1.00"
"16/03/2020 6:45:46 PM","0.00","1.00","1.00"
"16/03/2020 6:33:15 PM","1.00","1.00","1.00"
"16/03/2020 6:30:47 PM","0.00","1.00","1.00"
"16/03/2020 6:25:26 PM","1.00","1.00","1.00"
"16/03/2020 6:24:51 PM","0.00","1.00","1.00"
"16/03/2020 6:16:58 PM","1.00","1.00","1.00"
"16/03/2020 6:11:41 PM","0.00","1.00","1.00"
"16/03/2020 6:06:03 PM","1.00","1.00","1.00"
"16/03/2020 6:06:01 PM","1.00","1.00","0.00"
"16/03/2020 6:00:05 PM","1.00","0.00","0.00"
"16/03/2020 6:00:01 PM","1.00","0.00","1.00"
"16/03/2020 5:48:55 PM","1.00","1.00","1.00"
"16/03/2020 5:46:55 PM","0.00","1.00","1.00"
"16/03/2020 11:30:02 AM","1.00","1.00","1.00"
"16/03/2020 11:25:43 AM","0.00","1.00","1.00"
"16/03/2020 11:16:20 AM","1.00","1.00","1.00"
"16/03/2020 11:09:33 AM","0.00","1.00","1.00"
"16/03/2020 11:00:13 AM","1.00","1.00","1.00"
"16/03/2020 11:00:11 AM","1.00","1.00","0.00"
"16/03/2020 11:00:07 AM","1.00","0.00","0.00"
"16/03/2020 10:45:47 AM","0.00","0.00","0.00"
"16/03/2020 10:45:46 AM","0.00","0.00","0.00"
"16/03/2020 10:45:41 AM","0.00","0.00","1.00"
"16/03/2020 10:14:30 AM","0.00","1.00","1.00"
"16/03/2020 10:04:00 AM","1.00","1.00","1.00"
"16/03/2020 10:03:23 AM","0.00","1.00","1.00"
"16/03/2020 9:53:15 AM","1.00","1.00","1.00"
"16/03/2020 9:47:14 AM","0.00","1.00","1.00"
"16/03/2020 8:30:33 AM","1.00","1.00","1.00"
"16/03/2020 8:30:31 AM","1.00","1.00","0.00"
"16/03/2020 8:30:21 AM","1.00","0.00","0.00"
"16/03/2020 7:58:06 AM","0.00","0.00","0.00"
"16/03/2020 7:58:05 AM","0.00","0.00","1.00"
"16/03/2020 7:58:01 AM","0.00","0.00","1.00"
"16/03/2020 7:26:51 AM","0.00","1.00","1.00"
"16/03/2020 7:20:13 AM","1.00","1.00","1.00"
"16/03/2020 7:20:11 AM","1.00","1.00","0.00"
"16/03/2020 7:20:08 AM","1.00","0.00","0.00"
"16/03/2020 7:01:05 AM","0.00","0.00","0.00"
"16/03/2020 7:01:01 AM","0.00","0.00","1.00"
"16/03/2020 6:29:51 AM","0.00","1.00","1.00"
"16/03/2020 6:11:40 AM","1.00","1.00","1.00"
"16/03/2020 6:11:38 AM","1.00","1.00","1.00"
"16/03/2020 6:11:37 AM","1.00","1.00","0.00"
"16/03/2020 6:11:36 AM","1.00","1.00","0.00"
"16/03/2020 6:11:35 AM","1.00","1.00","0.00"
"16/03/2020 6:11:34 AM","1.00","1.00","1.00"
"16/03/2020 6:11:31 AM","1.00","1.00","0.00"
"16/03/2020 6:11:30 AM","1.00","1.00","1.00"
"16/03/2020 6:11:29 AM","1.00","1.00","1.00"
"16/03/2020 6:11:28 AM","1.00","1.00","0.00"
"16/03/2020 6:11:27 AM","1.00","1.00","1.00"
"16/03/2020 6:11:21 AM","1.00","1.00","0.00"
"16/03/2020 6:11:20 AM","1.00","0.00","0.00"
"15/03/2020 8:57:51 AM","0.00","0.00","0.00"
"15/03/2020 8:57:41 AM","0.00","0.00","1.00"
"15/03/2020 8:26:40 AM","0.00","1.00","1.00"
"15/03/2020 8:21:47 AM","1.00","1.00","1.00"
"15/03/2020 8:21:46 AM","1.00","1.00","0.00"
"15/03/2020 8:21:45 AM","1.00","1.00","1.00"
"15/03/2020 8:21:44 AM","1.00","1.00","1.00"
"15/03/2020 8:21:41 AM","1.00","1.00","0.00"
"15/03/2020 8:15:40 AM","1.00","0.00","0.00"
"14/03/2020 2:58:21 PM","0.00","0.00","0.00"
"14/03/2020 2:58:20 PM","0.00","0.00","0.00"
"14/03/2020 2:58:11 PM","0.00","0.00","1.00"
"14/03/2020 2:27:05 PM","0.00","1.00","1.00"
"14/03/2020 2:07:53 PM","1.00","1.00","1.00"
"14/03/2020 1:51:50 PM","0.00","1.00","1.00"
"14/03/2020 12:47:36 PM","1.00","1.00","1.00"
"14/03/2020 12:47:35 PM","1.00","1.00","0.00"
"14/03/2020 12:47:31 PM","1.00","1.00","0.00"
"14/03/2020 12:41:31 PM","1.00","0.00","0.00"
"14/03/2020 10:04:42 AM","0.00","0.00","0.00"
"14/03/2020 10:04:31 AM","0.00","0.00","1.00"
"14/03/2020 9:33:31 AM","0.00","1.00","1.00"
"14/03/2020 9:28:28 AM","1.00","1.00","1.00"
"14/03/2020 9:28:23 AM","0.00","1.00","1.00"
"14/03/2020 9:03:58 AM","0.00","1.00","0.00"
"14/03/2020 8:45:37 AM","1.00","1.00","0.00"
"14/03/2020 8:44:18 AM","0.00","1.00","0.00"
"14/03/2020 8:21:31 AM","1.00","1.00","0.00"
"14/03/2020 8:15:24 AM","1.00","0.00","0.00"
"14/03/2020 6:30:06 AM","0.00","0.00","0.00"
"14/03/2020 6:30:01 AM","0.00","0.00","1.00"
"14/03/2020 5:58:53 AM","0.00","1.00","1.00"
"14/03/2020 5:56:35 AM","1.00","1.00","1.00"
"14/03/2020 5:56:31 AM","1.00","1.00","0.00"
"14/03/2020 5:50:23 AM","1.00","0.00","0.00"
"13/03/2020 5:44:05 PM","0.00","0.00","0.00"
"13/03/2020 5:44:01 PM","0.00","0.00","1.00"
"13/03/2020 5:12:56 PM","0.00","1.00","1.00"
"13/03/2020 5:05:20 PM","1.00","1.00","1.00"
"13/03/2020 4:57:09 PM","0.00","1.00","1.00"
"13/03/2020 1:16:15 PM","1.00","1.00","1.00"
"13/03/2020 12:58:04 PM","0.00","1.00","1.00"
"13/03/2020 12:49:53 PM","1.00","1.00","1.00"
"13/03/2020 12:49:51 PM","1.00","1.00","0.00"
"13/03/2020 12:49:50 PM","1.00","0.00","0.00"
"13/03/2020 12:15:01 PM","0.00","0.00","0.00"
"13/03/2020 12:14:51 PM","0.00","0.00","1.00"
"13/03/2020 11:43:43 AM","0.00","1.00","1.00"
"13/03/2020 8:44:13 AM","1.00","1.00","1.00"
"13/03/2020 8:44:11 AM","1.00","1.00","0.00"
"13/03/2020 8:44:10 AM","1.00","0.00","0.00"
"13/03/2020 8:36:41 AM","0.00","0.00","0.00"
"13/03/2020 8:36:31 AM","0.00","0.00","1.00"
"13/03/2020 8:05:18 AM","0.00","1.00","1.00"
"13/03/2020 7:56:36 AM","1.00","1.00","1.00"
"13/03/2020 7:54:19 AM","0.00","1.00","1.00"
"13/03/2020 7:48:37 AM","1.00","1.00","1.00"
"13/03/2020 7:47:36 AM","0.00","1.00","1.00"
"13/03/2020 7:42:38 AM","1.00","1.00","1.00"
"13/03/2020 7:42:31 AM","1.00","1.00","0.00"
"13/03/2020 7:42:24 AM","1.00","0.00","0.00"
"13/03/2020 6:29:00 AM","0.00","0.00","0.00"
"13/03/2020 6:28:51 AM","0.00","0.00","1.00"
"13/03/2020 5:57:39 AM","0.00","1.00","1.00"
"13/03/2020 5:55:23 AM","1.00","1.00","1.00"
"13/03/2020 5:55:21 AM","1.00","1.00","0.00"
"13/03/2020 5:49:19 AM","1.00","0.00","0.00"
"13/03/2020 4:31:58 AM","0.00","0.00","0.00"
"13/03/2020 4:31:57 AM","0.00","0.00","0.00"
"13/03/2020 4:31:51 AM","0.00","0.00","1.00"
"13/03/2020 4:00:51 AM","0.00","1.00","1.00"
"13/03/2020 3:54:47 AM","1.00","1.00","1.00"
"13/03/2020 3:50:34 AM","0.00","1.00","1.00"
"13/03/2020 3:50:31 AM","0.00","1.00","0.00"
"13/03/2020 3:49:43 AM","0.00","0.00","0.00"
"13/03/2020 3:44:22 AM","1.00","0.00","0.00"
"12/03/2020 5:33:31 PM","0.00","0.00","0.00"
"12/03/2020 5:33:21 PM","0.00","0.00","1.00"
"12/03/2020 5:02:12 PM","0.00","1.00","1.00"
"12/03/2020 1:26:46 PM","1.00","1.00","1.00"
"12/03/2020 1:25:39 PM","0.00","1.00","1.00"
"12/03/2020 1:08:54 PM","1.00","1.00","1.00"
"12/03/2020 1:06:33 PM","0.00","1.00","1.00"
"12/03/2020 12:50:28 PM","1.00","1.00","1.00"
"12/03/2020 12:49:46 PM","0.00","1.00","1.00"
"12/03/2020 12:01:30 PM","1.00","1.00","1.00"
"12/03/2020 12:01:21 PM","1.00","1.00","0.00"
"12/03/2020 12:01:18 PM","1.00","0.00","0.00"
"12/03/2020 11:40:38 AM","0.00","0.00","0.00"
"12/03/2020 11:40:31 AM","0.00","0.00","1.00"
"12/03/2020 11:09:26 AM","0.00","1.00","1.00"
"12/03/2020 11:04:13 AM","1.00","1.00","1.00"
"12/03/2020 11:04:11 AM","1.00","1.00","0.00"
"12/03/2020 11:04:09 AM","1.00","0.00","0.00"
"12/03/2020 9:16:19 AM","0.00","0.00","0.00"
"12/03/2020 9:16:11 AM","0.00","0.00","1.00"
"12/03/2020 8:44:58 AM","0.00","1.00","1.00"
"12/03/2020 8:40:03 AM","1.00","1.00","1.00"
"12/03/2020 8:40:01 AM","1.00","1.00","0.00"
"12/03/2020 8:39:54 AM","1.00","0.00","0.00"
"12/03/2020 6:51:03 AM","0.00","0.00","0.00"
"12/03/2020 6:51:02 AM","0.00","0.00","1.00"
"12/03/2020 6:51:01 AM","0.00","0.00","1.00"
"12/03/2020 6:50:51 AM","0.00","0.00","1.00"
"12/03/2020 6:19:46 AM","0.00","1.00","1.00"
"12/03/2020 6:12:38 AM","1.00","1.00","1.00"
"12/03/2020 6:12:31 AM","1.00","1.00","0.00"
"12/03/2020 6:12:23 AM","1.00","0.00","0.00"
"11/03/2020 5:09:38 PM","0.00","0.00","0.00"
"11/03/2020 5:09:31 PM","0.00","0.00","1.00"
"11/03/2020 4:38:26 PM","0.00","1.00","1.00"
"11/03/2020 4:32:35 PM","1.00","1.00","1.00"
"11/03/2020 4:28:54 PM","0.00","1.00","1.00"
"11/03/2020 4:23:52 PM","1.00","1.00","1.00"
"11/03/2020 4:23:18 PM","0.00","1.00","1.00"
"11/03/2020 4:17:53 PM","1.00","1.00","1.00"
"11/03/2020 4:17:51 PM","1.00","1.00","0.00"
"11/03/2020 3:40:47 PM","0.00","0.00","0.00"
"11/03/2020 3:40:41 PM","0.00","0.00","1.00"
"11/03/2020 3:09:32 PM","0.00","1.00","1.00"
"11/03/2020 3:04:33 PM","1.00","1.00","1.00"
"11/03/2020 3:04:31 PM","1.00","1.00","0.00"
"11/03/2020 3:04:30 PM","1.00","0.00","0.00"
"11/03/2020 9:16:47 AM","0.00","0.00","0.00"
"11/03/2020 9:16:41 AM","0.00","0.00","1.00"
"11/03/2020 8:45:33 AM","0.00","1.00","1.00"
"11/03/2020 8:40:18 AM","1.00","1.00","1.00"
"11/03/2020 8:40:11 AM","1.00","1.00","0.00"
"11/03/2020 8:40:09 AM","1.00","0.00","0.00"
"11/03/2020 8:27:08 AM","0.00","0.00","0.00"
"11/03/2020 8:27:07 AM","0.00","0.00","0.00"
"11/03/2020 8:27:05 AM","0.00","0.00","0.00"
"11/03/2020 8:27:01 AM","0.00","0.00","1.00"
"11/03/2020 7:55:55 AM","0.00","1.00","1.00"
"11/03/2020 7:50:17 AM","1.00","1.00","1.00"
"11/03/2020 7:32:05 AM","0.00","1.00","1.00"
"11/03/2020 7:26:59 AM","1.00","1.00","1.00"
"11/03/2020 7:26:51 AM","1.00","1.00","0.00"
"11/03/2020 7:26:49 AM","1.00","0.00","0.00"
"11/03/2020 6:54:27 AM","0.00","0.00","0.00"
"11/03/2020 6:54:21 AM","0.00","0.00","1.00"
"11/03/2020 6:23:11 AM","0.00","1.00","1.00"
"11/03/2020 6:15:13 AM","1.00","1.00","1.00"
"11/03/2020 6:15:11 AM","1.00","1.00","0.00"
"11/03/2020 6:15:07 AM","1.00","0.00","0.00"
"10/03/2020 5:00:47 PM","0.00","0.00","0.00"
"10/03/2020 5:00:41 PM","0.00","0.00","1.00"
"10/03/2020 4:29:34 PM","0.00","1.00","1.00"
"10/03/2020 4:24:33 PM","1.00","1.00","1.00"
"10/03/2020 4:24:31 PM","1.00","1.00","0.00"
"10/03/2020 4:24:26 PM","1.00","0.00","0.00"
"10/03/2020 12:38:28 PM","0.00","0.00","0.00"
"10/03/2020 12:38:21 PM","0.00","0.00","1.00"
"10/03/2020 12:07:15 PM","0.00","1.00","1.00"
"10/03/2020 11:34:48 AM","1.00","1.00","1.00"
"10/03/2020 11:32:01 AM","0.00","1.00","1.00"
"10/03/2020 8:56:15 AM","1.00","1.00","1.00"
"10/03/2020 8:55:46 AM","0.00","1.00","1.00"
"10/03/2020 8:49:44 AM","1.00","1.00","1.00"
"10/03/2020 8:46:33 AM","0.00","1.00","1.00"
"10/03/2020 8:37:32 AM","1.00","1.00","1.00"
"10/03/2020 8:36:22 AM","0.00","1.00","1.00"
"10/03/2020 8:21:27 AM","1.00","1.00","1.00"
"10/03/2020 8:20:40 AM","0.00","1.00","1.00"
"10/03/2020 8:10:45 AM","1.00","1.00","1.00"
"10/03/2020 7:48:21 AM","0.00","1.00","1.00"
"10/03/2020 7:43:20 AM","1.00","1.00","1.00"
"10/03/2020 7:31:49 AM","0.00","1.00","1.00"
"10/03/2020 7:25:35 AM","1.00","1.00","1.00"
"10/03/2020 7:05:38 AM","0.00","1.00","1.00"
"10/03/2020 7:00:06 AM","1.00","1.00","1.00"
"10/03/2020 7:00:01 AM","1.00","1.00","0.00"
"10/03/2020 6:55:28 AM","0.00","0.00","0.00"
"10/03/2020 6:55:27 AM","0.00","0.00","0.00"
"10/03/2020 6:55:21 AM","0.00","0.00","1.00"
"10/03/2020 6:24:12 AM","0.00","1.00","1.00"
"10/03/2020 6:15:33 AM","1.00","1.00","1.00"
"10/03/2020 6:15:31 AM","1.00","1.00","0.00"
"10/03/2020 6:15:28 AM","1.00","0.00","0.00"
"9/03/2020 6:00:12 PM","0.00","0.00","0.00"
"9/03/2020 6:00:01 PM","0.00","0.00","1.00"
"9/03/2020 5:32:49 PM","0.00","1.00","1.00"
"9/03/2020 5:27:56 PM","1.00","1.00","1.00"
"9/03/2020 5:27:51 PM","1.00","1.00","0.00"
"9/03/2020 5:27:47 PM","1.00","0.00","0.00"
"9/03/2020 4:38:01 PM","0.00","0.00","0.00"
"9/03/2020 4:37:51 PM","0.00","0.00","1.00"
"9/03/2020 4:06:41 PM","0.00","1.00","1.00"
"9/03/2020 12:45:07 PM","1.00","1.00","1.00"
"9/03/2020 12:23:34 PM","0.00","1.00","1.00"
"9/03/2020 12:13:36 PM","1.00","1.00","1.00"
"9/03/2020 11:49:06 AM","0.00","1.00","1.00"
"9/03/2020 8:36:48 AM","1.00","1.00","1.00"
"9/03/2020 8:35:39 AM","0.00","1.00","1.00"
"9/03/2020 8:30:23 AM","1.00","1.00","1.00"
"9/03/2020 8:30:21 AM","1.00","1.00","0.00"
"9/03/2020 8:30:18 AM","1.00","0.00","0.00"
"9/03/2020 6:50:57 AM","0.00","0.00","0.00"
"9/03/2020 6:50:56 AM","0.00","0.00","0.00"
"9/03/2020 6:50:51 AM","0.00","0.00","1.00"
"9/03/2020 6:19:43 AM","0.00","1.00","1.00"
"9/03/2020 6:11:46 AM","1.00","1.00","1.00"
"9/03/2020 6:11:45 AM","1.00","1.00","1.00"
"9/03/2020 6:11:41 AM","1.00","1.00","0.00"
"9/03/2020 6:11:39 AM","1.00","0.00","0.00"
"7/03/2020 12:38:32 PM","0.00","0.00","0.00"
"7/03/2020 12:38:31 PM","0.00","0.00","0.00"
"7/03/2020 12:38:21 PM","0.00","0.00","1.00"
"7/03/2020 12:07:13 PM","0.00","1.00","1.00"
"7/03/2020 11:40:27 AM","1.00","1.00","1.00"
"7/03/2020 11:13:35 AM","0.00","1.00","1.00"
"7/03/2020 11:08:33 AM","1.00","1.00","1.00"
"7/03/2020 11:08:31 AM","1.00","1.00","0.00"
