"Timestamp","FCU-00-12  PIR Log","FCU-00-12  Enable Log","FCU-00-12  Status Log"
"10/03/2020 6:06:08 PM","1.00","1.00","0.00"
"10/03/2020 6:00:10 PM","1.00","0.00","0.00"
"10/03/2020 6:00:08 PM","1.00","0.00","1.00"
"10/03/2020 1:49:31 AM","1.00","1.00","1.00"
"9/03/2020 6:06:12 PM","1.00","1.00","1.00"
"9/03/2020 6:06:08 PM","1.00","1.00","0.00"
"9/03/2020 6:00:11 PM","1.00","0.00","0.00"
"9/03/2020 6:00:08 PM","1.00","0.00","1.00"
"8/03/2020 11:16:39 PM","1.00","1.00","1.00"
"6/03/2020 6:06:12 PM","1.00","1.00","1.00"
"6/03/2020 6:06:08 PM","1.00","1.00","0.00"
"6/03/2020 6:00:13 PM","1.00","0.00","0.00"
"6/03/2020 6:00:08 PM","1.00","0.00","1.00"
"5/03/2020 6:06:11 PM","1.00","1.00","1.00"
"5/03/2020 6:06:08 PM","1.00","1.00","0.00"
"5/03/2020 6:00:12 PM","1.00","0.00","0.00"
"5/03/2020 6:00:08 PM","1.00","0.00","1.00"
"4/03/2020 6:06:12 PM","1.00","1.00","1.00"
"4/03/2020 6:06:08 PM","1.00","1.00","0.00"
"4/03/2020 6:00:11 PM","1.00","0.00","0.00"
"4/03/2020 6:00:08 PM","1.00","0.00","1.00"
"3/03/2020 6:06:12 PM","1.00","1.00","1.00"
"3/03/2020 6:06:08 PM","1.00","1.00","0.00"
"3/03/2020 6:00:10 PM","1.00","0.00","0.00"
"3/03/2020 6:00:08 PM","1.00","0.00","1.00"
"2/03/2020 6:06:11 PM","1.00","1.00","1.00"
"2/03/2020 6:06:08 PM","1.00","1.00","0.00"
"2/03/2020 6:00:12 PM","1.00","0.00","0.00"
"2/03/2020 6:00:08 PM","1.00","0.00","1.00"
"2/03/2020 4:05:32 AM","1.00","1.00","1.00"
"2/03/2020 4:05:28 AM","1.00","1.00","0.00"
"2/03/2020 4:00:18 AM","1.00","0.00","0.00"
"2/03/2020 3:59:38 AM","1.00","0.00","1.00"
"2/03/2020 3:59:31 AM","1.00","1.00","1.00"
"2/03/2020 3:59:29 AM","1.00","1.00","1.00"
"2/03/2020 3:59:25 AM","1.00","1.00","1.00"
"2/03/2020 1:03:00 AM","1.00","1.00","1.00"
"2/03/2020 1:02:57 AM","1.00","1.00","0.00"
"2/03/2020 12:57:47 AM","1.00","0.00","0.00"
"2/03/2020 12:56:57 AM","1.00","0.00","1.00"
"2/03/2020 12:56:55 AM","1.00","1.00","1.00"
"2/03/2020 12:56:54 AM","1.00","1.00","1.00"
"2/03/2020 12:56:50 AM","1.00","1.00","1.00"
"28/02/2020 6:09:55 PM","1.00","1.00","1.00"
"28/02/2020 6:09:51 PM","1.00","1.00","0.00"
"28/02/2020 11:07:04 AM","1.00","0.00","0.00"
"28/02/2020 11:07:01 AM","1.00","0.00","1.00"
"28/02/2020 10:23:45 AM","1.00","1.00","1.00"
"28/02/2020 10:23:41 AM","1.00","1.00","0.00"
"28/02/2020 9:06:44 AM","1.00","0.00","0.00"
"28/02/2020 9:06:41 AM","1.00","0.00","1.00"
"28/02/2020 9:04:05 AM","1.00","1.00","1.00"
"28/02/2020 9:04:01 AM","1.00","1.00","0.00"
"28/02/2020 8:56:54 AM","1.00","0.00","0.00"
"28/02/2020 8:56:51 AM","1.00","0.00","1.00"
"28/02/2020 12:02:15 AM","1.00","1.00","1.00"
"28/02/2020 12:02:11 AM","1.00","1.00","0.00"
"27/02/2020 11:56:27 PM","1.00","0.00","0.00"
"27/02/2020 11:56:15 PM","1.00","0.00","1.00"
"27/02/2020 11:56:11 PM","1.00","0.00","1.00"
"27/02/2020 11:56:07 PM","1.00","1.00","1.00"
"27/02/2020 11:56:04 PM","1.00","1.00","1.00"
"27/02/2020 6:06:03 PM","1.00","1.00","1.00"
"27/02/2020 6:06:00 PM","1.00","1.00","0.00"
"27/02/2020 6:00:02 PM","1.00","0.00","0.00"
"27/02/2020 6:00:00 PM","1.00","0.00","1.00"
"27/02/2020 12:33:03 PM","1.00","1.00","1.00"
"27/02/2020 12:33:00 PM","1.00","1.00","0.00"
"27/02/2020 12:28:22 PM","1.00","0.00","0.00"
"27/02/2020 12:28:20 PM","1.00","0.00","1.00"
"27/02/2020 11:41:03 AM","1.00","1.00","1.00"
"27/02/2020 11:41:00 AM","1.00","1.00","0.00"
"27/02/2020 9:17:33 AM","1.00","0.00","0.00"
"27/02/2020 9:17:30 AM","1.00","0.00","1.00"
"26/02/2020 6:06:03 PM","1.00","1.00","1.00"
"26/02/2020 6:06:00 PM","1.00","1.00","0.00"
"26/02/2020 6:00:03 PM","1.00","0.00","0.00"
"26/02/2020 6:00:00 PM","1.00","0.00","1.00"
"26/02/2020 7:25:23 AM","1.00","1.00","1.00"
"26/02/2020 7:25:20 AM","1.00","1.00","0.00"
"26/02/2020 7:20:02 AM","1.00","0.00","0.00"
"26/02/2020 7:20:00 AM","1.00","0.00","1.00"
"25/02/2020 6:06:03 PM","1.00","1.00","1.00"
"25/02/2020 6:06:00 PM","1.00","1.00","0.00"
"25/02/2020 6:00:03 PM","1.00","0.00","0.00"
"25/02/2020 6:00:00 PM","1.00","0.00","1.00"
"25/02/2020 9:58:43 AM","1.00","1.00","1.00"
"25/02/2020 9:58:40 AM","1.00","1.00","0.00"
"25/02/2020 7:05:33 AM","1.00","0.00","0.00"
"25/02/2020 7:05:30 AM","1.00","0.00","1.00"
"25/02/2020 7:01:33 AM","1.00","1.00","1.00"
"25/02/2020 7:01:30 AM","1.00","1.00","0.00"
"25/02/2020 6:24:43 AM","1.00","0.00","0.00"
"25/02/2020 6:24:40 AM","1.00","0.00","1.00"
"24/02/2020 6:09:43 PM","1.00","1.00","1.00"
"24/02/2020 6:09:40 PM","1.00","1.00","0.00"
"24/02/2020 6:00:02 PM","1.00","0.00","0.00"
"24/02/2020 6:00:00 PM","1.00","0.00","1.00"
"24/02/2020 5:46:23 PM","1.00","1.00","1.00"
"24/02/2020 5:46:20 PM","1.00","1.00","0.00"
"24/02/2020 4:17:52 PM","1.00","0.00","0.00"
"24/02/2020 4:17:50 PM","1.00","0.00","1.00"
"24/02/2020 4:11:43 PM","1.00","1.00","1.00"
"24/02/2020 4:11:40 PM","1.00","1.00","0.00"
"24/02/2020 3:54:03 PM","1.00","0.00","0.00"
"24/02/2020 3:54:00 PM","1.00","0.00","1.00"
"24/02/2020 3:38:03 PM","1.00","1.00","1.00"
"24/02/2020 3:38:00 PM","1.00","1.00","0.00"
"24/02/2020 2:52:03 PM","1.00","0.00","0.00"
"24/02/2020 2:52:00 PM","1.00","0.00","1.00"
"24/02/2020 2:38:03 PM","1.00","1.00","1.00"
"24/02/2020 2:38:00 PM","1.00","1.00","0.00"
"24/02/2020 2:33:12 PM","1.00","0.00","0.00"
"24/02/2020 2:33:10 PM","1.00","0.00","1.00"
"24/02/2020 2:30:03 PM","1.00","1.00","1.00"
"24/02/2020 2:30:00 PM","1.00","1.00","0.00"
"24/02/2020 1:51:52 PM","1.00","0.00","0.00"
"24/02/2020 1:51:50 PM","1.00","0.00","1.00"
"24/02/2020 1:36:13 PM","1.00","1.00","1.00"
"24/02/2020 1:36:10 PM","1.00","1.00","0.00"
"24/02/2020 1:29:42 PM","1.00","0.00","0.00"
"24/02/2020 1:29:40 PM","1.00","0.00","1.00"
"24/02/2020 10:00:43 AM","1.00","1.00","1.00"
"24/02/2020 10:00:40 AM","1.00","1.00","0.00"
"24/02/2020 6:24:42 AM","1.00","0.00","0.00"
"24/02/2020 6:24:40 AM","1.00","0.00","1.00"
"21/02/2020 6:09:33 PM","1.00","1.00","1.00"
"21/02/2020 6:09:30 PM","1.00","1.00","0.00"
"21/02/2020 5:41:42 PM","1.00","0.00","0.00"
"21/02/2020 5:41:40 PM","1.00","0.00","1.00"
"21/02/2020 5:25:13 PM","1.00","1.00","1.00"
"21/02/2020 5:25:10 PM","1.00","1.00","0.00"
"21/02/2020 11:20:04 AM","1.00","0.00","0.00"
"21/02/2020 11:20:00 AM","1.00","0.00","1.00"
"21/02/2020 10:59:33 AM","1.00","1.00","1.00"
"21/02/2020 10:59:30 AM","1.00","1.00","0.00"
"21/02/2020 9:15:24 AM","1.00","0.00","0.00"
"21/02/2020 9:15:20 AM","1.00","0.00","1.00"
"20/02/2020 6:09:23 PM","1.00","1.00","1.00"
"20/02/2020 6:09:20 PM","1.00","1.00","0.00"
"20/02/2020 5:15:53 PM","1.00","0.00","0.00"
"20/02/2020 5:15:50 PM","1.00","0.00","1.00"
"20/02/2020 4:52:53 PM","1.00","1.00","1.00"
"20/02/2020 4:52:50 PM","1.00","1.00","0.00"
"20/02/2020 4:06:42 PM","1.00","0.00","0.00"
"20/02/2020 4:06:40 PM","1.00","0.00","1.00"
"20/02/2020 3:51:13 PM","1.00","1.00","1.00"
"20/02/2020 3:51:10 PM","1.00","1.00","0.00"
"20/02/2020 2:48:03 PM","1.00","0.00","0.00"
"20/02/2020 2:48:00 PM","1.00","0.00","1.00"
"20/02/2020 2:28:33 PM","1.00","1.00","1.00"
"20/02/2020 2:28:30 PM","1.00","1.00","0.00"
"20/02/2020 11:35:03 AM","1.00","0.00","0.00"
"20/02/2020 11:35:00 AM","1.00","0.00","1.00"
"20/02/2020 11:17:13 AM","1.00","1.00","1.00"
"20/02/2020 11:17:10 AM","1.00","1.00","0.00"
"20/02/2020 10:08:02 AM","1.00","0.00","0.00"
"20/02/2020 10:08:00 AM","1.00","0.00","1.00"
"20/02/2020 9:56:03 AM","1.00","1.00","1.00"
"20/02/2020 9:56:00 AM","1.00","1.00","0.00"
"20/02/2020 9:36:42 AM","1.00","0.00","0.00"
"20/02/2020 9:36:40 AM","1.00","0.00","1.00"
"19/02/2020 6:06:03 PM","1.00","1.00","1.00"
"19/02/2020 6:06:00 PM","1.00","1.00","0.00"
"19/02/2020 6:00:02 PM","1.00","0.00","0.00"
"19/02/2020 6:00:00 PM","1.00","0.00","1.00"
"18/02/2020 6:09:23 PM","1.00","1.00","1.00"
"18/02/2020 6:09:20 PM","1.00","1.00","0.00"
"18/02/2020 4:12:53 PM","1.00","0.00","0.00"
"18/02/2020 4:12:50 PM","1.00","0.00","1.00"
"18/02/2020 3:53:33 PM","1.00","1.00","1.00"
"18/02/2020 3:53:30 PM","1.00","1.00","0.00"
"18/02/2020 3:17:42 PM","1.00","0.00","0.00"
"18/02/2020 3:17:40 PM","1.00","0.00","1.00"
"18/02/2020 10:06:43 AM","1.00","1.00","1.00"
"18/02/2020 10:06:40 AM","1.00","1.00","0.00"
"18/02/2020 9:54:32 AM","1.00","0.00","0.00"
"18/02/2020 9:54:30 AM","1.00","0.00","1.00"
"18/02/2020 9:35:53 AM","1.00","1.00","1.00"
"18/02/2020 9:35:50 AM","1.00","1.00","0.00"
"18/02/2020 9:18:52 AM","1.00","0.00","0.00"
"18/02/2020 9:18:50 AM","1.00","0.00","1.00"
"18/02/2020 8:42:53 AM","1.00","1.00","1.00"
"18/02/2020 8:42:50 AM","1.00","1.00","0.00"
"18/02/2020 8:31:02 AM","1.00","0.00","0.00"
"18/02/2020 8:31:00 AM","1.00","0.00","1.00"
"18/02/2020 8:15:43 AM","1.00","1.00","1.00"
"18/02/2020 8:15:40 AM","1.00","1.00","0.00"
"18/02/2020 7:51:53 AM","1.00","0.00","0.00"
"18/02/2020 7:51:50 AM","1.00","0.00","1.00"
"17/02/2020 6:06:03 PM","1.00","1.00","1.00"
"17/02/2020 6:06:00 PM","1.00","1.00","0.00"
"17/02/2020 6:00:02 PM","1.00","0.00","0.00"
"17/02/2020 6:00:00 PM","1.00","0.00","1.00"
"17/02/2020 9:41:23 AM","1.00","1.00","1.00"
"17/02/2020 9:41:20 AM","1.00","1.00","0.00"
"17/02/2020 7:21:14 AM","1.00","0.00","0.00"
"17/02/2020 7:21:10 AM","1.00","0.00","1.00"
"14/02/2020 6:06:03 PM","1.00","1.00","1.00"
"14/02/2020 6:06:00 PM","1.00","1.00","0.00"
"14/02/2020 6:00:04 PM","1.00","0.00","0.00"
"14/02/2020 6:00:00 PM","1.00","0.00","1.00"
"13/02/2020 6:06:03 PM","1.00","1.00","1.00"
"13/02/2020 6:06:00 PM","1.00","1.00","0.00"
"13/02/2020 6:00:03 PM","1.00","0.00","0.00"
"13/02/2020 6:00:00 PM","1.00","0.00","1.00"
"13/02/2020 8:25:23 AM","1.00","1.00","1.00"
"13/02/2020 8:25:20 AM","1.00","1.00","0.00"
"13/02/2020 6:24:03 AM","1.00","0.00","0.00"
"13/02/2020 6:24:00 AM","1.00","0.00","1.00"
"12/02/2020 6:06:03 PM","1.00","1.00","1.00"
"12/02/2020 6:06:00 PM","1.00","1.00","0.00"
"12/02/2020 6:00:02 PM","1.00","0.00","0.00"
"12/02/2020 6:00:00 PM","1.00","0.00","1.00"
"11/02/2020 6:06:03 PM","1.00","1.00","1.00"
"11/02/2020 6:06:00 PM","1.00","1.00","0.00"
"11/02/2020 6:00:03 PM","1.00","0.00","0.00"
"11/02/2020 6:00:00 PM","1.00","0.00","1.00"
"11/02/2020 6:38:53 AM","1.00","1.00","1.00"
"11/02/2020 6:38:50 AM","1.00","1.00","0.00"
"11/02/2020 6:23:54 AM","1.00","0.00","0.00"
"11/02/2020 6:23:50 AM","1.00","0.00","1.00"
"10/02/2020 6:06:03 PM","1.00","1.00","1.00"
"10/02/2020 6:06:00 PM","1.00","1.00","0.00"
"10/02/2020 6:00:03 PM","1.00","0.00","0.00"
"10/02/2020 6:00:00 PM","1.00","0.00","1.00"
"10/02/2020 9:38:13 AM","1.00","1.00","1.00"
"10/02/2020 9:38:10 AM","1.00","1.00","0.00"
"10/02/2020 6:32:22 AM","1.00","0.00","0.00"
"10/02/2020 6:32:20 AM","1.00","0.00","1.00"
"10/02/2020 1:44:02 AM","1.00","1.00","1.00"
"9/02/2020 1:45:06 AM","1.00","1.00","1.00"
"7/02/2020 6:06:03 PM","1.00","1.00","1.00"
"7/02/2020 6:06:00 PM","1.00","1.00","0.00"
"7/02/2020 6:00:03 PM","1.00","0.00","0.00"
"7/02/2020 6:00:00 PM","1.00","0.00","1.00"
"7/02/2020 11:07:13 AM","1.00","1.00","1.00"
"7/02/2020 11:07:10 AM","1.00","1.00","0.00"
"7/02/2020 10:41:42 AM","1.00","0.00","0.00"
"7/02/2020 10:41:40 AM","1.00","0.00","1.00"
"6/02/2020 6:06:03 PM","1.00","1.00","1.00"
"6/02/2020 6:06:00 PM","1.00","1.00","0.00"
"6/02/2020 6:00:02 PM","1.00","0.00","0.00"
"6/02/2020 6:00:00 PM","1.00","0.00","1.00"
"6/02/2020 12:15:03 PM","1.00","1.00","1.00"
"6/02/2020 12:15:00 PM","1.00","1.00","0.00"
"6/02/2020 8:09:23 AM","1.00","0.00","0.00"
"6/02/2020 8:09:22 AM","1.00","0.00","0.00"
"6/02/2020 8:09:20 AM","1.00","0.00","1.00"
"5/02/2020 6:08:33 PM","1.00","1.00","1.00"
"5/02/2020 6:08:30 PM","1.00","1.00","0.00"
"5/02/2020 10:22:12 AM","1.00","0.00","0.00"
"5/02/2020 10:22:10 AM","1.00","0.00","1.00"
"5/02/2020 9:42:43 AM","1.00","1.00","1.00"
"5/02/2020 9:42:40 AM","1.00","1.00","0.00"
"5/02/2020 9:38:42 AM","1.00","0.00","0.00"
"5/02/2020 9:38:40 AM","1.00","0.00","1.00"
"5/02/2020 9:32:33 AM","1.00","1.00","1.00"
"5/02/2020 9:32:30 AM","1.00","1.00","0.00"
"5/02/2020 9:24:52 AM","1.00","0.00","0.00"
"5/02/2020 9:24:50 AM","1.00","0.00","1.00"
"5/02/2020 1:44:20 AM","1.00","1.00","1.00"
"4/02/2020 6:08:33 PM","1.00","1.00","1.00"
"4/02/2020 6:08:30 PM","1.00","1.00","0.00"
"4/02/2020 3:31:42 PM","1.00","0.00","0.00"
"4/02/2020 3:31:40 PM","1.00","0.00","1.00"
"4/02/2020 3:03:03 PM","1.00","1.00","1.00"
"4/02/2020 3:03:00 PM","1.00","1.00","0.00"
"4/02/2020 12:54:32 PM","1.00","0.00","0.00"
"4/02/2020 12:54:30 PM","1.00","0.00","1.00"
"4/02/2020 12:36:53 PM","1.00","1.00","1.00"
"4/02/2020 12:36:50 PM","1.00","1.00","0.00"
"4/02/2020 11:31:03 AM","1.00","0.00","0.00"
"4/02/2020 11:31:00 AM","1.00","0.00","1.00"
"4/02/2020 11:08:33 AM","1.00","1.00","1.00"
"4/02/2020 11:08:30 AM","1.00","1.00","0.00"
"4/02/2020 10:47:32 AM","1.00","0.00","0.00"
"4/02/2020 10:47:30 AM","1.00","0.00","1.00"
"4/02/2020 10:38:44 AM","1.00","1.00","1.00"
"4/02/2020 10:38:40 AM","1.00","1.00","0.00"
"4/02/2020 10:35:42 AM","1.00","0.00","0.00"
"4/02/2020 10:35:40 AM","1.00","0.00","1.00"
"4/02/2020 10:20:13 AM","1.00","1.00","1.00"
"4/02/2020 10:20:10 AM","1.00","1.00","0.00"
"4/02/2020 10:16:12 AM","1.00","0.00","0.00"
"4/02/2020 10:16:10 AM","1.00","0.00","1.00"
"4/02/2020 1:44:07 AM","1.00","1.00","1.00"
"3/02/2020 6:06:03 PM","1.00","1.00","1.00"
"3/02/2020 6:06:00 PM","1.00","1.00","0.00"
"3/02/2020 6:00:02 PM","1.00","0.00","0.00"
"3/02/2020 6:00:00 PM","1.00","0.00","1.00"
"31/01/2020 6:06:03 PM","1.00","1.00","1.00"
"31/01/2020 6:06:00 PM","1.00","1.00","0.00"
"31/01/2020 6:00:03 PM","1.00","0.00","0.00"
"31/01/2020 6:00:00 PM","1.00","0.00","1.00"
"30/01/2020 6:06:03 PM","1.00","1.00","1.00"
"30/01/2020 6:06:00 PM","1.00","1.00","0.00"
"30/01/2020 6:00:02 PM","1.00","0.00","0.00"
"30/01/2020 6:00:00 PM","1.00","0.00","1.00"
"29/01/2020 6:06:03 PM","1.00","1.00","1.00"
"29/01/2020 6:06:00 PM","1.00","1.00","0.00"
"29/01/2020 6:00:02 PM","1.00","0.00","0.00"
"29/01/2020 6:00:00 PM","1.00","0.00","1.00"
"29/01/2020 11:02:24 AM","1.00","1.00","1.00"
"29/01/2020 11:02:20 AM","1.00","1.00","0.00"
"29/01/2020 6:37:33 AM","1.00","0.00","0.00"
"29/01/2020 6:37:30 AM","1.00","0.00","1.00"
"29/01/2020 3:49:49 AM","1.00","1.00","1.00"
"28/01/2020 6:06:03 PM","1.00","1.00","1.00"
"28/01/2020 6:06:00 PM","1.00","1.00","0.00"
"28/01/2020 6:00:03 PM","1.00","0.00","0.00"
"28/01/2020 6:00:00 PM","1.00","0.00","1.00"
"28/01/2020 5:40:13 PM","1.00","1.00","1.00"
"28/01/2020 5:40:10 PM","1.00","1.00","0.00"
"28/01/2020 5:32:12 PM","1.00","0.00","0.00"
"28/01/2020 5:32:10 PM","1.00","0.00","1.00"
"28/01/2020 2:31:23 PM","1.00","1.00","1.00"
"28/01/2020 2:31:20 PM","1.00","1.00","0.00"
"28/01/2020 2:12:03 PM","1.00","0.00","0.00"
"28/01/2020 2:12:00 PM","1.00","0.00","1.00"
"28/01/2020 11:07:03 AM","1.00","1.00","1.00"
"28/01/2020 11:07:00 AM","1.00","1.00","0.00"
"28/01/2020 7:49:42 AM","1.00","0.00","0.00"
"28/01/2020 7:49:40 AM","1.00","0.00","1.00"
"27/01/2020 6:06:03 PM","1.00","1.00","1.00"
"27/01/2020 6:06:00 PM","1.00","1.00","0.00"
"27/01/2020 6:00:02 PM","1.00","0.00","0.00"
"27/01/2020 6:00:00 PM","1.00","0.00","1.00"
"27/01/2020 12:59:03 PM","1.00","1.00","1.00"
"27/01/2020 12:59:00 PM","1.00","1.00","0.00"
"27/01/2020 12:20:02 PM","1.00","0.00","0.00"
"27/01/2020 12:20:00 PM","1.00","0.00","1.00"
"27/01/2020 12:15:53 PM","1.00","1.00","1.00"
"27/01/2020 12:15:50 PM","1.00","1.00","0.00"
"27/01/2020 6:56:12 AM","1.00","0.00","0.00"
"27/01/2020 6:56:10 AM","1.00","0.00","1.00"
"27/01/2020 1:45:07 AM","1.00","1.00","1.00"
"27/01/2020 12:06:03 AM","1.00","1.00","1.00"
"27/01/2020 12:06:00 AM","1.00","1.00","0.00"
"27/01/2020 12:00:03 AM","1.00","0.00","0.00"
"27/01/2020 12:00:00 AM","1.00","0.00","1.00"
"24/01/2020 6:06:03 PM","1.00","1.00","1.00"
"24/01/2020 6:06:00 PM","1.00","1.00","0.00"
"24/01/2020 6:00:03 PM","1.00","0.00","0.00"
"24/01/2020 6:00:00 PM","1.00","0.00","1.00"
"24/01/2020 2:59:13 PM","1.00","1.00","1.00"
"24/01/2020 2:59:10 PM","1.00","1.00","0.00"
"24/01/2020 2:45:02 PM","1.00","0.00","0.00"
"24/01/2020 2:45:00 PM","1.00","0.00","1.00"
"24/01/2020 1:51:43 PM","1.00","1.00","1.00"
"24/01/2020 1:51:40 PM","1.00","1.00","0.00"
"24/01/2020 1:33:12 PM","1.00","0.00","0.00"
"24/01/2020 1:33:10 PM","1.00","0.00","1.00"
"24/01/2020 1:27:13 PM","1.00","1.00","1.00"
"24/01/2020 1:27:10 PM","1.00","1.00","0.00"
"24/01/2020 1:19:02 PM","1.00","0.00","0.00"
"24/01/2020 1:19:00 PM","1.00","0.00","1.00"
"24/01/2020 1:03:33 PM","1.00","1.00","1.00"
"24/01/2020 1:03:30 PM","1.00","1.00","0.00"
"24/01/2020 12:49:22 PM","1.00","0.00","0.00"
"24/01/2020 12:49:20 PM","1.00","0.00","1.00"
"24/01/2020 12:00:03 PM","1.00","1.00","1.00"
"24/01/2020 12:00:00 PM","1.00","1.00","0.00"
"24/01/2020 11:54:42 AM","1.00","0.00","0.00"
"24/01/2020 11:54:40 AM","1.00","0.00","1.00"
"24/01/2020 9:35:43 AM","1.00","1.00","1.00"
"24/01/2020 9:35:40 AM","1.00","1.00","0.00"
"24/01/2020 7:19:22 AM","1.00","0.00","0.00"
"24/01/2020 7:19:20 AM","1.00","0.00","1.00"
"23/01/2020 6:06:03 PM","1.00","1.00","1.00"
"23/01/2020 6:06:00 PM","1.00","1.00","0.00"
"23/01/2020 6:00:02 PM","1.00","0.00","0.00"
"23/01/2020 6:00:00 PM","1.00","0.00","1.00"
"23/01/2020 10:35:23 AM","1.00","1.00","1.00"
"23/01/2020 10:35:20 AM","1.00","1.00","0.00"
"23/01/2020 10:03:52 AM","1.00","0.00","0.00"
"23/01/2020 10:03:50 AM","1.00","0.00","1.00"
"22/01/2020 6:06:03 PM","1.00","1.00","1.00"
"22/01/2020 6:06:00 PM","1.00","1.00","0.00"
"22/01/2020 6:00:02 PM","1.00","0.00","0.00"
"22/01/2020 6:00:00 PM","1.00","0.00","1.00"
"21/01/2020 6:07:33 PM","1.00","1.00","1.00"
"21/01/2020 6:07:30 PM","1.00","1.00","0.00"
"21/01/2020 8:49:23 AM","1.00","0.00","0.00"
"21/01/2020 8:49:20 AM","1.00","0.00","1.00"
"21/01/2020 8:40:43 AM","1.00","1.00","1.00"
"21/01/2020 8:40:40 AM","1.00","1.00","0.00"
"21/01/2020 8:11:43 AM","1.00","0.00","0.00"
"21/01/2020 8:11:40 AM","1.00","0.00","1.00"
"20/01/2020 6:06:03 PM","1.00","1.00","1.00"
"20/01/2020 6:06:00 PM","1.00","1.00","0.00"
"20/01/2020 6:00:03 PM","1.00","0.00","0.00"
"20/01/2020 6:00:00 PM","1.00","0.00","1.00"
"20/01/2020 11:02:03 AM","1.00","1.00","1.00"
"20/01/2020 11:02:00 AM","1.00","1.00","0.00"
"20/01/2020 6:22:32 AM","1.00","0.00","0.00"
"20/01/2020 6:22:30 AM","1.00","0.00","1.00"
"20/01/2020 1:44:08 AM","1.00","1.00","1.00"
"17/01/2020 6:06:03 PM","1.00","1.00","1.00"
"17/01/2020 6:06:00 PM","1.00","1.00","0.00"
"17/01/2020 6:00:02 PM","1.00","0.00","0.00"
"17/01/2020 6:00:00 PM","1.00","0.00","1.00"
"17/01/2020 9:25:43 AM","1.00","1.00","1.00"
"17/01/2020 9:25:40 AM","1.00","1.00","0.00"
"17/01/2020 9:20:12 AM","1.00","0.00","0.00"
"17/01/2020 9:20:10 AM","1.00","0.00","1.00"
"17/01/2020 9:15:53 AM","1.00","1.00","1.00"
"17/01/2020 9:15:50 AM","1.00","1.00","0.00"
"17/01/2020 9:09:12 AM","1.00","0.00","0.00"
"17/01/2020 9:09:10 AM","1.00","0.00","1.00"
"16/01/2020 6:06:03 PM","1.00","1.00","1.00"
"16/01/2020 6:06:00 PM","1.00","1.00","0.00"
"16/01/2020 6:00:02 PM","1.00","0.00","0.00"
"16/01/2020 6:00:00 PM","1.00","0.00","1.00"
"16/01/2020 10:35:13 AM","1.00","1.00","1.00"
"16/01/2020 10:35:10 AM","1.00","1.00","0.00"
"16/01/2020 10:22:02 AM","1.00","0.00","0.00"
"16/01/2020 10:22:00 AM","1.00","0.00","1.00"
"16/01/2020 10:00:03 AM","1.00","1.00","1.00"
"16/01/2020 10:00:00 AM","1.00","1.00","0.00"
"16/01/2020 9:18:32 AM","1.00","0.00","0.00"
