"Timestamp","FCU-00-13   PIR Log","FCU-00-13   Enable Log","FCU-00-13  Status Log"
"20/02/2020 11:22:55 AM","0.00","1.00","1.00"
"20/02/2020 11:22:46 AM","0.00","1.00","1.00"
"20/02/2020 11:22:28 AM","0.00","1.00","1.00"
"20/02/2020 11:22:27 AM","0.00","1.00","0.00"
"20/02/2020 11:22:26 AM","0.00","1.00","1.00"
"20/02/2020 11:22:25 AM","0.00","1.00","0.00"
"20/02/2020 11:20:38 AM","0.00","1.00","1.00"
"20/02/2020 11:20:34 AM","0.00","1.00","1.00"
"20/02/2020 11:17:09 AM","0.00","1.00","1.00"
"20/02/2020 11:16:53 AM","0.00","1.00","0.00"
"20/02/2020 10:07:56 AM","0.00","0.00","0.00"
"20/02/2020 10:07:53 AM","0.00","0.00","1.00"
"20/02/2020 10:05:48 AM","0.00","1.00","1.00"
"20/02/2020 9:56:06 AM","0.00","1.00","1.00"
"20/02/2020 9:55:43 AM","0.00","1.00","0.00"
"17/02/2020 9:45:35 AM","0.00","0.00","0.00"
"17/02/2020 9:45:33 AM","0.00","0.00","1.00"
"17/02/2020 9:41:16 AM","0.00","1.00","1.00"
"17/02/2020 9:41:03 AM","0.00","1.00","0.00"
"5/02/2020 10:17:38 AM","0.00","0.00","0.00"
"5/02/2020 10:17:36 AM","0.00","0.00","1.00"
"5/02/2020 10:17:33 AM","0.00","0.00","0.00"
"5/02/2020 10:17:23 AM","0.00","1.00","0.00"
"5/02/2020 10:16:23 AM","0.00","0.00","0.00"
"5/02/2020 10:16:03 AM","0.00","1.00","0.00"
"5/02/2020 10:15:23 AM","0.00","0.00","0.00"
"5/02/2020 10:15:03 AM","0.00","1.00","0.00"
"5/02/2020 10:14:28 AM","0.00","0.00","0.00"
"5/02/2020 10:14:23 AM","0.00","0.00","1.00"
"5/02/2020 10:13:52 AM","0.00","1.00","1.00"
"5/02/2020 10:13:51 AM","0.00","1.00","1.00"
"5/02/2020 10:13:35 AM","0.00","1.00","1.00"
"5/02/2020 10:13:34 AM","0.00","1.00","0.00"
"5/02/2020 10:13:22 AM","0.00","1.00","1.00"
"5/02/2020 10:13:13 AM","0.00","1.00","0.00"
"5/02/2020 10:13:05 AM","0.00","0.00","0.00"
"5/02/2020 10:13:03 AM","0.00","0.00","1.00"
"5/02/2020 9:51:25 AM","0.00","1.00","1.00"
"5/02/2020 9:51:24 AM","0.00","1.00","0.00"
"5/02/2020 9:51:20 AM","0.00","1.00","1.00"
"5/02/2020 9:51:18 AM","0.00","1.00","0.00"
"5/02/2020 9:51:12 AM","0.00","1.00","1.00"
"5/02/2020 9:51:11 AM","0.00","1.00","0.00"
"5/02/2020 9:51:05 AM","0.00","1.00","1.00"
"5/02/2020 9:51:04 AM","0.00","1.00","0.00"
"5/02/2020 9:49:28 AM","0.00","1.00","1.00"
"5/02/2020 9:42:41 AM","0.00","1.00","1.00"
"5/02/2020 9:42:33 AM","0.00","1.00","0.00"
"5/02/2020 9:38:26 AM","0.00","0.00","0.00"
"5/02/2020 9:38:23 AM","0.00","0.00","1.00"
"5/02/2020 9:32:50 AM","0.00","1.00","1.00"
"5/02/2020 9:32:23 AM","0.00","1.00","1.00"
"5/02/2020 9:32:13 AM","0.00","1.00","0.00"
"5/02/2020 9:00:13 AM","0.00","0.00","0.00"
"5/02/2020 8:59:53 AM","0.00","1.00","0.00"
"5/02/2020 8:59:50 AM","0.00","0.00","0.00"
"5/02/2020 8:59:48 AM","0.00","0.00","1.00"
"5/02/2020 8:59:47 AM","0.00","0.00","0.00"
"5/02/2020 8:59:46 AM","0.00","0.00","1.00"
"5/02/2020 8:59:43 AM","0.00","0.00","0.00"
"5/02/2020 8:59:23 AM","0.00","1.00","0.00"
"5/02/2020 8:59:20 AM","0.00","0.00","0.00"
"5/02/2020 8:59:13 AM","0.00","0.00","1.00"
"5/02/2020 7:58:39 AM","0.00","1.00","1.00"
"5/02/2020 7:58:22 AM","0.00","1.00","1.00"
"5/02/2020 7:58:13 AM","0.00","1.00","0.00"
"5/02/2020 7:58:09 AM","0.00","0.00","0.00"
"5/02/2020 7:58:08 AM","0.00","0.00","0.00"
"5/02/2020 7:58:03 AM","0.00","0.00","1.00"
"5/02/2020 7:58:00 AM","0.00","1.00","1.00"
"5/02/2020 7:57:53 AM","0.00","1.00","0.00"
"5/02/2020 7:57:03 AM","0.00","0.00","0.00"
"5/02/2020 7:56:53 AM","0.00","1.00","0.00"
"5/02/2020 7:53:03 AM","0.00","0.00","0.00"
"5/02/2020 7:52:53 AM","0.00","1.00","0.00"
"5/02/2020 7:48:53 AM","0.00","0.00","0.00"
"5/02/2020 7:48:43 AM","0.00","1.00","0.00"
"5/02/2020 6:33:27 AM","0.00","0.00","0.00"
"5/02/2020 6:33:26 AM","0.00","0.00","1.00"
"5/02/2020 6:33:25 AM","0.00","0.00","0.00"
"5/02/2020 6:33:23 AM","0.00","0.00","0.00"
"5/02/2020 6:33:03 AM","0.00","1.00","0.00"
"4/02/2020 12:48:10 PM","0.00","0.00","0.00"
"4/02/2020 12:48:03 PM","0.00","0.00","1.00"
"4/02/2020 12:36:51 PM","0.00","1.00","1.00"
"4/02/2020 12:36:33 PM","0.00","1.00","0.00"
"4/02/2020 11:27:35 AM","0.00","0.00","0.00"
"4/02/2020 11:27:33 AM","0.00","0.00","1.00"
"4/02/2020 11:24:49 AM","0.00","1.00","1.00"
"4/02/2020 11:23:28 AM","0.00","1.00","1.00"
"4/02/2020 11:15:36 AM","0.00","1.00","1.00"
"4/02/2020 11:09:25 AM","0.00","1.00","1.00"
"4/02/2020 11:09:24 AM","0.00","1.00","0.00"
"4/02/2020 11:08:38 AM","0.00","1.00","1.00"
"4/02/2020 11:08:23 AM","0.00","1.00","0.00"
"4/02/2020 10:47:25 AM","0.00","0.00","0.00"
"4/02/2020 10:47:23 AM","0.00","0.00","1.00"
"4/02/2020 10:46:00 AM","0.00","1.00","1.00"
"4/02/2020 10:38:49 AM","0.00","1.00","1.00"
"4/02/2020 10:38:33 AM","0.00","1.00","0.00"
"4/02/2020 10:32:48 AM","0.00","0.00","0.00"
"4/02/2020 10:32:43 AM","0.00","0.00","1.00"
"4/02/2020 10:29:42 AM","0.00","1.00","1.00"
"4/02/2020 10:27:34 AM","0.00","1.00","1.00"
"4/02/2020 10:26:18 AM","0.00","1.00","1.00"
"4/02/2020 10:25:03 AM","0.00","1.00","1.00"
"4/02/2020 10:24:57 AM","0.00","1.00","1.00"
"4/02/2020 10:24:56 AM","0.00","1.00","0.00"
"4/02/2020 10:22:50 AM","0.00","1.00","1.00"
"4/02/2020 10:22:47 AM","0.00","1.00","1.00"
"4/02/2020 10:20:17 AM","0.00","1.00","1.00"
"4/02/2020 10:20:03 AM","0.00","1.00","0.00"
"31/01/2020 4:19:11 PM","0.00","0.00","0.00"
"31/01/2020 4:19:03 PM","0.00","0.00","1.00"
"31/01/2020 4:14:40 PM","0.00","1.00","1.00"
"31/01/2020 4:14:36 PM","0.00","1.00","1.00"
"31/01/2020 4:14:35 PM","0.00","1.00","0.00"
"31/01/2020 4:13:59 PM","0.00","1.00","1.00"
"31/01/2020 4:13:58 PM","0.00","1.00","0.00"
"31/01/2020 3:59:17 PM","0.00","1.00","1.00"
"31/01/2020 3:59:03 PM","0.00","1.00","0.00"
"31/01/2020 3:58:59 PM","0.00","0.00","0.00"
"31/01/2020 3:58:53 PM","0.00","0.00","1.00"
"31/01/2020 3:58:47 PM","0.00","1.00","1.00"
"31/01/2020 3:58:45 PM","0.00","1.00","1.00"
"31/01/2020 3:58:33 PM","0.00","1.00","0.00"
"24/01/2020 10:15:31 AM","0.00","0.00","0.00"
"24/01/2020 10:15:23 AM","0.00","0.00","1.00"
"24/01/2020 10:09:05 AM","0.00","1.00","1.00"
"24/01/2020 9:54:44 AM","0.00","1.00","1.00"
"24/01/2020 9:54:31 AM","0.00","1.00","1.00"
"24/01/2020 9:54:30 AM","0.00","1.00","0.00"
"24/01/2020 9:45:23 AM","0.00","1.00","1.00"
"24/01/2020 9:45:22 AM","0.00","1.00","0.00"
"24/01/2020 9:45:07 AM","0.00","1.00","1.00"
"24/01/2020 9:45:06 AM","0.00","1.00","0.00"
"24/01/2020 9:44:30 AM","0.00","1.00","1.00"
"24/01/2020 9:44:29 AM","0.00","1.00","0.00"
"24/01/2020 9:44:24 AM","0.00","1.00","1.00"
"24/01/2020 9:44:23 AM","0.00","1.00","0.00"
"24/01/2020 9:44:12 AM","0.00","1.00","1.00"
"24/01/2020 9:35:57 AM","0.00","1.00","1.00"
"24/01/2020 9:35:56 AM","0.00","1.00","0.00"
"24/01/2020 9:35:46 AM","0.00","1.00","1.00"
"24/01/2020 9:35:23 AM","0.00","1.00","0.00"
"24/01/2020 7:19:18 AM","0.00","0.00","0.00"
"24/01/2020 7:19:13 AM","0.00","0.00","1.00"
"24/01/2020 7:12:22 AM","0.00","1.00","1.00"
"24/01/2020 7:12:18 AM","0.00","1.00","1.00"
"24/01/2020 7:12:08 AM","0.00","1.00","1.00"
"24/01/2020 7:11:53 AM","0.00","1.00","0.00"
"24/01/2020 7:11:48 AM","0.00","0.00","0.00"
"24/01/2020 7:11:43 AM","0.00","0.00","1.00"
"24/01/2020 7:11:35 AM","0.00","1.00","1.00"
"24/01/2020 7:11:25 AM","0.00","1.00","1.00"
"24/01/2020 7:11:13 AM","0.00","1.00","0.00"
"24/01/2020 7:07:12 AM","0.00","0.00","0.00"
"24/01/2020 7:07:03 AM","0.00","0.00","1.00"
"24/01/2020 7:05:27 AM","0.00","1.00","1.00"
"24/01/2020 7:05:20 AM","0.00","1.00","1.00"
"24/01/2020 7:05:11 AM","0.00","1.00","1.00"
"24/01/2020 7:05:10 AM","0.00","1.00","0.00"
"24/01/2020 7:04:45 AM","0.00","1.00","1.00"
"24/01/2020 7:04:43 AM","0.00","1.00","0.00"
"24/01/2020 7:04:34 AM","0.00","1.00","1.00"
"24/01/2020 7:04:33 AM","0.00","1.00","0.00"
"24/01/2020 7:04:12 AM","0.00","1.00","1.00"
"24/01/2020 7:03:59 AM","0.00","1.00","1.00"
"24/01/2020 7:03:58 AM","0.00","1.00","0.00"
"24/01/2020 7:03:50 AM","0.00","1.00","1.00"
"24/01/2020 7:03:32 AM","0.00","1.00","1.00"
"24/01/2020 7:03:13 AM","0.00","1.00","0.00"
"23/01/2020 10:48:26 AM","0.00","0.00","0.00"
"23/01/2020 10:48:23 AM","0.00","0.00","1.00"
"23/01/2020 10:42:39 AM","0.00","1.00","1.00"
"23/01/2020 10:35:19 AM","0.00","1.00","1.00"
"23/01/2020 10:35:18 AM","0.00","1.00","0.00"
"23/01/2020 10:35:16 AM","0.00","1.00","1.00"
"23/01/2020 10:35:03 AM","0.00","1.00","0.00"
"21/01/2020 8:49:08 AM","0.00","0.00","0.00"
"21/01/2020 8:49:03 AM","0.00","0.00","1.00"
"21/01/2020 8:41:59 AM","0.00","1.00","1.00"
"21/01/2020 8:41:58 AM","0.00","1.00","0.00"
"21/01/2020 8:41:27 AM","0.00","1.00","1.00"
"21/01/2020 8:41:26 AM","0.00","1.00","0.00"
"21/01/2020 8:41:25 AM","0.00","1.00","1.00"
"21/01/2020 8:41:11 AM","0.00","1.00","1.00"
"21/01/2020 8:40:49 AM","0.00","1.00","1.00"
"21/01/2020 8:40:48 AM","0.00","1.00","1.00"
"21/01/2020 8:40:33 AM","0.00","1.00","0.00"
"17/01/2020 9:48:48 AM","0.00","0.00","0.00"
"17/01/2020 9:48:43 AM","0.00","0.00","1.00"
"17/01/2020 9:46:24 AM","0.00","1.00","1.00"
"17/01/2020 9:46:14 AM","0.00","1.00","1.00"
"17/01/2020 9:45:53 AM","0.00","1.00","0.00"
"17/01/2020 9:45:30 AM","0.00","0.00","0.00"
"17/01/2020 9:45:23 AM","0.00","0.00","1.00"
"17/01/2020 9:44:28 AM","0.00","1.00","1.00"
"17/01/2020 9:44:03 AM","0.00","1.00","0.00"
"17/01/2020 9:43:43 AM","0.00","0.00","0.00"
"17/01/2020 9:43:33 AM","0.00","1.00","0.00"
"17/01/2020 8:51:27 AM","0.00","0.00","0.00"
"17/01/2020 8:51:23 AM","0.00","0.00","1.00"
"17/01/2020 8:50:27 AM","0.00","1.00","1.00"
"17/01/2020 8:50:13 AM","0.00","1.00","0.00"
"17/01/2020 8:50:00 AM","0.00","0.00","0.00"
"17/01/2020 8:49:53 AM","0.00","0.00","1.00"
"17/01/2020 8:42:38 AM","0.00","1.00","1.00"
"17/01/2020 8:42:22 AM","0.00","1.00","1.00"
"17/01/2020 8:42:21 AM","0.00","1.00","0.00"
"17/01/2020 8:42:17 AM","0.00","1.00","1.00"
"17/01/2020 8:42:03 AM","0.00","1.00","0.00"
"17/01/2020 8:41:36 AM","0.00","0.00","0.00"
"17/01/2020 8:41:33 AM","0.00","0.00","1.00"
"17/01/2020 8:41:31 AM","0.00","1.00","1.00"
"17/01/2020 8:41:13 AM","0.00","1.00","0.00"
"17/01/2020 8:27:43 AM","0.00","0.00","0.00"
"17/01/2020 8:27:33 AM","0.00","1.00","0.00"
"17/01/2020 8:24:04 AM","0.00","0.00","0.00"
"17/01/2020 8:24:03 AM","0.00","0.00","1.00"
"17/01/2020 8:24:02 AM","0.00","1.00","1.00"
"17/01/2020 8:23:53 AM","0.00","1.00","0.00"
"13/01/2020 8:05:35 AM","0.00","0.00","0.00"
"13/01/2020 8:05:33 AM","0.00","0.00","1.00"
"13/01/2020 7:44:51 AM","0.00","1.00","1.00"
"13/01/2020 7:32:37 AM","0.00","1.00","1.00"
"13/01/2020 7:28:10 AM","0.00","1.00","1.00"
"13/01/2020 7:28:09 AM","0.00","1.00","0.00"
"13/01/2020 7:24:08 AM","0.00","1.00","1.00"
"13/01/2020 7:23:40 AM","0.00","1.00","1.00"
"13/01/2020 7:23:39 AM","0.00","1.00","0.00"
"13/01/2020 7:15:14 AM","0.00","1.00","1.00"
"13/01/2020 7:15:13 AM","0.00","1.00","0.00"
"13/01/2020 7:15:03 AM","0.00","1.00","1.00"
"13/01/2020 7:15:02 AM","0.00","1.00","1.00"
"13/01/2020 7:14:50 AM","0.00","1.00","1.00"
"13/01/2020 7:14:48 AM","0.00","1.00","1.00"
"13/01/2020 7:14:31 AM","0.00","1.00","1.00"
"13/01/2020 7:14:30 AM","0.00","1.00","0.00"
"13/01/2020 7:12:17 AM","0.00","1.00","1.00"
"13/01/2020 7:12:16 AM","0.00","1.00","0.00"
"13/01/2020 7:11:53 AM","0.00","1.00","1.00"
"13/01/2020 7:11:43 AM","0.00","1.00","0.00"
"6/01/2020 10:14:06 AM","0.00","0.00","0.00"
"6/01/2020 10:14:03 AM","0.00","0.00","1.00"
"6/01/2020 9:24:57 AM","0.00","1.00","1.00"
"6/01/2020 9:24:25 AM","0.00","1.00","1.00"
"6/01/2020 9:23:39 AM","0.00","1.00","1.00"
"6/01/2020 9:23:38 AM","0.00","1.00","1.00"
"6/01/2020 9:23:15 AM","0.00","1.00","1.00"
"6/01/2020 9:23:14 AM","0.00","1.00","1.00"
"6/01/2020 8:49:51 AM","0.00","1.00","1.00"
"6/01/2020 8:49:50 AM","0.00","1.00","0.00"
"6/01/2020 8:41:14 AM","0.00","1.00","1.00"
"6/01/2020 8:37:17 AM","0.00","1.00","1.00"
"6/01/2020 8:35:24 AM","0.00","1.00","1.00"
"6/01/2020 8:35:20 AM","0.00","1.00","1.00"
"6/01/2020 8:34:33 AM","0.00","1.00","1.00"
"6/01/2020 8:34:32 AM","0.00","1.00","0.00"
"6/01/2020 8:34:26 AM","0.00","1.00","1.00"
"6/01/2020 8:33:57 AM","0.00","1.00","1.00"
"6/01/2020 8:32:53 AM","0.00","1.00","1.00"
"6/01/2020 8:21:27 AM","0.00","1.00","1.00"
"6/01/2020 8:16:49 AM","0.00","1.00","1.00"
"6/01/2020 8:14:44 AM","0.00","1.00","1.00"
"6/01/2020 8:14:43 AM","0.00","1.00","1.00"
"6/01/2020 8:14:17 AM","0.00","1.00","1.00"
"6/01/2020 8:14:16 AM","0.00","1.00","0.00"
"6/01/2020 8:14:05 AM","0.00","1.00","1.00"
"6/01/2020 8:14:04 AM","0.00","1.00","0.00"
"6/01/2020 8:12:57 AM","0.00","1.00","1.00"
"6/01/2020 8:11:42 AM","0.00","1.00","1.00"
"6/01/2020 8:11:24 AM","0.00","1.00","1.00"
"6/01/2020 8:03:51 AM","0.00","1.00","1.00"
"6/01/2020 8:03:50 AM","0.00","1.00","0.00"
"6/01/2020 8:02:44 AM","0.00","1.00","1.00"
"6/01/2020 8:01:56 AM","0.00","1.00","1.00"
"6/01/2020 8:01:51 AM","0.00","1.00","1.00"
"6/01/2020 8:01:50 AM","0.00","1.00","0.00"
"6/01/2020 8:01:38 AM","0.00","1.00","1.00"
"6/01/2020 8:01:36 AM","0.00","1.00","1.00"
"6/01/2020 8:01:35 AM","0.00","1.00","0.00"
"6/01/2020 8:01:33 AM","0.00","1.00","1.00"
"6/01/2020 8:01:32 AM","0.00","1.00","0.00"
"6/01/2020 8:00:03 AM","0.00","1.00","1.00"
"6/01/2020 7:58:52 AM","0.00","1.00","1.00"
"6/01/2020 7:53:40 AM","0.00","1.00","1.00"
"6/01/2020 7:53:39 AM","0.00","1.00","1.00"
"6/01/2020 7:53:38 AM","0.00","1.00","0.00"
"6/01/2020 7:53:35 AM","0.00","1.00","1.00"
"6/01/2020 7:53:34 AM","0.00","1.00","0.00"
"6/01/2020 7:51:07 AM","0.00","1.00","1.00"
"6/01/2020 7:51:06 AM","0.00","1.00","0.00"
"6/01/2020 7:51:03 AM","0.00","1.00","1.00"
"6/01/2020 7:50:58 AM","0.00","1.00","1.00"
"6/01/2020 7:50:56 AM","0.00","1.00","1.00"
"6/01/2020 7:50:55 AM","0.00","1.00","0.00"
"6/01/2020 7:49:24 AM","0.00","1.00","1.00"
"6/01/2020 7:45:40 AM","0.00","1.00","1.00"
"6/01/2020 7:45:39 AM","0.00","1.00","0.00"
"6/01/2020 7:45:31 AM","0.00","1.00","1.00"
"6/01/2020 7:45:30 AM","0.00","1.00","0.00"
"6/01/2020 7:32:33 AM","0.00","1.00","1.00"
"6/01/2020 7:29:19 AM","0.00","1.00","1.00"
"6/01/2020 7:28:52 AM","0.00","1.00","1.00"
"6/01/2020 7:28:51 AM","0.00","1.00","0.00"
"6/01/2020 7:28:43 AM","0.00","1.00","0.00"
"6/01/2020 7:27:43 AM","0.00","0.00","0.00"
"6/01/2020 7:27:33 AM","0.00","1.00","0.00"
"16/12/2019 9:17:10 AM","0.00","0.00","0.00"
"16/12/2019 9:17:03 AM","0.00","0.00","1.00"
"16/12/2019 8:09:18 AM","0.00","1.00","1.00"
"16/12/2019 8:09:13 AM","0.00","1.00","0.00"
"16/12/2019 8:08:55 AM","0.00","0.00","0.00"
"16/12/2019 8:08:53 AM","0.00","0.00","1.00"
"16/12/2019 8:08:18 AM","0.00","1.00","1.00"
"16/12/2019 8:08:03 AM","0.00","1.00","0.00"
"16/12/2019 8:07:39 AM","0.00","0.00","0.00"
"16/12/2019 8:07:33 AM","0.00","0.00","1.00"
"16/12/2019 8:07:32 AM","0.00","1.00","1.00"
"16/12/2019 8:07:22 AM","0.00","1.00","1.00"
"16/12/2019 8:07:21 AM","0.00","1.00","0.00"
"16/12/2019 8:07:19 AM","0.00","1.00","1.00"
"16/12/2019 8:07:14 AM","0.00","1.00","1.00"
"16/12/2019 8:07:03 AM","0.00","1.00","0.00"
"16/12/2019 8:06:18 AM","0.00","0.00","0.00"
"16/12/2019 8:06:13 AM","0.00","0.00","1.00"
"16/12/2019 8:06:11 AM","0.00","1.00","1.00"
"16/12/2019 8:06:03 AM","0.00","1.00","0.00"
"13/12/2019 11:13:18 AM","0.00","0.00","0.00"
"13/12/2019 11:13:13 AM","0.00","0.00","1.00"
"13/12/2019 11:11:59 AM","0.00","1.00","1.00"
"13/12/2019 11:08:11 AM","0.00","1.00","1.00"
"13/12/2019 11:08:03 AM","0.00","1.00","0.00"
"13/12/2019 9:48:15 AM","0.00","0.00","0.00"
"13/12/2019 9:48:13 AM","0.00","0.00","1.00"
"13/12/2019 9:45:47 AM","0.00","1.00","1.00"
"13/12/2019 9:44:38 AM","0.00","1.00","1.00"
"13/12/2019 9:44:27 AM","0.00","1.00","1.00"
"13/12/2019 9:44:26 AM","0.00","1.00","0.00"
"13/12/2019 9:44:03 AM","0.00","1.00","0.00"
"13/12/2019 9:03:57 AM","0.00","0.00","0.00"
"13/12/2019 9:03:53 AM","0.00","0.00","1.00"
"13/12/2019 9:00:47 AM","0.00","1.00","1.00"
"13/12/2019 8:55:33 AM","0.00","1.00","1.00"
"13/12/2019 8:55:12 AM","0.00","1.00","1.00"
"13/12/2019 8:54:41 AM","0.00","1.00","1.00"
"13/12/2019 8:54:31 AM","0.00","1.00","1.00"
"13/12/2019 8:54:12 AM","0.00","1.00","1.00"
"13/12/2019 8:54:11 AM","0.00","1.00","1.00"
"13/12/2019 8:53:47 AM","0.00","1.00","1.00"
"13/12/2019 8:53:33 AM","0.00","1.00","0.00"
"13/12/2019 8:52:59 AM","0.00","0.00","0.00"
"13/12/2019 8:52:53 AM","0.00","0.00","1.00"
"13/12/2019 8:52:29 AM","0.00","1.00","1.00"
"13/12/2019 8:52:03 AM","0.00","1.00","0.00"
"13/12/2019 8:51:16 AM","0.00","0.00","0.00"
"13/12/2019 8:51:13 AM","0.00","0.00","1.00"
"13/12/2019 8:50:02 AM","0.00","1.00","1.00"
"13/12/2019 8:47:35 AM","0.00","1.00","1.00"
"13/12/2019 8:47:02 AM","0.00","1.00","1.00"
"13/12/2019 8:46:33 AM","0.00","1.00","0.00"
"13/12/2019 8:37:50 AM","0.00","0.00","0.00"
"13/12/2019 8:37:43 AM","0.00","0.00","1.00"
"13/12/2019 7:45:16 AM","0.00","1.00","1.00"
"13/12/2019 6:55:43 AM","0.00","1.00",""
"12/12/2019 9:19:43 AM","0.00","0.00",""
"12/12/2019 9:19:23 AM","0.00","1.00",""
"12/12/2019 9:19:13 AM","0.00","0.00",""
"12/12/2019 8:44:13 AM","0.00","1.00",""
"12/12/2019 8:41:03 AM","0.00","0.00",""
"12/12/2019 8:00:33 AM","0.00","1.00",""
"12/12/2019 7:59:43 AM","0.00","0.00",""
"12/12/2019 7:59:33 AM","0.00","1.00",""
"12/12/2019 7:58:53 AM","0.00","0.00",""
"12/12/2019 7:58:43 AM","0.00","1.00",""
"11/12/2019 2:16:03 PM","0.00","0.00",""
"11/12/2019 1:59:23 PM","0.00","1.00",""
"11/12/2019 1:14:13 PM","0.00","0.00",""
"11/12/2019 1:14:03 PM","0.00","1.00",""
"11/12/2019 1:13:43 PM","0.00","0.00",""
"11/12/2019 12:51:23 PM","0.00","1.00",""
"11/12/2019 12:39:03 PM","0.00","0.00",""
"11/12/2019 12:04:03 PM","0.00","1.00",""
"11/12/2019 9:35:43 AM","0.00","0.00",""
"11/12/2019 7:40:33 AM","0.00","1.00",""
"11/12/2019 7:39:13 AM","0.00","0.00",""
"11/12/2019 7:39:03 AM","0.00","1.00",""
"11/12/2019 7:37:43 AM","0.00","0.00",""
"11/12/2019 7:37:33 AM","0.00","1.00",""
"10/12/2019 1:33:03 PM","0.00","0.00",""
"10/12/2019 12:55:53 PM","0.00","1.00",""
"6/12/2019 5:24:33 PM","0.00","0.00",""
"6/12/2019 5:11:13 PM","0.00","1.00",""
"6/12/2019 10:10:53 AM","0.00","0.00",""
"6/12/2019 9:59:13 AM","0.00","1.00",""
"6/12/2019 8:36:43 AM","0.00","0.00",""
"6/12/2019 8:36:33 AM","0.00","1.00",""
"5/12/2019 10:54:13 AM","0.00","0.00",""
"5/12/2019 10:28:33 AM","0.00","1.00",""
"5/12/2019 10:01:03 AM","0.00","0.00",""
"5/12/2019 7:41:13 AM","0.00","1.00",""
"5/12/2019 7:40:23 AM","0.00","0.00",""
"5/12/2019 7:35:33 AM","0.00","1.00",""
"5/12/2019 7:35:03 AM","0.00","0.00",""
"5/12/2019 7:33:13 AM","0.00","1.00",""
"5/12/2019 6:03:43 AM","0.00","0.00",""
"5/12/2019 6:00:03 AM","0.00","1.00",""
"4/12/2019 9:52:53 AM","0.00","0.00",""
"4/12/2019 7:00:33 AM","0.00","1.00",""
"4/12/2019 6:38:13 AM","0.00","0.00",""
"4/12/2019 6:37:53 AM","0.00","1.00",""
"4/12/2019 6:37:43 AM","0.00","0.00",""
"4/12/2019 6:32:13 AM","0.00","1.00",""
"4/12/2019 6:30:13 AM","0.00","0.00",""
"4/12/2019 6:30:03 AM","0.00","1.00",""
"4/12/2019 6:29:43 AM","0.00","0.00",""
"4/12/2019 6:29:03 AM","0.00","1.00",""
"4/12/2019 6:28:43 AM","0.00","0.00",""
"4/12/2019 6:00:03 AM","0.00","1.00",""
"3/12/2019 9:46:53 AM","0.00","0.00",""
"3/12/2019 6:00:03 AM","0.00","1.00",""
"2/12/2019 6:00:03 PM","0.00","0.00",""
"2/12/2019 6:00:03 AM","0.00","1.00",""
"29/11/2019 6:00:03 PM","0.00","0.00",""
"29/11/2019 5:50:43 PM","0.00","1.00",""
"29/11/2019 7:56:13 AM","0.00","0.00",""
"29/11/2019 7:54:13 AM","0.00","1.00",""
"29/11/2019 7:49:13 AM","0.00","0.00",""
"29/11/2019 7:40:33 AM","0.00","1.00",""
"27/11/2019 1:45:13 PM","0.00","0.00",""
"27/11/2019 1:33:43 PM","0.00","1.00",""
"27/11/2019 1:29:43 PM","0.00","0.00",""
"27/11/2019 12:59:03 PM","0.00","1.00",""
"27/11/2019 12:52:53 PM","0.00","0.00",""
"27/11/2019 12:37:43 PM","0.00","1.00",""
"27/11/2019 9:56:13 AM","0.00","0.00",""
"27/11/2019 9:34:53 AM","0.00","1.00",""
"27/11/2019 7:29:23 AM","0.00","0.00",""
"27/11/2019 6:00:03 AM","0.00","1.00",""
"26/11/2019 9:12:43 AM","0.00","0.00",""
"26/11/2019 9:05:13 AM","0.00","1.00",""
"26/11/2019 9:04:53 AM","0.00","0.00",""
"26/11/2019 8:43:43 AM","0.00","1.00",""
"26/11/2019 8:43:33 AM","0.00","0.00",""
"26/11/2019 8:43:13 AM","0.00","1.00",""
"26/11/2019 8:18:23 AM","0.00","0.00",""
"26/11/2019 8:17:53 AM","0.00","1.00",""
"26/11/2019 8:14:43 AM","0.00","0.00",""
"26/11/2019 8:14:33 AM","0.00","1.00",""
"26/11/2019 8:13:53 AM","0.00","0.00",""
"26/11/2019 8:13:33 AM","0.00","1.00",""
"26/11/2019 8:12:53 AM","0.00","0.00",""
"26/11/2019 8:12:43 AM","0.00","1.00",""
"26/11/2019 8:12:13 AM","0.00","0.00",""
"26/11/2019 8:11:53 AM","0.00","1.00",""
"26/11/2019 8:10:13 AM","0.00","0.00",""
"26/11/2019 8:09:23 AM","0.00","1.00",""
"26/11/2019 8:04:53 AM","0.00","0.00",""
"26/11/2019 8:04:43 AM","0.00","1.00",""
"25/11/2019 8:25:03 AM","0.00","0.00",""
"25/11/2019 8:16:13 AM","0.00","1.00",""
"22/11/2019 5:55:53 PM","0.00","0.00",""
"22/11/2019 5:39:43 PM","0.00","1.00",""
"21/11/2019 12:17:53 PM","0.00","0.00",""
"21/11/2019 11:53:13 AM","0.00","1.00",""
"20/11/2019 11:25:13 AM","0.00","0.00",""
"20/11/2019 11:16:03 AM","0.00","1.00",""
"20/11/2019 9:09:03 AM","0.00","0.00",""
"20/11/2019 6:00:03 AM","0.00","1.00",""
"19/11/2019 4:27:53 PM","0.00","0.00",""
"19/11/2019 4:07:33 PM","0.00","1.00",""
"19/11/2019 8:08:53 AM","0.00","0.00",""
"19/11/2019 8:05:23 AM","0.00","1.00",""
"19/11/2019 6:02:03 AM","0.00","0.00",""
"19/11/2019 6:00:03 AM","0.00","1.00",""
