"Timestamp","FCU-00-26 PIR Log","FCU-00-26 Enable Log","FCU-00-26 Status Log"
"19/03/2020 5:08:27 AM","1.00","1.00","1.00"
"19/03/2020 4:57:28 AM","0.00","1.00","1.00"
"19/03/2020 4:40:38 AM","1.00","1.00","1.00"
"19/03/2020 4:40:34 AM","1.00","1.00","0.00"
"19/03/2020 4:34:24 AM","1.00","0.00","0.00"
"19/03/2020 1:04:26 AM","0.00","0.00","0.00"
"19/03/2020 1:04:24 AM","0.00","0.00","1.00"
"19/03/2020 12:33:12 AM","0.00","1.00","1.00"
"19/03/2020 12:23:08 AM","1.00","1.00","1.00"
"19/03/2020 12:23:04 AM","1.00","1.00","0.00"
"19/03/2020 12:16:53 AM","1.00","0.00","0.00"
"19/03/2020 12:14:46 AM","0.00","0.00","0.00"
"19/03/2020 12:14:44 AM","0.00","0.00","1.00"
"18/03/2020 11:43:31 PM","0.00","1.00","1.00"
"18/03/2020 6:06:07 PM","1.00","1.00","1.00"
"18/03/2020 6:06:04 PM","1.00","1.00","0.00"
"18/03/2020 6:00:16 PM","1.00","0.00","0.00"
"18/03/2020 6:00:14 PM","1.00","0.00","1.00"
"18/03/2020 6:43:14 AM","1.00","1.00","1.00"
"18/03/2020 6:38:42 AM","0.00","1.00","1.00"
"18/03/2020 4:48:48 AM","1.00","1.00","1.00"
"18/03/2020 4:48:44 AM","1.00","1.00","0.00"
"18/03/2020 4:42:32 AM","1.00","0.00","0.00"
"18/03/2020 12:30:16 AM","0.00","0.00","0.00"
"18/03/2020 12:30:14 AM","0.00","0.00","1.00"
"17/03/2020 11:58:59 PM","0.00","1.00","1.00"
"17/03/2020 6:06:18 PM","1.00","1.00","1.00"
"17/03/2020 6:06:14 PM","1.00","1.00","0.00"
"17/03/2020 6:00:16 PM","1.00","0.00","0.00"
"17/03/2020 6:00:14 PM","1.00","0.00","1.00"
"17/03/2020 5:27:58 AM","1.00","1.00","1.00"
"17/03/2020 5:18:30 AM","0.00","1.00","1.00"
"17/03/2020 4:54:17 AM","1.00","1.00","1.00"
"17/03/2020 4:54:14 AM","1.00","1.00","0.00"
"17/03/2020 4:48:08 AM","1.00","0.00","0.00"
"17/03/2020 12:17:16 AM","0.00","0.00","0.00"
"17/03/2020 12:17:14 AM","0.00","0.00","1.00"
"16/03/2020 11:46:06 PM","0.00","1.00","1.00"
"16/03/2020 6:06:18 PM","1.00","1.00","1.00"
"16/03/2020 6:06:14 PM","1.00","1.00","0.00"
"16/03/2020 6:00:16 PM","1.00","0.00","0.00"
"16/03/2020 6:00:14 PM","1.00","0.00","1.00"
"16/03/2020 5:07:11 AM","1.00","1.00","1.00"
"16/03/2020 5:02:58 AM","0.00","1.00","1.00"
"16/03/2020 4:37:07 AM","1.00","1.00","1.00"
"16/03/2020 4:37:04 AM","1.00","1.00","0.00"
"16/03/2020 4:30:54 AM","1.00","0.00","0.00"
"16/03/2020 12:14:56 AM","0.00","0.00","0.00"
"16/03/2020 12:14:54 AM","0.00","0.00","1.00"
"15/03/2020 11:43:40 PM","0.00","1.00","1.00"
"15/03/2020 6:49:58 AM","1.00","1.00","1.00"
"15/03/2020 6:49:54 AM","1.00","1.00","0.00"
"15/03/2020 6:43:42 AM","1.00","0.00","0.00"
"15/03/2020 12:55:36 AM","0.00","0.00","0.00"
"15/03/2020 12:55:34 AM","0.00","0.00","1.00"
"15/03/2020 12:24:23 AM","0.00","1.00","1.00"
"15/03/2020 12:08:44 AM","1.00","1.00","1.00"
"14/03/2020 11:43:43 PM","0.00","1.00","1.00"
"14/03/2020 9:29:48 AM","1.00","1.00","1.00"
"14/03/2020 7:49:26 AM","1.00","1.00","0.00"
"14/03/2020 6:43:45 AM","1.00","1.00","1.00"
"14/03/2020 6:25:59 AM","0.00","1.00","1.00"
"14/03/2020 6:02:04 AM","1.00","1.00","1.00"
"14/03/2020 5:47:05 AM","0.00","1.00","1.00"
"14/03/2020 5:10:48 AM","1.00","1.00","1.00"
"14/03/2020 4:58:08 AM","0.00","1.00","1.00"
"14/03/2020 4:49:28 AM","1.00","1.00","1.00"
"14/03/2020 4:49:24 AM","1.00","1.00","0.00"
"14/03/2020 4:43:11 AM","1.00","0.00","0.00"
"14/03/2020 12:14:55 AM","0.00","0.00","0.00"
"14/03/2020 12:14:54 AM","0.00","0.00","1.00"
"13/03/2020 11:43:46 PM","0.00","1.00","1.00"
"13/03/2020 6:06:18 PM","1.00","1.00","1.00"
"13/03/2020 6:06:14 PM","1.00","1.00","0.00"
"13/03/2020 6:00:16 PM","1.00","0.00","0.00"
"13/03/2020 6:00:14 PM","1.00","0.00","1.00"
"13/03/2020 5:39:51 AM","1.00","1.00","1.00"
"13/03/2020 5:25:40 AM","0.00","1.00","1.00"
"13/03/2020 4:55:17 AM","1.00","1.00","1.00"
"13/03/2020 4:55:14 AM","1.00","1.00","0.00"
"13/03/2020 4:49:07 AM","1.00","0.00","0.00"
"13/03/2020 1:45:07 AM","0.00","0.00","0.00"
"13/03/2020 12:15:06 AM","0.00","0.00","0.00"
"13/03/2020 12:15:04 AM","0.00","0.00","1.00"
"12/03/2020 11:43:49 PM","0.00","1.00","1.00"
"12/03/2020 6:06:07 PM","1.00","1.00","1.00"
"12/03/2020 6:06:04 PM","1.00","1.00","0.00"
"12/03/2020 6:00:16 PM","1.00","0.00","0.00"
"12/03/2020 6:00:14 PM","1.00","0.00","1.00"
"12/03/2020 5:45:39 AM","1.00","1.00","1.00"
"12/03/2020 5:43:14 AM","0.00","1.00","1.00"
"12/03/2020 5:28:07 AM","1.00","1.00","1.00"
"12/03/2020 5:19:24 AM","0.00","1.00","1.00"
"12/03/2020 4:56:37 AM","1.00","1.00","1.00"
"12/03/2020 4:56:34 AM","1.00","1.00","0.00"
"12/03/2020 4:50:27 AM","1.00","0.00","0.00"
"12/03/2020 12:15:06 AM","0.00","0.00","0.00"
"12/03/2020 12:15:04 AM","0.00","0.00","1.00"
"11/03/2020 11:43:52 PM","0.00","1.00","1.00"
"11/03/2020 6:06:18 PM","1.00","1.00","1.00"
"11/03/2020 6:06:14 PM","1.00","1.00","0.00"
"11/03/2020 6:00:16 PM","1.00","0.00","0.00"
"11/03/2020 6:00:14 PM","1.00","0.00","1.00"
"11/03/2020 4:56:08 AM","1.00","1.00","1.00"
"11/03/2020 4:56:04 AM","1.00","1.00","0.00"
"11/03/2020 4:49:51 AM","1.00","0.00","0.00"
"11/03/2020 4:30:46 AM","0.00","0.00","0.00"
"11/03/2020 4:30:44 AM","0.00","0.00","1.00"
"11/03/2020 3:59:31 AM","0.00","1.00","1.00"
"11/03/2020 3:42:48 AM","1.00","1.00","1.00"
"11/03/2020 3:42:44 AM","1.00","1.00","0.00"
"11/03/2020 3:36:34 AM","1.00","0.00","0.00"
"11/03/2020 12:15:06 AM","0.00","0.00","0.00"
"11/03/2020 12:15:04 AM","0.00","0.00","1.00"
"10/03/2020 11:43:55 PM","0.00","1.00","1.00"
"10/03/2020 6:06:07 PM","1.00","1.00","1.00"
"10/03/2020 6:06:04 PM","1.00","1.00","0.00"
"10/03/2020 6:00:16 PM","1.00","0.00","0.00"
"10/03/2020 6:00:14 PM","1.00","0.00","1.00"
"10/03/2020 4:48:47 AM","1.00","1.00","1.00"
"10/03/2020 4:48:44 AM","1.00","1.00","0.00"
"10/03/2020 4:42:32 AM","1.00","0.00","0.00"
"10/03/2020 12:15:05 AM","0.00","0.00","0.00"
"10/03/2020 12:15:04 AM","0.00","0.00","1.00"
"9/03/2020 11:43:58 PM","0.00","1.00","1.00"
"9/03/2020 6:06:18 PM","1.00","1.00","1.00"
"9/03/2020 6:06:14 PM","1.00","1.00","0.00"
"9/03/2020 6:00:16 PM","1.00","0.00","0.00"
"9/03/2020 6:00:14 PM","1.00","0.00","1.00"
"9/03/2020 5:16:25 AM","1.00","1.00","1.00"
"9/03/2020 5:14:12 AM","0.00","1.00","1.00"
"9/03/2020 4:46:57 AM","1.00","1.00","1.00"
"9/03/2020 4:46:54 AM","1.00","1.00","0.00"
"9/03/2020 4:40:44 AM","1.00","0.00","0.00"
"9/03/2020 12:15:16 AM","0.00","0.00","0.00"
"9/03/2020 12:15:14 AM","0.00","0.00","1.00"
"8/03/2020 11:44:01 PM","0.00","1.00","1.00"
"8/03/2020 6:50:18 AM","1.00","1.00","1.00"
"8/03/2020 6:50:14 AM","1.00","1.00","0.00"
"8/03/2020 6:44:03 AM","1.00","0.00","0.00"
"8/03/2020 12:15:16 AM","0.00","0.00","0.00"
"8/03/2020 12:15:14 AM","0.00","0.00","1.00"
"7/03/2020 11:44:04 PM","0.00","1.00","1.00"
"7/03/2020 6:50:17 AM","1.00","1.00","1.00"
"7/03/2020 6:50:14 AM","1.00","1.00","0.00"
"7/03/2020 6:44:06 AM","1.00","0.00","0.00"
"7/03/2020 12:15:16 AM","0.00","0.00","0.00"
"7/03/2020 12:15:14 AM","0.00","0.00","1.00"
"6/03/2020 11:44:07 PM","0.00","1.00","1.00"
"6/03/2020 6:06:18 PM","1.00","1.00","1.00"
"6/03/2020 6:06:14 PM","1.00","1.00","0.00"
"6/03/2020 6:00:16 PM","1.00","0.00","0.00"
"6/03/2020 6:00:14 PM","1.00","0.00","1.00"
"6/03/2020 6:44:09 AM","1.00","1.00","1.00"
"6/03/2020 6:42:29 AM","0.00","1.00","1.00"
"6/03/2020 6:03:34 AM","1.00","1.00","1.00"
"6/03/2020 5:58:08 AM","0.00","1.00","1.00"
"6/03/2020 4:52:27 AM","1.00","1.00","1.00"
"6/03/2020 4:52:24 AM","1.00","1.00","0.00"
"6/03/2020 4:46:16 AM","1.00","0.00","0.00"
"6/03/2020 4:22:26 AM","0.00","0.00","0.00"
"6/03/2020 4:22:24 AM","0.00","0.00","1.00"
"6/03/2020 3:51:13 AM","0.00","1.00","1.00"
"6/03/2020 3:42:17 AM","1.00","1.00","1.00"
"6/03/2020 3:42:14 AM","1.00","1.00","0.00"
"6/03/2020 3:36:07 AM","1.00","0.00","0.00"
"6/03/2020 12:15:26 AM","0.00","0.00","0.00"
"6/03/2020 12:15:24 AM","0.00","0.00","1.00"
"5/03/2020 11:44:10 PM","0.00","1.00","1.00"
"5/03/2020 6:06:19 PM","1.00","1.00","1.00"
"5/03/2020 6:06:14 PM","1.00","1.00","0.00"
"5/03/2020 6:00:16 PM","1.00","0.00","0.00"
"5/03/2020 6:00:14 PM","1.00","0.00","1.00"
"5/03/2020 5:50:14 AM","1.00","1.00","1.00"
"5/03/2020 5:47:59 AM","0.00","1.00","1.00"
"5/03/2020 5:33:00 AM","1.00","1.00","1.00"
"5/03/2020 5:27:00 AM","0.00","1.00","1.00"
"5/03/2020 4:53:38 AM","1.00","1.00","1.00"
"5/03/2020 4:53:34 AM","1.00","1.00","0.00"
"5/03/2020 4:47:23 AM","1.00","0.00","0.00"
"5/03/2020 4:45:36 AM","0.00","0.00","0.00"
"5/03/2020 4:45:34 AM","0.00","0.00","1.00"
"5/03/2020 4:14:23 AM","0.00","1.00","1.00"
"5/03/2020 4:05:27 AM","1.00","1.00","1.00"
"5/03/2020 4:05:24 AM","1.00","1.00","0.00"
"5/03/2020 3:59:23 AM","1.00","0.00","0.00"
"5/03/2020 12:15:26 AM","0.00","0.00","0.00"
"5/03/2020 12:15:24 AM","0.00","0.00","1.00"
"4/03/2020 11:44:13 PM","0.00","1.00","1.00"
"4/03/2020 6:06:18 PM","1.00","1.00","1.00"
"4/03/2020 6:06:14 PM","1.00","1.00","0.00"
"4/03/2020 6:00:16 PM","1.00","0.00","0.00"
"4/03/2020 6:00:14 PM","1.00","0.00","1.00"
"4/03/2020 6:37:13 AM","1.00","1.00","1.00"
"4/03/2020 6:31:16 AM","0.00","1.00","1.00"
"4/03/2020 5:17:47 AM","1.00","1.00","1.00"
"4/03/2020 5:14:49 AM","0.00","1.00","1.00"
"4/03/2020 4:33:28 AM","1.00","1.00","1.00"
"4/03/2020 4:33:24 AM","1.00","1.00","0.00"
"4/03/2020 4:27:10 AM","1.00","0.00","0.00"
"4/03/2020 4:24:35 AM","0.00","0.00","0.00"
"4/03/2020 4:24:34 AM","0.00","0.00","1.00"
"4/03/2020 3:53:26 AM","0.00","1.00","1.00"
"4/03/2020 3:42:28 AM","1.00","1.00","1.00"
"4/03/2020 3:42:24 AM","1.00","1.00","0.00"
"4/03/2020 3:36:14 AM","1.00","0.00","0.00"
"4/03/2020 12:15:25 AM","0.00","0.00","0.00"
"4/03/2020 12:15:24 AM","0.00","0.00","1.00"
"3/03/2020 11:44:16 PM","0.00","1.00","1.00"
"3/03/2020 6:06:18 PM","1.00","1.00","1.00"
"3/03/2020 6:06:14 PM","1.00","1.00","0.00"
"3/03/2020 6:00:16 PM","1.00","0.00","0.00"
"3/03/2020 6:00:14 PM","1.00","0.00","1.00"
"3/03/2020 6:43:36 AM","1.00","1.00","1.00"
"3/03/2020 6:09:45 AM","0.00","1.00","1.00"
"3/03/2020 5:01:17 AM","1.00","1.00","1.00"
"3/03/2020 5:01:14 AM","1.00","1.00","0.00"
"3/03/2020 4:55:04 AM","1.00","0.00","0.00"
"3/03/2020 4:16:06 AM","0.00","0.00","0.00"
"3/03/2020 4:16:04 AM","0.00","0.00","1.00"
"3/03/2020 3:44:53 AM","0.00","1.00","1.00"
"3/03/2020 3:36:08 AM","1.00","1.00","1.00"
"3/03/2020 3:36:04 AM","1.00","1.00","0.00"
"3/03/2020 3:29:52 AM","1.00","0.00","0.00"
"3/03/2020 12:15:25 AM","0.00","0.00","0.00"
"3/03/2020 12:15:24 AM","0.00","0.00","1.00"
"2/03/2020 11:44:19 PM","0.00","1.00","1.00"
"2/03/2020 6:06:18 PM","1.00","1.00","1.00"
"2/03/2020 6:06:14 PM","1.00","1.00","0.00"
"2/03/2020 6:00:16 PM","1.00","0.00","0.00"
"2/03/2020 6:00:14 PM","1.00","0.00","1.00"
"2/03/2020 5:36:53 AM","1.00","1.00","1.00"
"2/03/2020 5:33:10 AM","0.00","1.00","1.00"
"2/03/2020 5:18:37 AM","1.00","1.00","1.00"
"2/03/2020 5:18:34 AM","1.00","1.00","0.00"
"2/03/2020 5:12:26 AM","1.00","0.00","0.00"
"2/03/2020 5:11:26 AM","0.00","0.00","0.00"
"2/03/2020 5:11:24 AM","0.00","0.00","1.00"
"2/03/2020 4:40:14 AM","0.00","1.00","1.00"
"2/03/2020 4:18:36 AM","1.00","1.00","1.00"
"2/03/2020 4:13:43 AM","0.00","1.00","1.00"
"2/03/2020 4:06:37 AM","1.00","1.00","1.00"
"2/03/2020 4:06:34 AM","1.00","1.00","0.00"
"2/03/2020 4:00:36 AM","1.00","0.00","0.00"
"2/03/2020 4:00:35 AM","1.00","0.00","0.00"
"2/03/2020 4:00:31 AM","1.00","0.00","1.00"
"2/03/2020 3:05:52 AM","1.00","0.00","1.00"
"2/03/2020 1:42:21 AM","0.00","0.00","0.00"
"2/03/2020 1:42:20 AM","0.00","0.00","1.00"
"2/03/2020 1:11:10 AM","0.00","1.00","1.00"
"2/03/2020 1:04:03 AM","1.00","1.00","1.00"
"2/03/2020 1:04:00 AM","1.00","1.00","0.00"
"2/03/2020 12:58:00 AM","1.00","0.00","0.00"
"2/03/2020 12:57:59 AM","1.00","1.00","0.00"
"2/03/2020 12:57:58 AM","1.00","1.00","0.00"
"2/03/2020 12:57:53 AM","1.00","1.00","1.00"
"1/03/2020 6:50:37 AM","1.00","1.00","1.00"
"1/03/2020 6:50:34 AM","1.00","1.00","0.00"
"1/03/2020 6:44:26 AM","1.00","0.00","0.00"
"1/03/2020 12:15:36 AM","0.00","0.00","0.00"
"1/03/2020 12:15:34 AM","0.00","0.00","1.00"
"29/02/2020 11:44:27 PM","0.00","1.00","1.00"
"29/02/2020 6:50:37 AM","1.00","1.00","1.00"
"29/02/2020 6:50:34 AM","1.00","1.00","0.00"
"29/02/2020 6:44:29 AM","1.00","0.00","0.00"
"29/02/2020 12:15:46 AM","0.00","0.00","0.00"
"29/02/2020 12:15:44 AM","0.00","0.00","1.00"
"28/02/2020 11:44:30 PM","0.00","1.00","1.00"
"28/02/2020 6:06:18 PM","1.00","1.00","1.00"
"28/02/2020 6:06:14 PM","1.00","1.00","0.00"
"28/02/2020 6:00:16 PM","1.00","0.00","0.00"
"28/02/2020 6:00:14 PM","1.00","0.00","1.00"
"28/02/2020 4:55:37 AM","1.00","1.00","1.00"
"28/02/2020 4:55:34 AM","1.00","1.00","0.00"
"28/02/2020 4:49:27 AM","1.00","0.00","0.00"
"27/02/2020 11:57:14 PM","0.00","0.00","0.00"
"27/02/2020 11:57:13 PM","0.00","1.00","0.00"
"27/02/2020 11:57:12 PM","1.00","1.00","0.00"
"27/02/2020 11:57:08 PM","1.00","1.00","1.00"
"27/02/2020 11:55:16 PM","1.00","1.00","1.00"
"27/02/2020 11:44:34 PM","0.00","1.00","1.00"
"27/02/2020 6:06:06 PM","1.00","1.00","1.00"
"27/02/2020 6:06:03 PM","1.00","1.00","0.00"
"27/02/2020 6:00:05 PM","1.00","0.00","0.00"
"27/02/2020 6:00:03 PM","1.00","0.00","1.00"
"27/02/2020 6:05:06 AM","1.00","1.00","1.00"
"27/02/2020 5:33:56 AM","0.00","1.00","1.00"
"27/02/2020 4:56:56 AM","1.00","1.00","1.00"
"27/02/2020 4:56:53 AM","1.00","1.00","0.00"
"27/02/2020 4:50:49 AM","1.00","0.00","0.00"
"27/02/2020 4:40:04 AM","0.00","0.00","0.00"
"27/02/2020 4:40:03 AM","0.00","0.00","1.00"
"27/02/2020 4:08:52 AM","0.00","1.00","1.00"
"27/02/2020 3:46:26 AM","1.00","1.00","1.00"
"27/02/2020 3:46:23 AM","1.00","1.00","0.00"
"27/02/2020 3:40:17 AM","1.00","0.00","0.00"
"27/02/2020 12:15:45 AM","0.00","0.00","0.00"
"27/02/2020 12:15:43 AM","0.00","0.00","1.00"
"26/02/2020 11:44:37 PM","0.00","1.00","1.00"
"26/02/2020 6:06:17 PM","1.00","1.00","1.00"
"26/02/2020 6:06:13 PM","1.00","1.00","0.00"
"26/02/2020 6:00:14 PM","1.00","0.00","0.00"
"26/02/2020 6:00:13 PM","1.00","0.00","1.00"
"26/02/2020 3:44:46 AM","1.00","1.00","1.00"
"26/02/2020 3:44:43 AM","1.00","1.00","0.00"
"26/02/2020 3:38:37 AM","1.00","0.00","0.00"
"26/02/2020 12:15:44 AM","0.00","0.00","0.00"
"26/02/2020 12:15:43 AM","0.00","0.00","1.00"
"25/02/2020 11:44:40 PM","0.00","1.00","1.00"
"25/02/2020 6:06:17 PM","1.00","1.00","1.00"
"25/02/2020 6:06:13 PM","1.00","1.00","0.00"
"25/02/2020 6:00:14 PM","1.00","0.00","0.00"
"25/02/2020 6:00:13 PM","1.00","0.00","1.00"
"25/02/2020 6:44:42 AM","1.00","1.00","1.00"
"25/02/2020 6:39:52 AM","0.00","1.00","1.00"
"25/02/2020 5:44:10 AM","1.00","1.00","1.00"
"25/02/2020 5:33:59 AM","0.00","1.00","1.00"
"25/02/2020 4:45:20 AM","1.00","1.00","1.00"
"25/02/2020 4:29:03 AM","0.00","1.00","1.00"
"25/02/2020 4:09:53 AM","1.00","1.00","1.00"
"25/02/2020 4:00:38 AM","0.00","1.00","1.00"
"25/02/2020 3:44:46 AM","1.00","1.00","1.00"
"25/02/2020 3:44:43 AM","1.00","1.00","0.00"
"25/02/2020 3:38:37 AM","1.00","0.00","0.00"
"25/02/2020 12:15:44 AM","0.00","0.00","0.00"
"25/02/2020 12:15:43 AM","0.00","0.00","1.00"
"24/02/2020 11:44:43 PM","0.00","1.00","1.00"
"24/02/2020 6:06:06 PM","1.00","1.00","1.00"
"24/02/2020 6:06:03 PM","1.00","1.00","0.00"
"24/02/2020 6:00:14 PM","1.00","0.00","0.00"
"24/02/2020 6:00:13 PM","1.00","0.00","1.00"
"24/02/2020 5:15:48 AM","1.00","1.00","1.00"
"24/02/2020 5:15:09 AM","0.00","1.00","1.00"
"24/02/2020 4:57:57 AM","1.00","1.00","1.00"
"24/02/2020 4:57:53 AM","1.00","1.00","0.00"
"24/02/2020 4:51:42 AM","1.00","0.00","0.00"
"24/02/2020 12:15:55 AM","0.00","0.00","0.00"
"24/02/2020 12:15:53 AM","0.00","0.00","1.00"
"23/02/2020 11:44:46 PM","0.00","1.00","1.00"
"23/02/2020 6:51:07 AM","1.00","1.00","1.00"
"23/02/2020 6:51:03 AM","1.00","1.00","0.00"
"23/02/2020 6:44:48 AM","1.00","0.00","0.00"
"23/02/2020 12:16:04 AM","0.00","0.00","0.00"
"23/02/2020 12:16:03 AM","0.00","0.00","1.00"
"22/02/2020 11:44:49 PM","0.00","1.00","1.00"
"22/02/2020 6:51:07 AM","1.00","1.00","1.00"
"22/02/2020 6:51:03 AM","1.00","1.00","0.00"
"22/02/2020 6:44:51 AM","1.00","0.00","0.00"
"22/02/2020 12:15:54 AM","0.00","0.00","0.00"
"22/02/2020 12:15:53 AM","0.00","0.00","1.00"
"21/02/2020 11:44:52 PM","0.00","1.00","1.00"
"21/02/2020 6:06:17 PM","1.00","1.00","1.00"
"21/02/2020 6:06:13 PM","1.00","1.00","0.00"
"21/02/2020 6:00:15 PM","1.00","0.00","0.00"
"21/02/2020 6:00:13 PM","1.00","0.00","1.00"
"21/02/2020 5:27:22 AM","1.00","1.00","1.00"
"21/02/2020 5:16:22 AM","0.00","1.00","1.00"
"21/02/2020 4:48:38 AM","1.00","1.00","1.00"
"21/02/2020 4:40:10 AM","0.00","1.00","1.00"
"21/02/2020 4:31:07 AM","1.00","1.00","1.00"
"21/02/2020 4:31:03 AM","1.00","1.00","0.00"
"21/02/2020 4:24:49 AM","1.00","0.00","0.00"
"21/02/2020 12:26:14 AM","0.00","0.00","0.00"
"21/02/2020 12:26:13 AM","0.00","0.00","1.00"
"20/02/2020 11:55:07 PM","0.00","1.00","1.00"
"20/02/2020 6:06:06 PM","1.00","1.00","1.00"
"20/02/2020 6:06:03 PM","1.00","1.00","0.00"
"20/02/2020 6:00:14 PM","1.00","0.00","0.00"
"20/02/2020 6:00:13 PM","1.00","0.00","1.00"
"20/02/2020 6:01:09 AM","1.00","1.00","1.00"
"20/02/2020 6:01:08 AM","0.00","1.00","1.00"
"20/02/2020 5:17:06 AM","1.00","1.00","1.00"
"20/02/2020 5:09:57 AM","0.00","1.00","1.00"
"20/02/2020 4:53:46 AM","1.00","1.00","1.00"
"20/02/2020 4:53:43 AM","1.00","1.00","0.00"
"20/02/2020 4:47:40 AM","1.00","0.00","0.00"
"20/02/2020 12:16:05 AM","0.00","0.00","0.00"
"20/02/2020 12:16:03 AM","0.00","0.00","1.00"
"19/02/2020 11:44:57 PM","0.00","1.00","1.00"
"19/02/2020 6:06:06 PM","1.00","1.00","1.00"
"19/02/2020 6:06:03 PM","1.00","1.00","0.00"
"19/02/2020 6:00:04 PM","1.00","0.00","0.00"
"19/02/2020 6:00:03 PM","1.00","0.00","1.00"
"19/02/2020 6:40:58 AM","1.00","1.00","1.00"
"19/02/2020 6:40:51 AM","0.00","1.00","1.00"
"19/02/2020 5:31:58 AM","1.00","1.00","1.00"
"19/02/2020 5:10:27 AM","0.00","1.00","1.00"
"19/02/2020 4:54:26 AM","1.00","1.00","1.00"
"19/02/2020 4:54:23 AM","1.00","1.00","0.00"
"19/02/2020 4:48:18 AM","1.00","0.00","0.00"
"19/02/2020 12:16:14 AM","0.00","0.00","0.00"
"19/02/2020 12:16:13 AM","0.00","0.00","1.00"
"18/02/2020 11:45:00 PM","0.00","1.00","1.00"
