"Timestamp","FCU-00-23 PIR Log","FCU-00-23 Enable Log","FCU-00-23 Status Log"
"23/03/2020 6:02:06 AM","0.00","1.00","1.00"
"23/03/2020 5:45:14 AM","1.00","1.00","1.00"
"23/03/2020 5:45:09 AM","1.00","1.00","0.00"
"23/03/2020 5:42:39 AM","1.00","0.00","0.00"
"21/03/2020 3:33:53 PM","0.00","0.00","0.00"
"21/03/2020 3:33:49 PM","0.00","0.00","1.00"
"21/03/2020 3:02:44 PM","0.00","1.00","1.00"
"21/03/2020 2:56:09 PM","1.00","1.00","1.00"
"21/03/2020 2:51:46 PM","0.00","1.00","1.00"
"21/03/2020 2:51:39 PM","0.00","1.00","0.00"
"21/03/2020 2:51:07 PM","0.00","0.00","0.00"
"21/03/2020 2:45:34 PM","1.00","0.00","0.00"
"21/03/2020 2:24:39 PM","0.00","0.00","0.00"
"21/03/2020 2:24:29 PM","0.00","0.00","1.00"
"21/03/2020 1:53:28 PM","0.00","1.00","1.00"
"21/03/2020 11:45:27 AM","1.00","1.00","1.00"
"21/03/2020 11:16:44 AM","0.00","1.00","1.00"
"21/03/2020 9:27:41 AM","1.00","1.00","1.00"
"21/03/2020 9:27:39 AM","1.00","1.00","0.00"
"21/03/2020 9:21:32 AM","1.00","0.00","0.00"
"20/03/2020 9:10:17 PM","0.00","0.00","0.00"
"20/03/2020 9:05:15 PM","1.00","0.00","0.00"
"20/03/2020 7:17:38 PM","0.00","0.00","0.00"
"20/03/2020 7:17:29 PM","0.00","0.00","1.00"
"20/03/2020 6:46:20 PM","0.00","1.00","1.00"
"20/03/2020 6:41:08 PM","1.00","1.00","1.00"
"20/03/2020 6:33:58 PM","0.00","1.00","1.00"
"20/03/2020 6:28:55 PM","1.00","1.00","1.00"
"20/03/2020 6:14:41 PM","0.00","1.00","1.00"
"20/03/2020 6:14:39 PM","0.00","1.00","0.00"
"20/03/2020 6:13:42 PM","0.00","0.00","0.00"
"20/03/2020 6:08:38 PM","1.00","0.00","0.00"
"20/03/2020 6:00:15 PM","0.00","0.00","0.00"
"20/03/2020 6:00:09 PM","0.00","0.00","1.00"
"20/03/2020 5:53:21 PM","0.00","1.00","1.00"
"20/03/2020 5:48:18 PM","1.00","1.00","1.00"
"20/03/2020 5:33:06 PM","0.00","1.00","1.00"
"20/03/2020 5:28:04 PM","1.00","1.00","1.00"
"20/03/2020 5:14:04 PM","0.00","1.00","1.00"
"20/03/2020 5:09:01 PM","1.00","1.00","1.00"
"20/03/2020 4:53:49 PM","0.00","1.00","1.00"
"20/03/2020 4:48:44 PM","1.00","1.00","1.00"
"20/03/2020 4:33:20 PM","0.00","1.00","1.00"
"20/03/2020 4:27:49 PM","1.00","1.00","1.00"
"20/03/2020 4:07:14 PM","0.00","1.00","1.00"
"20/03/2020 3:17:38 PM","1.00","1.00","1.00"
"20/03/2020 3:14:24 PM","0.00","1.00","1.00"
"20/03/2020 3:00:11 PM","1.00","1.00","1.00"
"20/03/2020 3:00:09 PM","1.00","1.00","0.00"
"20/03/2020 3:00:07 PM","1.00","0.00","0.00"
"20/03/2020 2:49:47 PM","0.00","0.00","0.00"
"20/03/2020 2:49:39 PM","0.00","0.00","1.00"
"20/03/2020 2:18:28 PM","0.00","1.00","1.00"
"20/03/2020 2:10:47 PM","1.00","1.00","1.00"
"20/03/2020 1:46:52 PM","0.00","1.00","1.00"
"20/03/2020 1:34:24 PM","1.00","1.00","1.00"
"20/03/2020 1:33:18 PM","0.00","1.00","1.00"
"20/03/2020 10:27:01 AM","1.00","1.00","1.00"
"20/03/2020 10:05:35 AM","0.00","1.00","1.00"
"20/03/2020 9:59:41 AM","1.00","1.00","1.00"
"20/03/2020 9:59:39 AM","1.00","1.00","0.00"
"20/03/2020 9:59:29 AM","1.00","0.00","0.00"
"20/03/2020 6:41:59 AM","0.00","0.00","0.00"
"20/03/2020 6:41:49 AM","0.00","0.00","1.00"
"20/03/2020 6:10:43 AM","0.00","1.00","1.00"
"20/03/2020 5:45:11 AM","1.00","1.00","1.00"
"20/03/2020 5:45:09 AM","1.00","1.00","0.00"
"20/03/2020 5:43:33 AM","1.00","0.00","0.00"
"19/03/2020 7:05:12 PM","0.00","0.00","0.00"
"19/03/2020 7:05:09 PM","0.00","0.00","1.00"
"19/03/2020 6:34:07 PM","0.00","1.00","1.00"
"19/03/2020 6:22:45 PM","1.00","1.00","1.00"
"19/03/2020 6:20:18 PM","0.00","1.00","1.00"
"19/03/2020 6:15:15 PM","1.00","1.00","1.00"
"19/03/2020 6:14:39 PM","0.00","1.00","1.00"
"19/03/2020 6:06:13 PM","1.00","1.00","1.00"
"19/03/2020 6:06:09 PM","1.00","1.00","0.00"
"19/03/2020 6:00:14 PM","1.00","0.00","0.00"
"19/03/2020 6:00:09 PM","1.00","0.00","1.00"
"19/03/2020 5:59:01 PM","1.00","1.00","1.00"
"19/03/2020 5:51:13 PM","0.00","1.00","1.00"
"19/03/2020 5:46:10 PM","1.00","1.00","1.00"
"19/03/2020 5:41:58 PM","0.00","1.00","1.00"
"19/03/2020 5:25:07 PM","1.00","1.00","1.00"
"19/03/2020 5:24:22 PM","0.00","1.00","1.00"
"19/03/2020 5:16:58 PM","1.00","1.00","1.00"
"19/03/2020 5:13:43 PM","0.00","1.00","1.00"
"19/03/2020 4:00:11 PM","1.00","1.00","1.00"
"19/03/2020 4:00:09 PM","1.00","1.00","0.00"
"19/03/2020 4:00:06 PM","1.00","0.00","0.00"
"19/03/2020 3:00:47 PM","0.00","0.00","0.00"
"19/03/2020 3:00:39 PM","0.00","0.00","1.00"
"19/03/2020 2:29:26 PM","0.00","1.00","1.00"
"19/03/2020 2:24:18 PM","1.00","1.00","1.00"
"19/03/2020 2:24:11 PM","0.00","1.00","1.00"
"19/03/2020 2:13:04 PM","1.00","1.00","1.00"
"19/03/2020 2:10:56 PM","0.00","1.00","1.00"
"19/03/2020 2:05:53 PM","1.00","1.00","1.00"
"19/03/2020 1:37:54 PM","0.00","1.00","1.00"
"19/03/2020 1:28:00 PM","1.00","1.00","1.00"
"19/03/2020 1:24:40 PM","0.00","1.00","1.00"
"19/03/2020 1:16:30 PM","1.00","1.00","1.00"
"19/03/2020 12:49:03 PM","0.00","1.00","1.00"
"19/03/2020 12:44:01 PM","1.00","1.00","1.00"
"19/03/2020 12:43:59 PM","1.00","1.00","0.00"
"19/03/2020 12:43:51 PM","1.00","0.00","0.00"
"19/03/2020 11:30:44 AM","0.00","0.00","0.00"
"19/03/2020 11:30:39 AM","0.00","0.00","1.00"
"19/03/2020 10:59:27 AM","0.00","1.00","1.00"
"19/03/2020 10:39:23 AM","1.00","1.00","1.00"
"19/03/2020 10:39:19 AM","1.00","1.00","0.00"
"19/03/2020 10:39:12 AM","1.00","0.00","0.00"
"19/03/2020 8:40:40 AM","0.00","0.00","0.00"
"19/03/2020 8:40:29 AM","0.00","0.00","1.00"
"19/03/2020 8:09:20 AM","0.00","1.00","1.00"
"19/03/2020 8:02:44 AM","1.00","1.00","1.00"
"19/03/2020 7:53:45 AM","0.00","1.00","1.00"
"19/03/2020 7:48:11 AM","1.00","1.00","1.00"
"19/03/2020 7:48:09 AM","1.00","1.00","0.00"
"19/03/2020 7:48:01 AM","1.00","0.00","0.00"
"19/03/2020 6:46:13 AM","0.00","0.00","0.00"
"19/03/2020 6:46:09 AM","0.00","0.00","1.00"
"19/03/2020 6:14:58 AM","0.00","1.00","1.00"
"19/03/2020 5:48:41 AM","1.00","1.00","1.00"
"19/03/2020 5:48:39 AM","1.00","1.00","0.00"
"19/03/2020 5:48:35 AM","1.00","0.00","0.00"
"18/03/2020 11:55:32 PM","0.00","0.00","0.00"
"18/03/2020 11:55:29 PM","0.00","0.00","1.00"
"18/03/2020 11:25:31 PM","0.00","1.00","1.00"
"18/03/2020 11:25:29 PM","0.00","1.00","0.00"
"18/03/2020 11:24:24 PM","0.00","0.00","0.00"
"18/03/2020 11:19:21 PM","1.00","0.00","0.00"
"18/03/2020 9:48:25 PM","0.00","0.00","0.00"
"18/03/2020 9:48:19 PM","0.00","0.00","1.00"
"18/03/2020 9:17:18 PM","0.00","1.00","1.00"
"18/03/2020 7:15:41 PM","1.00","1.00","1.00"
"18/03/2020 7:14:47 PM","0.00","1.00","1.00"
"18/03/2020 6:06:12 PM","1.00","1.00","1.00"
"18/03/2020 6:06:09 PM","1.00","1.00","0.00"
"18/03/2020 6:00:12 PM","1.00","0.00","0.00"
"18/03/2020 6:00:09 PM","1.00","0.00","1.00"
"18/03/2020 1:48:54 PM","1.00","1.00","1.00"
"18/03/2020 1:43:49 PM","0.00","1.00","1.00"
"18/03/2020 1:38:41 PM","1.00","1.00","1.00"
"18/03/2020 1:38:39 PM","1.00","1.00","0.00"
"18/03/2020 1:38:35 PM","1.00","0.00","0.00"
"18/03/2020 12:33:18 PM","0.00","0.00","0.00"
"18/03/2020 12:33:09 PM","0.00","0.00","1.00"
"18/03/2020 12:01:54 PM","0.00","1.00","1.00"
"18/03/2020 11:47:39 AM","1.00","1.00","1.00"
"18/03/2020 11:30:07 AM","0.00","1.00","1.00"
"18/03/2020 8:53:35 AM","1.00","1.00","1.00"
"18/03/2020 8:31:59 AM","0.00","1.00","1.00"
"18/03/2020 8:26:08 AM","1.00","1.00","1.00"
"18/03/2020 8:25:59 AM","1.00","1.00","0.00"
"18/03/2020 8:25:51 AM","1.00","0.00","0.00"
"18/03/2020 6:40:48 AM","0.00","0.00","0.00"
"18/03/2020 6:40:39 AM","0.00","0.00","1.00"
"18/03/2020 6:09:29 AM","0.00","1.00","1.00"
"18/03/2020 5:51:03 AM","1.00","1.00","1.00"
"18/03/2020 5:50:59 AM","1.00","1.00","0.00"
"18/03/2020 5:50:55 AM","1.00","0.00","0.00"
"17/03/2020 11:19:12 PM","0.00","0.00","0.00"
"17/03/2020 11:19:09 PM","0.00","0.00","1.00"
"17/03/2020 10:49:01 PM","0.00","1.00","1.00"
"17/03/2020 10:48:59 PM","0.00","1.00","0.00"
"17/03/2020 10:48:01 PM","0.00","0.00","0.00"
"17/03/2020 10:42:58 PM","1.00","0.00","0.00"
"17/03/2020 6:00:15 PM","0.00","0.00","0.00"
"17/03/2020 6:00:09 PM","0.00","0.00","1.00"
"17/03/2020 5:53:51 PM","0.00","1.00","1.00"
"17/03/2020 5:20:48 PM","1.00","1.00","1.00"
"17/03/2020 5:17:58 PM","0.00","1.00","1.00"
"17/03/2020 4:59:43 PM","1.00","1.00","1.00"
"17/03/2020 4:48:56 PM","0.00","1.00","1.00"
"17/03/2020 2:58:01 PM","1.00","1.00","1.00"
"17/03/2020 2:57:59 PM","1.00","1.00","0.00"
"17/03/2020 2:57:49 PM","1.00","0.00","0.00"
"17/03/2020 2:20:13 PM","0.00","0.00","0.00"
"17/03/2020 2:20:09 PM","0.00","0.00","1.00"
"17/03/2020 1:49:01 PM","0.00","1.00","1.00"
"17/03/2020 11:41:02 AM","1.00","1.00","1.00"
"17/03/2020 11:35:47 AM","0.00","1.00","1.00"
"17/03/2020 11:29:01 AM","1.00","1.00","1.00"
"17/03/2020 11:28:59 AM","1.00","1.00","0.00"
"17/03/2020 11:28:53 AM","1.00","0.00","0.00"
"17/03/2020 10:50:24 AM","0.00","0.00","0.00"
"17/03/2020 10:50:19 AM","0.00","0.00","1.00"
"17/03/2020 10:19:10 AM","0.00","1.00","1.00"
"17/03/2020 10:14:11 AM","1.00","1.00","1.00"
"17/03/2020 10:14:09 AM","1.00","1.00","0.00"
"17/03/2020 10:14:07 AM","1.00","0.00","0.00"
"17/03/2020 9:55:23 AM","0.00","0.00","0.00"
"17/03/2020 9:55:19 AM","0.00","0.00","1.00"
"17/03/2020 9:24:08 AM","0.00","1.00","1.00"
"17/03/2020 9:02:51 AM","1.00","1.00","1.00"
"17/03/2020 9:02:49 AM","1.00","1.00","0.00"
"17/03/2020 9:02:43 AM","1.00","0.00","0.00"
"17/03/2020 8:28:06 AM","0.00","0.00","0.00"
"17/03/2020 8:27:59 AM","0.00","0.00","1.00"
"17/03/2020 7:56:52 AM","0.00","1.00","1.00"
"17/03/2020 7:48:58 AM","1.00","1.00","1.00"
"17/03/2020 7:48:41 AM","0.00","1.00","1.00"
"17/03/2020 7:35:04 AM","1.00","1.00","1.00"
"17/03/2020 7:34:59 AM","1.00","1.00","0.00"
"17/03/2020 7:34:54 AM","1.00","0.00","0.00"
"17/03/2020 7:01:31 AM","0.00","0.00","0.00"
"17/03/2020 7:01:29 AM","0.00","0.00","1.00"
"17/03/2020 6:30:20 AM","0.00","1.00","1.00"
"17/03/2020 6:23:41 AM","1.00","1.00","1.00"
"17/03/2020 6:10:07 AM","0.00","1.00","1.00"
"17/03/2020 5:47:25 AM","1.00","1.00","1.00"
"17/03/2020 5:47:19 AM","1.00","1.00","0.00"
"17/03/2020 5:47:17 AM","1.00","0.00","0.00"
"16/03/2020 9:22:14 PM","0.00","0.00","0.00"
"16/03/2020 9:22:09 PM","0.00","0.00","1.00"
"16/03/2020 8:51:05 PM","0.00","1.00","1.00"
"16/03/2020 6:06:12 PM","1.00","1.00","1.00"
"16/03/2020 6:06:09 PM","1.00","1.00","0.00"
"16/03/2020 6:00:12 PM","1.00","0.00","0.00"
"16/03/2020 6:00:09 PM","1.00","0.00","1.00"
"16/03/2020 2:51:34 PM","1.00","1.00","1.00"
"16/03/2020 2:51:29 PM","1.00","1.00","0.00"
"16/03/2020 2:51:26 PM","1.00","0.00","0.00"
"16/03/2020 2:44:12 PM","0.00","0.00","0.00"
"16/03/2020 2:44:09 PM","0.00","0.00","1.00"
"16/03/2020 2:13:01 PM","0.00","1.00","1.00"
"16/03/2020 1:51:17 PM","1.00","1.00","1.00"
"16/03/2020 1:34:09 PM","0.00","1.00","1.00"
"16/03/2020 10:03:31 AM","1.00","1.00","1.00"
"16/03/2020 9:46:37 AM","0.00","1.00","1.00"
"16/03/2020 9:41:05 AM","1.00","1.00","1.00"
"16/03/2020 9:23:03 AM","0.00","1.00","1.00"
"16/03/2020 9:16:58 AM","1.00","1.00","1.00"
"16/03/2020 8:55:49 AM","0.00","1.00","1.00"
"16/03/2020 8:50:11 AM","1.00","1.00","1.00"
"16/03/2020 6:16:06 AM","0.00","1.00","1.00"
"16/03/2020 6:09:57 AM","1.00","1.00","1.00"
"16/03/2020 6:01:12 AM","0.00","1.00","1.00"
"16/03/2020 5:32:46 AM","1.00","1.00","1.00"
"16/03/2020 5:32:39 AM","1.00","1.00","0.00"
"16/03/2020 5:26:30 AM","1.00","0.00","0.00"
"14/03/2020 10:11:36 AM","0.00","0.00","0.00"
"14/03/2020 10:11:29 AM","0.00","0.00","1.00"
"14/03/2020 9:40:21 AM","0.00","1.00","1.00"
"14/03/2020 9:30:53 AM","1.00","1.00","1.00"
"14/03/2020 9:12:13 AM","1.00","1.00","0.00"
"14/03/2020 9:07:25 AM","0.00","1.00","0.00"
"14/03/2020 8:22:39 AM","1.00","1.00","0.00"
"14/03/2020 8:16:31 AM","1.00","0.00","0.00"
"14/03/2020 6:25:14 AM","0.00","0.00","0.00"
"14/03/2020 6:25:09 AM","0.00","0.00","1.00"
"14/03/2020 5:54:08 AM","0.00","1.00","1.00"
"14/03/2020 5:52:45 AM","1.00","1.00","1.00"
"14/03/2020 5:52:39 AM","1.00","1.00","0.00"
"14/03/2020 5:46:30 AM","1.00","0.00","0.00"
"13/03/2020 6:01:14 PM","0.00","0.00","0.00"
"13/03/2020 6:00:13 PM","1.00","0.00","0.00"
"13/03/2020 6:00:09 PM","1.00","0.00","1.00"
"13/03/2020 5:56:12 PM","1.00","1.00","1.00"
"13/03/2020 5:55:11 PM","0.00","1.00","1.00"
"13/03/2020 5:49:27 PM","1.00","1.00","1.00"
"13/03/2020 5:22:10 PM","0.00","1.00","1.00"
"13/03/2020 5:13:19 PM","1.00","1.00","1.00"
"13/03/2020 5:10:53 PM","0.00","1.00","1.00"
"13/03/2020 4:48:54 PM","1.00","1.00","1.00"
"13/03/2020 4:48:43 PM","0.00","1.00","1.00"
"13/03/2020 4:40:00 PM","1.00","1.00","1.00"
"13/03/2020 4:39:14 PM","0.00","1.00","1.00"
"13/03/2020 7:34:37 AM","1.00","1.00","1.00"
"13/03/2020 7:34:29 AM","1.00","1.00","0.00"
"13/03/2020 7:34:20 AM","1.00","0.00","0.00"
"13/03/2020 6:47:03 AM","0.00","0.00","0.00"
"13/03/2020 6:46:59 AM","0.00","0.00","1.00"
"13/03/2020 6:15:45 AM","0.00","1.00","1.00"
"13/03/2020 6:02:17 AM","1.00","1.00","1.00"
"13/03/2020 6:02:09 AM","1.00","1.00","0.00"
"13/03/2020 6:02:07 AM","1.00","0.00","0.00"
"12/03/2020 5:46:16 PM","0.00","0.00","0.00"
"12/03/2020 5:46:09 PM","0.00","0.00","1.00"
"12/03/2020 5:14:58 PM","0.00","1.00","1.00"
"12/03/2020 7:39:01 AM","1.00","1.00","1.00"
"12/03/2020 7:38:59 AM","1.00","1.00","0.00"
"12/03/2020 7:38:58 AM","1.00","0.00","0.00"
"12/03/2020 6:44:35 AM","0.00","0.00","0.00"
"12/03/2020 6:44:29 AM","0.00","0.00","1.00"
"12/03/2020 6:13:23 AM","0.00","1.00","1.00"
"12/03/2020 5:55:31 AM","1.00","1.00","1.00"
"12/03/2020 5:55:29 AM","1.00","1.00","0.00"
"12/03/2020 5:55:27 AM","1.00","0.00","0.00"
"11/03/2020 5:47:02 PM","0.00","0.00","0.00"
"11/03/2020 5:46:59 PM","0.00","0.00","1.00"
"11/03/2020 5:15:44 PM","0.00","1.00","1.00"
"11/03/2020 5:10:41 PM","1.00","1.00","1.00"
"11/03/2020 5:07:51 PM","0.00","1.00","1.00"
"11/03/2020 7:25:41 AM","1.00","1.00","1.00"
"11/03/2020 7:25:39 AM","1.00","1.00","0.00"
"11/03/2020 7:25:37 AM","1.00","0.00","0.00"
"11/03/2020 6:46:22 AM","0.00","0.00","0.00"
"11/03/2020 6:46:19 AM","0.00","0.00","1.00"
"11/03/2020 6:15:08 AM","0.00","1.00","1.00"
"11/03/2020 5:56:01 AM","1.00","1.00","1.00"
"11/03/2020 5:55:59 AM","1.00","1.00","0.00"
"11/03/2020 5:55:56 AM","1.00","0.00","0.00"
"10/03/2020 5:44:49 PM","0.00","0.00","0.00"
"10/03/2020 5:44:39 PM","0.00","0.00","1.00"
"10/03/2020 5:13:24 PM","0.00","1.00","1.00"
"10/03/2020 7:43:33 AM","1.00","1.00","1.00"
"10/03/2020 7:43:26 AM","0.00","1.00","1.00"
"10/03/2020 7:16:50 AM","1.00","1.00","1.00"
"10/03/2020 7:06:29 AM","0.00","1.00","1.00"
"10/03/2020 7:00:54 AM","1.00","1.00","1.00"
"10/03/2020 6:50:32 AM","0.00","1.00","1.00"
"10/03/2020 6:45:28 AM","1.00","1.00","1.00"
"10/03/2020 6:15:27 AM","0.00","1.00","1.00"
"10/03/2020 5:54:49 AM","1.00","1.00","1.00"
"10/03/2020 5:45:16 AM","0.00","1.00","1.00"
"10/03/2020 5:45:09 AM","0.00","1.00","0.00"
"9/03/2020 6:00:12 PM","0.00","0.00","0.00"
"9/03/2020 6:00:09 PM","0.00","0.00","1.00"
"9/03/2020 5:38:47 PM","0.00","1.00","1.00"
"9/03/2020 5:28:33 PM","1.00","1.00","1.00"
"9/03/2020 5:28:29 PM","1.00","1.00","0.00"
"9/03/2020 5:28:22 PM","1.00","0.00","0.00"
"9/03/2020 5:05:45 PM","0.00","0.00","0.00"
"9/03/2020 5:05:39 PM","0.00","0.00","1.00"
"9/03/2020 4:34:26 PM","0.00","1.00","1.00"
"9/03/2020 4:29:22 PM","1.00","1.00","1.00"
"9/03/2020 4:14:09 PM","0.00","1.00","1.00"
"9/03/2020 7:53:23 AM","1.00","1.00","1.00"
"9/03/2020 6:09:47 AM","0.00","1.00","1.00"
"9/03/2020 5:53:47 AM","1.00","1.00","1.00"
"9/03/2020 5:45:18 AM","0.00","1.00","1.00"
"9/03/2020 5:45:09 AM","0.00","1.00","0.00"
"7/03/2020 3:56:57 PM","0.00","0.00","0.00"
"7/03/2020 3:56:49 PM","0.00","0.00","1.00"
"7/03/2020 3:25:52 PM","0.00","1.00","1.00"
"7/03/2020 3:25:49 PM","0.00","1.00","0.00"
"7/03/2020 3:25:48 PM","0.00","0.00","0.00"
"7/03/2020 3:19:44 PM","1.00","0.00","0.00"
"7/03/2020 3:13:45 PM","0.00","0.00","0.00"
"7/03/2020 3:13:39 PM","0.00","0.00","1.00"
"7/03/2020 2:42:36 PM","0.00","1.00","1.00"
"7/03/2020 2:37:33 PM","1.00","1.00","1.00"
"7/03/2020 2:16:21 PM","0.00","1.00","1.00"
"7/03/2020 2:16:19 PM","0.00","1.00","0.00"
"7/03/2020 2:15:54 PM","0.00","0.00","0.00"
"7/03/2020 2:10:18 PM","1.00","0.00","0.00"
"7/03/2020 12:32:42 PM","0.00","0.00","0.00"
"7/03/2020 12:32:39 PM","0.00","0.00","1.00"
"7/03/2020 12:01:35 PM","0.00","1.00","1.00"
"7/03/2020 11:55:59 AM","1.00","1.00","1.00"
"7/03/2020 11:55:32 AM","0.00","1.00","1.00"
"7/03/2020 11:43:58 AM","1.00","1.00","1.00"
"7/03/2020 11:40:29 AM","0.00","1.00","1.00"
"7/03/2020 11:35:27 AM","1.00","1.00","1.00"
"7/03/2020 11:28:27 AM","0.00","1.00","1.00"
"7/03/2020 11:21:01 AM","1.00","1.00","1.00"
"7/03/2020 11:17:10 AM","0.00","1.00","1.00"
"7/03/2020 11:11:22 AM","1.00","1.00","1.00"
"7/03/2020 11:09:12 AM","0.00","1.00","1.00"
"7/03/2020 10:24:21 AM","1.00","1.00","1.00"
"7/03/2020 10:24:19 AM","1.00","1.00","0.00"
"7/03/2020 10:18:16 AM","1.00","0.00","0.00"
"6/03/2020 4:26:34 PM","0.00","0.00","0.00"
"6/03/2020 4:26:29 PM","0.00","0.00","1.00"
"6/03/2020 3:55:19 PM","0.00","1.00","1.00"
"6/03/2020 3:45:11 PM","1.00","1.00","1.00"
"6/03/2020 3:44:41 PM","0.00","1.00","1.00"
"6/03/2020 2:50:39 PM","1.00","1.00","1.00"
"6/03/2020 2:45:07 PM","0.00","1.00","1.00"
"6/03/2020 2:28:22 PM","1.00","1.00","1.00"
"6/03/2020 2:09:44 PM","0.00","1.00","1.00"
"6/03/2020 1:59:28 PM","1.00","1.00","1.00"
"6/03/2020 1:54:53 PM","0.00","1.00","1.00"
"6/03/2020 1:46:24 PM","1.00","1.00","1.00"
"6/03/2020 1:33:37 PM","0.00","1.00","1.00"
"6/03/2020 1:21:27 PM","1.00","1.00","1.00"
"6/03/2020 1:20:56 PM","0.00","1.00","1.00"
"6/03/2020 1:04:09 PM","1.00","1.00","1.00"
"6/03/2020 12:57:08 PM","0.00","1.00","1.00"
"6/03/2020 11:48:01 AM","1.00","1.00","1.00"
"6/03/2020 11:47:59 AM","1.00","1.00","0.00"
"6/03/2020 11:47:52 AM","1.00","0.00","0.00"
"6/03/2020 7:13:02 AM","0.00","0.00","0.00"
"6/03/2020 7:12:59 AM","0.00","0.00","1.00"
"6/03/2020 6:41:45 AM","0.00","1.00","1.00"
"6/03/2020 6:35:40 AM","1.00","1.00","1.00"
"6/03/2020 6:25:36 AM","0.00","1.00","1.00"
"6/03/2020 6:00:21 AM","1.00","1.00","1.00"
"6/03/2020 6:00:19 AM","1.00","1.00","0.00"
"6/03/2020 6:00:18 AM","1.00","0.00","0.00"
"5/03/2020 7:46:39 PM","0.00","0.00","0.00"
"5/03/2020 7:46:29 PM","0.00","0.00","1.00"
"5/03/2020 7:15:20 PM","0.00","1.00","1.00"
"5/03/2020 7:10:17 PM","1.00","1.00","1.00"
"5/03/2020 7:00:10 PM","0.00","1.00","1.00"
"5/03/2020 6:51:37 PM","1.00","1.00","1.00"
"5/03/2020 6:39:40 PM","0.00","1.00","1.00"
"5/03/2020 6:39:11 PM","1.00","1.00","1.00"
"5/03/2020 6:39:09 PM","1.00","1.00","0.00"
"5/03/2020 6:33:01 PM","1.00","0.00","0.00"
"5/03/2020 6:30:53 PM","0.00","0.00","0.00"
"5/03/2020 6:25:51 PM","1.00","0.00","0.00"
