Timestamp,LV_LTB_1_92.MSB1_DB_PV1#Apparent Power#kVA,LV_LTB_1_92.MSB1_DB_PV1#Block Demand Apparent Power Total#kVA,LV_LTB_1_92.MSB1_DB_PV1#Block Demand Reactive Power#kVAr,LV_LTB_1_92.MSB1_DB_PV1#Block Demand Real Power#kW,LV_LTB_1_92.MSB1_DB_PV1#Frequency#Hz,LV_LTB_1_92.MSB1_DB_PV1#Power Factor#%,LV_LTB_1_92.MSB1_DB_PV1#Reactive Power#kVAr,LV_LTB_1_92.MSB1_DB_PV1#Real Energy Into the Load#kWh,LV_LTB_1_92.MSB1_DB_PV1#Real Energy Out of the Load#kWh,LV_LTB_1_92.MSB1_DB_PV1#Real Power#kW,LV_LTB_1_92.MSB1_DB_PV1#Voltage A-B#V,LV_LTB_1_92.MSB1_DB_PV1#Voltage A-N#V,LV_LTB_1_92.MSB1_DB_PV1#Voltage B-C#V,LV_LTB_1_92.MSB1_DB_PV1#Voltage B-N#V,LV_LTB_1_92.MSB1_DB_PV1#Voltage C-A#V,LV_LTB_1_92.MSB1_DB_PV1#Voltage C-N#V,LV_LTB_2_92.MSB2_DB_PV2#Apparent Power#kVA,LV_LTB_2_92.MSB2_DB_PV2#Block Demand Apparent Power Total#kVA,LV_LTB_2_92.MSB2_DB_PV2#Block Demand Reactive Power#kVAr,LV_LTB_2_92.MSB2_DB_PV2#Block Demand Real Power#kW,LV_LTB_2_92.MSB2_DB_PV2#Frequency#Hz,LV_LTB_2_92.MSB2_DB_PV2#Power Factor#%,LV_LTB_2_92.MSB2_DB_PV2#Reactive Power#kVAr,LV_LTB_2_92.MSB2_DB_PV2#Real Energy Into the Load#kWh,LV_LTB_2_92.MSB2_DB_PV2#Real Energy Out of the Load#kWh,LV_LTB_2_92.MSB2_DB_PV2#Real Power#kW,LV_LTB_2_92.MSB2_DB_PV2#Voltage A-B#V,LV_LTB_2_92.MSB2_DB_PV2#Voltage A-N#V,LV_LTB_2_92.MSB2_DB_PV2#Voltage B-C#V,LV_LTB_2_92.MSB2_DB_PV2#Voltage B-N#V,LV_LTB_2_92.MSB2_DB_PV2#Voltage C-A#V,LV_LTB_2_92.MSB2_DB_PV2#Voltage C-N#V
1/02/2020 0:15,0.208756059,0.210099593,-0.209991708,0.006713427,50.07191849,3.322196007,-0.208676726,118.957,92426.165,0.00575467,414.3451843,240.3377075,417.2760925,239.733902,418.7304077,242.1248932,0.334945589,0.337381214,-0.337186694,0.011444672,50.00873947,3.109800816,-0.334764481,150.993,184402.739,0.011012862,414.9129944,240.6355591,418.0433655,240.0865173,419.7479248,242.5771179
1/02/2020 0:30,0.212267548,0.209191486,-0.209086061,0.006615083,50.09910965,3.519904613,-0.212152481,118.958,92426.165,0.006988311,415.796814,240.6905365,418.6781921,239.9827118,420.0169678,242.3215179,0.336119592,0.335603505,-0.335408926,0.011423284,50.11016083,3.424704075,-0.3359209,150.996,184402.739,0.011555094,414.9421082,241.0233307,418.0264893,240.4621429,419.7706909,242.9172668
1/02/2020 0:45,0.208744809,0.211045951,-0.210934743,0.006834949,49.98450089,2.87810564,-0.208634824,118.96,92426.165,0.006775212,415.0705872,240.8569336,417.7765503,240.2553101,419.0170593,242.3996277,0.335019678,0.337124527,-0.33692798,0.011501948,49.98801422,3.58530283,-0.334849238,150.999,184402.739,0.010684642,415.8278503,241.0516205,418.806366,240.5833893,420.4083862,242.8869476
1/02/2020 1:00,0.213198006,0.209815741,-0.209712625,0.006554748,50.12810516,3.012704849,-0.213069886,118.962,92426.165,0.007389958,415.436554,241.0169067,418.2104797,240.3229675,419.5614014,242.4623108,0.337471247,0.336559117,-0.336364955,0.011420853,50.02459335,3.496003151,-0.337299824,151.002,184402.739,0.010755491,415.656311,241.2646637,418.5293884,240.7831726,420.1274109,243.0139313
1/02/2020 1:15,0.208899543,0.209828943,-0.209728047,0.006491248,49.98566818,2.717494965,-0.208797276,118.963,92426.165,0.006535976,415.7156372,241.1976471,418.2409058,240.6105194,419.5083923,242.7232361,0.335720181,0.336704254,-0.336518705,0.011170551,49.96322632,3.207600117,-0.335519671,151.005,184402.739,0.011601361,415.8561096,241.4460602,418.8116455,241.0051575,420.3222351,243.2642059
1/02/2020 1:30,0.212338254,0.210158631,-0.210059881,0.006424312,49.91730499,3.3831954,-0.212215155,118.965,92426.165,0.007229095,415.955719,241.7745209,418.5664978,241.1500702,419.7787476,243.2255402,0.338429838,0.337124705,-0.336934656,0.011292722,49.90501404,3.513097763,-0.33823052,151.008,184402.739,0.011613464,416.8232422,242.0260162,419.4726563,241.5931854,421.1538696,243.7942352
1/02/2020 1:45,0.212094888,0.211251214,-0.211139962,0.006835161,50.05283356,2.844202518,-0.21200338,118.966,92426.165,0.006229612,417.8274841,241.990387,420.5252991,241.3631439,421.6572571,243.4685822,0.338639855,0.338182628,-0.337984264,0.01158498,49.87926102,3.094696999,-0.338460267,151.01,184402.739,0.011027427,416.8649597,242.3311768,419.6870728,241.9038239,421.2316589,244.0741425
1/02/2020 2:00,0.212479249,0.211395293,-0.211291313,0.006606953,50.08854675,3.373897076,-0.212370485,118.968,92426.165,0.006797617,415.8215637,239.2170715,418.3087769,238.6190186,419.5629578,240.5745239,0.332030445,0.339821458,-0.339633107,0.011308431,50.01499557,3.39859724,-0.331832588,151.013,184402.739,0.011460558,412.8838501,239.4389496,415.5990295,239.0174713,417.1800537,241.1440887
1/02/2020 2:15,0.208355561,0.211084649,-0.21097374,0.006831204,49.96680832,3.163802624,-0.208235487,118.97,92426.165,0.007072395,412.9050598,239.376236,415.3983459,238.8064575,416.5812988,240.6547546,0.333699137,0.337198883,-0.336995661,0.011695134,49.97192001,3.480005264,-0.3334952,151.016,184402.739,0.011664667,413.4248962,239.6092834,416.3113098,239.2626038,417.8899536,241.2802887
1/02/2020 2:30,0.207590297,0.20799388,-0.207889572,0.006568593,49.91545105,3.189599514,-0.207486078,118.972,92426.165,0.006577068,412.7428284,239.0182037,415.1464844,238.4056396,416.293457,240.3873138,0.332360417,0.333436102,-0.333238482,0.011473858,50.00610733,3.293299675,-0.332153082,151.019,184402.739,0.011737892,413.4198608,239.2798767,416.1189575,238.858963,417.5706482,240.9470825
1/02/2020 2:45,0.210378855,0.208282754,-0.208177164,0.006616117,49.93267441,3.218197823,-0.210260972,118.973,92426.165,0.007041868,413.7932434,240.2169189,416.1717834,239.6391907,417.4255981,241.5774689,0.337923467,0.333536208,-0.333338976,0.011469762,50.11058426,3.280305862,-0.337736219,151.022,184402.739,0.011247651,414.9365845,240.5386963,417.506012,240.0671234,419.0297852,242.0903168
1/02/2020 3:00,0.206933707,0.209389687,-0.209284604,0.006614304,50.01020813,2.829194069,-0.206846744,118.975,92426.165,0.005998852,413.2869263,239.1871643,415.6368713,238.5844727,416.7897034,240.5134735,0.332012683,0.334215105,-0.334021896,0.011335796,50.02810669,3.389704227,-0.33180052,151.025,184402.739,0.01186768,413.4702759,239.4630127,416.1211243,239.0064545,417.6323853,241.0319061
1/02/2020 3:15,0.206732869,0.208511308,-0.208410293,0.006468799,50.00181198,3.173303604,-0.206635267,118.976,92426.165,0.006351877,413.1731262,239.3509521,415.3620605,238.7798615,416.5537415,240.7579498,0.334155202,0.333349437,-0.333155274,0.011373819,50.05895615,3.42810154,-0.333952159,151.028,184402.739,0.011646525,413.6690063,239.6162415,416.1177063,239.2117462,417.6916809,241.247757
1/02/2020 3:30,0.2077142,0.208038688,-0.207939669,0.006401573,50.04982376,3.069603443,-0.207631811,118.978,92426.165,0.005849587,414.0328369,240.2104034,416.3015137,239.7635956,417.5345764,241.6044769,0.336617768,0.334783196,-0.334586978,0.011444547,50.11587524,3.424298763,-0.336437345,151.03,184402.739,0.011019735,415.191803,240.4477692,417.6981201,240.1882477,419.2849426,242.0805206
1/02/2020 3:45,0.209380597,0.208924487,-0.208826572,0.006380743,50.057827,2.840304375,-0.209292337,118.98,92426.165,0.00607903,414.7149353,240.4475708,417.0350342,240.0386505,418.1506042,241.8773346,0.333373964,0.335671246,-0.335477918,0.01138426,49.91936493,3.451097012,-0.33321327,151.033,184402.739,0.0103496,414.4246826,240.7781067,416.9002075,240.4710388,418.3236694,242.349472
1/02/2020 4:00,0.210677639,0.209172547,-0.209076941,0.006301817,49.92723465,2.728497982,-0.21055308,118.981,92426.165,0.007243533,414.8559875,240.5262756,417.112854,240.0891418,418.0984802,241.8840637,0.338750571,0.335976899,-0.335783124,0.011417639,50.01086044,3.412401676,-0.338545084,151.036,184402.739,0.011797196,415.7219849,240.6357574,418.2292175,240.3078156,419.5614624,242.1802521
1/02/2020 4:15,0.207446054,0.209707797,-0.209602609,0.006617147,50.00485229,3.14309597,-0.207356513,118.983,92426.165,0.006094583,414.8443604,239.8457794,417.0521545,239.4056244,418.2235413,241.2548065,0.333414912,0.336191535,-0.336001664,0.011298758,49.93739319,3.578805923,-0.333220005,151.039,184402.739,0.011398707,414.9301758,240.0431519,417.5011597,239.7113953,418.735199,241.5741119
1/02/2020 4:30,0.211009532,0.208865464,-0.208761275,0.006569432,50.10643005,3.560698032,-0.210897654,118.984,92426.165,0.006870376,414.66745,239.9892578,417.0163574,239.5997314,418.1108398,241.3584595,0.336058915,0.335247338,-0.335059762,0.011206185,50.02907562,3.278398514,-0.335875809,151.042,184402.739,0.011092706,415.1803894,240.2400208,417.6297913,239.8720551,418.8903809,241.6878967
1/02/2020 4:45,0.206981003,0.209038407,-0.208938181,0.006449916,49.99804688,2.796804905,-0.206889451,118.986,92426.165,0.006155127,415.2653809,240.2492981,417.4729004,239.9168549,418.4916992,241.6971283,0.334337652,0.334821075,-0.334628493,0.011336354,49.90922928,3.370296955,-0.334134787,151.045,184402.739,0.011644622,415.1716003,240.6343079,417.6266174,240.319809,418.8996887,242.1772614
1/02/2020 5:00,0.207368836,0.208917394,-0.208813429,0.006570035,50.03358459,2.591300011,-0.207287848,118.988,92426.165,0.005795198,414.2525024,240.1506653,416.4871216,239.7024536,417.5063782,241.4922485,0.335726351,0.334328532,-0.334138036,0.011275947,50.07937622,3.348505497,-0.335513651,151.047,184402.739,0.011948672,414.8752747,240.343277,417.3763123,240.0540619,418.6070251,241.8993988
1/02/2020 5:15,0.207036972,0.208665252,-0.208562538,0.006527048,50.00434875,3.211605549,-0.206947833,118.989,92426.165,0.00607476,413.7761536,239.5405579,416.1881714,239.1544189,417.1741638,240.9525757,0.33319518,0.334162027,-0.333968997,0.011356806,50.00385284,3.478896618,-0.333023578,151.05,184402.739,0.010692958,414.6795349,239.864212,417.3684692,239.5878143,418.5839539,241.4909668
1/02/2020 5:30,0.212162495,0.207645148,-0.207548484,0.006327677,50.10967636,2.95779705,-0.212058097,118.991,92426.165,0.0066551,414.8580933,239.3183289,417.1846008,238.9173889,418.1276855,240.7476044,0.333491296,0.332458586,-0.332269222,0.011208124,50.02899551,3.25050354,-0.333328485,151.053,184402.739,0.01041926,414.8361511,239.5361633,417.4674988,239.3649597,418.5915833,241.1714478
1/02/2020 5:45,0.209638655,0.209793195,-0.209694356,0.006420988,49.95345306,3.15990448,-0.209520966,118.993,92426.165,0.007023373,414.0157166,240.2131958,416.3104553,239.7677307,417.0906372,241.5063477,0.333127052,0.334397018,-0.33419925,0.011483067,50.00898361,3.647398949,-0.3329418,151.056,184402.739,0.011107687,414.8265381,240.4615173,417.2388306,240.188797,418.4881287,241.9493103
1/02/2020 6:00,0.206793219,0.209071875,-0.208972484,0.00642253,49.9916153,2.962601185,-0.206689864,118.994,92426.165,0.006536905,413.6794434,240.0710907,415.9148865,239.6553497,416.8411255,241.3499756,0.333965153,0.333773613,-0.333579093,0.011368723,49.91838074,3.273499012,-0.333736807,151.059,184402.739,0.012347946,414.5322266,240.3058777,417.0718994,240.011261,418.3519287,241.8462372
1/02/2020 6:15,0.210188076,0.210067973,-0.209963575,0.006597701,50.11529922,2.689695358,-0.210077077,118.996,92426.165,0.006830314,414.0578003,239.6196289,416.2282104,239.1740112,417.3867798,240.8453522,0.333250612,0.334599972,-0.334401578,0.011500682,50.04321289,3.318595886,-0.333083004,151.062,184402.739,0.010567748,414.2110291,239.9164581,416.6252136,239.5289459,417.9824524,241.3396912
1/02/2020 6:30,0.203737155,0.207843035,-0.207751095,0.006152243,50.06230545,2.24070549,-0.203692317,118.997,92426.165,0.004274123,412.8121338,239.1079254,414.6237793,238.5275726,415.8554382,240.2718658,0.328840733,0.332939774,-0.33275184,0.011168673,50.03721619,2.729594707,-0.328694999,151.064,184402.739,0.009789043,412.4519958,239.4046173,414.6574707,238.9745636,416.0375977,240.7735138
1/02/2020 6:45,0.199426413,0.203324839,-0.203267381,0.004701814,50.01195908,0.828802586,-0.199416667,118.998,92426.165,0.001970887,415.6451111,240.0622559,417.1889038,239.377655,418.6595154,241.1387787,0.327477783,0.327971399,-0.327843308,0.009034165,49.90929794,1.589000225,-0.327436626,151.066,184402.739,0.005191677,415.4270935,240.3251648,417.5308228,239.8416595,418.9235535,241.5365143
1/02/2020 7:00,0.198661298,0.201209188,-0.201202244,0.001683468,49.96779251,0.875496864,-0.198654011,118.998,92426.165,0.001700862,414.3429565,240.1339874,416.1612549,239.4920807,417.4121399,241.1702728,0.325033307,0.330162048,-0.3301211,0.005183467,49.99567795,1.601195335,-0.324996889,151.067,184402.739,0.004866035,413.8850708,240.4002686,415.8948059,239.9594574,417.4456787,241.6913147
1/02/2020 7:15,1.190155268,0.24774985,-0.153625727,-0.023039861,50.02195358,-42.95480251,1.087090254,118.998,92426.246,-0.484463036,413.2470398,239.2158966,414.8727722,238.5325928,416.2711792,240.1626282,2.086006165,0.518624306,-0.315980494,-0.104745999,50.08732986,-44.0253973,1.877605915,151.067,184402.897,-0.908855021,413.9081116,239.5177002,415.7175598,239.0323792,417.3509827,240.7422638
1/02/2020 7:30,1.375125647,1.200089335,1.100731015,-0.473072022,49.99607849,-64.21730518,1.161401272,118.998,92426.424,-0.736286402,413.2889404,239.500946,415.0853577,238.8501434,416.389679,240.6270905,2.545783043,2.055793047,1.86955905,-0.849120855,50.0723114,-64.22849894,2.075041294,151.067,184403.2,-1.474860907,413.7690125,239.7543182,415.7740173,239.332962,417.4698181,241.1236267
1/02/2020 7:45,2.408123732,1.501469135,1.173315167,-0.921314418,50.11011887,-86.40810251,1.225877643,118.998,92426.83,-2.072747946,414.5107727,239.7499695,416.1789246,239.0135345,417.6089783,240.6742249,4.150143147,2.589831352,2.020916462,-1.592961669,50.03840256,-85.8044982,2.041705132,151.067,184403.893,-3.613188267,414.8280945,240.0474701,416.600708,239.538269,418.3226318,241.235199
1/02/2020 8:00,2.908537865,2.182948351,1.198410511,-1.821191788,49.88786316,-89.27519321,1.217536211,118.998,92427.386,-2.641438484,413.3018494,239.3920288,415.0581665,238.679657,416.4544373,240.4771881,4.470481396,3.723367691,2.094042063,-3.073126793,49.92848587,-88.04680109,2.075453281,151.067,184404.785,-3.959506989,413.3622437,239.6838531,415.2105408,239.2304077,416.7943115,240.8910217
1/02/2020 8:15,4.813006878,2.746570826,1.228097558,-2.452402353,50.15303802,-96.78199291,1.126067877,118.998,92428.317,-4.679423809,414.4088745,239.5188599,416.3912964,238.833374,417.6730042,240.6824951,7.367141724,4.486190796,2.07749033,-3.967798948,50.12613678,-96.45609856,2.030524731,151.067,184406.266,-7.08178997,414.2844849,239.8499146,416.2875977,239.3063965,418.0739136,241.1702881
1/02/2020 8:30,3.900033474,4.414722919,1.120686769,-4.268504143,50.01747513,-96.11690044,1.194550037,118.998,92429.321,-3.71258831,415.7168274,240.5587158,417.7076111,240.0341034,419.0334167,241.8784485,6.216575623,7.084536552,1.954033971,-6.807813644,49.9907074,-95.28269768,1.955984354,151.067,184407.84,-5.90084219,416.1556702,240.9026642,418.4412537,240.4945221,419.9570007,242.368927
1/02/2020 8:45,5.211444855,4.194476604,1.186454415,-4.021250248,49.96959305,-96.7203021,1.162656546,118.998,92430.456,-5.080097198,415.6532288,240.6712036,417.4627686,240.0689087,419.0326233,241.953476,7.380081177,6.54531765,1.999141812,-6.230012417,49.90752029,-95.94889879,2.041175365,151.067,184409.55,-7.09219265,416.5435181,241.0603943,418.6753235,240.5486603,420.3318176,242.3917236
1/02/2020 9:00,8.716670036,4.969089985,1.155821562,-4.831394672,49.92227936,-98.70769978,1.373849273,118.998,92432.171,-8.607722282,414.0463562,239.727356,416.2893982,239.146225,417.4689331,241.0113983,13.87330246,7.663856983,2.013340235,-7.390319824,49.98878479,-98.71770144,2.254944086,151.067,184412.192,-13.68881798,414.9191589,240.0712891,417.3513794,239.6428223,418.9107361,241.5574036
1/02/2020 9:15,11.27066517,7.949189186,1.311616659,-7.839556217,49.97079086,-98.73559475,1.632148981,118.998,92434.483,-11.15186024,411.0430908,238.2363129,413.2078247,237.6806946,414.4560242,239.4936676,16.14917946,12.41833305,1.905684114,-12.25466728,49.97245789,-98.87719154,2.31761837,151.067,184415.83,-15.98200989,412.5463562,238.5373993,414.8569641,238.2693024,416.41922,240.0289001
1/02/2020 9:30,11.78522778,9.867279053,1.518334985,-9.747915268,50.03144073,-98.21839333,1.683060408,118.998,92437.428,-11.66442966,412.0625305,238.4383698,414.559906,238.0159454,415.4278564,239.8920593,11.79621696,15.51051521,1.681197524,-15.3964653,50.05873489,-98.34489822,2.162964344,151.067,184420.4,-11.59622002,411.956665,238.7973785,414.2667542,238.53479,415.7665405,240.4523468
1/02/2020 9:45,6.119690895,11.32830143,1.575417042,-11.2123003,49.95085144,-97.18129635,1.300307989,118.998,92439.161,-5.979951382,412.557312,239.2487946,415.0368652,238.8367462,416.2149658,240.8400879,9.240018845,17.46103477,1.599136233,-17.35041618,49.94281769,-96.97409868,2.130339146,151.067,184423.205,-8.991085052,413.4040527,239.7042084,415.8816223,239.4498901,417.3400269,241.3845825
1/02/2020 10:00,4.445616245,5.862590313,1.310890436,-5.709511757,50.00860214,-94.006598,1.289672256,118.998,92440.105,-4.254438877,412.4346008,239.0744781,415.0616455,238.7184753,416.0603333,240.7146454,6.722398758,9.376554489,2.026365042,-9.142073631,49.93826294,-94.39549446,2.037712097,151.067,184424.729,-6.4061203,413.4986572,239.3944092,416.1610413,239.2250671,417.546936,241.2499237
1/02/2020 10:15,3.070172071,3.610251188,1.3093642,-3.35913229,49.98151016,-90.91659784,1.374070644,118.998,92440.815,-2.745521307,411.5048828,238.1935425,414.2443237,237.8017273,415.1655884,239.8021088,5.072355747,5.821995735,2.112222433,-5.415376663,49.96524811,-90.22459984,2.247690201,151.067,184425.875,-4.547162056,412.3629456,238.522522,415.1811218,238.3560028,416.5079346,240.3671875
1/02/2020 10:30,3.883577108,3.080256462,1.337876201,-2.774228334,49.936203,-91.26300812,1.267599106,118.998,92441.703,-3.670880318,411.4443054,238.4927826,414.1570435,238.076889,415.1361694,240.1283722,5.277203083,4.93329668,2.223755121,-4.40289259,50.01131439,-89.4963026,2.181898594,151.067,184427.243,-4.805017471,412.879303,238.90065,415.7077026,238.6816406,417.178009,240.6846161
1/02/2020 10:45,3.682564259,3.745110512,1.288158774,-3.502107859,49.92939377,-92.90530682,1.237506628,118.998,92442.486,-3.468408585,411.4572754,238.8269806,414.0986023,238.3505096,415.1700439,240.4434052,5.503739357,5.852366447,2.182029009,-5.409007549,50.1021843,-92.4642086,2.207510948,151.067,184428.47,-5.041630745,413.1878052,239.1450043,416.0827637,238.9253998,417.5129395,240.9991913
1/02/2020 11:00,2.951124191,3.644719124,1.27794838,-3.411769867,50.05901718,-98.27010632,1.184705853,118.998,92443.502,-2.702888489,415.9352417,241.2171783,418.6481018,240.746109,419.7909851,242.7814941,7.506049633,5.742187977,2.101139545,-5.342199326,50.12136841,-97.27630615,2.039692163,151.067,184430.047,-7.223602772,416.4170837,241.5326843,419.1985168,241.3348083,420.6696777,243.3278198
1/02/2020 11:15,3.630144358,4.663632393,1.159031868,-4.508315563,50.09975052,-94.81589794,1.232438445,118.998,92444.823,-3.414534092,416.1433105,241.1328888,418.7272949,240.5895691,419.8731995,242.7164917,5.36803484,7.246890545,2.07428503,-6.925994873,50.00424957,-91.29840136,2.157841206,151.067,184432.032,-4.915233135,416.204834,241.4820404,418.8188171,241.187439,420.3139343,243.2219543
1/02/2020 11:30,7.362849236,5.658176422,1.198214173,-5.518107891,50.07503891,-98.52800369,1.293267846,118.998,92446.148,-7.248379707,418.0739136,239.6606293,420.6841431,239.1734619,421.6777039,241.1323395,11.61088371,8.605132103,2.135563374,-8.303432465,50.07511902,-98.14920425,2.236494303,151.067,184434.076,-11.39345074,418.0992432,240.0432129,420.7454224,239.7942352,422.1832275,241.7153168
1/02/2020 11:45,5.073949337,5.689529419,1.238794088,-5.534971237,49.96885681,-96.50530815,1.140834808,118.998,92447.378,-4.944032669,413.1921387,239.4587402,416.0244446,239.0868835,417.1624451,241.0937958,7.430950642,9.033827782,2.110286713,-8.74286747,50.01212311,-96.09720707,1.987642765,151.067,184436.059,-7.160188675,413.7695618,239.6793365,416.516571,239.5460815,418.1516724,241.6612854
1/02/2020 12:00,4.155110359,4.626704693,1.192484379,-4.465855122,50.06970215,-91.76549911,1.348552704,118.998,92448.368,-3.930183887,413.0089111,239.19664,415.725708,238.7387085,416.8562622,240.8460846,5.623725891,7.584096909,2.026754379,-7.300555706,49.93913269,-90.75660706,2.095436811,151.067,184437.63,-5.218758106,413.9810486,239.6025238,416.6393127,239.3158112,418.3427734,241.4659119
1/02/2020 12:15,3.21805954,3.465798616,1.306320667,-3.198045015,49.92800903,-87.94180155,1.319809914,118.998,92449.119,-2.934962988,414.1678467,240.0272522,416.8776245,239.5936737,418.0699768,241.7025146,4.086287022,5.361993313,2.125247955,-4.90823555,49.99951553,-83.82389545,2.20878315,151.067,184438.804,-3.437879801,414.4195251,240.3914795,417.2091064,240.0836334,418.7883301,242.2745209
1/02/2020 12:30,2.347358942,3.573521614,1.28568089,-3.322123289,50.01225281,-94.31409836,1.24052465,118.998,92449.929,-1.992785096,415.6109314,240.9445496,418.4132996,240.5311127,419.4806824,242.4762268,5.921095371,5.628292084,2.145833015,-5.178761005,50.02576065,-94.31629181,2.011940479,151.067,184440.064,-5.56879425,416.5253601,241.2338409,419.2921143,241.0436707,420.8014526,243.0338135
1/02/2020 12:45,7.491746902,4.027074337,1.216287255,-3.791682005,49.95969772,-97.87579775,1.205719233,118.998,92451.454,-7.394086361,413.9937134,240.0708008,416.7123108,239.6524963,417.7213745,241.6501465,9.010198593,6.51751852,2.042138815,-6.092466831,50.00877762,-97.13870287,2.020727634,151.067,184442.489,-8.780679703,414.7611084,240.4525146,417.5776978,240.1818848,418.9682312,242.1978455
1/02/2020 13:00,8.617829323,6.019483089,1.147748113,-5.906544209,50.11736679,-98.99870157,1.361815453,118.998,92452.969,-8.509550095,415.7840271,241.1020355,418.4051208,240.7113953,419.5049744,242.6767731,16.54031181,9.549340248,1.994063735,-9.323462486,50.07673264,-98.98509979,2.435991287,151.067,184444.879,-16.3599472,416.388855,241.5335999,419.1466675,241.272934,420.4176331,243.2336121
1/02/2020 13:15,7.206383228,7.28326273,1.20289886,-7.181251526,50.00020599,-99.16849136,1.11924696,118.998,92454.796,-7.118935585,414.3425293,240.6726227,416.8805847,240.2066193,417.9137268,242.0681,17.23860931,11.39752865,1.914479136,-11.20945835,50.00593567,-98.99719954,2.453879356,151.067,184447.658,-17.06306458,415.9989014,241.1192474,418.4204102,240.7636414,419.9584961,242.7586975
1/02/2020 13:30,7.640814781,7.886223793,1.214359045,-7.790206432,49.90506363,-98.29249382,1.193415403,118.998,92456.95,-7.547039986,415.0752869,240.5927429,417.6502686,240.0305328,418.5847778,241.9893799,9.654849052,12.21185207,1.912780762,-12.0310154,50.09391022,-97.53360748,2.14937973,151.067,184451.035,-9.412559509,416.2358398,240.9613953,418.7697449,240.7292175,420.2927551,242.5816956
1/02/2020 13:45,9.049978256,7.982858658,1.257717967,-7.88183403,50.01294327,-98.79250526,1.339493275,118.998,92459.504,-8.950299263,416.2049255,241.1751099,418.5481873,240.5843506,419.7640381,242.5619049,13.1718626,12.76397228,1.858439684,-12.59841442,50.0201416,-98.42209816,2.111327171,151.067,184455.067,-13.00154877,416.7747803,241.4940491,419.1983032,241.2528534,420.8088684,243.2012787
1/02/2020 14:00,5.422781467,9.809553146,1.327572823,-9.713202477,50.01903152,-97.95860052,1.063048363,118.998,92461.171,-5.317564011,416.5039673,241.4755402,419.124115,240.9208679,420.2513733,242.9021759,8.076669693,15.16266346,1.572058916,-15.02964973,49.95661926,-96.54610157,2.099885464,151.067,184457.647,-7.798914909,417.7460938,241.930069,419.9805298,241.4553223,421.7269287,243.5121002
1/02/2020 14:15,9.961371422,7.116880894,1.155704141,-7.019292355,50.09708405,-98.87980223,1.380453587,118.998,92463.536,-9.865255356,414.9567871,239.9027405,417.3204041,239.3069916,418.4943237,241.2052002,12.81499672,11.01808167,1.867983341,-10.82847786,50.04879379,-99.86710548,2.088284016,151.067,184461.23,-12.64370251,414.6183167,240.2036438,416.8152466,239.7883301,418.6339417,241.7329712
1/02/2020 14:30,6.385300636,9.556370735,1.271809459,-9.468300819,49.88877106,-98.37870598,1.086275578,118.998,92465.347,-6.292222977,411.1996155,238.7747955,413.4674377,238.1784058,414.6835632,240.1362457,10.932271,14.3890028,1.548322558,-14.27240849,49.91479492,-97.24270105,0.608254611,151.067,184463.97,-10.91533661,413.0775757,239.1317749,415.2686768,238.755661,416.7289429,240.7189941
1/02/2020 14:45,8.393342018,6.84623909,1.11530292,-6.75304842,49.93606567,-99.88970757,1.327587843,118.998,92466.923,-8.287683487,411.9972839,238.4298096,414.376709,237.9251556,415.4896545,239.7533112,8.310172081,10.40353394,1.93435204,-10.20280552,50.0508194,-99.88960028,2.058189631,151.067,184466.42,-8.051261902,413.4002075,238.859787,415.6242981,238.4941254,417.2842712,240.3675842
1/02/2020 15:00,5.760032177,8.247331619,1.20003593,-8.155210495,50.10216904,-95.45300007,1.084749937,118.998,92468.865,-5.656968117,411.883667,239.1527557,413.9256287,238.5902252,415.3878479,240.3807526,6.933008671,12.97203255,1.669257283,-12.82584858,50.06466675,-93.6668992,2.08673811,151.067,184469.386,-6.611515045,413.7383118,239.3809662,415.98703,239.0114594,417.620697,240.8247833
1/02/2020 15:15,8.686271667,5.76789999,1.132938266,-5.648156166,49.94084167,-99.10240173,1.243085384,118.998,92470.394,-8.596862793,416.9562378,241.0700684,419.1074829,240.3934937,420.3439941,242.2214966,8.011170387,8.706611633,1.991873503,-8.44535923,50.06490707,-99.90689754,2.056216955,151.067,184471.76,-7.742791653,412.2961731,241.3666382,414.4846191,240.955246,416.2227478,242.8096924
1/02/2020 15:30,8.302571297,7.702637196,1.161074519,-7.61305666,49.87023544,-98.9454031,1.269030809,118.998,92472.28,-8.205014229,417.7337646,242.7315826,419.8297119,242.062561,421.1947021,243.8393707,8.483697891,12.00232601,1.78384757,-11.84254646,49.91142654,-98.8961935,2.105621576,151.067,184474.673,-8.218241692,418.6507263,243.1736298,420.7080383,242.6828003,422.5047607,244.5393677
1/02/2020 15:45,4.462313175,7.09842062,1.17898953,-6.998682976,49.9696579,-97.35989571,1.032082081,118.998,92473.644,-4.34131813,414.3943176,239.8412018,416.3380432,239.1813965,417.8873596,241.0310822,5.348402023,11.13166809,1.818204641,-10.9560461,50.04827499,-95.80199718,2.13324976,151.067,184476.83,-4.90455389,415.5497742,240.2073212,417.4771423,239.7352295,419.2949524,241.5916595
1/02/2020 16:00,2.127285957,4.338034153,1.106751919,-4.185670853,50.10334778,-84.89620686,1.022489905,118.998,92474.408,-1.865438223,412.8813477,238.8779755,414.7432556,238.3195801,416.316803,240.1830139,5.338335037,6.801410198,2.067315817,-6.463454247,49.90370178,-80.49750328,2.005584955,151.067,184478.026,-4.947267056,408.2596741,239.3392487,410.5413513,238.8641815,412.1413879,240.7760162
