"Timestamp","FCU-00-02 CO2 Extended Trend Log","FCU-00-02 SaTmp Extended Trend Log","FCU-00-02 ClgTmpSp Extended Trend Log","FCU-00-02 HtgTmpSp Extended Trend Log","FCU-00-02 ZnTmp Extended Trend Log"
"19/03/2020 9:45:35 PM","625.40","23.39","25.00","21.00","23.54"
"19/03/2020 9:40:35 PM","619.40","23.38","25.00","21.00","23.53"
"19/03/2020 9:35:35 PM","617.00","23.38","25.00","21.00","23.53"
"19/03/2020 9:30:35 PM","630.60","23.39","25.00","21.00","23.53"
"19/03/2020 9:25:35 PM","622.20","23.39","25.00","21.00","23.52"
"19/03/2020 9:20:35 PM","656.40","23.39","25.00","21.00","23.52"
"19/03/2020 9:15:35 PM","650.60","23.40","25.00","21.00","23.52"
"19/03/2020 9:10:35 PM","620.20","23.41","25.00","21.00","23.52"
"19/03/2020 9:05:35 PM","628.40","23.41","25.00","21.00","23.52"
"19/03/2020 9:00:35 PM","650.60","23.42","25.00","21.00","23.52"
"19/03/2020 8:55:35 PM","614.40","23.43","25.00","21.00","23.52"
"19/03/2020 8:50:35 PM","636.40","23.44","25.00","21.00","23.52"
"19/03/2020 8:45:35 PM","630.60","23.44","25.00","21.00","23.52"
"19/03/2020 8:40:35 PM","640.80","23.45","25.00","21.00","23.52"
"19/03/2020 8:35:35 PM","629.40","23.46","25.00","21.00","23.51"
"19/03/2020 8:30:35 PM","624.80","23.46","25.00","21.00","23.51"
"19/03/2020 8:25:35 PM","654.40","23.47","25.00","21.00","23.51"
"19/03/2020 8:20:35 PM","652.40","23.48","25.00","21.00","23.51"
"19/03/2020 8:15:35 PM","643.60","23.48","25.00","21.00","23.51"
"19/03/2020 8:10:35 PM","648.80","23.49","25.00","21.00","23.51"
"19/03/2020 8:05:35 PM","630.20","23.49","25.00","21.00","23.51"
"19/03/2020 8:00:35 PM","637.00","23.50","25.00","21.00","23.51"
"19/03/2020 7:55:35 PM","631.20","23.50","25.00","21.00","23.51"
"19/03/2020 7:50:35 PM","634.00","23.51","25.00","21.00","23.51"
"19/03/2020 7:45:35 PM","626.00","23.51","25.00","21.00","23.51"
"19/03/2020 7:40:35 PM","642.40","23.51","25.00","21.00","23.51"
"19/03/2020 7:35:35 PM","657.00","23.52","25.00","21.00","23.50"
"19/03/2020 7:30:35 PM","640.60","23.52","25.00","21.00","23.50"
"19/03/2020 7:25:35 PM","617.40","23.53","25.00","21.00","23.50"
"19/03/2020 7:20:35 PM","646.80","23.53","25.00","21.00","23.50"
"19/03/2020 7:15:35 PM","636.00","23.54","25.00","21.00","23.50"
"19/03/2020 7:10:35 PM","660.60","23.53","25.00","21.00","23.49"
"19/03/2020 7:05:35 PM","634.60","23.53","25.00","21.00","23.49"
"19/03/2020 7:00:35 PM","646.20","23.53","25.00","21.00","23.49"
"19/03/2020 6:55:35 PM","623.00","23.52","25.00","21.00","23.48"
"19/03/2020 6:50:35 PM","642.80","23.51","25.00","21.00","23.47"
"19/03/2020 6:45:35 PM","636.60","23.50","25.00","21.00","23.47"
"19/03/2020 6:40:35 PM","656.00","23.49","25.00","21.00","23.46"
"19/03/2020 6:35:35 PM","626.60","23.47","25.00","21.00","23.45"
"19/03/2020 6:30:35 PM","637.20","23.46","25.00","21.00","23.44"
"19/03/2020 6:25:35 PM","654.20","23.44","25.00","21.00","23.43"
"19/03/2020 6:20:35 PM","630.20","23.42","25.00","21.00","23.43"
"19/03/2020 6:15:35 PM","624.00","23.39","25.00","21.00","23.41"
"19/03/2020 6:10:35 PM","654.60","23.35","25.00","21.00","23.40"
"19/03/2020 6:05:35 PM","623.80","23.32","25.00","21.00","23.39"
"19/03/2020 6:00:35 PM","644.40","23.25","25.00","21.00","23.37"
"19/03/2020 5:55:35 PM","628.00","23.17","25.00","21.00","23.36"
"19/03/2020 5:50:35 PM","619.00","23.09","25.00","21.00","23.34"
"19/03/2020 5:45:35 PM","641.80","23.00","25.00","21.00","23.32"
"19/03/2020 5:40:35 PM","630.60","22.86","25.00","21.00","23.30"
"19/03/2020 5:35:35 PM","629.20","22.73","25.00","21.00","23.28"
"19/03/2020 5:30:35 PM","637.20","22.61","25.00","21.00","23.25"
"19/03/2020 5:25:35 PM","637.60","22.57","25.00","21.00","23.23"
"19/03/2020 5:20:35 PM","641.60","22.64","25.00","21.00","23.22"
"19/03/2020 5:15:35 PM","631.20","20.78","23.00","22.00","23.24"
"19/03/2020 5:10:35 PM","644.60","20.81","23.00","22.00","23.27"
"19/03/2020 5:05:35 PM","634.60","21.11","23.00","22.00","23.28"
"19/03/2020 5:00:35 PM","631.00","22.86","23.00","22.00","23.26"
"19/03/2020 4:55:35 PM","676.00","24.39","23.00","22.00","23.22"
"19/03/2020 4:50:35 PM","672.40","23.36","23.00","22.00","23.21"
"19/03/2020 4:45:35 PM","665.60","19.81","23.00","22.00","23.25"
"19/03/2020 4:40:35 PM","645.80","19.51","23.00","22.00","23.30"
"19/03/2020 4:35:35 PM","636.60","20.68","23.00","22.00","23.31"
"19/03/2020 4:30:35 PM","633.40","20.65","25.00","21.00","23.29"
"19/03/2020 4:25:35 PM","652.60","20.10","25.00","21.00","23.28"
"19/03/2020 4:20:35 PM","651.80","20.43","23.00","22.00","23.29"
"19/03/2020 4:15:35 PM","623.80","22.03","23.00","22.00","23.27"
"19/03/2020 4:10:35 PM","629.00","23.68","23.00","22.00","23.23"
"19/03/2020 4:05:35 PM","661.60","19.94","23.00","22.00","23.24"
"19/03/2020 4:00:35 PM","654.60","18.27","23.00","22.00","23.33"
"19/03/2020 3:55:35 PM","645.40","16.62","23.00","22.00","23.47"
"19/03/2020 3:50:35 PM","640.60","15.83","23.00","22.00","23.64"
"19/03/2020 3:45:35 PM","660.40","23.33","25.00","21.00","23.65"
"19/03/2020 3:40:35 PM","653.00","23.32","25.00","21.00","23.64"
"19/03/2020 3:35:35 PM","636.60","23.32","25.00","21.00","23.64"
"19/03/2020 3:30:35 PM","649.20","23.32","25.00","21.00","23.64"
"19/03/2020 3:25:35 PM","656.00","23.31","25.00","21.00","23.64"
"19/03/2020 3:20:35 PM","633.60","23.30","25.00","21.00","23.64"
"19/03/2020 3:15:35 PM","629.80","23.30","25.00","21.00","23.63"
"19/03/2020 3:10:35 PM","632.00","23.29","25.00","21.00","23.62"
"19/03/2020 3:05:35 PM","623.60","23.29","25.00","21.00","23.62"
"19/03/2020 3:00:35 PM","641.40","23.28","25.00","21.00","23.62"
"19/03/2020 2:55:35 PM","633.40","23.28","25.00","21.00","23.61"
"19/03/2020 2:50:35 PM","609.20","23.27","25.00","21.00","23.61"
"19/03/2020 2:45:35 PM","620.80","23.27","25.00","21.00","23.60"
"19/03/2020 2:40:35 PM","624.60","23.26","25.00","21.00","23.60"
"19/03/2020 2:35:35 PM","637.80","23.26","25.00","21.00","23.59"
"19/03/2020 2:30:35 PM","638.80","23.25","25.00","21.00","23.58"
"19/03/2020 2:25:35 PM","624.80","23.25","25.00","21.00","23.58"
"19/03/2020 2:20:35 PM","631.00","23.25","25.00","21.00","23.58"
"19/03/2020 2:15:35 PM","662.60","23.24","25.00","21.00","23.57"
"19/03/2020 2:10:35 PM","629.80","23.23","25.00","21.00","23.56"
"19/03/2020 2:05:35 PM","618.00","23.23","25.00","21.00","23.56"
"19/03/2020 2:00:35 PM","617.60","23.23","25.00","21.00","23.56"
"19/03/2020 1:55:35 PM","619.60","23.23","25.00","21.00","23.55"
"19/03/2020 1:50:35 PM","657.20","23.23","25.00","21.00","23.54"
"19/03/2020 1:45:35 PM","640.80","23.22","25.00","21.00","23.53"
"19/03/2020 1:40:35 PM","620.80","23.22","25.00","21.00","23.54"
"19/03/2020 1:35:35 PM","645.60","23.21","25.00","21.00","23.53"
"19/03/2020 1:30:35 PM","623.60","23.21","25.00","21.00","23.52"
"19/03/2020 1:25:35 PM","640.60","23.21","25.00","21.00","23.51"
"19/03/2020 1:20:35 PM","621.20","23.21","25.00","21.00","23.50"
"19/03/2020 1:15:35 PM","636.40","23.21","25.00","21.00","23.50"
"19/03/2020 1:10:35 PM","622.20","23.22","25.00","21.00","23.50"
"19/03/2020 1:05:35 PM","617.00","23.22","25.00","21.00","23.49"
"19/03/2020 1:00:35 PM","616.00","23.22","25.00","21.00","23.48"
"19/03/2020 12:55:35 PM","634.00","23.22","25.00","21.00","23.47"
"19/03/2020 12:50:35 PM","626.40","23.23","25.00","21.00","23.46"
"19/03/2020 12:45:35 PM","645.60","23.23","25.00","21.00","23.46"
"19/03/2020 12:40:35 PM","641.00","23.24","25.00","21.00","23.45"
"19/03/2020 12:35:35 PM","607.00","23.24","25.00","21.00","23.44"
"19/03/2020 12:30:35 PM","613.20","23.24","25.00","21.00","23.44"
"19/03/2020 12:25:35 PM","616.60","23.25","25.00","21.00","23.43"
"19/03/2020 12:20:35 PM","616.20","23.25","25.00","21.00","23.43"
"19/03/2020 12:15:35 PM","636.00","23.25","25.00","21.00","23.42"
"19/03/2020 12:10:35 PM","597.40","23.26","25.00","21.00","23.41"
"19/03/2020 12:05:35 PM","652.80","23.26","25.00","21.00","23.41"
"19/03/2020 12:00:35 PM","632.60","23.27","25.00","21.00","23.40"
"19/03/2020 11:55:35 AM","642.80","23.27","25.00","21.00","23.39"
"19/03/2020 11:50:35 AM","644.20","23.28","25.00","21.00","23.39"
"19/03/2020 11:45:35 AM","665.60","23.29","25.00","21.00","23.38"
"19/03/2020 11:40:35 AM","643.20","23.29","25.00","21.00","23.37"
"19/03/2020 11:35:35 AM","623.60","23.30","25.00","21.00","23.36"
"19/03/2020 11:30:35 AM","613.80","23.31","25.00","21.00","23.36"
"19/03/2020 11:25:35 AM","634.40","23.31","25.00","21.00","23.35"
"19/03/2020 11:20:35 AM","622.40","23.31","25.00","21.00","23.35"
"19/03/2020 11:15:35 AM","609.20","23.32","25.00","21.00","23.33"
"19/03/2020 11:10:35 AM","669.00","23.32","25.00","21.00","23.33"
"19/03/2020 11:05:35 AM","627.40","23.33","25.00","21.00","23.33"
"19/03/2020 11:00:35 AM","652.60","23.33","25.00","21.00","23.32"
"19/03/2020 10:55:35 AM","622.60","23.33","25.00","21.00","23.31"
"19/03/2020 10:50:35 AM","606.80","23.33","25.00","21.00","23.30"
"19/03/2020 10:45:35 AM","611.00","23.33","25.00","21.00","23.30"
"19/03/2020 10:40:35 AM","642.80","23.32","25.00","21.00","23.29"
"19/03/2020 10:35:35 AM","643.60","23.32","25.00","21.00","23.28"
"19/03/2020 10:30:35 AM","644.00","23.31","25.00","21.00","23.27"
"19/03/2020 10:25:35 AM","650.80","23.29","25.00","21.00","23.27"
"19/03/2020 10:20:35 AM","649.60","23.26","25.00","21.00","23.26"
"19/03/2020 10:15:35 AM","654.40","23.21","25.00","21.00","23.25"
"19/03/2020 10:10:35 AM","638.40","23.15","25.00","21.00","23.25"
"19/03/2020 10:05:35 AM","650.40","23.07","25.00","21.00","23.24"
"19/03/2020 10:00:35 AM","637.60","22.96","25.00","21.00","23.23"
"19/03/2020 9:55:35 AM","644.20","22.80","25.00","21.00","23.22"
"19/03/2020 9:50:35 AM","642.60","22.59","25.00","21.00","23.21"
"19/03/2020 9:45:35 AM","666.00","22.29","25.00","21.00","23.20"
"19/03/2020 9:40:35 AM","632.80","21.93","25.00","21.00","23.20"
"19/03/2020 9:35:35 AM","642.20","21.63","25.00","21.00","23.22"
"19/03/2020 9:30:35 AM","649.40","21.56","23.00","22.00","23.25"
"19/03/2020 9:25:35 AM","642.60","23.56","23.00","22.00","23.25"
"19/03/2020 9:20:35 AM","679.40","24.22","23.00","22.00","23.24"
"19/03/2020 9:15:35 AM","669.20","24.16","23.00","22.00","23.23"
"19/03/2020 9:10:35 AM","686.20","24.10","23.00","22.00","23.22"
"19/03/2020 9:05:35 AM","682.60","24.02","23.00","22.00","23.22"
"19/03/2020 9:00:35 AM","659.80","23.96","23.00","22.00","23.21"
"19/03/2020 8:55:35 AM","665.60","23.88","23.00","22.00","23.20"
"19/03/2020 8:50:35 AM","663.40","23.88","23.00","22.00","23.18"
"19/03/2020 8:45:35 AM","646.20","23.77","25.00","21.00","23.18"
"19/03/2020 8:40:35 AM","659.00","23.80","25.00","21.00","23.17"
"19/03/2020 8:35:35 AM","656.80","23.83","25.00","21.00","23.17"
"19/03/2020 8:30:35 AM","674.60","23.86","25.00","21.00","23.17"
"19/03/2020 8:25:35 AM","671.00","23.88","25.00","21.00","23.17"
"19/03/2020 8:20:35 AM","651.80","23.91","25.00","21.00","23.17"
"19/03/2020 8:15:35 AM","673.60","23.93","25.00","21.00","23.16"
"19/03/2020 8:10:35 AM","681.20","23.95","25.00","21.00","23.16"
"19/03/2020 8:05:35 AM","677.80","23.97","25.00","21.00","23.16"
"19/03/2020 8:00:35 AM","660.40","23.98","25.00","21.00","23.16"
"19/03/2020 7:55:35 AM","643.80","23.97","25.00","21.00","23.16"
"19/03/2020 7:50:35 AM","650.80","23.96","25.00","21.00","23.16"
"19/03/2020 7:45:35 AM","664.20","23.93","25.00","21.00","23.16"
"19/03/2020 7:40:35 AM","669.00","23.90","25.00","21.00","23.16"
"19/03/2020 7:35:35 AM","672.60","23.87","25.00","21.00","23.16"
"19/03/2020 7:30:35 AM","675.80","23.88","25.00","21.00","23.18"
"19/03/2020 7:25:35 AM","652.60","23.89","23.00","22.00","23.17"
"19/03/2020 7:20:35 AM","677.00","23.84","23.00","22.00","23.17"
"19/03/2020 7:15:35 AM","663.80","23.81","23.00","22.00","23.17"
"19/03/2020 7:10:35 AM","673.80","23.73","23.00","22.00","23.18"
"19/03/2020 7:05:35 AM","699.80","23.67","23.00","22.00","23.18"
"19/03/2020 7:00:35 AM","671.80","23.57","23.00","22.00","23.18"
"19/03/2020 6:55:35 AM","674.00","23.41","23.00","22.00","23.18"
"19/03/2020 6:50:35 AM","665.60","23.33","23.00","22.00","23.17"
"19/03/2020 6:45:35 AM","687.80","22.93","25.00","21.00","23.17"
"19/03/2020 6:40:35 AM","703.40","22.93","25.00","21.00","23.16"
"19/03/2020 6:35:35 AM","702.60","22.93","25.00","21.00","23.16"
"19/03/2020 6:30:35 AM","682.00","22.93","25.00","21.00","23.17"
"19/03/2020 6:25:35 AM","708.20","22.94","25.00","21.00","23.16"
"19/03/2020 6:20:35 AM","699.00","22.93","25.00","21.00","23.16"
"19/03/2020 6:15:35 AM","707.60","22.93","25.00","21.00","23.17"
"19/03/2020 6:10:35 AM","690.60","22.94","25.00","21.00","23.16"
"19/03/2020 6:05:35 AM","698.80","22.94","25.00","21.00","23.17"
"19/03/2020 6:00:35 AM","663.20","22.94","25.00","21.00","23.17"
"19/03/2020 5:55:35 AM","682.40","22.95","25.00","21.00","23.17"
"19/03/2020 5:50:35 AM","697.80","22.95","25.00","21.00","23.17"
"19/03/2020 5:45:35 AM","682.00","22.95","25.00","21.00","23.17"
"19/03/2020 5:40:35 AM","669.00","22.95","25.00","21.00","23.17"
"19/03/2020 5:35:35 AM","687.20","22.96","25.00","21.00","23.18"
"19/03/2020 5:30:35 AM","692.40","22.96","25.00","21.00","23.18"
"19/03/2020 5:25:35 AM","689.00","22.96","25.00","21.00","23.18"
"19/03/2020 5:20:35 AM","683.20","22.96","25.00","21.00","23.18"
"19/03/2020 5:15:35 AM","673.40","22.96","25.00","21.00","23.18"
"19/03/2020 5:10:35 AM","667.40","22.96","25.00","21.00","23.19"
"19/03/2020 5:05:35 AM","678.20","22.96","25.00","21.00","23.19"
"19/03/2020 5:00:35 AM","682.20","22.96","25.00","21.00","23.20"
"19/03/2020 4:55:35 AM","670.40","22.97","25.00","21.00","23.20"
"19/03/2020 4:50:35 AM","695.80","22.97","25.00","21.00","23.20"
"19/03/2020 4:45:35 AM","670.00","22.97","25.00","21.00","23.20"
"19/03/2020 4:40:35 AM","663.80","22.97","25.00","21.00","23.21"
"19/03/2020 4:35:35 AM","694.80","22.97","25.00","21.00","23.21"
"19/03/2020 4:30:35 AM","651.60","22.97","25.00","21.00","23.22"
"19/03/2020 4:25:35 AM","691.20","22.98","25.00","21.00","23.22"
"19/03/2020 4:20:35 AM","647.20","22.98","25.00","21.00","23.22"
"19/03/2020 4:15:35 AM","672.60","22.98","25.00","21.00","23.23"
"19/03/2020 4:10:35 AM","668.20","22.98","25.00","21.00","23.23"
"19/03/2020 4:05:35 AM","661.60","22.99","25.00","21.00","23.23"
"19/03/2020 4:00:35 AM","675.60","22.99","25.00","21.00","23.24"
"19/03/2020 3:55:35 AM","664.00","22.99","25.00","21.00","23.23"
"19/03/2020 3:50:35 AM","648.40","22.99","25.00","21.00","23.23"
"19/03/2020 3:45:35 AM","657.80","22.99","25.00","21.00","23.23"
"19/03/2020 3:40:35 AM","645.80","22.99","25.00","21.00","23.23"
"19/03/2020 3:35:35 AM","660.00","22.99","25.00","21.00","23.23"
"19/03/2020 3:30:35 AM","661.00","22.99","25.00","21.00","23.23"
"19/03/2020 3:25:35 AM","666.20","22.99","25.00","21.00","23.23"
"19/03/2020 3:20:35 AM","686.40","22.99","25.00","21.00","23.23"
"19/03/2020 3:15:35 AM","690.40","22.99","25.00","21.00","23.24"
"19/03/2020 3:10:35 AM","687.60","22.99","25.00","21.00","23.24"
"19/03/2020 3:05:35 AM","666.00","22.98","25.00","21.00","23.24"
"19/03/2020 3:00:35 AM","670.20","22.98","25.00","21.00","23.23"
"19/03/2020 2:55:35 AM","672.40","22.98","25.00","21.00","23.24"
"19/03/2020 2:50:35 AM","643.80","22.98","25.00","21.00","23.24"
"19/03/2020 2:45:35 AM","675.40","22.99","25.00","21.00","23.24"
"19/03/2020 2:40:35 AM","655.00","22.99","25.00","21.00","23.24"
"19/03/2020 2:35:35 AM","653.60","22.99","25.00","21.00","23.25"
"19/03/2020 2:30:35 AM","656.00","22.99","25.00","21.00","23.25"
"19/03/2020 2:25:35 AM","668.00","23.00","25.00","21.00","23.26"
"19/03/2020 2:20:35 AM","649.60","23.00","25.00","21.00","23.26"
"19/03/2020 2:15:35 AM","637.80","23.00","25.00","21.00","23.26"
"19/03/2020 2:10:35 AM","637.80","23.01","25.00","21.00","23.27"
"19/03/2020 2:05:35 AM","626.60","23.01","25.00","21.00","23.27"
"19/03/2020 2:00:35 AM","642.80","23.02","25.00","21.00","23.27"
"19/03/2020 1:55:35 AM","673.40","23.02","25.00","21.00","23.28"
"19/03/2020 1:50:35 AM","645.60","23.03","25.00","21.00","23.28"
"19/03/2020 1:45:35 AM","662.80","23.03","25.00","21.00","23.28"
"19/03/2020 1:40:35 AM","650.20","23.04","25.00","21.00","23.28"
"19/03/2020 1:35:35 AM","649.40","23.04","25.00","21.00","23.29"
"19/03/2020 1:30:35 AM","651.00","23.05","25.00","21.00","23.29"
"19/03/2020 1:25:35 AM","646.60","23.05","25.00","21.00","23.29"
"19/03/2020 1:20:35 AM","646.00","23.05","25.00","21.00","23.29"
"19/03/2020 1:15:35 AM","640.20","23.06","25.00","21.00","23.30"
"19/03/2020 1:10:35 AM","640.20","23.06","25.00","21.00","23.31"
"19/03/2020 1:05:35 AM","648.60","23.07","25.00","21.00","23.31"
"19/03/2020 1:00:35 AM","645.80","23.07","25.00","21.00","23.32"
"19/03/2020 12:55:35 AM","662.40","23.07","25.00","21.00","23.32"
"19/03/2020 12:50:35 AM","645.40","23.08","25.00","21.00","23.32"
"19/03/2020 12:45:35 AM","639.80","23.07","25.00","21.00","23.32"
"19/03/2020 12:40:35 AM","652.80","23.07","25.00","21.00","23.32"
"19/03/2020 12:35:35 AM","655.20","23.07","25.00","21.00","23.32"
"19/03/2020 12:30:35 AM","658.20","23.07","25.00","21.00","23.32"
"19/03/2020 12:25:35 AM","658.00","23.08","25.00","21.00","23.32"
"19/03/2020 12:20:35 AM","661.40","23.07","25.00","21.00","23.32"
"19/03/2020 12:15:35 AM","657.80","23.07","25.00","21.00","23.32"
"19/03/2020 12:10:35 AM","642.60","23.07","25.00","21.00","23.33"
"19/03/2020 12:05:35 AM","659.00","23.07","25.00","21.00","23.33"
"19/03/2020 12:00:35 AM","621.20","23.07","25.00","21.00","23.33"
"18/03/2020 11:55:35 PM","682.80","23.06","25.00","21.00","23.33"
"18/03/2020 11:50:35 PM","654.00","23.06","25.00","21.00","23.33"
"18/03/2020 11:45:35 PM","647.40","23.06","25.00","21.00","23.33"
"18/03/2020 11:40:35 PM","667.40","23.06","25.00","21.00","23.33"
"18/03/2020 11:35:35 PM","641.20","23.05","25.00","21.00","23.33"
"18/03/2020 11:30:35 PM","644.00","23.05","25.00","21.00","23.33"
"18/03/2020 11:25:35 PM","627.00","23.05","25.00","21.00","23.33"
"18/03/2020 11:20:35 PM","663.80","23.05","25.00","21.00","23.33"
"18/03/2020 11:15:35 PM","651.80","23.04","25.00","21.00","23.33"
"18/03/2020 11:10:35 PM","674.20","23.03","25.00","21.00","23.33"
"18/03/2020 11:05:35 PM","648.40","23.03","25.00","21.00","23.33"
"18/03/2020 11:00:35 PM","650.80","23.02","25.00","21.00","23.33"
"18/03/2020 10:55:35 PM","645.80","23.02","25.00","21.00","23.33"
"18/03/2020 10:50:35 PM","640.60","23.01","25.00","21.00","23.33"
"18/03/2020 10:45:35 PM","659.20","23.01","25.00","21.00","23.33"
"18/03/2020 10:40:35 PM","642.00","23.00","25.00","21.00","23.33"
"18/03/2020 10:35:35 PM","642.80","23.00","25.00","21.00","23.34"
"18/03/2020 10:30:35 PM","636.40","22.99","25.00","21.00","23.33"
"18/03/2020 10:25:35 PM","644.20","22.98","25.00","21.00","23.33"
"18/03/2020 10:20:35 PM","626.60","22.98","25.00","21.00","23.34"
"18/03/2020 10:15:35 PM","644.60","22.98","25.00","21.00","23.33"
"18/03/2020 10:10:35 PM","646.60","22.97","25.00","21.00","23.33"
"18/03/2020 10:05:35 PM","663.40","22.97","25.00","21.00","23.33"
"18/03/2020 10:00:35 PM","634.60","22.96","25.00","21.00","23.33"
"18/03/2020 9:55:35 PM","627.40","22.96","25.00","21.00","23.33"
"18/03/2020 9:50:35 PM","661.80","22.95","25.00","21.00","23.33"
"18/03/2020 9:45:35 PM","637.40","22.95","25.00","21.00","23.33"
"18/03/2020 9:40:35 PM","642.20","22.95","25.00","21.00","23.33"
"18/03/2020 9:35:35 PM","657.80","22.95","25.00","21.00","23.33"
"18/03/2020 9:30:35 PM","643.20","22.95","25.00","21.00","23.33"
"18/03/2020 9:25:35 PM","615.80","22.95","25.00","21.00","23.33"
"18/03/2020 9:20:35 PM","664.80","22.95","25.00","21.00","23.33"
"18/03/2020 9:15:35 PM","637.00","22.94","25.00","21.00","23.33"
"18/03/2020 9:10:35 PM","652.20","22.95","25.00","21.00","23.33"
"18/03/2020 9:05:35 PM","641.80","22.95","25.00","21.00","23.33"
"18/03/2020 9:00:35 PM","653.20","22.94","25.00","21.00","23.33"
"18/03/2020 8:55:35 PM","659.00","22.94","25.00","21.00","23.33"
"18/03/2020 8:50:35 PM","659.80","22.94","25.00","21.00","23.33"
"18/03/2020 8:45:35 PM","638.00","22.94","25.00","21.00","23.33"
"18/03/2020 8:40:35 PM","641.60","22.93","25.00","21.00","23.33"
"18/03/2020 8:35:35 PM","643.00","22.93","25.00","21.00","23.34"
"18/03/2020 8:30:35 PM","650.00","22.93","25.00","21.00","23.34"
"18/03/2020 8:25:35 PM","655.60","22.93","25.00","21.00","23.34"
"18/03/2020 8:20:35 PM","625.20","22.93","25.00","21.00","23.34"
"18/03/2020 8:15:35 PM","621.60","22.93","25.00","21.00","23.35"
"18/03/2020 8:10:35 PM","656.60","22.94","25.00","21.00","23.35"
"18/03/2020 8:05:35 PM","652.60","22.94","25.00","21.00","23.35"
"18/03/2020 8:00:35 PM","644.80","22.94","25.00","21.00","23.35"
"18/03/2020 7:55:35 PM","640.80","22.94","25.00","21.00","23.35"
"18/03/2020 7:50:35 PM","646.00","22.95","25.00","21.00","23.35"
"18/03/2020 7:45:35 PM","642.20","22.96","25.00","21.00","23.35"
"18/03/2020 7:40:35 PM","631.60","22.96","25.00","21.00","23.35"
"18/03/2020 7:35:35 PM","629.60","22.98","25.00","21.00","23.36"
"18/03/2020 7:30:35 PM","657.60","22.99","25.00","21.00","23.36"
"18/03/2020 7:25:35 PM","663.60","23.00","25.00","21.00","23.36"
"18/03/2020 7:20:35 PM","660.40","23.01","25.00","21.00","23.36"
"18/03/2020 7:15:35 PM","643.40","23.02","25.00","21.00","23.36"
"18/03/2020 7:10:35 PM","665.60","23.03","25.00","21.00","23.36"
"18/03/2020 7:05:35 PM","650.20","23.04","25.00","21.00","23.36"
"18/03/2020 7:00:35 PM","626.20","23.05","25.00","21.00","23.35"
"18/03/2020 6:55:35 PM","644.20","23.06","25.00","21.00","23.36"
"18/03/2020 6:50:35 PM","635.20","23.07","25.00","21.00","23.35"
"18/03/2020 6:45:35 PM","632.00","23.08","25.00","21.00","23.36"
"18/03/2020 6:40:35 PM","638.00","23.09","25.00","21.00","23.35"
"18/03/2020 6:35:35 PM","633.00","23.09","25.00","21.00","23.34"
"18/03/2020 6:30:35 PM","634.60","23.09","25.00","21.00","23.34"
"18/03/2020 6:25:35 PM","643.80","23.09","25.00","21.00","23.34"
"18/03/2020 6:20:35 PM","631.80","23.09","25.00","21.00","23.33"
"18/03/2020 6:15:35 PM","601.80","23.08","25.00","21.00","23.33"
"18/03/2020 6:10:35 PM","631.20","23.05","25.00","21.00","23.33"
"18/03/2020 6:05:35 PM","647.60","23.02","25.00","21.00","23.32"
"18/03/2020 6:00:35 PM","629.20","22.98","25.00","21.00","23.31"
"18/03/2020 5:55:35 PM","621.40","22.93","25.00","21.00","23.31"
"18/03/2020 5:50:35 PM","635.00","22.85","25.00","21.00","23.30"
"18/03/2020 5:45:35 PM","628.40","22.75","25.00","21.00","23.29"
"18/03/2020 5:40:35 PM","639.80","22.62","25.00","21.00","23.28"
"18/03/2020 5:35:35 PM","638.20","22.43","25.00","21.00","23.27"
"18/03/2020 5:30:35 PM","644.00","22.19","25.00","21.00","23.25"
"18/03/2020 5:25:35 PM","643.80","21.84","25.00","21.00","23.24"
"18/03/2020 5:20:35 PM","646.20","21.35","25.00","21.00","23.22"
"18/03/2020 5:15:35 PM","658.60","20.76","25.00","21.00","23.23"
"18/03/2020 5:10:35 PM","694.80","20.71","23.00","22.00","23.26"
"18/03/2020 5:05:35 PM","662.20","22.23","23.00","22.00","23.26"
"18/03/2020 5:00:35 PM","646.40","24.56","23.00","22.00","23.23"
"18/03/2020 4:55:35 PM","655.20","24.42","23.00","22.00","23.21"
"18/03/2020 4:50:35 PM","694.00","24.05","23.00","22.00","23.20"
"18/03/2020 4:45:35 PM","682.20","20.98","23.00","22.00","23.23"
"18/03/2020 4:40:35 PM","691.40","20.72","23.00","22.00","23.27"
"18/03/2020 4:35:35 PM","697.00","22.27","23.00","22.00","23.26"
"18/03/2020 4:30:35 PM","697.20","24.23","23.00","22.00","23.22"
"18/03/2020 4:25:35 PM","699.80","21.74","23.00","22.00","23.23"
"18/03/2020 4:20:35 PM","687.80","20.60","23.00","22.00","23.26"
"18/03/2020 4:15:35 PM","675.00","20.74","23.00","22.00","23.27"
"18/03/2020 4:10:35 PM","670.40","22.19","23.00","22.00","23.26"
"18/03/2020 4:05:35 PM","697.80","24.11","23.00","22.00","23.22"
"18/03/2020 4:00:35 PM","682.00","20.97","23.00","22.00","23.24"
"18/03/2020 3:55:35 PM","694.00","20.57","23.00","22.00","23.26"
"18/03/2020 3:50:35 PM","685.00","20.78","23.00","22.00","23.27"
"18/03/2020 3:45:35 PM","679.60","22.34","23.00","22.00","23.26"
"18/03/2020 3:40:35 PM","684.00","24.28","23.00","22.00","23.22"
"18/03/2020 3:35:35 PM","704.40","22.81","23.00","22.00","23.22"
"18/03/2020 3:30:35 PM","674.60","20.31","23.00","22.00","23.26"
"18/03/2020 3:25:35 PM","706.20","20.55","23.00","22.00","23.27"
